id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2729273737,296,6,2,45,54,5fd9f9bti2cdgb6r1lf8l2bc7,1,90.7,86.4,2024-10-01T20:04:26.782Z,2024-10-02T06:56:23Z,5259987551,56,Left,5259988129,233,501,5259987553,73,,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729273757,501,6,2,45,54,agh9ifb2mw3ivjusgedj7c3fe,0,9.3,13.6,2024-10-01T20:04:26.782Z,2024-10-02T06:56:24Z,5259988013,73,,5259988307,233,296,5259988011,56,Back,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729274857,297,1,2,46,40,5fd9f9bti2cdgb6r1lf8l2bc7,1,99.5,99.5,2024-10-01T20:05:12.313Z,2024-10-02T06:56:28Z,5259994167,140,95.2,5260618579,178,,5259994173,213,4.49,5259994169,141,70.2,5259994171,212,20.4,5259994163,6,,5259994165,56,Center,,,,d6en8pyovfsfqfc4u67rkkwdl,K. Imeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729274887,298,1,2,46,41,5fd9f9bti2cdgb6r1lf8l2bc7,1,95.2,70.2,2024-10-01T20:05:13.563Z,2024-10-02T06:56:35Z,5260618623,178,,5259994329,213,2.19,5259994325,141,90,5259994323,140,86.1,5259994327,212,16.5,5259994379,156,,5259994321,56,Left,,,,7aljb5yzbz7i7fe4jw39ld7xm,E. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729274963,299,1,2,46,42,5fd9f9bti2cdgb6r1lf8l2bc7,1,85.8,89.3,2024-10-01T20:05:14.789Z,2024-10-02T06:56:40Z,5259994799,2,,5259994807,141,43.4,5259994801,155,,5260524981,20,,5259994805,140,86.5,5259994803,56,Center,5259994809,212,31.2,5260524979,223,,d6en8pyovfsfqfc4u67rkkwdl,K. Imeri,,5259994811,213,5260618689,178,,,,,,,,,,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729275001,300,1,2,46,45,5fd9f9bti2cdgb6r1lf8l2bc7,0,86.5,43.4,2024-10-01T20:05:17.434Z,2024-10-02T06:56:47Z,5259995033,140,92.3,5259995035,141,49.3,5259995043,213,0.58,5259995027,3,,5259995039,212,7.3,5260618723,388,,5259995029,56,Center,,,,dj7dvhoc6al5617f70paklk2d,C. Itten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729274977,503,52,2,46,47,agh9ifb2mw3ivjusgedj7c3fe,1,5.3,52.7,2024-10-01T20:05:19.214Z,2024-10-02T06:56:51Z,5260524995,377,,5260618741,178,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729275211,504,1,2,46,52,agh9ifb2mw3ivjusgedj7c3fe,1,14.1,49.3,2024-10-01T20:05:24.412Z,2024-10-02T06:56:57Z,5259996021,140,16.7,5259996027,213,1.21,5259996017,123,,5259996019,56,Back,5259996025,212,7.8,5260618791,178,,5259996023,141,60,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729275433,505,1,2,46,55,agh9ifb2mw3ivjusgedj7c3fe,1,27.2,61.4,2024-10-01T20:05:27.688Z,2024-10-02T06:57:02Z,5259997307,140,33.7,5259997313,213,5.52,5259997309,141,51.8,5259997311,212,9.4,5260618839,178,,5259997305,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729275493,506,1,2,47,5,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,45.8,2024-10-01T20:05:37.500Z,2024-10-02T06:57:05Z,5259997581,140,61.5,5259997587,213,1.02,5260618871,178,,5259997579,56,Center,5259997583,141,65.1,5259997585,212,15.4,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729275569,507,1,2,47,7,agh9ifb2mw3ivjusgedj7c3fe,1,61.6,71.7,2024-10-01T20:05:39.471Z,2024-10-02T06:57:10Z,5259997997,212,14.3,5260618903,178,,5259998003,213,1.31,5259997993,141,92,5259997985,140,65.1,5259997979,56,Left,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729275611,508,1,2,47,9,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,92,2024-10-01T20:05:41.254Z,2024-10-02T06:57:14Z,5259998187,212,14.5,5259998181,140,53,5259998185,141,81.7,5259998189,213,3.65,5259998179,56,Left,5260618959,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729275675,509,1,2,47,11,agh9ifb2mw3ivjusgedj7c3fe,1,53,81.7,2024-10-01T20:05:43.321Z,2024-10-02T06:57:18Z,5259998479,141,72.9,5259998485,213,3.8,5259998475,140,45.6,5259998483,212,9.8,5260619003,178,,5259998471,56,Back,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729275843,510,1,2,47,13,agh9ifb2mw3ivjusgedj7c3fe,1,45.9,71.7,2024-10-01T20:05:45.657Z,2024-10-02T06:57:24Z,5259999357,56,Center,5259999359,140,53.6,5259999361,141,40.9,5259999365,213,5.08,5260619045,178,,5259999363,212,22.5,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729275897,511,1,2,47,17,agh9ifb2mw3ivjusgedj7c3fe,1,57.6,39.2,2024-10-01T20:05:49.632Z,2024-10-02T06:57:32Z,5260619139,178,,5259999593,140,55.5,5259999599,212,15.1,5259999589,56,Center,5259999601,213,1.72,5259999597,141,61.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729275975,512,1,2,47,20,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,62.7,2024-10-01T20:05:52.842Z,2024-10-02T06:57:35Z,5260619171,178,,5259999961,213,0.89,5259999957,141,76.9,5259999959,212,12.5,5259999955,140,62.9,5259999953,56,Center,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729276055,513,1,2,47,22,agh9ifb2mw3ivjusgedj7c3fe,1,62.9,76.9,2024-10-01T20:05:54.958Z,2024-10-02T06:57:40Z,5260000455,212,14.7,5260619207,178,,5260000453,141,64.5,5260000449,56,Center,5260000451,140,51.4,5260000457,213,3.75,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729276157,514,1,2,47,26,agh9ifb2mw3ivjusgedj7c3fe,1,54.1,64.6,2024-10-01T20:05:58.473Z,2024-10-02T06:57:47Z,5260000997,141,45.5,5260000999,212,13.7,5260001001,213,5.03,5260000995,140,58.1,5260619285,178,,5260000993,56,Center,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729276199,515,1,2,47,30,agh9ifb2mw3ivjusgedj7c3fe,1,60,33.3,2024-10-01T20:06:02.762Z,2024-10-02T06:57:50Z,5260001257,213,6.17,5260001251,140,86.2,5260001249,56,Center,5260001255,212,27.7,5260001247,155,,5260001253,141,28.5,5260619313,178,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729276241,516,1,2,47,32,agh9ifb2mw3ivjusgedj7c3fe,1,86.2,28.5,2024-10-01T20:06:04.384Z,2024-10-02T06:57:55Z,5260001479,212,8.3,5260619363,178,,5260005533,210,15,5260001475,140,81,5260001473,56,Center,5260001481,213,2.29,5260525107,154,,5260001477,141,37.6,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729276249,517,15,2,47,34,agh9ifb2mw3ivjusgedj7c3fe,1,81.9,41.9,2024-10-01T20:06:06.880Z,2024-10-02T06:58:00Z,5260001529,56,Center,5260525109,154,,5260005585,29,,5260005587,55,516,5260005583,78,,5260003719,82,,5260525111,215,,5260005599,147,44.6,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,5260005637,233,5260005593,103,5260001525,22,,5260001527,18,,5260005591,102,5260005595,108,301,,19,49.1,5260005603,231,5260003715,72,5260005601,230,97.8,48.9,5260619407,178,,,,5260005597,146,88.6,,,,,,,,Barcelona
2729276277,301,10,2,47,34,5fd9f9bti2cdgb6r1lf8l2bc7,1,11.4,55.4,2024-10-01T20:06:07.071Z,2024-10-02T06:58:04Z,5260001701,94,,5260619435,178,,5260001703,56,Back,5260005649,233,517,,,,,,,,,,,,,70knbl666fg2kyli67knr5l2h,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729276367,518,1,2,47,36,agh9ifb2mw3ivjusgedj7c3fe,1,77.8,54.9,2024-10-01T20:06:08.932Z,2024-10-02T06:58:11Z,5260002171,141,75.6,5260619489,178,,5260002159,56,Center,5260002165,140,82.3,5260002179,213,1.25,5260002175,212,14.8,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729276381,519,3,2,47,38,agh9ifb2mw3ivjusgedj7c3fe,0,93.6,72.7,2024-10-01T20:06:10.776Z,2024-10-02T06:58:16Z,5260002237,56,Center,5260002241,286,,5260525207,465,,5260525173,211,,5260619529,178,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729276451,303,61,2,47,40,5fd9f9bti2cdgb6r1lf8l2bc7,0,1.8,24.4,2024-10-01T20:06:12.493Z,2024-10-02T06:58:24Z,5260002547,56,Back,5260619613,178,,,,,,,,,,,,,,,,,,,,8oor1m6o9js5bby3qh5imf8d0,J. Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729276431,302,43,2,47,41,5fd9f9bti2cdgb6r1lf8l2bc7,1,0,0,2024-10-01T20:06:13.276Z,2024-10-02T02:35:16Z,5260525179,144,7,5260002501,285,0,5260002587,233,519,5260002499,56,Back,,,,,,,,,,,,,8oor1m6o9js5bby3qh5imf8d0,J. Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729276477,304,6,2,47,42,5fd9f9bti2cdgb6r1lf8l2bc7,0,0,18.6,2024-10-01T20:06:14.538Z,2024-10-02T06:58:29Z,5260002765,233,520,5260002705,73,,5260002703,56,Back,,,,,,,,,,,,,,,,8oor1m6o9js5bby3qh5imf8d0,J. Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729276459,520,6,2,47,42,agh9ifb2mw3ivjusgedj7c3fe,1,100,81.4,2024-10-01T20:06:14.538Z,2024-10-02T06:58:29Z,5260002625,56,Left,5260002627,73,,5260002749,233,304,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729277103,521,1,2,48,11,agh9ifb2mw3ivjusgedj7c3fe,0,99.5,99.5,2024-10-01T20:06:43.430Z,2024-10-02T06:58:34Z,5260006093,212,29.4,5260006083,155,,5260006085,224,,5260006095,213,4.55,5260619679,178,,5260006089,140,94.9,5260006079,2,,5260525263,72,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5260006081,6,5260006087,56,5260006091,141,56.9,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729277667,308,61,2,48,12,5fd9f9bti2cdgb6r1lf8l2bc7,1,4.5,40.7,2024-10-01T20:06:44.711Z,2024-10-02T06:58:40Z,5260009161,56,Back,5260619757,178,,,,,,,,,,,,,,,,,,,,dj7dvhoc6al5617f70paklk2d,C. Itten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729277127,305,43,2,48,12,5fd9f9bti2cdgb6r1lf8l2bc7,1,0,0,2024-10-01T20:06:45.198Z,2024-10-01T20:08:30Z,5260006219,141,45.4,5260006215,56,Back,5260020741,144,12,5260006223,213,5.03,5260006217,140,3.9,5260006221,212,2.7,5260006273,15,0,,,,dj7dvhoc6al5617f70paklk2d,C. Itten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729277115,522,43,2,48,14,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-10-01T20:06:46.351Z,2024-10-01T20:19:10Z,5260112671,144,61,5260006139,56,Center,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729277227,306,12,2,48,14,5fd9f9bti2cdgb6r1lf8l2bc7,1,4.5,32.5,2024-10-01T20:06:46.812Z,2024-10-02T06:58:47Z,5260006725,213,5.44,5260006817,167,,5260006723,212,30.8,5260006719,140,24,5260619803,178,,5260006717,56,Back,5260006721,141,0,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729277239,307,5,2,48,17,5fd9f9bti2cdgb6r1lf8l2bc7,0,24.5,-1.6,2024-10-01T20:06:49.941Z,2024-10-02T06:58:52Z,5260006775,56,Back,5260007431,233,523,5260006777,347,,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729277347,523,5,2,48,17,agh9ifb2mw3ivjusgedj7c3fe,1,75.5,101.6,2024-10-01T20:06:49.941Z,2024-10-02T06:58:52Z,5260007385,347,,5260007423,233,307,5260007383,56,Left,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729277701,524,1,2,48,33,agh9ifb2mw3ivjusgedj7c3fe,1,68.5,100,2024-10-01T20:07:06.192Z,2024-10-02T06:58:56Z,5260009359,213,3.42,5260009355,141,94.4,5260009353,140,51.6,5260009351,56,Left,5260009357,212,18.5,5260009349,107,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729277769,525,1,2,48,37,agh9ifb2mw3ivjusgedj7c3fe,1,49.4,92.7,2024-10-01T20:07:09.635Z,2024-10-02T06:58:59Z,5260009753,212,14.4,5260009749,141,77.8,5260009759,213,3.92,5260009743,56,Back,5260619915,178,,5260009745,140,39.7,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729277915,526,1,2,48,43,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,69.9,2024-10-01T20:07:15.699Z,2024-10-02T06:59:04Z,5260010643,213,4.91,5260619961,178,,5260010639,141,41.9,5260010635,56,Back,5260010637,140,46.2,5260010641,212,19.4,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729277957,527,1,2,48,46,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,41.8,2024-10-01T20:07:18.375Z,2024-10-02T06:59:09Z,5260010903,213,4.87,5260010897,140,49,5260010895,56,Back,5260619985,178,,5260010899,141,16.4,5260010901,212,17.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729278003,528,1,2,48,48,agh9ifb2mw3ivjusgedj7c3fe,1,49.5,16.2,2024-10-01T20:07:20.954Z,2024-10-02T06:59:12Z,5260011165,141,32.1,5260011163,140,56.9,5260011169,213,0.95,5260620009,178,,5260011161,56,Center,5260011167,212,13.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729278011,309,45,2,48,50,5fd9f9bti2cdgb6r1lf8l2bc7,0,41.4,63,2024-10-01T20:07:22.430Z,2024-10-02T06:59:17Z,5260011191,56,Back,5260011301,233,529,5260011193,285,,,,,,,,,,,,,,,,,dj7dvhoc6al5617f70paklk2d,C. Itten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729278017,529,3,2,48,50,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,37,2024-10-01T20:07:22.430Z,2024-10-02T06:59:16Z,5260620043,178,,5260525433,465,,5260011231,286,,5260011229,56,Center,5260011255,233,309,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729278133,530,1,2,48,51,agh9ifb2mw3ivjusgedj7c3fe,1,63.2,33.6,2024-10-01T20:07:23.991Z,2024-10-02T06:59:27Z,5260011917,140,74.5,5260011921,141,5.6,5260620145,178,,5260011929,213,5.27,5260011925,212,22.4,5260011915,56,Right,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729278183,531,1,2,48,55,agh9ifb2mw3ivjusgedj7c3fe,0,76.1,12.5,2024-10-01T20:07:27.951Z,2024-10-02T06:59:35Z,5260620193,178,,5260012223,212,32.6,5260012221,141,55.7,5260012219,140,89.5,5260525649,72,,5260525645,225,,5260012225,213,1.12,5260012215,155,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,5260525627,2,5260525647,387,5260012217,56,Center,5260012227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729278225,310,61,2,48,57,5fd9f9bti2cdgb6r1lf8l2bc7,1,11.9,40.6,2024-10-01T20:07:29.997Z,2024-10-02T06:59:49Z,5260012423,56,Back,5260620305,178,,5260620303,21,,,,,,,,,,,,,,,,,8oor1m6o9js5bby3qh5imf8d0,J. Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729278289,311,52,2,49,0,5fd9f9bti2cdgb6r1lf8l2bc7,1,1.9,40.6,2024-10-01T20:07:32.237Z,2024-10-02T06:59:55Z,5260525741,376,,5260620375,178,,,,,,,,,,,,,,,,,,,,bouvvppbgq3g24sltchjjk7l6,M. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729278609,312,1,2,49,11,5fd9f9bti2cdgb6r1lf8l2bc7,1,11.4,38.5,2024-10-01T20:07:43.779Z,2024-10-02T06:59:59Z,5260620407,178,,5260014667,212,21,5260014661,56,Back,5260014663,140,13.1,5260014665,141,7.7,5260014659,123,,5260014669,213,4.8,5260014705,189,,bouvvppbgq3g24sltchjjk7l6,M. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729278643,313,1,2,49,15,5fd9f9bti2cdgb6r1lf8l2bc7,1,13.1,7.7,2024-10-01T20:07:48.073Z,2024-10-02T07:00:06Z,5260014849,56,Back,5260620455,178,,5260014857,141,25,5260014861,212,13.3,5260014865,213,2.06,5260014853,140,7.2,,,,,,,5anxcfh8hvwdbdc162ekgr52i,L. Blum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729278723,314,1,2,49,17,5fd9f9bti2cdgb6r1lf8l2bc7,1,7.2,25,2024-10-01T20:07:49.997Z,2024-10-02T07:00:14Z,5260015265,56,Back,5260015269,141,45.5,5260015271,212,14.4,5260015273,213,1.84,5260620539,178,,5260015267,140,3.6,,,,,,,70knbl666fg2kyli67knr5l2h,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729278799,315,1,2,49,18,5fd9f9bti2cdgb6r1lf8l2bc7,0,3.6,45.5,2024-10-01T20:07:51.144Z,2024-10-02T07:00:19Z,5260015705,213,6.27,5260015697,56,Back,5260015703,212,46.5,5260620587,178,,5260015699,140,47.9,5260015707,1,,5260015695,157,,5260015701,141,44.5,bouvvppbgq3g24sltchjjk7l6,M. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729278809,532,49,2,49,23,agh9ifb2mw3ivjusgedj7c3fe,1,52.6,56.3,2024-10-01T20:07:55.931Z,2024-10-02T07:00:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729278941,533,1,2,49,24,agh9ifb2mw3ivjusgedj7c3fe,1,52.6,56.3,2024-10-01T20:07:56.870Z,2024-10-02T07:00:29Z,5260016447,141,57.2,5260016445,140,60,5260016439,56,Center,5260016451,213,0.08,5260016449,212,7.8,5260620663,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729278995,534,1,2,49,29,agh9ifb2mw3ivjusgedj7c3fe,1,66.2,54,2024-10-01T20:08:02.003Z,2024-10-02T07:00:34Z,5260620703,178,,5260016761,212,13.3,5260016757,140,55.3,5260016759,141,44,5260016765,213,3.68,5260016753,56,Center,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729279049,535,1,2,49,32,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,40.9,2024-10-01T20:08:04.455Z,2024-10-02T07:00:40Z,5260017049,212,21.3,5260017051,213,6,5260017045,140,74.7,5260017043,56,Center,5260620743,178,,5260017047,141,32.1,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729279061,536,1,2,49,33,agh9ifb2mw3ivjusgedj7c3fe,0,75,34.2,2024-10-01T20:08:06.203Z,2024-10-02T07:00:44Z,5260620793,178,,5260017115,140,79.8,5260017125,213,0.44,5260017121,212,5.6,5260017109,56,Center,5260017119,141,37.7,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729279097,316,8,2,49,34,5fd9f9bti2cdgb6r1lf8l2bc7,1,21.3,67.7,2024-10-01T20:08:06.584Z,2024-10-02T07:00:49Z,5260526019,385,,5260620839,178,,5260017289,56,Back,,,,,,,,,,,,,,,,61r6igcudl4mbfr19doqr4n3d,S. Lauper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729279165,317,6,2,49,38,5fd9f9bti2cdgb6r1lf8l2bc7,0,0.6,84.8,2024-10-01T20:08:10.558Z,2024-10-02T07:00:53Z,5260017677,56,Back,5260018461,233,537,5260017679,73,,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729279175,537,6,2,49,38,agh9ifb2mw3ivjusgedj7c3fe,1,99.4,15.2,2024-10-01T20:08:10.558Z,2024-10-02T07:00:53Z,5260017875,56,Right,5260017905,233,317,5260017877,75,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729280083,538,1,2,50,5,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2024-10-01T20:08:37.930Z,2024-10-02T07:00:58Z,5260022699,212,38.8,5260022695,140,98.3,5260022701,213,1.6,5260022703,1,,5260022697,141,57.5,5260022689,155,,5260022685,2,,5260620893,178,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5260022693,56,5260022687,6,5260022691,223,,5260033323,218,,5260526197,72,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729280175,539,13,2,50,7,agh9ifb2mw3ivjusgedj7c3fe,1,97.7,58.2,2024-10-01T20:08:39.800Z,2024-10-02T07:01:17Z,5260088555,29,,5260088569,146,99,5260088575,231,52.5,5260088557,154,,5260088553,75,,5260023175,56,Center,5260088571,147,50.4,5260088573,230,100,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,5260087711,15,5260088565,102,5260620967,178,,5260088559,55,537,5260088567,103,5260087717,153,,1,33.4,11.1,5260087057,61,5260087709,25,5260087715,328,,,,,,,,,,,,,,,,,,Barcelona
