id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2752265893,363,1,2,51,41,3adj8hkws0z1al232bg2h6tk0,1,5.9,80.2,2024-11-26T21:08:29.338Z,2024-11-27T03:23:55Z,5385572293,141,69.5,5385572301,213,4.86,5386036697,178,,5385572297,212,7.4,5385572289,140,6.9,5385572285,56,Back,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752265939,364,1,2,51,42,3adj8hkws0z1al232bg2h6tk0,1,6.9,69.5,2024-11-26T21:08:31.003Z,2024-11-27T03:24:00Z,5385572551,141,64.8,5385572555,213,6.07,5386036759,178,,5385572547,56,Back,5385572549,140,20.7,5385572553,212,14.8,,,,,,,boeam163ur1t3ifq01px99xwp,J. Le Cardinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752265973,365,1,2,51,45,3adj8hkws0z1al232bg2h6tk0,1,21,61.5,2024-11-26T21:08:33.221Z,2024-11-27T03:24:08Z,5385572769,141,47.6,5385572771,212,9.5,5386036825,178,,5385572765,140,20.6,5385572763,56,Back,5385572773,213,4.67,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752266041,366,1,2,51,46,3adj8hkws0z1al232bg2h6tk0,0,20.6,47.4,2024-11-26T21:08:34.744Z,2024-11-27T03:24:12Z,5385573119,56,Right,5385573123,141,13.6,5385573129,1,,5385573121,140,58.1,5386036845,178,,5385573113,155,,5385573127,213,5.75,5385573125,212,45.6,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752266049,672,49,2,51,51,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,91.4,2024-11-26T21:08:39.050Z,2024-11-27T03:24:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266123,673,1,2,51,51,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,91.4,2024-11-26T21:08:39.137Z,2024-11-27T03:24:28Z,5385573623,213,4.04,5385573617,140,22.5,5386036967,178,,5385573615,56,Back,5385573619,141,58.1,5385573621,212,29,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266207,674,1,2,51,54,agh9ifb2mw3ivjusgedj7c3fe,1,25.4,56.9,2024-11-26T21:08:42.480Z,2024-11-27T03:24:32Z,5385574125,213,5.53,5386037003,178,,5385574121,141,34.3,5385574117,56,Back,5385574123,212,22.5,5385574119,140,41.1,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266247,675,1,2,51,57,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,34.3,2024-11-26T21:08:45.555Z,2024-11-27T03:24:37Z,5385574345,213,5.74,5385574337,56,Right,5386037029,178,,5385574339,140,55.8,5385574341,141,20.7,5385574343,212,18,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266273,676,1,2,52,1,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,22.8,2024-11-26T21:08:49.350Z,2024-11-27T03:24:43Z,5385574491,213,2.74,5385574487,212,12.9,5385574485,141,30.3,5385574473,56,Back,5385574481,140,43.1,5386037079,178,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266283,677,1,2,52,2,agh9ifb2mw3ivjusgedj7c3fe,1,43.1,30.3,2024-11-26T21:08:50.565Z,2024-11-27T03:24:49Z,5385574597,56,Back,5385574601,141,24.1,5386037125,178,,5385574599,140,49.4,5385574605,213,5.72,5385574603,212,7.8,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266339,678,1,2,52,3,agh9ifb2mw3ivjusgedj7c3fe,1,49.4,24.1,2024-11-26T21:08:52.016Z,2024-11-27T03:24:52Z,5386037145,178,,5385574921,140,35,5385574927,213,3.31,5385574925,212,15.3,5385574919,56,Back,5385574923,141,20.3,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266363,679,1,2,52,7,agh9ifb2mw3ivjusgedj7c3fe,1,32.9,20.6,2024-11-26T21:08:55.793Z,2024-11-27T03:24:57Z,5385575103,141,39.5,5385575099,56,Back,5386037183,178,,5385575105,212,14.9,5385575107,213,1.05,5385575101,140,40,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266401,680,1,2,52,9,agh9ifb2mw3ivjusgedj7c3fe,1,40,39.5,2024-11-26T21:08:57.798Z,2024-11-27T03:25:01Z,5385575363,56,Back,5386037225,178,,5385575369,212,17.5,5385575371,213,1.8,5385575365,140,36.2,5385575367,141,64.6,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266499,681,1,2,52,12,agh9ifb2mw3ivjusgedj7c3fe,1,39.1,67.5,2024-11-26T21:09:00.230Z,2024-11-27T03:25:05Z,5385575897,1,,5385575889,140,67.9,5385575895,213,0.55,5385575891,141,94.7,5385575887,56,Left,5385575893,212,35.4,5386037259,178,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266527,682,1,2,52,18,agh9ifb2mw3ivjusgedj7c3fe,0,78.9,74.2,2024-11-26T21:09:06.139Z,2024-11-27T03:25:12Z,5385576001,212,22.9,5385576003,213,5.72,5385575995,56,Center,5386037307,178,,5385575997,140,97.3,5385575999,141,56.1,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752266553,367,52,2,52,20,3adj8hkws0z1al232bg2h6tk0,1,3.1,45.7,2024-11-26T21:09:08.719Z,2024-11-27T03:25:15Z,5385902733,376,,5386037339,178,,,,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752266807,368,80,2,52,34,3adj8hkws0z1al232bg2h6tk0,0,8.4,45.1,2024-11-26T21:09:22.692Z,2024-11-27T03:25:30Z,5386037365,178,,,,,,,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752266909,369,1,2,52,37,3adj8hkws0z1al232bg2h6tk0,1,9.1,42,2024-11-26T21:09:25.667Z,2024-11-27T03:25:35Z,5385578177,56,Center,5386037491,178,,5385578167,157,,5385578183,212,53.6,5385578179,140,59.9,5385578173,198,,5385578181,141,34.7,5385578187,1,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,5385578185,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752266951,370,1,2,52,41,3adj8hkws0z1al232bg2h6tk0,1,59.9,34.8,2024-11-26T21:09:29.096Z,2024-11-27T03:25:41Z,5385578425,212,11.4,5385578427,213,1.84,5385578421,140,57,5385578423,141,50.9,5385578419,56,Center,5386037547,178,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267001,371,1,2,52,44,3adj8hkws0z1al232bg2h6tk0,1,60.6,62.6,2024-11-26T21:09:32.154Z,2024-11-27T03:25:48Z,5385578691,141,91.4,5385578687,56,Left,5385578689,140,54.4,5385578695,213,1.89,5385578693,212,20.6,5386037605,178,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267057,372,1,2,52,47,3adj8hkws0z1al232bg2h6tk0,1,57.7,89.9,2024-11-26T21:09:35.835Z,2024-11-27T03:25:52Z,5386037629,178,,5385578993,212,11.5,5385578991,141,73.5,5385578987,56,Center,5385578989,140,54.9,5385578995,213,4.45,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267097,373,1,2,52,50,3adj8hkws0z1al232bg2h6tk0,1,55,68.8,2024-11-26T21:09:38.757Z,2024-11-27T03:25:56Z,5385579209,56,Left,5385579211,140,57.4,5385579217,213,1.42,5385579215,212,17.2,5385579213,141,93.8,5386037679,178,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267131,374,1,2,52,53,3adj8hkws0z1al232bg2h6tk0,1,58.8,92.8,2024-11-26T21:09:41.425Z,2024-11-27T03:26:02Z,5385579429,56,Left,5385579431,140,65,5386037737,178,,5385579439,212,7.2,5385579441,213,0.44,5385579435,141,97.3,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267155,375,1,2,52,55,3adj8hkws0z1al232bg2h6tk0,0,63.4,93.8,2024-11-26T21:09:43.923Z,2024-11-27T03:26:08Z,5385579605,212,1.7,5386037811,178,,5385579601,141,91.8,5385579595,56,Left,5385579609,213,4.11,5385579597,140,62.5,5385579791,286,,5385579787,233,683,36yupk7p1vks4dbguw53xhucp,M. Camara,5385579785,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267183,683,74,2,52,56,agh9ifb2mw3ivjusgedj7c3fe,1,43.3,8,2024-11-26T21:09:44.091Z,2024-11-27T03:26:13Z,5386037847,178,,5385579807,233,375,5385579739,285,,5385579737,56,Back,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752267199,684,49,2,52,58,agh9ifb2mw3ivjusgedj7c3fe,1,51.3,2.2,2024-11-26T21:09:46.908Z,2024-11-27T03:26:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752267281,685,1,2,53,0,agh9ifb2mw3ivjusgedj7c3fe,1,53.5,2.6,2024-11-26T21:09:48.571Z,2024-11-27T03:26:26Z,5385580253,213,1.37,5385580249,141,13.1,5385580245,56,Right,5385580247,140,54.9,5386037955,178,,5385580251,212,7.3,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752267315,686,1,2,53,3,agh9ifb2mw3ivjusgedj7c3fe,1,70.5,24.1,2024-11-26T21:09:51.256Z,2024-11-27T03:26:30Z,5385580413,212,25.1,5386037993,178,,5385580415,213,1.3,5385580407,56,Center,5385580411,141,59.6,5385580409,140,77,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752267361,687,1,2,53,4,agh9ifb2mw3ivjusgedj7c3fe,1,77,59.6,2024-11-26T21:09:52.605Z,2024-11-27T03:26:35Z,5386038055,178,,5385580663,140,88.5,5385580669,213,0.3,5385583129,210,15,5385583131,154,,5385580661,56,Center,5385580667,212,12.6,5385580665,141,65.1,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752267363,688,15,2,53,6,agh9ifb2mw3ivjusgedj7c3fe,1,88.1,64.2,2024-11-26T21:09:54.331Z,2024-11-27T03:26:39Z,5386038087,178,,5385583139,29,,5385583149,102,48.3,5385583137,78,,5385583547,23,,5385583163,328,,5385583213,233,376,5385583165,146,97.8,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,5385583141,154,,5385580679,56,Center,,5385580677,64,5385583157,103,5385583167,147,53.1,3.2,5385582583,72,,5385583143,55,687,,,,,,,,,,,,,,,,,,,,,Barcelona
2752267367,376,10,2,53,6,3adj8hkws0z1al232bg2h6tk0,1,2.4,47.4,2024-11-26T21:09:54.811Z,2024-11-27T03:26:42Z,5385903733,376,,5385583105,183,,5385584033,389,,5385583225,233,688,5385580711,173,,5385580717,56,Back,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267475,689,1,2,53,13,agh9ifb2mw3ivjusgedj7c3fe,0,97,6.2,2024-11-26T21:10:01.927Z,2024-11-27T03:26:48Z,5385581293,56,Center,5385581301,213,1.83,5385904073,20,,5385581297,141,45.1,5385581295,140,90.2,5385581289,2,,5385904071,224,,5385581299,212,27.4,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,5386038163,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752267509,377,12,2,53,15,3adj8hkws0z1al232bg2h6tk0,1,8,59,2024-11-26T21:10:03.277Z,2024-11-27T03:26:56Z,5385581509,141,75.4,5385581511,212,13,5385581505,56,Back,5386038261,178,,5385581507,140,14.4,5385581513,213,1.03,,,,,,,boeam163ur1t3ifq01px99xwp,J. Le Cardinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267979,381,61,2,53,15,3adj8hkws0z1al232bg2h6tk0,0,14.7,68.7,2024-11-26T21:10:03.999Z,2024-11-27T03:26:59Z,5386038291,178,,5385584483,56,Back,,,,,,,,,,,,,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267559,690,4,2,53,20,agh9ifb2mw3ivjusgedj7c3fe,1,79,30.2,2024-11-26T21:10:08.283Z,2024-11-27T03:27:08Z,5385582659,13,,5385581805,286,,5385582661,152,,5385581803,56,Center,5385585513,233,380,5385582663,265,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752267643,380,4,2,53,20,3adj8hkws0z1al232bg2h6tk0,0,21,69.8,2024-11-26T21:10:08.284Z,2024-11-27T03:27:07Z,5385585551,233,690,5385582395,56,Back,5385582397,152,,5385582399,265,,5385582401,285,,5386038361,178,,5385582393,13,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267569,378,43,2,53,20,3adj8hkws0z1al232bg2h6tk0,1,0,0,2024-11-26T21:10:08.432Z,2024-11-26T21:10:18Z,5385581843,285,0,5385582721,144,7,5385581841,56,Back,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752267575,691,43,2,53,21,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-26T21:10:09.078Z,2024-11-26T21:10:19Z,5385582801,144,61,5385581851,56,Center,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752267629,379,43,2,53,21,3adj8hkws0z1al232bg2h6tk0,1,0,0,2024-11-26T21:10:09.717Z,2024-11-26T21:10:18Z,5385582279,212,6.8,5385582627,144,1,5385582275,140,22,5385582277,141,72.7,5385582281,213,5.78,5385582273,56,Back,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752268809,692,15,2,54,45,agh9ifb2mw3ivjusgedj7c3fe,1,81.1,31.3,2024-11-26T21:11:33.873Z,2024-11-27T03:27:15Z,5385589193,26,,5385590587,231,47.7,5386038435,178,,5385589195,18,,5385590093,72,,5385590577,458,,5385590585,230,98.1,5385592607,139,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5385590605,76,,5385590581,146,92.7,,5385590097,82,5385590573,102,5385589197,56,Center,53.6,5385590583,147,44.9,5385590575,103,19,,,,,,,,,,,,,,,,,,,,,Barcelona
2752268831,693,61,2,54,46,agh9ifb2mw3ivjusgedj7c3fe,1,93.2,52.1,2024-11-26T21:11:34.426Z,2024-11-27T03:27:19Z,5386038465,178,,5385589769,228,,5385589345,56,Center,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752268879,694,15,2,54,47,agh9ifb2mw3ivjusgedj7c3fe,1,90.9,44.5,2024-11-26T21:11:35.196Z,2024-11-27T03:27:23Z,5385596057,102,48.7,5385596069,147,48,5385596059,103,28.5,5385589625,17,,5385596123,233,384,5385595181,15,,5385595185,328,,5385596061,458,,3hht0os2uzu234yq550i3fbe2,Marc Casado,5385596055,79,,5385589627,56,Center,,5386038501,388,5385596065,146,5385596053,24,,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752268867,383,44,2,54,48,3adj8hkws0z1al232bg2h6tk0,1,2.8,48.4,2024-11-26T21:11:36.837Z,2024-11-27T05:15:48Z,5385600659,233,712,5385589565,56,Back,5385589567,285,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752270199,712,44,2,54,48,agh9ifb2mw3ivjusgedj7c3fe,0,97.2,51.6,2024-11-26T21:11:36.838Z,2024-11-27T03:28:06Z,5385600675,233,383,5385600643,286,,5385600641,56,Center,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752268869,384,10,2,54,49,3adj8hkws0z1al232bg2h6tk0,1,2.9,50.6,2024-11-26T21:11:37.030Z,2024-11-27T05:15:48Z,5385905187,176,,5385596131,233,694,5385905189,378,,5385589573,182,,5385589571,178,,5385589575,56,Back,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752268967,385,11,2,54,49,3adj8hkws0z1al232bg2h6tk0,1,2.9,50.6,2024-11-26T21:11:37.202Z,2024-11-27T04:34:27Z,5385905273,88,,5385905271,56,Back,5385905305,378,,5386039087,388,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269021,386,1,2,54,56,3adj8hkws0z1al232bg2h6tk0,1,3.8,49.7,2024-11-26T21:11:44.774Z,2024-11-27T03:29:12Z,5386039301,178,,5385590493,212,23.6,5385590495,213,5.04,5385590489,140,11,5385590485,123,,5385590487,56,Back,5385590491,141,16.8,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269041,387,1,2,54,59,3adj8hkws0z1al232bg2h6tk0,1,11,16.8,2024-11-26T21:11:47.826Z,2024-11-27T04:23:53Z,5385590659,141,8.9,5386054077,178,,5385590661,212,14.5,5385590657,140,23.8,5385590655,56,Back,5385590663,213,5.9,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269045,388,1,2,55,1,3adj8hkws0z1al232bg2h6tk0,1,23.8,8.9,2024-11-26T21:11:49.425Z,2024-11-27T04:23:57Z,5385590689,212,15.5,5386054089,178,,5385590691,213,2.77,5385590683,56,Back,5385590687,141,17.1,5385590685,140,10,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269103,389,1,2,55,3,3adj8hkws0z1al232bg2h6tk0,1,10,17.1,2024-11-26T21:11:51.835Z,2024-11-27T04:24:02Z,5385591043,56,Back,5385591047,140,7.5,5386054099,178,,5385591051,212,19.6,5385591049,141,45.6,5385591053,213,1.71,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269181,390,1,2,55,7,3adj8hkws0z1al232bg2h6tk0,1,3.7,53.4,2024-11-26T21:11:55.420Z,2024-11-27T04:24:06Z,5385591419,141,74.2,5385591415,56,Back,5386054115,178,,5385591417,140,41.5,5385591423,213,0.34,5385591421,212,42.1,5385591425,1,,5385591413,157,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269189,391,44,2,55,9,3adj8hkws0z1al232bg2h6tk0,1,40.9,68.9,2024-11-26T21:11:58.002Z,2024-11-27T05:15:48Z,5385591453,56,Back,5385591477,233,695,5385591455,285,,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269193,695,44,2,55,9,agh9ifb2mw3ivjusgedj7c3fe,0,59.1,31.1,2024-11-26T21:11:58.003Z,2024-11-27T04:24:11Z,5385591463,56,Center,5385591465,286,,5385591509,233,391,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752269215,392,1,2,55,10,3adj8hkws0z1al232bg2h6tk0,0,41.5,74.2,2024-11-26T21:11:58.044Z,2024-11-27T05:15:49Z,5385591565,3,,5385591567,56,Back,5385591575,212,14.1,5385591579,213,5.01,5385591571,141,54.4,5386054189,388,,5385591569,140,45.4,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269277,393,61,2,55,11,3adj8hkws0z1al232bg2h6tk0,0,34.7,45.4,2024-11-26T21:11:59.665Z,2024-11-27T04:24:44Z,5385591867,56,Back,5386054335,178,,,,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269225,696,61,2,55,11,agh9ifb2mw3ivjusgedj7c3fe,0,56.6,54.6,2024-11-26T21:11:59.741Z,2024-11-27T05:15:20Z,5386054303,15,,5385591609,56,Center,5386054305,388,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752269295,697,4,2,55,13,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,56.4,2024-11-26T21:12:01.585Z,2024-11-27T04:24:51Z,5385592213,56,Center,5385592209,295,,5385592219,286,,5385592279,233,394,5385592205,13,,5385592217,152,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752269305,394,4,2,55,13,3adj8hkws0z1al232bg2h6tk0,0,36.6,43.6,2024-11-26T21:12:01.586Z,2024-11-27T04:24:51Z,5386054373,178,,5385592259,152,,5385592255,295,,5385592315,233,697,5385592257,56,Back,5385592261,285,,5385592253,13,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752269657,698,1,2,55,29,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,58.5,2024-11-26T21:12:17.212Z,2024-11-27T04:24:55Z,5385593897,213,4.44,5385593881,5,,5385593895,212,28.8,5385593889,56,Right,5385593885,152,,5385593891,140,56.1,5385593893,141,17.7,5386054403,178,,3hht0os2uzu234yq550i3fbe2,Marc Casado,5385774487,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752269665,699,1,2,55,31,agh9ifb2mw3ivjusgedj7c3fe,1,56.3,17.4,2024-11-26T21:12:19.228Z,2024-11-27T04:24:59Z,5385774563,189,,5386054423,178,,5385593943,141,31,5385593941,140,53.1,5385593939,56,Center,5385593949,213,1.92,5385593945,212,9.8,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752269705,700,1,2,55,33,agh9ifb2mw3ivjusgedj7c3fe,1,53,33.1,2024-11-26T21:12:21.318Z,2024-11-27T04:25:06Z,5385594183,141,70.9,5385594179,56,Back,5385594181,140,43.7,5385594185,212,27.5,5386054463,178,,5385594187,213,1.93,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
