id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/18/value,teamName
2767711553,648,1,2,52,56,agh9ifb2mw3ivjusgedj7c3fe,1,42.3,21.9,2025-01-21T21:13:45.646Z,2025-01-22T05:34:42Z,5469463461,178,,5469230567,141,28,5469230563,56,Back,5469230565,140,48,5469230571,213,0.61,5469230569,212,7.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711569,649,1,2,52,59,agh9ifb2mw3ivjusgedj7c3fe,0,56,16.2,2025-01-21T21:13:49.225Z,2025-01-22T05:34:50Z,5469230639,56,Right,5469230643,141,9.7,5469230645,212,9.5,5469230647,213,5.8,5469463509,178,,5469230641,140,64,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711589,380,49,2,53,0,9ldqu49smv1xg2va0n2cy28zl,1,38.7,88.8,2025-01-21T21:13:49.929Z,2025-01-22T05:34:55Z,,,,,,,,,,,,,,,,,,,,,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767711605,381,1,2,53,1,9ldqu49smv1xg2va0n2cy28zl,1,38.7,89,2025-01-21T21:13:51.060Z,2025-01-22T05:35:01Z,5469230839,56,Back,5469230843,141,81.5,5469230845,212,5.8,5469463567,178,,5469230847,213,5.22,5469230841,140,41.4,,,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767711629,382,1,2,53,2,9ldqu49smv1xg2va0n2cy28zl,1,41.5,81.3,2025-01-21T21:13:51.855Z,2025-01-22T05:35:07Z,5469230963,141,93.2,5469230965,212,16.5,5469230967,213,0.51,5469230959,56,Left,5469463607,178,,5469230961,140,55.2,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767711639,383,1,2,53,3,9ldqu49smv1xg2va0n2cy28zl,1,55.2,93.2,2025-01-21T21:13:52.811Z,2025-01-22T05:35:14Z,5469230991,140,53.9,5469230989,56,Left,5469230997,213,4.38,5469230993,141,87.3,5469230995,212,4.2,5469463637,178,,,,,,,,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767711653,384,1,2,53,4,9ldqu49smv1xg2va0n2cy28zl,1,54.2,85.4,2025-01-21T21:13:54.260Z,2025-01-22T05:35:23Z,5469231081,56,Left,5469463687,178,,5469231087,212,7.3,5469231089,213,0.75,5469231085,141,92.7,5469231079,155,,5469231083,140,59.3,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767711725,385,1,2,53,7,9ldqu49smv1xg2va0n2cy28zl,1,59.5,92.7,2025-01-21T21:13:56.629Z,2025-01-22T05:35:28Z,5469231687,4,,5469231937,210,15,5469231451,140,77.9,5469463717,178,,5469231939,154,,5469231449,56,Center,5469231457,213,5.47,5469231455,212,28,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,1,5469231453,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767711731,386,15,2,53,10,9ldqu49smv1xg2va0n2cy28zl,1,85.6,58.3,2025-01-21T21:14:00.191Z,2025-01-22T05:35:37Z,5469231959,230,92.4,5469231957,147,57.2,5469231943,29,,5469231715,20,,5469232215,214,,5469243563,78,,5469231495,56,Center,5469231945,154,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,5469463771,178,,5469233779,23,,5469231493,17,,5469231955,146,5469231719,82,5469231953,103,19,5469231991,233,,87.6,,650,5469231961,231,5469231947,55,385,5469231951,102,50.5,,,,,,54.9,,,,,,,,Benfica
2767711733,650,10,2,53,10,agh9ifb2mw3ivjusgedj7c3fe,1,11,40.1,2025-01-21T21:14:00.233Z,2025-01-22T05:35:47Z,5469231509,94,,5469231511,56,Back,5469232051,233,386,5469463847,178,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711743,651,52,2,53,11,agh9ifb2mw3ivjusgedj7c3fe,1,14,47.6,2025-01-21T21:14:01.282Z,2025-01-22T05:36:05Z,5469463945,389,,5469388137,376,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711771,652,1,2,53,14,agh9ifb2mw3ivjusgedj7c3fe,1,14.4,49.9,2025-01-21T21:14:03.926Z,2025-01-22T05:36:12Z,5469231781,212,15.2,5469231775,56,Back,5469231779,141,41.6,5469231773,123,,5469231783,213,5.9,5469231777,140,27.8,5469463969,178,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711783,653,1,2,53,15,agh9ifb2mw3ivjusgedj7c3fe,1,28.1,41.5,2025-01-21T21:14:05.439Z,2025-01-22T05:36:25Z,5469231847,141,38.8,5469464035,178,,5469231851,213,3.75,5469231845,140,25.6,5469231849,212,3.2,5469231843,56,Back,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711821,654,1,2,53,16,agh9ifb2mw3ivjusgedj7c3fe,1,25.6,38.8,2025-01-21T21:14:06.317Z,2025-01-22T05:36:29Z,5469232067,56,Back,5469232069,140,35.3,5469232071,141,15.3,5469232073,212,18.9,5469464065,178,,5469232075,213,5.28,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711839,655,1,2,53,19,agh9ifb2mw3ivjusgedj7c3fe,1,35.1,15.8,2025-01-21T21:14:08.735Z,2025-01-22T05:36:33Z,5469464087,178,,5469232161,212,7.7,5469232157,140,32.8,5469232163,213,1.89,5469232155,56,Back,5469232159,141,26.5,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711857,656,1,2,53,21,agh9ifb2mw3ivjusgedj7c3fe,1,32.2,31.9,2025-01-21T21:14:11.284Z,2025-01-22T05:36:37Z,5469232241,213,1.02,5469232229,56,Back,5469464109,178,,5469232237,141,45.4,5469232233,140,37.6,5469232239,212,10.8,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711909,657,1,2,53,22,agh9ifb2mw3ivjusgedj7c3fe,1,37.4,45.7,2025-01-21T21:14:12.176Z,2025-01-22T05:36:42Z,5469232481,212,16,5469464137,178,,5469232475,56,Back,5469232479,141,24.9,5469232483,213,5.2,5469232477,140,44.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711933,658,1,2,53,25,agh9ifb2mw3ivjusgedj7c3fe,0,56.2,29.4,2025-01-21T21:14:14.869Z,2025-01-22T05:36:47Z,5469232621,213,5.72,5469464153,178,,5469232617,141,6.2,5469232613,56,Right,5469232615,140,80.1,5469232619,212,29.6,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767711963,387,61,2,53,29,9ldqu49smv1xg2va0n2cy28zl,0,22.4,91.4,2025-01-21T21:14:18.922Z,2025-01-22T05:37:36Z,5469232743,56,Back,5469464519,178,,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767711973,388,5,2,53,30,9ldqu49smv1xg2va0n2cy28zl,0,18.6,101.2,2025-01-21T21:14:19.668Z,2025-01-22T05:37:41Z,5469233513,233,659,5469232795,347,,5469232793,56,Back,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767712095,659,5,2,53,30,agh9ifb2mw3ivjusgedj7c3fe,1,81.4,-1.2,2025-01-21T21:14:19.668Z,2025-01-22T05:37:42Z,5469233423,347,,5469233465,233,388,5469233421,56,Right,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712179,660,1,2,53,44,agh9ifb2mw3ivjusgedj7c3fe,1,79.8,0,2025-01-21T21:14:34.100Z,2025-01-22T05:37:45Z,5469233891,140,64.2,5469233889,56,Right,5469233897,213,2.86,5469233887,107,,5469233893,141,4.9,5469233895,212,17,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712195,661,1,2,53,50,agh9ifb2mw3ivjusgedj7c3fe,1,59,12.2,2025-01-21T21:14:40.276Z,2025-01-22T05:37:50Z,5469233961,56,Center,5469464637,178,,5469233967,212,7.8,5469233963,140,62,5469233965,141,22.7,5469233969,213,1.16,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712241,662,1,2,53,53,agh9ifb2mw3ivjusgedj7c3fe,1,61.7,31.8,2025-01-21T21:14:42.697Z,2025-01-22T05:37:54Z,5469234227,212,13.3,5469234229,213,0.89,5469234225,141,47,5469234223,140,69.7,5469234221,56,Center,5469464661,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712283,663,1,2,53,56,agh9ifb2mw3ivjusgedj7c3fe,1,70.5,54.3,2025-01-21T21:14:46.271Z,2025-01-22T05:37:58Z,5469234445,56,Left,5469234449,141,89.4,5469234447,140,85.4,5469234451,212,28.5,5469234453,213,0.99,5469464679,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712293,664,1,2,53,59,agh9ifb2mw3ivjusgedj7c3fe,0,85.4,89.4,2025-01-21T21:14:48.937Z,2025-01-22T05:38:02Z,5469234485,141,84.4,5469234489,213,5.71,5469234483,140,90.4,5469234487,212,6.3,5469464731,178,,5469234481,56,Left,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712315,389,8,2,53,59,9ldqu49smv1xg2va0n2cy28zl,1,16.8,11.2,2025-01-21T21:14:49.131Z,2025-01-22T05:38:08Z,5469464789,178,,5469388289,385,,5469234597,56,Back,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767712347,390,6,2,54,1,9ldqu49smv1xg2va0n2cy28zl,0,10.1,11.9,2025-01-21T21:14:50.601Z,2025-01-22T05:38:12Z,5469234943,56,Back,5469234973,233,665,5469234945,73,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767712331,665,6,2,54,1,agh9ifb2mw3ivjusgedj7c3fe,1,89.9,88.1,2025-01-21T21:14:50.601Z,2025-01-22T05:38:13Z,5469234761,73,,5469234759,56,Left,5469234951,233,390,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712547,666,1,2,54,15,agh9ifb2mw3ivjusgedj7c3fe,1,99.8,99.3,2025-01-21T21:15:04.899Z,2025-01-22T05:38:16Z,5469235867,141,92.7,5469235865,140,89.6,5469235869,212,11.6,5469235861,6,,5469235871,213,3.54,5469464857,178,,5469235863,56,Left,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712569,667,1,2,54,17,agh9ifb2mw3ivjusgedj7c3fe,1,89.6,92.7,2025-01-21T21:15:06.516Z,2025-01-22T05:39:28Z,5469236021,213,3.59,5469465329,178,,5469236017,141,81.7,5469236013,56,Left,5469236019,212,17.2,5469236015,140,74.9,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712593,668,1,2,54,19,agh9ifb2mw3ivjusgedj7c3fe,1,74.9,81.7,2025-01-21T21:15:08.828Z,2025-01-22T05:39:33Z,5469236191,212,19.5,5469236185,56,Center,5469465359,178,,5469236189,141,53.6,5469236193,213,4.51,5469236187,140,71.1,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712631,669,1,2,54,22,agh9ifb2mw3ivjusgedj7c3fe,0,71.1,54.5,2025-01-21T21:15:11.553Z,2025-01-22T05:39:37Z,5469236417,212,21.7,5469236411,56,Center,5469465381,178,,5469236409,155,,5469236415,141,66,5469236419,213,0.37,5469236413,140,90.4,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712633,391,12,2,54,23,9ldqu49smv1xg2va0n2cy28zl,1,14.2,39.2,2025-01-21T21:15:13.151Z,2025-01-22T05:39:51Z,5469465461,178,,5469236431,141,30.8,5469236429,140,28.4,5469236427,56,Back,5469236433,212,16,5469236439,15,,5469236435,213,5.92,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767712673,670,1,2,54,24,agh9ifb2mw3ivjusgedj7c3fe,1,76.2,69.9,2025-01-21T21:15:14.346Z,2025-01-22T05:39:58Z,5469236633,56,Center,5469236635,140,87.8,5469236639,212,12.7,5469465505,178,,5469236637,141,75.3,5469236641,213,0.29,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712691,671,1,2,54,28,agh9ifb2mw3ivjusgedj7c3fe,0,87.8,81.2,2025-01-21T21:15:18.228Z,2025-01-22T05:40:02Z,5469388427,72,,5469236747,141,46,5469236751,213,4.71,5469236749,212,23.9,5469236745,140,87.7,5469388425,223,,5469236739,2,,5469236743,56,Center,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5469236741,155,,5469465551,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712723,392,12,2,54,30,9ldqu49smv1xg2va0n2cy28zl,1,12.2,52.4,2025-01-21T21:15:20.233Z,2025-01-22T05:40:24Z,5469236883,140,33.7,5469236889,213,5.62,5469236885,141,26.3,5469236887,212,28.7,5469236891,15,,5469465731,178,,5469236881,56,Back,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767712757,672,1,2,54,34,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,75.6,2025-01-21T21:15:23.938Z,2025-01-22T05:40:31Z,5469237037,141,83.8,5469237039,212,9.4,5469237035,140,68.4,5469237033,56,Left,5469237031,3,,5469237041,213,0.64,5469465783,178,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712781,673,1,2,54,36,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,83.8,2025-01-21T21:15:25.838Z,2025-01-22T05:40:35Z,5469237171,141,93.6,5469237169,140,77.1,5469237167,56,Left,5469237175,213,0.63,5469465799,178,,5469237173,212,11.3,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712795,674,1,2,54,40,agh9ifb2mw3ivjusgedj7c3fe,1,76.8,83,2025-01-21T21:15:29.745Z,2025-01-22T05:40:40Z,5469237273,213,3.98,5469465829,178,,5469237267,140,73.4,5469237271,212,5.3,5469237265,56,Center,5469237269,141,77.2,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712811,675,1,2,54,42,agh9ifb2mw3ivjusgedj7c3fe,0,72.7,74.8,2025-01-21T21:15:31.498Z,2025-01-22T05:40:44Z,5469237323,140,87.1,5469237319,155,,5469237325,141,38.6,5469237329,212,28.9,5469237333,213,5.26,5469465875,178,,5469237321,56,Center,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767712855,393,12,2,54,43,9ldqu49smv1xg2va0n2cy28zl,1,10.8,64.8,2025-01-21T21:15:32.734Z,2025-01-22T05:40:54Z,5469237599,212,39,5469237651,167,,5469237601,213,0.69,5469237593,141,100,5469237587,56,Back,5469237591,140,39.4,5469465937,388,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767712867,394,5,2,54,47,9ldqu49smv1xg2va0n2cy28zl,0,37.8,101.4,2025-01-21T21:15:36.987Z,2025-01-22T05:40:58Z,5469238413,233,676,5469237629,347,,5469237625,56,Back,,,,,,,,,,,,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767712991,676,5,2,54,47,agh9ifb2mw3ivjusgedj7c3fe,1,62.2,-1.4,2025-01-21T21:15:36.987Z,2025-01-22T05:40:58Z,5469238349,347,,5469238377,233,394,5469238347,56,Right,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713013,677,1,2,54,54,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,0,2025-01-21T21:15:44.174Z,2025-01-22T05:41:11Z,5469243799,189,,5469238473,213,2.45,5469238467,140,54.9,5469238471,212,13.5,5469238465,56,Right,5469238469,141,11,5469238463,107,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713041,678,1,2,54,55,agh9ifb2mw3ivjusgedj7c3fe,1,55.1,11.4,2025-01-21T21:15:44.658Z,2025-01-22T05:41:17Z,5469238603,141,36.4,5469466037,178,,5469238611,213,2.03,5469238607,212,19,5469238601,140,47.1,5469238599,56,Back,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767717221,766,1,2,54,59,agh9ifb2mw3ivjusgedj7c3fe,1,46.9,46,2025-01-21T21:15:48.545Z,2025-01-22T05:41:24Z,5469261467,141,53.7,5469261465,140,52.7,5469261471,213,0.71,5469466121,178,,5469261469,212,8,5469261463,56,Center,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713067,680,1,2,55,0,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,58.1,2025-01-21T21:15:49.589Z,2025-01-22T05:41:36Z,5469238741,140,43.4,5469238767,156,,5469238747,213,3.87,5469238739,56,Back,5469238743,141,44.6,5469466225,178,,5469238745,212,13.9,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713059,679,43,2,55,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-21T21:15:49.604Z,2025-01-21T21:21:28Z,5469238681,212,11.4,5469238677,140,53.9,5469261695,144,1,5469238679,141,48.5,5469238675,56,Center,5469238683,213,0.67,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713133,681,1,2,55,4,agh9ifb2mw3ivjusgedj7c3fe,1,53.4,43.7,2025-01-21T21:15:53.627Z,2025-01-22T05:41:42Z,5469239127,212,25.7,5469239123,140,57.8,5469239125,141,80.9,5469239129,213,1.39,5469239121,56,Left,5469466279,178,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713167,682,1,2,55,8,agh9ifb2mw3ivjusgedj7c3fe,1,71,86.6,2025-01-21T21:15:58.271Z,2025-01-22T05:41:53Z,5469239333,213,0.46,5469466357,178,,5469239327,140,82.9,5469239331,212,13.9,5469239325,56,Left,5469239329,141,95.6,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713191,683,1,2,55,11,agh9ifb2mw3ivjusgedj7c3fe,1,84.8,94.5,2025-01-21T21:16:01.343Z,2025-01-22T05:41:57Z,5469239507,212,14,5469239509,213,3.07,5469239505,141,96,5469466393,178,,5469239503,140,71.5,5469239501,56,Left,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713211,684,1,2,55,14,agh9ifb2mw3ivjusgedj7c3fe,1,71.5,96,2025-01-21T21:16:03.588Z,2025-01-22T05:42:02Z,5469466457,178,,5469239621,140,63,5469239627,213,4.13,5469239625,212,16.3,5469239623,141,75.9,5469239619,56,Center,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713253,685,1,2,55,16,agh9ifb2mw3ivjusgedj7c3fe,1,62,73.3,2025-01-21T21:16:06.151Z,2025-01-22T05:42:07Z,5469239887,212,23.8,5469239883,140,59.9,5469239889,213,4.62,5469466505,178,,5469239885,141,38.5,5469239881,56,Center,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713273,686,1,2,55,19,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,35.8,2025-01-21T21:16:08.597Z,2025-01-22T05:42:13Z,5469466547,178,,5469240013,213,5.94,5469240007,140,66.4,5469240011,212,8.5,5469240005,56,Center,5469240009,141,31.6,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713293,687,1,2,55,20,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,31.6,2025-01-21T21:16:09.503Z,2025-01-22T05:42:19Z,5469240123,56,Center,5469240129,212,9.8,5469240131,213,2.67,5469240125,140,58.1,5469240127,141,38.2,5469466577,178,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713333,688,1,2,55,22,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,38.2,2025-01-21T21:16:11.508Z,2025-01-22T05:42:22Z,5469466617,178,,5469240331,213,1.27,5469240325,140,65.1,5469240329,212,24.5,5469240323,56,Center,5469240327,141,72.6,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713381,689,1,2,55,24,agh9ifb2mw3ivjusgedj7c3fe,0,64.6,76,2025-01-21T21:16:14.443Z,2025-01-22T05:42:30Z,5469240549,141,86.6,5469466697,178,,5469240545,56,Left,5469240551,212,33.5,5469240547,140,95.8,5469240555,1,,5469240553,213,0.22,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767713393,395,49,2,55,28,9ldqu49smv1xg2va0n2cy28zl,1,7.6,14.2,2025-01-21T21:16:17.530Z,2025-01-22T05:42:44Z,,,,,,,,,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
