id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/19/value,teamName
2783147663,276,1,1,40,10,63f5h8t5e9qm1fqmvfkb23ghh,1,63.4,35,2025-03-02T15:56:36.319Z,2025-03-02T18:54:58Z,5553191057,213,1.98,5553191049,56,Center,5553191051,140,61.1,5553191055,212,6.1,5553191053,141,43.2,,,,,,,,,,ezbplvktzcvzh5kwur32110mi,J. Aramburu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783147679,277,1,1,40,12,63f5h8t5e9qm1fqmvfkb23ghh,0,62.3,44.5,2025-03-02T15:56:38.447Z,2025-03-02T15:56:39Z,5553191147,140,78.4,5553191153,213,0.72,5553191145,56,Center,5553191149,141,66.4,5553191143,155,,5553191151,212,22.5,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783147717,405,12,1,40,13,agh9ifb2mw3ivjusgedj7c3fe,1,21.2,38.2,2025-03-02T15:56:39.710Z,2025-03-02T15:56:42Z,5553191335,56,Back,5553191337,140,31.7,5553191341,212,22.9,5553191339,141,67.8,5553191343,213,1.07,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783147723,406,49,1,40,15,agh9ifb2mw3ivjusgedj7c3fe,1,31.1,69,2025-03-02T15:56:42.142Z,2025-03-02T15:56:42Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783147793,407,1,1,40,18,agh9ifb2mw3ivjusgedj7c3fe,1,36,72.4,2025-03-02T15:56:44.574Z,2025-03-02T15:56:47Z,5553191707,213,2.42,5553191699,141,83.5,5553191697,140,27.8,5553191703,212,11.5,5553191691,56,Back,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783147831,408,1,1,40,20,agh9ifb2mw3ivjusgedj7c3fe,1,26.2,82.1,2025-03-02T15:56:46.702Z,2025-03-02T15:56:49Z,5553191887,141,66.5,5553191897,213,4.04,5553191883,56,Back,5553191893,212,13.5,5553191885,140,18.2,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783147913,409,1,1,40,23,agh9ifb2mw3ivjusgedj7c3fe,1,18.4,63.4,2025-03-02T15:56:49.230Z,2025-03-02T15:56:54Z,5553192209,140,24.6,5553192211,141,42.1,5553192213,212,15.9,5553192215,213,5.13,5553192207,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783147941,410,1,1,40,28,agh9ifb2mw3ivjusgedj7c3fe,1,38.7,34.6,2025-03-02T15:56:54.750Z,2025-03-02T15:56:58Z,5553192379,141,55.1,5553192383,213,1.22,5553192375,56,Back,5553192377,140,43.6,5553192381,212,14.9,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783147959,411,1,1,40,31,agh9ifb2mw3ivjusgedj7c3fe,1,45.5,59.1,2025-03-02T15:56:57.918Z,2025-03-02T15:56:59Z,5553192467,141,73.1,5553192465,140,61.9,5553192463,56,Center,5553192471,213,0.51,5553192469,212,19.7,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148011,412,1,1,40,33,agh9ifb2mw3ivjusgedj7c3fe,1,63.2,74.2,2025-03-02T15:56:59.535Z,2025-03-02T15:57:03Z,5553192741,212,17.9,5553192739,141,96.1,5553192743,213,0.99,5553192735,56,Left,5553192737,140,72.6,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148027,413,1,1,40,37,agh9ifb2mw3ivjusgedj7c3fe,1,72.6,96.1,2025-03-02T15:57:03.422Z,2025-03-02T15:57:04Z,5553192855,213,3.35,5553192847,141,92.8,5553192843,140,62.5,5553192839,56,Left,5553192851,212,10.8,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148045,414,1,1,40,38,agh9ifb2mw3ivjusgedj7c3fe,1,62.8,91.2,2025-03-02T15:57:04.686Z,2025-03-02T15:57:07Z,5553193035,212,11.7,5553193033,141,74.2,5553193037,213,4.88,5553193029,56,Center,5553193031,140,64.7,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148057,415,1,1,40,40,agh9ifb2mw3ivjusgedj7c3fe,1,67,69.3,2025-03-02T15:57:06.767Z,2025-03-02T15:57:09Z,5553193141,56,Center,5553193155,213,4.67,5553193147,212,14.5,5553193143,140,66.4,5553193145,141,48,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148121,416,1,1,40,43,agh9ifb2mw3ivjusgedj7c3fe,1,66.3,42.9,2025-03-02T15:57:09.423Z,2025-03-02T15:57:14Z,5553193537,141,64.2,5553193535,140,67.5,5553193539,212,14.5,5553193541,213,1.48,5553193533,56,Center,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148143,417,1,1,40,48,agh9ifb2mw3ivjusgedj7c3fe,1,67.7,58.9,2025-03-02T15:57:14.799Z,2025-03-02T18:55:39Z,5553193685,212,11.4,5553193679,56,Center,5553193683,141,75.6,5553193687,213,1.51,5553193681,140,68.4,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148205,418,1,1,40,50,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,77.4,2025-03-02T15:57:16.479Z,2025-03-02T15:57:20Z,5553194017,56,Left,5553194023,140,82.9,5553194029,141,96.5,5553194033,212,20,5553194035,213,0.71,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148211,419,1,1,40,54,agh9ifb2mw3ivjusgedj7c3fe,0,83.1,95.3,2025-03-02T15:57:20.511Z,2025-03-02T18:56:00Z,5553194093,140,85.3,5553194101,212,3.5,5553194089,56,Left,5553194097,141,91.4,5553194105,213,5.43,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148221,279,61,1,40,54,63f5h8t5e9qm1fqmvfkb23ghh,1,18,10,2025-03-02T15:57:20.512Z,2025-03-02T18:55:59Z,5553194147,56,Back,,,,,,,,,,,,,,,,,,,,,,d4tdx2ctadv6kc3tbq4as8bmx,Sergio Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783148235,280,5,1,40,57,63f5h8t5e9qm1fqmvfkb23ghh,0,13.2,-2,2025-03-02T15:57:23.530Z,2025-03-02T15:58:36Z,5553194311,233,420,5553194243,56,Back,5553194245,347,,,,,,,,,,,,,,,,,d4tdx2ctadv6kc3tbq4as8bmx,Sergio Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783148241,420,5,1,40,57,agh9ifb2mw3ivjusgedj7c3fe,1,86.8,102,2025-03-02T15:57:23.530Z,2025-03-02T15:58:19Z,5553194277,347,,5553194275,56,Left,5553194293,233,280,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148367,421,1,1,41,5,agh9ifb2mw3ivjusgedj7c3fe,1,80.5,100,2025-03-02T15:57:31.664Z,2025-03-02T15:57:34Z,5553194865,212,18,5553194863,141,96.7,5553194857,107,,5553194859,56,Left,5553194867,213,3.34,5553194861,140,63.7,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148395,422,1,1,41,8,agh9ifb2mw3ivjusgedj7c3fe,1,65,88.1,2025-03-02T15:57:34.655Z,2025-03-02T15:57:38Z,5553195035,212,23.9,5553195033,141,53,5553195037,213,4.66,5553195029,56,Center,5553195031,140,63.8,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148435,423,1,1,41,11,agh9ifb2mw3ivjusgedj7c3fe,1,63.9,52.3,2025-03-02T15:57:38.127Z,2025-03-02T15:57:43Z,5553195283,141,65.9,5553195285,212,9.9,5553195279,56,Center,5553195281,140,67.2,5553195287,213,1.21,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148477,424,1,1,41,16,agh9ifb2mw3ivjusgedj7c3fe,1,66.9,69.9,2025-03-02T15:57:42.896Z,2025-03-02T15:57:47Z,5553195485,213,1.5,5553195479,140,67.3,5553195483,212,5.6,5553195477,56,Center,5553195481,141,78.1,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148503,425,1,1,41,20,agh9ifb2mw3ivjusgedj7c3fe,1,68.3,77.3,2025-03-02T15:57:47.120Z,2025-03-02T15:57:50Z,5553195637,56,Left,5553195645,213,1.36,5553195643,212,7.4,5553195641,141,87.9,5553195639,140,69.8,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148527,426,1,1,41,24,agh9ifb2mw3ivjusgedj7c3fe,1,69.9,87.9,2025-03-02T15:57:50.415Z,2025-03-02T15:57:53Z,5553195797,213,4.39,5553195791,140,66.9,5553195795,212,9.8,5553195789,56,Center,5553195793,141,74.2,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148541,427,1,1,41,27,agh9ifb2mw3ivjusgedj7c3fe,1,67.7,72.1,2025-03-02T15:57:53.584Z,2025-03-02T15:57:55Z,5553195877,141,55.7,5553195881,213,4.81,5553195875,140,68.7,5553195873,56,Center,5553195879,212,11.2,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148567,428,1,1,41,29,agh9ifb2mw3ivjusgedj7c3fe,1,68.6,50.9,2025-03-02T15:57:55.583Z,2025-03-02T15:57:57Z,5553196017,140,69.4,5553196023,213,4.75,5553196015,56,Right,5553196019,141,17.5,5553196021,212,22.7,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148597,429,1,1,41,31,agh9ifb2mw3ivjusgedj7c3fe,1,69.4,17.5,2025-03-02T15:57:57.824Z,2025-03-02T15:58:00Z,5553196185,56,Right,5553196187,140,82.6,5553196189,141,10.5,5553196193,213,5.95,5553196191,212,14.7,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148615,430,1,1,41,34,agh9ifb2mw3ivjusgedj7c3fe,0,85.1,10.7,2025-03-02T15:58:00.512Z,2025-03-02T15:58:03Z,5553196241,141,14.1,5553196329,233,281,5553196237,56,Right,5553196239,140,87.4,5553196243,212,3.3,5553196327,236,,5553196333,286,,5553196245,213,0.76,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148619,281,74,1,41,34,63f5h8t5e9qm1fqmvfkb23ghh,1,10.9,87.1,2025-03-02T15:58:00.513Z,2025-03-02T15:58:38Z,5553196257,285,,5553196339,233,430,5553196255,56,Back,,,,,,,,,,,,,,,,6p8xl2smgf1ta7txpcj7cabu2,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783148625,282,6,1,41,36,63f5h8t5e9qm1fqmvfkb23ghh,0,11.6,86.6,2025-03-02T15:58:02.497Z,2025-03-02T18:56:42Z,5553196345,73,,5553196521,233,431,5553196343,56,Back,,,,,,,,,,,,,,,,6p8xl2smgf1ta7txpcj7cabu2,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783148653,431,6,1,41,36,agh9ifb2mw3ivjusgedj7c3fe,1,88.4,13.4,2025-03-02T15:58:02.497Z,2025-03-02T15:58:42Z,5553196447,75,,5553196479,233,282,5553196445,56,Right,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783148997,433,1,1,42,4,agh9ifb2mw3ivjusgedj7c3fe,0,99.5,0.5,2025-03-02T15:58:30.608Z,2025-03-02T18:56:47Z,5553198361,140,96.5,5553198355,155,,5553198359,56,Center,5553198353,6,,5553198357,223,,5553198369,213,1.68,5553198363,141,43.4,5553198351,2,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5554078899,72,,5553198365,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149009,283,44,1,42,7,63f5h8t5e9qm1fqmvfkb23ghh,1,3.1,56.8,2025-03-02T15:58:33.231Z,2025-03-02T15:58:40Z,5553198499,233,434,5553198453,56,Back,5553198455,285,,,,,,,,,,,,,,,,,8krgbfnydbtyongkwnsaj43kk,Jon Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783149003,434,44,1,42,7,agh9ifb2mw3ivjusgedj7c3fe,0,96.9,43.2,2025-03-02T15:58:33.232Z,2025-03-02T15:58:40Z,5553198545,233,283,5553198413,286,,5553198411,56,Center,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149029,284,12,1,42,7,63f5h8t5e9qm1fqmvfkb23ghh,1,2.3,56.9,2025-03-02T15:58:33.986Z,2025-03-02T15:58:36Z,5553198599,212,36.7,5553198617,15,,5553198593,56,Back,5553198601,213,4.91,5553198595,140,9.3,5553198597,141,4,,,,,,,8krgbfnydbtyongkwnsaj43kk,Jon Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783149063,435,1,1,42,10,agh9ifb2mw3ivjusgedj7c3fe,1,89.3,96.4,2025-03-02T15:58:36.961Z,2025-03-02T15:58:40Z,5553198753,140,72.6,5553198759,213,3.2,5553198755,141,94.8,5553198751,56,Left,5553198757,212,17.6,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149093,436,1,1,42,13,agh9ifb2mw3ivjusgedj7c3fe,1,72.3,93.1,2025-03-02T15:58:40.177Z,2025-03-02T15:58:43Z,5553198927,212,11.5,5553198925,141,76.4,5553198921,56,Center,5553198929,213,4.58,5553198923,140,70.9,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149107,437,1,1,42,17,agh9ifb2mw3ivjusgedj7c3fe,0,68.4,66.4,2025-03-02T15:58:43.474Z,2025-03-02T18:57:29Z,5553199033,213,5.14,5553199027,140,77.5,5553199031,212,23.1,5553199025,56,Center,5553199023,155,,5553199029,141,35.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149151,285,12,1,42,18,63f5h8t5e9qm1fqmvfkb23ghh,1,22,62.9,2025-03-02T15:58:44.994Z,2025-03-02T15:58:47Z,5553199241,213,1.11,5553199239,212,29.1,5553199233,56,Back,5553199311,167,,5553199281,15,,5553199235,140,34.3,5553199237,141,100,,,,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783149161,286,5,1,42,20,63f5h8t5e9qm1fqmvfkb23ghh,0,32.4,101.6,2025-03-02T15:58:47.173Z,2025-03-02T15:58:54Z,5553199739,233,438,5553199301,347,,5553199299,56,Back,,,,,,,,,,,,,,,,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783149237,438,5,1,42,20,agh9ifb2mw3ivjusgedj7c3fe,1,67.6,-1.6,2025-03-02T15:58:47.173Z,2025-03-02T15:58:55Z,5553199695,56,Right,5553199735,233,286,5553199699,347,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149257,439,1,1,42,27,agh9ifb2mw3ivjusgedj7c3fe,1,69.7,0,2025-03-02T15:58:53.841Z,2025-03-02T15:58:55Z,5553199799,141,12.2,5553199793,107,,5553199801,212,13.8,5553199795,56,Right,5553199803,213,2.4,5553199797,140,60,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149289,440,1,1,42,28,agh9ifb2mw3ivjusgedj7c3fe,1,60,12.2,2025-03-02T15:58:54.737Z,2025-03-02T15:58:58Z,5553200023,212,13.1,5553200021,141,6,5553200019,140,71.8,5553200017,56,Right,5553200025,213,5.96,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149299,441,1,1,42,32,agh9ifb2mw3ivjusgedj7c3fe,1,74.1,6.1,2025-03-02T15:58:58.369Z,2025-03-02T15:58:59Z,5553200109,56,Right,5553200113,140,69.2,5553200119,212,5.5,5553200115,141,8.9,5553200123,213,2.79,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149307,442,1,1,42,33,agh9ifb2mw3ivjusgedj7c3fe,1,69.2,8.9,2025-03-02T15:58:59.585Z,2025-03-02T15:59:00Z,5553200165,141,5.5,5553200163,140,72.5,5553200169,213,5.69,5553200167,212,4.2,5553200161,56,Right,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149339,443,1,1,42,34,agh9ifb2mw3ivjusgedj7c3fe,1,72.5,5.5,2025-03-02T15:59:00.513Z,2025-03-02T15:59:02Z,5553200313,140,62.3,5553200319,213,2.93,5553200311,56,Right,5553200315,141,8.9,5553200317,212,11,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149353,444,1,1,42,36,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,16.3,2025-03-02T15:59:02.786Z,2025-03-02T15:59:05Z,5553200441,140,53.5,5553200447,213,1.82,5553200443,141,49,5553200439,56,Center,5553200445,212,22.9,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149387,445,1,1,42,39,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,50.7,2025-03-02T15:59:05.313Z,2025-03-02T15:59:10Z,5553200637,212,19.1,5553200631,56,Center,5553200635,141,77.8,5553200639,213,1.3,5553200633,140,58.6,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149393,446,1,1,42,43,agh9ifb2mw3ivjusgedj7c3fe,1,62.8,82.9,2025-03-02T15:59:09.874Z,2025-03-02T15:59:10Z,5553200671,56,Center,5553200677,212,8.2,5553200679,213,5.78,5553200673,140,69.7,5553200675,141,77.1,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149425,447,1,1,42,44,agh9ifb2mw3ivjusgedj7c3fe,1,69.7,77.1,2025-03-02T15:59:10.818Z,2025-03-02T15:59:13Z,5553200829,56,Left,5553200837,212,4.5,5553200835,141,78.9,5553200839,213,2.86,5553200833,140,65.6,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149469,448,1,1,42,47,agh9ifb2mw3ivjusgedj7c3fe,1,66,72.9,2025-03-02T15:59:13.793Z,2025-03-02T15:59:18Z,5553201095,213,4.74,5553201087,141,44.4,5553201083,140,66.6,5553201089,212,19.4,5553201077,56,Center,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149499,449,1,1,42,51,agh9ifb2mw3ivjusgedj7c3fe,1,71.9,31.5,2025-03-02T15:59:18.066Z,2025-03-02T15:59:20Z,5553201211,56,Right,5553201219,213,4.84,5553201213,140,72.9,5553201217,212,8,5553201215,141,19.9,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149535,450,1,1,42,53,agh9ifb2mw3ivjusgedj7c3fe,1,72.5,19.3,2025-03-02T15:59:19.970Z,2025-03-02T15:59:23Z,5553201491,140,81.5,5553201497,213,5.59,5553201489,56,Right,5553201493,141,7.7,5553201495,212,12.3,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149585,451,1,1,42,57,agh9ifb2mw3ivjusgedj7c3fe,1,79.6,8.2,2025-03-02T15:59:23.330Z,2025-03-02T15:59:25Z,5553201657,213,2.46,5553201651,140,72.8,5553201649,56,Right,5553201655,212,9.2,5553201653,141,16.8,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149625,452,1,1,42,59,agh9ifb2mw3ivjusgedj7c3fe,1,70.7,18,2025-03-02T15:59:25.250Z,2025-03-02T15:59:27Z,5553201805,212,13.8,5553201803,141,36.5,5553201807,213,1.99,5553201801,140,65.4,5553201799,56,Center,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149651,453,1,1,43,1,agh9ifb2mw3ivjusgedj7c3fe,1,65.3,39.6,2025-03-02T15:59:27.794Z,2025-03-02T15:59:30Z,5553201947,212,20,5553201941,56,Center,5553201945,141,68.4,5553201949,213,1.36,5553201943,140,69.2,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149679,454,1,1,43,4,agh9ifb2mw3ivjusgedj7c3fe,1,70,67.8,2025-03-02T15:59:30.738Z,2025-03-02T15:59:33Z,5553202027,140,72.6,5553202033,213,1.14,5553202025,56,Center,5553202031,212,6.5,5553202029,141,76.5,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149689,455,1,1,43,6,agh9ifb2mw3ivjusgedj7c3fe,1,73.5,76.7,2025-03-02T15:59:33.154Z,2025-03-02T15:59:34Z,5553202083,141,94.8,5553202079,56,Left,5553202085,212,19.5,5553202081,140,87.9,5553202087,213,0.68,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783149709,456,1,1,43,8,agh9ifb2mw3ivjusgedj7c3fe,1,88.6,94.4,2025-03-02T15:59:34.770Z,2025-03-02T19:00:35Z,5553202169,140,88.3,5553202163,2,,5553202173,212,22.6,5553202165,155,,5553202175,213,4.7,5554094665,72,,5553202171,141,61.1,5554094663,224,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,5553202167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
