id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/13/value,keyPass,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,teamName
2813651829,550,1,2,75,10,3kq9cckrnlogidldtdie2fkbl,0,89.1,19.3,2025-05-11T15:54:55.658Z,2025-05-12T06:21:30Z,5722959049,224,,5721011305,141,51.5,5721011301,56,Center,5722959051,20,,5721011307,212,23.3,5721011297,2,,5723088777,178,,5721011299,155,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,5721011599,233,717,5721011303,140,96.6,5721011309,213,,,,,,,,,,,,,,,,,,,,,,,1.23,,,,,,,,,,,Real Madrid
2813651865,717,41,2,75,11,agh9ifb2mw3ivjusgedj7c3fe,1,3.9,49.9,2025-05-11T15:54:56.778Z,2025-05-12T06:24:46Z,5723089943,178,,5722959113,378,,5721011525,140,26.5,5721011527,141,40.9,5721011617,233,550,5721011531,212,24.5,5721011533,213,6.03,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813651897,718,1,2,75,13,agh9ifb2mw3ivjusgedj7c3fe,1,26.5,40.9,2025-05-11T15:54:59.258Z,2025-05-12T06:24:56Z,5721011819,212,2.7,5721011813,56,Back,5721011815,140,29,5723090017,178,,5721011817,141,40.1,5721011821,213,6.08,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813651901,719,61,2,75,13,agh9ifb2mw3ivjusgedj7c3fe,1,29.2,40.1,2025-05-11T15:54:59.378Z,2025-05-12T06:25:01Z,5721011831,56,Back,5723090047,178,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813651905,720,1,2,75,15,agh9ifb2mw3ivjusgedj7c3fe,0,29.2,39.8,2025-05-11T15:55:01.218Z,2025-05-12T06:25:04Z,5721017395,286,,5721011857,56,Back,5721011863,212,1.7,5721017389,236,,5721011861,141,38.2,5721011865,213,5.57,5723090073,178,,5721011859,140,30.4,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,5721017391,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813651907,551,74,2,75,15,3kq9cckrnlogidldtdie2fkbl,1,73.3,69.4,2025-05-11T15:55:01.298Z,2025-05-12T06:25:05Z,5721011873,56,Center,5721017401,233,720,5721017349,285,,5723090085,178,,,,,,,,,,,,,,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813651963,552,61,2,75,24,3kq9cckrnlogidldtdie2fkbl,0,93.8,76.8,2025-05-11T15:55:09.538Z,2025-05-12T06:25:12Z,5723090139,178,,5721012195,56,Center,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813651965,721,49,2,75,25,agh9ifb2mw3ivjusgedj7c3fe,1,7.4,21.5,2025-05-11T15:55:11.138Z,2025-05-12T06:25:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813652029,722,1,2,75,25,agh9ifb2mw3ivjusgedj7c3fe,1,7.4,21.5,2025-05-11T15:55:11.178Z,2025-05-12T06:25:23Z,5721012521,141,10.6,5721012517,56,Back,5721012523,212,18.2,5721012519,140,23.2,5721012525,213,5.86,5723090219,178,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813652047,723,1,2,75,29,agh9ifb2mw3ivjusgedj7c3fe,0,30.1,15,2025-05-11T15:55:15.458Z,2025-05-12T06:25:36Z,5721012613,155,,5721012683,141,15.3,5721012681,140,35.2,5721012685,212,5.4,5721012669,56,Back,5721012687,213,0.04,5723090287,178,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813652063,553,61,2,75,30,3kq9cckrnlogidldtdie2fkbl,1,62.3,87.9,2025-05-11T15:55:15.578Z,2025-05-12T06:25:43Z,5721012715,56,Left,5723090331,178,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813652093,554,1,2,75,33,3kq9cckrnlogidldtdie2fkbl,1,45.5,86.6,2025-05-11T15:55:19.178Z,2025-05-12T06:25:48Z,5721012899,212,10.8,5721012901,213,0.38,5721012893,56,Left,5721012895,140,55.1,5723090351,388,,5721012889,3,,5721012897,141,92.5,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813652113,555,1,2,75,34,3kq9cckrnlogidldtdie2fkbl,1,54.2,91,2025-05-11T15:55:20.178Z,2025-05-12T06:25:53Z,5721012969,212,13.9,5721012963,56,Back,5721012965,140,41.7,5721012971,213,3.48,5721012967,141,84.1,5723090399,178,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813652115,556,49,2,75,36,3kq9cckrnlogidldtdie2fkbl,1,41.7,84.1,2025-05-11T15:55:22.418Z,2025-05-12T06:26:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813652171,557,1,2,75,37,3kq9cckrnlogidldtdie2fkbl,1,41.4,82.7,2025-05-11T15:55:22.738Z,2025-05-12T06:26:35Z,5721013329,213,4.9,5721013323,140,43.5,5723090685,178,,5721013321,56,Back,5721013325,141,65.9,5721013327,212,11.6,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813652223,558,1,2,75,40,3kq9cckrnlogidldtdie2fkbl,1,47,59,2025-05-11T15:55:25.858Z,2025-05-12T06:26:43Z,5721013597,56,Left,5721013595,155,,5721013601,141,95.6,5721013603,212,42.4,5721013605,213,0.63,5723090739,178,,5721013607,1,,5721013599,140,79.7,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813652265,559,1,2,75,45,3kq9cckrnlogidldtdie2fkbl,0,85.3,92.4,2025-05-11T15:55:30.538Z,2025-05-12T06:26:46Z,5721013955,345,,5722959849,224,,5721013881,141,0,5721013875,155,,5722959851,72,,5721013885,213,4.77,5721013883,212,64.3,5721013879,140,88.9,39c5g6782qlrtw55fsre7exnt,Fran García,5723090755,178,,5721013873,2,,5721013887,1,5721013877,56,,,,,,,,,,,,,,,,,,,,,,Right,,,,,,,,,,Real Madrid
2813652269,560,5,2,75,49,3kq9cckrnlogidldtdie2fkbl,0,88.4,-1.6,2025-05-11T15:55:34.618Z,2025-05-12T06:26:51Z,5721014135,233,724,5721013895,56,Right,5721013897,347,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813652303,724,5,2,75,49,agh9ifb2mw3ivjusgedj7c3fe,1,11.6,101.6,2025-05-11T15:55:34.618Z,2025-05-12T06:26:51Z,5721014073,56,Back,5721014097,233,560,5721014075,347,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813652821,725,18,2,76,46,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-11T15:56:32.178Z,2025-05-12T06:26:52Z,5721016969,44,Midfielder,5721016971,59,20,5721017039,55,726,5721016967,42,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813652831,726,19,2,76,46,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-11T15:56:32.179Z,2025-05-12T06:26:53Z,5721017019,145,10,5721017025,293,3,5721017027,44,Midfielder,5721017029,55,725,5721017015,42,,5721017023,292,6,5721017021,59,16,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813652935,727,18,2,77,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-11T15:56:46.378Z,2025-05-12T06:26:54Z,5721017603,44,Defender,5721017601,42,,5721017695,55,728,5721017605,59,24,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813652945,728,19,2,77,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-11T15:56:46.379Z,2025-05-12T06:26:55Z,5721017663,59,32,5721017661,145,2,5721017657,42,,5721017669,44,Defender,5721017667,293,2,5721017665,292,3,5721017671,55,727,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653165,729,1,2,77,27,agh9ifb2mw3ivjusgedj7c3fe,1,15.3,100,2025-05-11T15:57:13.178Z,2025-05-12T06:27:00Z,5721019045,213,6.12,5721019035,107,,5721019047,1,,5721019037,56,Back,5721019039,140,43.2,5721019043,212,29.7,5721019041,141,94.7,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813673159,853,50,2,77,30,agh9ifb2mw3ivjusgedj7c3fe,1,45,93.7,2025-05-11T15:57:16.338Z,2025-05-12T06:27:16Z,5721127001,286,,5721127223,233,562,5721126999,56,Back,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653175,562,7,2,77,31,3kq9cckrnlogidldtdie2fkbl,0,55,6.3,2025-05-11T15:57:16.938Z,2025-05-12T06:27:18Z,5722960861,385,,5721127019,233,853,5721020333,56,Right,5721020335,285,,5723090971,178,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813653173,730,1,2,77,32,agh9ifb2mw3ivjusgedj7c3fe,1,43.2,94.7,2025-05-11T15:57:17.738Z,2025-05-12T06:27:21Z,5721019083,140,38.7,5721019081,56,Back,5721019089,213,3.64,5721019087,212,5.4,5723090995,178,,5721019085,141,90.9,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653229,731,1,2,77,33,agh9ifb2mw3ivjusgedj7c3fe,1,38.8,90.2,2025-05-11T15:57:18.698Z,2025-05-12T06:27:33Z,5721019447,212,30,5721019445,141,92.9,5721019443,140,67.3,5721019441,56,Left,5723091069,178,,5721019439,155,,5721019449,213,0.06,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653235,732,1,2,77,40,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,62.1,2025-05-11T15:57:25.738Z,2025-05-12T06:27:38Z,5721019459,140,60.4,5721019465,213,4.5,5721019461,141,30,5721019463,212,22.3,5723091119,178,,5721019457,56,Center,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653281,733,1,2,77,45,agh9ifb2mw3ivjusgedj7c3fe,1,65.7,31.8,2025-05-11T15:57:31.218Z,2025-05-12T06:27:46Z,5721019705,141,38.6,5721019707,212,5.5,5721019713,213,2.15,5721019703,140,62.8,5721019701,56,Center,5723091155,178,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653321,734,1,2,77,46,agh9ifb2mw3ivjusgedj7c3fe,1,62.4,34,2025-05-11T15:57:32.178Z,2025-05-12T06:27:59Z,5721019947,140,66.7,5721019953,213,4.98,5721019945,56,Right,5723091237,178,,5721019951,212,16.9,5721019949,141,10.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653353,735,1,2,77,51,agh9ifb2mw3ivjusgedj7c3fe,1,61.9,11.3,2025-05-11T15:57:37.458Z,2025-05-12T06:28:03Z,5721020159,213,2.06,5721020153,140,56.3,5723091269,178,,5721020151,56,Center,5721020155,141,27.6,5721020157,212,12.5,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653433,736,1,2,77,54,agh9ifb2mw3ivjusgedj7c3fe,1,54,31,2025-05-11T15:57:39.578Z,2025-05-12T06:28:07Z,5721020559,140,44.9,5721020565,213,2.02,5721020563,212,21.9,5721020561,141,59.9,5723091307,178,,5721020557,56,Back,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653471,737,1,2,78,4,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,72.1,2025-05-11T15:57:50.018Z,2025-05-12T06:28:14Z,5721020821,140,67,5721020823,141,94.8,5723091359,178,,5721020827,213,1.06,5721020825,212,17.7,5721020819,56,Left,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653495,738,1,2,78,7,agh9ifb2mw3ivjusgedj7c3fe,1,68.6,94.8,2025-05-11T15:57:53.338Z,2025-05-12T06:28:19Z,5721020999,56,Left,5723091385,178,,5721021001,140,57,5721021003,141,87.5,5721021005,212,13.2,5721021007,213,3.53,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653521,739,1,2,78,10,agh9ifb2mw3ivjusgedj7c3fe,1,57,87.5,2025-05-11T15:57:55.778Z,2025-05-12T06:28:25Z,5721021183,213,4.38,5721021179,141,71.1,5721021181,212,11.8,5721021175,56,Center,5723091439,178,,5721021177,140,53.3,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653523,740,50,2,78,12,agh9ifb2mw3ivjusgedj7c3fe,1,47.9,68.7,2025-05-11T15:57:57.938Z,2025-05-12T06:28:28Z,5721021193,56,Back,5721021343,233,563,5721021195,286,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653545,563,7,2,78,13,3kq9cckrnlogidldtdie2fkbl,0,52.1,31.3,2025-05-11T15:57:58.618Z,2025-05-12T06:28:30Z,5721021285,56,Center,5723091477,178,,5721021287,285,,5721021321,233,740,5722961295,385,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813653599,741,1,2,78,18,agh9ifb2mw3ivjusgedj7c3fe,1,26,66.7,2025-05-11T15:58:03.738Z,2025-05-12T06:28:38Z,5721021605,212,17.8,5723091519,178,,5721021601,140,32,5721021607,213,5.07,5721021599,56,Back,5721021603,141,42.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653651,742,1,2,78,20,agh9ifb2mw3ivjusgedj7c3fe,1,31.9,42.4,2025-05-11T15:58:06.458Z,2025-05-12T06:28:41Z,5723091549,178,,5721021887,141,57.6,5721021891,213,1.05,5721021885,140,37.5,5721021883,56,Back,5721021889,212,11.9,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653701,743,1,2,78,27,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,69.3,2025-05-11T15:58:12.698Z,2025-05-12T06:28:49Z,5723091583,178,,5721022131,56,Center,5721022141,213,0.03,5721022139,212,16.1,5721022137,141,69.9,5721022135,140,56,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653749,744,1,2,78,31,agh9ifb2mw3ivjusgedj7c3fe,1,70.3,58.5,2025-05-11T15:58:17.098Z,2025-05-12T06:28:54Z,5721022363,141,28,5721022361,140,68.8,5721022365,212,20.8,5721022367,213,4.64,5723091595,178,,5721022359,56,Center,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653773,745,1,2,78,34,agh9ifb2mw3ivjusgedj7c3fe,1,70.3,28.2,2025-05-11T15:58:19.658Z,2025-05-12T06:28:57Z,5721022477,56,Right,5721022485,213,5.27,5723091611,178,,5721022481,141,18.8,5721022479,140,74.1,5721022483,212,7.5,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653805,746,1,2,78,36,agh9ifb2mw3ivjusgedj7c3fe,1,72.2,20.6,2025-05-11T15:58:22.498Z,2025-05-12T06:29:00Z,5721022607,141,14.7,5721022605,140,65.8,5723091633,178,,5721022603,56,Right,5721022611,213,3.68,5721022609,212,7.8,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653835,747,1,2,78,39,agh9ifb2mw3ivjusgedj7c3fe,1,65.8,14.7,2025-05-11T15:58:25.338Z,2025-05-12T06:29:07Z,5721022773,56,Right,5723091653,178,,5721022779,212,8.7,5721022781,213,0.43,5721022777,141,20,5721022775,140,73.3,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653887,748,1,2,78,40,agh9ifb2mw3ivjusgedj7c3fe,1,73.3,20,2025-05-11T15:58:25.978Z,2025-05-12T06:29:12Z,5721023041,56,Right,5721023043,140,66.1,5721023049,213,3.66,5723091681,178,,5721023047,212,8.7,5721023045,141,13.7,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653935,749,1,2,78,45,agh9ifb2mw3ivjusgedj7c3fe,1,56,6.4,2025-05-11T15:58:30.778Z,2025-05-12T06:29:18Z,5721023313,140,93.4,5721023319,212,39.4,5721023309,56,Right,5723091719,178,,5721023993,210,15,5721023323,1,,5721023307,155,,5721023317,141,10.3,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,5721023321,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Barcelona
2813653941,564,45,2,78,49,3kq9cckrnlogidldtdie2fkbl,0,6.6,79.3,2025-05-11T15:58:35.098Z,2025-05-12T06:29:24Z,5721023347,285,,5721023535,233,750,5721023345,56,Back,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813653963,750,3,2,78,49,agh9ifb2mw3ivjusgedj7c3fe,1,93.4,20.7,2025-05-11T15:58:35.098Z,2025-05-12T06:29:23Z,5722961529,464,,5721023439,286,,5721023509,233,564,5721023437,56,Right,5723091745,178,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813653967,751,15,2,78,51,agh9ifb2mw3ivjusgedj7c3fe,1,91.4,26.6,2025-05-11T15:58:36.738Z,2025-05-12T06:29:28Z,5721023451,63,,5721024015,147,46.4,5721023449,22,,5721024011,215,,5721024001,29,,5721024297,233,565,5721023453,56,Center,5721024007,102,51.6,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5723091783,178,,5721024013,146,98.6,5721024003,55,5721031345,79,5721023843,72,,5721024009,103,,,,,,,,,,,,,,,,749,,22.2,,,,,,,,,Barcelona
2813653977,565,10,2,78,51,3kq9cckrnlogidldtdie2fkbl,1,1.6,54.8,2025-05-11T15:58:37.218Z,2025-05-12T06:29:30Z,5721023493,178,,5722961661,378,,5721023497,56,Back,5721024253,174,,5721023495,182,,5721024317,233,751,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813653993,752,15,2,78,53,agh9ifb2mw3ivjusgedj7c3fe,1,92.5,47.4,2025-05-11T15:58:38.858Z,2025-05-12T06:29:34Z,5721024889,231,48.7,5721024935,233,566,5721033473,343,2,5721023617,17,,5721024867,103,19,5721024881,146,94.3,5721024885,147,47.7,5721024863,78,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,5721024645,82,,5723091825,178,,5721024865,102,5721023619,56,5721027209,100,,5721024877,458,5721024887,230,99,5721027201,108,,5721023615,22,,5721024635,20,,,,,48.4,Center,,,,,,,,,,Barcelona
2813654003,566,10,2,78,53,3kq9cckrnlogidldtdie2fkbl,1,6.3,52.2,2025-05-11T15:58:38.978Z,2025-05-12T06:29:35Z,5723091833,178,,5721023659,56,Back,5721023655,94,,5721024951,233,752,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813654019,567,49,2,78,54,3kq9cckrnlogidldtdie2fkbl,1,4.5,66.1,2025-05-11T15:58:39.618Z,2025-05-12T06:29:40Z,,,,,,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813654061,568,1,2,79,1,3kq9cckrnlogidldtdie2fkbl,1,13.3,84.3,2025-05-11T15:58:46.938Z,2025-05-12T06:29:47Z,5721024043,213,0.96,5721024041,212,10.4,5721024039,141,96.8,5721024037,140,19,5723091911,178,,5721024035,56,Back,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813654087,569,1,2,79,3,3kq9cckrnlogidldtdie2fkbl,1,19,96.8,2025-05-11T15:58:48.578Z,2025-05-12T06:29:57Z,5721024269,141,93.1,5721024265,56,Back,5721024273,213,6.01,5721024271,212,9.3,5721024267,140,27.5,5723091987,178,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813654095,570,61,2,79,3,3kq9cckrnlogidldtdie2fkbl,0,27.7,92.7,2025-05-11T15:58:49.458Z,2025-05-12T06:30:03Z,5721024315,56,Back,5723092045,178,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813654079,753,1,2,79,5,agh9ifb2mw3ivjusgedj7c3fe,0,69.8,14.4,2025-05-11T15:58:50.658Z,2025-05-12T06:30:08Z,5721024235,1,,5721024227,140,72,5721024225,56,Right,5721024223,157,,5723092069,178,,5721024233,213,0.17,5721024229,141,15,5721024231,212,2.3,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813654097,571,61,2,79,5,3kq9cckrnlogidldtdie2fkbl,1,27.7,92.7,2025-05-11T15:58:50.738Z,2025-05-12T06:30:08Z,5721024323,56,Back,5723092077,178,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813654103,572,52,2,79,12,3kq9cckrnlogidldtdie2fkbl,1,1.7,63.9,2025-05-11T15:58:57.538Z,2025-05-12T06:30:11Z,5722961987,377,,5723092105,178,,5722962011,189,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813654233,573,1,2,79,19,3kq9cckrnlogidldtdie2fkbl,1,3.8,54,2025-05-11T15:59:04.938Z,2025-05-12T06:30:12Z,5721025191,287,,5723092117,178,,5721025155,56,Back,5721025161,212,43.2,5721025165,1,,5721025469,189,,5721025157,140,39.5,5721025163,213,5.76,6crmq7vzqts58wg196q48sc7p,T. Courtois,5721025153,123,,5721025159,141,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
