id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/10/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,teamName
2750951261,571,15,2,68,15,6f27yvbqcngegwsg2ozxxdj4,1,70.4,42.8,2024-11-23T21:28:26.265Z,2024-11-24T09:34:55Z,5378458495,147,49.3,5378458483,76,,5379354713,178,,5378458481,121,,5378458557,233,739,5378457937,72,,5378456933,56,Center,5378456931,18,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,5378456929,26,,5378458491,458,5378458493,146,5378458487,103,5378458485,102,,,,13.3,,,,,,,,,,,,,,,,97.1,52.6,,,,,,Celta Vigo
2750951273,739,10,2,68,17,agh9ifb2mw3ivjusgedj7c3fe,1,2.5,49.3,2024-11-23T21:28:27.811Z,2024-11-24T09:34:57Z,5378457031,56,Back,5378458583,233,571,5379067603,377,,5378457029,182,,5378457027,178,,5378457229,177,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750951313,740,52,2,68,17,agh9ifb2mw3ivjusgedj7c3fe,1,2.5,49.3,2024-11-23T21:28:27.826Z,2024-11-24T09:35:00Z,5379354833,178,,5379067629,377,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750951397,741,1,2,68,32,agh9ifb2mw3ivjusgedj7c3fe,0,12.3,48.8,2024-11-23T21:28:42.529Z,2024-11-24T09:35:05Z,5378457857,141,60.8,5378457863,1,,5378457861,213,0.15,5378457855,140,65.2,5378457859,212,56.1,5378457853,56,Center,5378457851,199,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750951415,572,61,2,68,36,6f27yvbqcngegwsg2ozxxdj4,1,36.3,39.1,2024-11-23T21:28:46.556Z,2024-11-24T09:35:15Z,5379354975,178,,5378457941,56,Back,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951425,573,49,2,68,37,6f27yvbqcngegwsg2ozxxdj4,1,38.6,40,2024-11-23T21:28:48.239Z,2024-11-24T09:35:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951467,574,1,2,68,37,6f27yvbqcngegwsg2ozxxdj4,1,38.8,40,2024-11-23T21:28:48.282Z,2024-11-24T09:35:19Z,5378458219,141,53.6,5379355053,178,,5378458213,155,,5378458217,140,55.3,5378458223,213,0.49,5378458221,212,19.6,5378458215,56,Center,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951475,575,4,2,68,39,6f27yvbqcngegwsg2ozxxdj4,1,57.3,54.2,2024-11-23T21:28:50.376Z,2024-11-24T09:35:23Z,5378458421,233,742,5378458335,56,Center,5378458337,152,,5378458333,294,,5378458331,13,,5378458339,286,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951459,742,4,2,68,39,agh9ifb2mw3ivjusgedj7c3fe,0,42.7,45.8,2024-11-23T21:28:50.377Z,2024-11-24T09:35:22Z,5378458445,233,575,5379355099,178,,5378458377,152,,5378458375,56,Back,5378458379,285,,5378458367,13,,5378458371,294,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750951611,576,1,2,68,47,6f27yvbqcngegwsg2ozxxdj4,1,54.1,57.9,2024-11-23T21:28:57.778Z,2024-11-24T09:35:24Z,5378459183,141,83.8,5378459181,140,59.4,5378466869,189,,5378459177,152,,5378459175,5,,5378459185,212,18.5,5378459179,56,Left,5379355113,178,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,5378459187,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951651,577,1,2,68,53,6f27yvbqcngegwsg2ozxxdj4,1,71.7,88.4,2024-11-23T21:29:03.984Z,2024-11-24T09:35:30Z,5378459389,141,91.7,5378459385,56,Left,5378459387,140,93,5378459391,212,22.5,5378459393,213,0.1,5379355167,178,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951677,578,1,2,68,57,6f27yvbqcngegwsg2ozxxdj4,1,96.9,91.7,2024-11-23T21:29:07.758Z,2024-11-24T09:35:35Z,5379355223,178,,5378459535,141,96,5378459537,212,18.2,5378459533,140,79.8,5378459531,56,Left,5378459539,213,2.98,,,,,,,7lo14fnq32yyyqql6jws5w3xl,Alfon González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951703,579,1,2,69,0,6f27yvbqcngegwsg2ozxxdj4,1,80.3,93.9,2024-11-23T21:29:10.534Z,2024-11-24T09:35:50Z,5378459673,213,4.02,5378459671,212,7.8,5378459667,140,75.6,5378459665,56,Left,5378459669,141,85.1,5379355425,178,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951729,580,1,2,69,2,6f27yvbqcngegwsg2ozxxdj4,1,75.8,85.1,2024-11-23T21:29:12.513Z,2024-11-24T09:35:53Z,5378459785,56,Center,5379355449,178,,5378459793,213,4.09,5378459791,212,14,5378459787,140,68,5378459789,141,68.4,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951745,581,1,2,69,4,6f27yvbqcngegwsg2ozxxdj4,1,69,65.8,2024-11-23T21:29:14.674Z,2024-11-24T09:35:56Z,5378459893,141,63.7,5378459891,140,76.8,5378459895,212,8.3,5378459889,56,Center,5379355469,178,,5378459897,213,6.11,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951779,743,83,2,69,6,agh9ifb2mw3ivjusgedj7c3fe,0,22.3,36.7,2024-11-23T21:29:16.550Z,2024-11-24T09:36:01Z,5378463661,399,64ctdbd0w5ikj0fkcuu9jdbhm,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750951753,582,3,2,69,6,6f27yvbqcngegwsg2ozxxdj4,0,79.5,58.5,2024-11-23T21:29:16.827Z,2024-11-24T09:36:02Z,5378459947,286,,5378459945,56,Center,5378459957,211,,5379067921,465,,5379355511,178,,,,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750951831,744,49,2,69,8,agh9ifb2mw3ivjusgedj7c3fe,1,9.7,47.6,2024-11-23T21:29:19.325Z,2024-11-24T09:36:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952061,745,1,2,69,27,agh9ifb2mw3ivjusgedj7c3fe,1,10.7,47.8,2024-11-23T21:29:37.948Z,2024-11-24T09:36:13Z,5378461589,1,,5379355675,178,,5378461577,155,,5378462563,189,,5378461583,141,87.8,5378461581,140,42.6,5378461587,213,0.68,5378461585,212,43.1,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,5378461579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952063,746,1,2,69,29,agh9ifb2mw3ivjusgedj7c3fe,0,45.2,86.9,2024-11-23T21:29:40.342Z,2024-11-24T09:36:19Z,5378576269,213,4.22,5378461597,56,Back,5378576261,140,40.7,5378576267,212,10,5378576265,141,74,5379355737,388,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952075,583,1,2,69,30,6f27yvbqcngegwsg2ozxxdj4,1,54.7,27.1,2024-11-23T21:29:41.114Z,2024-11-24T09:36:21Z,5378461699,213,6.07,5379355751,178,,5378461701,1,,5378461693,140,75.7,5378461691,56,Right,5378461697,212,22.6,5378461695,141,20.1,5378461689,157,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952079,584,1,2,69,33,6f27yvbqcngegwsg2ozxxdj4,0,75.9,20.3,2024-11-23T21:29:43.663Z,2024-11-24T09:36:27Z,5378461717,213,3.17,5378461709,56,Right,5378461713,141,20,5378461711,140,69.4,5379355851,178,,5378461715,212,6.8,5378461753,156,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952099,747,1,2,69,35,agh9ifb2mw3ivjusgedj7c3fe,1,31.4,88.4,2024-11-23T21:29:46.417Z,2024-11-24T09:36:44Z,5378461815,141,91.1,5378461821,213,0.48,5378461819,212,4,5379355985,178,,5378461811,56,Back,5378461813,140,34.8,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952157,748,1,2,69,37,agh9ifb2mw3ivjusgedj7c3fe,1,34.7,92.1,2024-11-23T21:29:47.675Z,2024-11-24T09:36:48Z,5378462161,140,33,5378462163,141,98,5379356003,178,,5378462165,212,4.4,5378462167,213,1.99,5378462159,56,Back,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952147,585,83,2,69,39,6f27yvbqcngegwsg2ozxxdj4,0,78.8,8.3,2024-11-23T21:29:50.298Z,2024-11-24T09:36:54Z,5378462299,399,afxjicw89683nlpms9yy5x51x,,,,,,,,,,,,,,,,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952155,586,83,2,69,41,6f27yvbqcngegwsg2ozxxdj4,0,79.4,8.3,2024-11-23T21:29:52.134Z,2024-11-24T09:36:57Z,5378462297,399,afxjicw89683nlpms9yy5x51x,,,,,,,,,,,,,,,,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952177,749,1,2,69,44,agh9ifb2mw3ivjusgedj7c3fe,1,19.5,96.5,2024-11-23T21:29:54.823Z,2024-11-24T09:37:02Z,5379356149,178,,5378462281,56,Back,5378462289,141,78.1,5378462285,140,4.6,5378462291,212,20,5378462293,213,3.82,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952199,750,12,2,69,47,agh9ifb2mw3ivjusgedj7c3fe,1,3.8,83.9,2024-11-23T21:29:58.056Z,2024-11-24T09:37:07Z,5379356195,178,,5378462425,140,5.6,5378462423,56,Back,5378462431,213,1.42,5378462429,212,12.5,5378462427,141,100,5378463833,167,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952255,587,5,2,69,49,6f27yvbqcngegwsg2ozxxdj4,1,94.1,-2,2024-11-23T21:29:59.559Z,2024-11-24T09:37:09Z,5378462797,233,751,5378462779,347,,5378462777,56,Right,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952201,751,5,2,69,49,agh9ifb2mw3ivjusgedj7c3fe,0,5.9,102,2024-11-23T21:29:59.559Z,2024-11-24T09:37:09Z,5378462839,233,587,5378462453,347,,5378462451,56,Back,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952279,588,1,2,69,52,6f27yvbqcngegwsg2ozxxdj4,1,93.4,0,2024-11-23T21:30:03.233Z,2024-11-24T09:37:14Z,5378462867,107,,5378462871,140,92.2,5378462873,141,9.5,5378462869,56,Right,5378462875,212,7.9,5378462877,213,1.73,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952317,589,1,2,69,55,6f27yvbqcngegwsg2ozxxdj4,1,90.8,12,2024-11-23T21:30:05.809Z,2024-11-24T09:37:17Z,5378463049,212,14.9,5379356279,178,,5378463043,56,Center,5378463047,141,25.2,5378463045,140,79.5,5378463051,213,2.49,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952301,752,83,2,69,56,agh9ifb2mw3ivjusgedj7c3fe,0,18.2,75.9,2024-11-23T21:30:07.063Z,2024-11-24T09:37:21Z,5378463167,399,e3czx0nsuw10acnftbr8ud0bt,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952323,590,1,2,69,56,6f27yvbqcngegwsg2ozxxdj4,0,79.5,25.2,2024-11-23T21:30:07.114Z,2024-11-24T09:37:35Z,5378463111,212,4.6,5378463113,213,1.46,5378463103,56,Center,5379356433,178,,5378463109,141,31.9,5378463105,140,80,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952337,753,1,2,69,57,agh9ifb2mw3ivjusgedj7c3fe,1,19.2,73.6,2024-11-23T21:30:07.984Z,2024-11-24T09:37:39Z,5379356481,178,,5378463193,141,77.5,5378463191,140,25.7,5378463195,212,7.3,5378463189,56,Back,5378463197,213,0.37,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952345,754,49,2,69,58,agh9ifb2mw3ivjusgedj7c3fe,1,25.7,77.5,2024-11-23T21:30:09.134Z,2024-11-24T09:37:42Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952357,755,1,2,69,59,agh9ifb2mw3ivjusgedj7c3fe,1,25.7,77.5,2024-11-23T21:30:09.555Z,2024-11-24T09:37:44Z,5378463289,140,27.7,5378463295,213,5.21,5379356573,178,,5378463291,141,71.8,5378463293,212,4.4,5378463287,56,Back,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952371,756,1,2,70,1,agh9ifb2mw3ivjusgedj7c3fe,0,29.8,72.9,2024-11-23T21:30:11.782Z,2024-11-24T09:37:52Z,5378463365,213,0.03,5379356655,178,,5378463361,141,73.3,5378463363,212,8.4,5378463359,140,37.8,5378463357,56,Back,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952375,591,8,2,70,1,6f27yvbqcngegwsg2ozxxdj4,1,59.4,29.7,2024-11-23T21:30:12.025Z,2024-11-24T09:37:54Z,5379068841,384,,5379356681,178,,5378463377,56,Center,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952421,592,1,2,70,5,6f27yvbqcngegwsg2ozxxdj4,1,31.9,10.7,2024-11-23T21:30:15.515Z,2024-11-24T09:37:59Z,5379356757,178,,5378463647,213,2.83,5378463639,56,Back,5378463645,212,28.4,5378463641,140,6.1,5378463643,141,23.4,,,,,,,daid84a2zbh8rasleahdp8nis,Hugo Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952427,593,49,2,70,8,6f27yvbqcngegwsg2ozxxdj4,1,5.9,23.4,2024-11-23T21:30:18.466Z,2024-11-24T09:38:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952447,594,1,2,70,9,6f27yvbqcngegwsg2ozxxdj4,1,6.9,24.7,2024-11-23T21:30:19.654Z,2024-11-24T09:38:08Z,5379356871,178,,5378463789,141,26.8,5378463787,140,21.9,5378463793,213,0.09,5378463791,212,15.8,5378463785,56,Back,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952497,595,1,2,70,10,6f27yvbqcngegwsg2ozxxdj4,1,22.2,26.7,2024-11-23T21:30:20.784Z,2024-11-24T09:38:13Z,5378464071,212,17.9,5379356921,178,,5378464073,213,4.26,5378464067,140,14.7,5378464065,56,Back,5378464069,141,3.1,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952509,596,1,2,70,13,6f27yvbqcngegwsg2ozxxdj4,1,14.7,3.1,2024-11-23T21:30:23.929Z,2024-11-24T09:38:19Z,5378464139,213,1.04,5379357023,178,,5378464131,56,Back,5378464133,140,22.7,5378464137,212,16.6,5378464135,141,24.1,,,,,,,daid84a2zbh8rasleahdp8nis,Hugo Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952563,597,1,2,70,14,6f27yvbqcngegwsg2ozxxdj4,1,22.2,22.8,2024-11-23T21:30:25.138Z,2024-11-24T09:38:22Z,5378464449,140,32.3,5378464455,213,5.58,5378464447,56,Back,5379357049,178,,5378464445,155,,5378464453,212,13.9,5378464451,141,9.5,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952567,598,1,2,70,17,6f27yvbqcngegwsg2ozxxdj4,0,28.9,4,2024-11-23T21:30:28.091Z,2024-11-24T09:38:28Z,5379357103,178,,5378464501,233,757,5378464477,213,5.88,5378464475,212,1.4,5378464469,140,30.1,5378464467,56,Back,5378464509,286,,5378464495,236,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,5378464471,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952559,757,74,2,70,17,agh9ifb2mw3ivjusgedj7c3fe,1,67,94.1,2024-11-23T21:30:28.240Z,2024-11-24T09:38:29Z,5378464533,233,598,5378464435,56,Left,5379357115,178,,5378464439,285,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952609,599,5,2,70,18,6f27yvbqcngegwsg2ozxxdj4,1,33.4,-1.7,2024-11-23T21:30:29.404Z,2024-11-24T09:38:31Z,5378464717,56,Back,5378464719,347,,5378464745,233,758,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952581,758,5,2,70,18,agh9ifb2mw3ivjusgedj7c3fe,0,66.6,101.7,2024-11-23T21:30:29.404Z,2024-11-24T09:38:31Z,5378464549,347,,5378464547,56,Left,5378464757,233,599,,,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952691,600,1,2,70,26,6f27yvbqcngegwsg2ozxxdj4,1,29.2,0,2024-11-23T21:30:36.506Z,2024-11-24T09:38:33Z,5378465185,56,Back,5378466061,189,,5378465191,212,22.6,5378465193,213,2.47,5378465187,140,12.3,5378465183,107,,5378465189,141,19.5,5378465195,1,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952707,601,1,2,70,29,6f27yvbqcngegwsg2ozxxdj4,1,11.2,31.5,2024-11-23T21:30:39.530Z,2024-11-24T09:38:37Z,5378465265,141,64.2,5378465267,212,22.4,5378465259,56,Back,5378465263,140,8.5,5379357247,178,,5378465269,213,1.7,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952741,602,1,2,70,31,6f27yvbqcngegwsg2ozxxdj4,1,8.5,66.6,2024-11-23T21:30:41.777Z,2024-11-24T09:38:40Z,5378465471,140,20.8,5378465473,141,90,5379357281,178,,5378465475,212,20.5,5378465469,56,Back,5378465477,213,0.89,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952779,603,1,2,70,35,6f27yvbqcngegwsg2ozxxdj4,1,22.6,91.8,2024-11-23T21:30:46.062Z,2024-11-24T09:38:44Z,5378465717,213,5.84,5378465715,212,15.7,5378465709,56,Back,5379357331,178,,5378465711,140,36.1,5378465713,141,82,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952829,604,1,2,70,38,6f27yvbqcngegwsg2ozxxdj4,0,42,72.4,2024-11-23T21:30:48.753Z,2024-11-24T09:38:49Z,5378465975,140,80.5,5378465981,213,6.16,5378465977,141,64.8,5378465983,1,,5378465973,56,Center,5379357387,178,,5378465979,212,40.8,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750952861,759,49,2,70,43,agh9ifb2mw3ivjusgedj7c3fe,1,18.8,31.5,2024-11-23T21:30:53.784Z,2024-11-24T09:38:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952913,760,1,2,70,43,agh9ifb2mw3ivjusgedj7c3fe,1,18.9,31.6,2024-11-23T21:30:53.843Z,2024-11-24T09:39:00Z,5378466435,56,Back,5378466437,140,27.1,5379357503,178,,5378466441,212,11.9,5378466443,213,0.76,5378466439,141,43.6,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952935,761,1,2,70,46,agh9ifb2mw3ivjusgedj7c3fe,1,27.1,45.1,2024-11-23T21:30:56.865Z,2024-11-24T09:39:10Z,5378466549,212,17.3,5379357615,178,,5378466543,56,Back,5378466547,141,69.4,5378466545,140,31.9,5378466551,213,1.27,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952969,762,1,2,70,49,agh9ifb2mw3ivjusgedj7c3fe,1,31.9,69.4,2024-11-23T21:31:00.225Z,2024-11-24T09:39:12Z,5378466707,141,93,5378466705,140,37.3,5378466709,212,17,5378466703,56,Back,5378466711,213,1.23,5379357667,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750952985,763,1,2,70,53,agh9ifb2mw3ivjusgedj7c3fe,1,37,92.3,2024-11-23T21:31:03.570Z,2024-11-24T09:39:16Z,5378466815,212,9.9,5379357719,178,,5378466817,213,5.22,5378466813,141,79.6,5378466811,140,41.6,5378466809,56,Back,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750953041,764,1,2,70,54,agh9ifb2mw3ivjusgedj7c3fe,1,41.6,79.6,2024-11-23T21:31:04.774Z,2024-11-24T09:39:18Z,5378467131,212,37.6,5378467133,213,0.25,5378467123,155,,5379357749,178,,5378467129,141,93,5378467125,56,Left,5378467135,1,,5378467127,140,76.3,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750953045,765,3,2,70,59,agh9ifb2mw3ivjusgedj7c3fe,0,84.9,93.6,2024-11-23T21:31:09.727Z,2024-11-24T09:39:37Z,5378467159,286,,5378467301,233,605,5379069125,465,,5379357867,178,,5378467157,56,Left,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750953059,605,7,2,70,59,6f27yvbqcngegwsg2ozxxdj4,1,15.1,6.4,2024-11-23T21:31:10.251Z,2024-11-24T09:39:38Z,5379069169,383,,5379358079,178,,5378467233,285,,5378467231,56,Back,5378467283,233,765,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
