id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2727398215,45,1,1,4,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63.2,85.1,2024-09-28T19:05:14.619Z,2024-09-29T09:09:15Z,5249749667,56,Center,5251848153,178,,5249749675,213,4.33,5249749673,212,9.6,5249749669,140,59.8,5249749671,141,72,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727398229,46,1,1,4,10,2l0ldgiwsgb8d6y3z0sfgjzyj,0,58.5,68.5,2024-09-28T19:05:17.132Z,2024-09-29T09:09:19Z,5249749797,56,Right,5249749795,196,,5251848197,178,,5249749805,213,4.97,5249749807,1,,5249749803,212,42.6,5249749801,141,7.9,5249749793,155,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,5249749799,140,,,,,,,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727398259,64,1,1,4,12,agh9ifb2mw3ivjusgedj7c3fe,1,27.4,93,2024-09-28T19:05:19.703Z,2024-09-29T09:09:23Z,5249749965,213,5.82,5251848325,388,,5249749957,141,86.2,5249749949,3,,5249749959,212,10.4,5249749953,140,36.3,5249749951,56,Back,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398261,65,49,1,4,14,agh9ifb2mw3ivjusgedj7c3fe,1,37.3,87.8,2024-09-28T19:05:20.907Z,2024-09-29T09:09:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398297,47,83,1,4,16,2l0ldgiwsgb8d6y3z0sfgjzyj,0,63.5,7.3,2024-09-28T19:05:23.504Z,2024-09-29T09:09:32Z,5249750477,399,9f0jk3wgmlnnmnqrdkh4gnpt6,,,,,,,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727398329,66,1,1,4,17,agh9ifb2mw3ivjusgedj7c3fe,1,39,95.7,2024-09-28T19:05:24.272Z,2024-09-29T09:09:35Z,5249750327,141,89.9,5251848567,178,,5249750321,56,Back,5249750331,213,3.5,5249750329,212,11.2,5249750323,140,29,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398417,67,1,1,4,19,agh9ifb2mw3ivjusgedj7c3fe,1,29,89.9,2024-09-28T19:05:26.381Z,2024-09-29T09:09:40Z,5251848677,178,,5249750903,212,16.9,5249750899,140,30.2,5249750901,141,65.1,5249750897,56,Back,5249750905,213,4.79,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398455,68,1,1,4,27,agh9ifb2mw3ivjusgedj7c3fe,1,54.1,60.8,2024-09-28T19:05:34.309Z,2024-09-29T09:09:45Z,5249751121,140,47,5249751123,141,90.9,5249751125,212,21.8,5249751127,213,1.92,5251848767,178,,5249751119,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398503,69,1,1,4,31,agh9ifb2mw3ivjusgedj7c3fe,1,47.8,89.9,2024-09-28T19:05:38.458Z,2024-09-29T09:09:48Z,5251848839,178,,5249751367,213,4.53,5249751365,212,31.8,5249751363,141,43.9,5249751361,140,42.2,5249751359,56,Back,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398539,70,1,1,4,34,agh9ifb2mw3ivjusgedj7c3fe,1,43.6,41,2024-09-28T19:05:41.449Z,2024-09-29T09:09:52Z,5249751607,213,5.35,5249751599,56,Right,5249751605,212,30.9,5249751603,141,4.4,5251848931,178,,5249751601,140,61.1,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398595,71,1,1,4,37,agh9ifb2mw3ivjusgedj7c3fe,1,61.1,4.4,2024-09-28T19:05:44.604Z,2024-09-29T09:09:55Z,5249751919,56,Right,5251849049,178,,5249751927,213,2.23,5249751925,212,9.3,5249751923,141,15.2,5249751921,140,55.7,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398637,72,1,1,4,41,agh9ifb2mw3ivjusgedj7c3fe,1,56.5,15.6,2024-09-28T19:05:48.538Z,2024-09-29T09:10:02Z,5249752175,213,3.03,5249752167,56,Back,5251849165,178,,5249752169,140,44.6,5249752171,141,17.6,5249752173,212,12.6,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398669,73,1,1,4,43,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,26.5,2024-09-28T19:05:50.714Z,2024-09-29T09:10:05Z,5249752355,140,43.3,5249752357,141,59.3,5249752361,213,1.62,5251849203,178,,5249752359,212,22.3,5249752353,56,Back,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398707,74,1,1,4,47,agh9ifb2mw3ivjusgedj7c3fe,1,43.7,60.8,2024-09-28T19:05:54.449Z,2024-09-29T09:10:07Z,5249752567,212,14.4,5249752565,141,39.7,5249752569,213,4.78,5249752563,140,44.6,5251849207,178,,5249752561,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398743,75,1,1,4,49,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,36.9,2024-09-28T19:05:56.499Z,2024-09-29T09:10:10Z,5249752731,212,18.8,5249752729,141,10.3,5249752723,56,Back,5251849299,178,,5249752737,213,4.98,5249752725,140,49.3,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398777,76,1,1,4,52,agh9ifb2mw3ivjusgedj7c3fe,1,49.3,10.3,2024-09-28T19:05:59.052Z,2024-09-29T09:10:13Z,5249752935,141,33.7,5249752937,212,18.6,5249752931,56,Back,5251849383,178,,5249752939,213,2.11,5249752933,140,40.2,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398855,77,1,1,4,54,agh9ifb2mw3ivjusgedj7c3fe,1,42.4,35.7,2024-09-28T19:06:01.341Z,2024-09-29T09:10:14Z,5249753295,212,21.1,5249753297,213,1.51,5249753293,141,66.7,5251849433,178,,5249753289,56,Back,5249753291,140,43.7,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398897,78,1,1,5,0,agh9ifb2mw3ivjusgedj7c3fe,1,54.3,69.6,2024-09-28T19:06:06.805Z,2024-09-29T09:10:19Z,5251849513,178,,5249753561,56,Back,5249753569,213,4.02,5249753563,140,45.4,5249753567,212,14.7,5249753565,141,53,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398953,79,1,1,5,2,agh9ifb2mw3ivjusgedj7c3fe,1,45,48.8,2024-09-28T19:06:09.406Z,2024-09-29T09:10:22Z,5249753879,141,25,5249753881,212,16.3,5249753883,213,4.82,5251849599,178,,5249753877,140,46.7,5249753875,56,Back,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727398985,80,1,1,5,5,agh9ifb2mw3ivjusgedj7c3fe,1,52.1,27.7,2024-09-28T19:06:12.414Z,2024-09-29T09:10:24Z,5249754055,56,Center,5249754057,140,56.1,5251849633,178,,5249754063,213,0.86,5249754061,212,6.5,5249754059,141,34.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399007,81,1,1,5,6,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,34.9,2024-09-28T19:06:13.242Z,2024-09-29T09:10:27Z,5249754231,212,17.8,5249754229,141,8.9,5251849707,178,,5249754233,213,4.82,5249754227,140,58,5249754225,56,Right,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399023,82,1,1,5,8,agh9ifb2mw3ivjusgedj7c3fe,1,58,8.9,2024-09-28T19:06:15.498Z,2024-09-29T09:10:30Z,5249754305,56,Right,5249754307,140,61.5,5251849765,178,,5249754311,212,6.6,5249754313,213,0.98,5249754309,141,17,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399055,83,1,1,5,9,agh9ifb2mw3ivjusgedj7c3fe,1,61.5,17,2024-09-28T19:06:16.261Z,2024-09-29T09:10:32Z,5249754469,140,65.2,5249754471,141,8.6,5249754473,212,6.9,5249754475,213,5.31,5251849819,178,,5249754465,56,Right,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399119,84,1,1,5,11,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,8.6,2024-09-28T19:06:17.926Z,2024-09-29T09:10:37Z,5249754817,213,2.37,5249754815,212,7.1,5249754807,56,Right,5249754813,141,15.9,5251849879,178,,5249754809,140,60.3,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399127,85,50,1,5,14,agh9ifb2mw3ivjusgedj7c3fe,1,68.1,21.2,2024-09-28T19:06:21.598Z,2024-09-29T09:10:43Z,5251622533,233,48,5249754859,56,Center,5250838331,286,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399139,48,7,1,5,15,2l0ldgiwsgb8d6y3z0sfgjzyj,0,31.9,78.8,2024-09-28T19:06:22.271Z,2024-09-29T09:10:48Z,5249754905,56,Back,5251850159,178,,5251622525,233,85,5249754909,285,,5250842079,385,,,,,,,,,,,bzv32rpgvs111w8e2gch452xg,Bryan Zaragoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727399145,86,61,1,5,15,agh9ifb2mw3ivjusgedj7c3fe,1,67.2,20.7,2024-09-28T19:06:22.359Z,2024-09-29T09:10:53Z,5249754929,56,Right,5251850259,178,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399171,87,1,1,5,16,agh9ifb2mw3ivjusgedj7c3fe,1,66.8,30,2024-09-28T19:06:23.159Z,2024-09-29T09:10:56Z,5249755111,140,56.2,5249755109,56,Center,5251850323,178,,5249755113,141,27.6,5249755117,213,3.29,5249755115,212,11.2,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399227,88,1,1,5,19,agh9ifb2mw3ivjusgedj7c3fe,1,56,29.2,2024-09-28T19:06:26.136Z,2024-09-29T09:10:59Z,5249755375,56,Center,5249755377,140,57.4,5249755383,213,1.51,5249755381,212,25.3,5251850401,178,,5249755379,141,66.3,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399271,89,1,1,5,22,agh9ifb2mw3ivjusgedj7c3fe,1,57.4,66.3,2024-09-28T19:06:29.290Z,2024-09-29T09:11:02Z,5249755577,213,0.96,5249755557,140,61.6,5249755565,141,75.6,5249755573,212,7.7,5249755549,56,Center,5251850439,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727399293,90,1,1,5,23,agh9ifb2mw3ivjusgedj7c3fe,1,61.6,75.6,2024-09-28T19:06:30.546Z,2024-09-29T09:11:07Z,5249755667,140,66.4,5249755665,56,Left,5251850519,178,,5249755673,213,1.04,5249755669,141,88.3,5249755671,212,10,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
