id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/20/value,qualifier/19/value,qualifier/21/value,teamName
2743805153,486,1,1,46,22,agh9ifb2mw3ivjusgedj7c3fe,1,47,45.1,2024-11-03T16:04:38.462Z,2024-11-04T01:36:12Z,5339302895,213,1.1,5339302893,212,16.4,5339302885,140,54,5339302883,56,Center,5339302891,141,66.6,5341390363,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743805255,487,1,1,46,27,agh9ifb2mw3ivjusgedj7c3fe,1,59.1,83.6,2024-11-03T16:04:43.498Z,2024-11-04T01:36:20Z,5339303509,212,18.3,5339303507,141,64.6,5339303511,213,3.93,5339303503,56,Back,5339303505,140,46.8,5341390489,178,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743805207,275,70,1,46,29,c8llrezkm3b3op4afrou6b487,1,0,0,2024-11-03T16:04:45.288Z,2024-11-03T16:04:45Z,5339303241,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743805325,488,1,1,46,30,agh9ifb2mw3ivjusgedj7c3fe,1,47.8,63,2024-11-03T16:04:46.590Z,2024-11-04T01:36:28Z,5339303811,140,51.2,5339303807,56,Center,5339303819,212,19.2,5341390637,178,,5339303821,213,4.9,5339303815,141,35.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743805391,489,1,1,46,33,agh9ifb2mw3ivjusgedj7c3fe,1,52.6,34.6,2024-11-03T16:04:49.447Z,2024-11-04T01:36:31Z,5339304155,141,49.9,5341390693,178,,5339304153,140,60.3,5339304151,56,Center,5339304157,212,13.2,5339304159,213,0.91,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743805429,490,1,1,46,36,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,46,2024-11-03T16:04:52.186Z,2024-11-04T01:36:36Z,5339304395,141,54.2,5339304393,140,71.1,5341390775,178,,5339304389,56,Center,5339304397,212,9.7,5339304399,213,0.61,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743805451,491,1,1,46,36,agh9ifb2mw3ivjusgedj7c3fe,1,69.5,54.6,2024-11-03T16:04:52.682Z,2024-11-04T01:36:47Z,5339304497,212,6.5,5339304499,213,6.02,5339304489,168,,5339304491,56,Center,5339304495,141,52.1,5339304493,140,75.5,5341391001,178,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743805477,492,1,1,46,37,agh9ifb2mw3ivjusgedj7c3fe,0,75.5,52.1,2024-11-03T16:04:53.602Z,2024-11-04T01:36:52Z,5341391085,178,,5339304595,168,,5339304603,140,76.9,5339304609,212,6.1,5339304607,141,43.4,5339304599,56,Center,5339304611,213,4.96,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743805461,276,49,1,46,38,c8llrezkm3b3op4afrou6b487,1,23.2,57,2024-11-03T16:04:54.311Z,2024-11-04T01:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743805521,277,1,1,46,39,c8llrezkm3b3op4afrou6b487,1,25.1,58.7,2024-11-03T16:04:55.505Z,2024-11-04T01:37:00Z,5339304879,56,Back,5341391191,178,,5339304891,212,5.6,5339304887,141,63.6,5339304893,213,0.64,5339304883,140,29.4,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743805539,278,3,1,46,41,c8llrezkm3b3op4afrou6b487,0,34,67.6,2024-11-03T16:04:57.644Z,2024-11-04T01:37:05Z,5339304999,56,Back,5339305375,233,493,5341391295,178,,5339305001,286,,5340967979,465,,,,,,,,,,,59u1gn30f6bg5lr06zsglykq2,Jofre Carreras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743805579,493,7,1,46,41,agh9ifb2mw3ivjusgedj7c3fe,0,66,32.4,2024-11-03T16:04:57.746Z,2024-11-04T01:37:09Z,5340968139,385,,5339305227,56,Center,5341391371,178,,5339305275,285,,5339305271,233,278,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743805733,279,1,1,46,44,c8llrezkm3b3op4afrou6b487,1,25.5,78.4,2024-11-03T16:05:00.206Z,2024-11-04T01:37:27Z,5339306211,213,0.29,5339306209,212,33.9,5339306207,141,92.6,5341391661,178,,5339306205,140,56.4,5339306203,56,Left,5339306213,1,,,,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743805925,281,4,1,46,50,c8llrezkm3b3op4afrou6b487,1,53.4,51.9,2024-11-03T16:05:06.767Z,2024-11-04T01:37:45Z,5339489919,233,494,5339307219,56,Center,5339489209,265,,5339489207,152,,5339514399,286,,5339489205,13,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743805853,494,4,1,46,50,agh9ifb2mw3ivjusgedj7c3fe,0,46.6,48.1,2024-11-03T16:05:06.768Z,2024-11-04T01:37:45Z,5339489839,152,,5339489841,265,,5339489837,56,Back,5341391971,178,,5339489835,13,,5339514173,285,,5339489869,233,281,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743806113,495,43,1,46,50,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-03T16:05:07.064Z,2024-11-03T16:33:45Z,5339518247,144,83,5339308585,399,1whtyw1adggpz4j1xp7sjbeg9,,,,,,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743805743,280,43,1,46,51,c8llrezkm3b3op4afrou6b487,1,0,0,2024-11-03T16:05:07.145Z,2024-11-03T16:33:42Z,5339517905,144,1,5339306285,56,Back,5339306293,213,3.96,5339306289,141,63,5339306287,140,47.8,5339306291,212,10.6,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743827525,552,43,1,47,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-03T16:05:16.116Z,2024-11-03T16:34:11Z,5339426027,157,0,5339426281,152,0,5339426037,212,32.3,5339426279,5,0,5339426035,141,32.1,5339426031,56,Center,5339521799,144,1,5339426041,1,0,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,5339426039,213,5339426023,189,5339426033,140,,,,,,6.26,0,,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743845769,373,1,1,47,16,c8llrezkm3b3op4afrou6b487,1,58.7,74,2024-11-03T16:05:33.033Z,2024-11-04T01:38:06Z,5339530735,213,1.3,5339530733,212,10.2,5341392187,178,,5339647847,5,,5339647849,152,,5339530729,140,61.3,5339530727,56,Left,5339530731,141,88.5,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743808597,288,1,1,47,18,c8llrezkm3b3op4afrou6b487,1,60.9,95.9,2024-11-03T16:05:34.499Z,2024-11-04T01:38:18Z,5339321663,213,3.75,5339321659,141,90.6,5339321657,140,56,5339321661,212,6.3,5341392287,178,,5339321655,56,Left,,,,,,,59u1gn30f6bg5lr06zsglykq2,Jofre Carreras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743806401,282,43,1,47,19,c8llrezkm3b3op4afrou6b487,1,0,0,2024-11-03T16:05:35.954Z,2024-11-03T21:36:14Z,5340970511,144,49,,,,,,,,,,,,,,,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743806451,283,1,1,47,19,c8llrezkm3b3op4afrou6b487,0,54.5,89.7,2024-11-03T16:05:36.020Z,2024-11-04T01:38:30Z,5339309891,213,0.08,5339309887,141,91.1,5339309889,212,12.3,5341392401,178,,5339309885,140,66.2,5339309883,56,Left,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743806447,496,8,1,47,20,agh9ifb2mw3ivjusgedj7c3fe,1,36.1,8.3,2024-11-03T16:05:36.847Z,2024-11-04T01:38:37Z,5339309877,56,Back,5340970959,383,,5341392471,178,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743806477,497,3,1,47,21,agh9ifb2mw3ivjusgedj7c3fe,0,36.6,12,2024-11-03T16:05:37.533Z,2024-11-04T01:38:41Z,5339310023,56,Back,5339310025,286,,5341392509,178,,5339311273,233,284,5340971251,465,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743806671,284,7,1,47,21,c8llrezkm3b3op4afrou6b487,1,63.4,88,2024-11-03T16:05:37.681Z,2024-11-04T01:38:44Z,5341392541,178,,5339311143,233,497,5340971703,384,,5339311109,56,Left,5339311111,285,,,,,,,,,,,59u1gn30f6bg5lr06zsglykq2,Jofre Carreras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743806999,285,2,1,47,21,c8llrezkm3b3op4afrou6b487,1,65.7,84.8,2024-11-03T16:05:37.695Z,2024-11-04T01:39:05Z,5339312993,7,e5qp6dh1prc55llew51zpy1gp,5339313011,141,57.5,5341392815,178,,5339312997,56,Center,5339313005,140,72.8,,,,,,,,,,59u1gn30f6bg5lr06zsglykq2,Jofre Carreras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743806551,498,55,1,47,21,agh9ifb2mw3ivjusgedj7c3fe,1,28.9,54.2,2024-11-03T16:05:37.696Z,2024-11-04T01:39:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743807261,499,1,1,47,49,agh9ifb2mw3ivjusgedj7c3fe,1,20.6,50.6,2024-11-03T16:06:05.160Z,2024-11-04T01:39:09Z,5339314333,241,,5339314335,56,Back,5339314343,213,5.45,5339314727,189,,5339314339,141,33.4,5339314341,212,15.9,5339314337,140,30.8,5339314331,5,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,5341392911,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743807315,500,1,1,47,51,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,38.5,2024-11-03T16:06:07.806Z,2024-11-04T01:39:13Z,5339314667,56,Back,5339314669,140,31.8,5339314673,212,20.8,5339314675,213,1.56,5339314671,141,69.1,5341392937,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743807419,501,1,1,47,54,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,71.7,2024-11-03T16:06:11.024Z,2024-11-04T01:39:19Z,5339315229,140,33.8,5339315227,56,Back,5339315231,141,44,5341393049,178,,5339315233,212,19,5339315235,213,4.83,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743807525,502,1,1,48,0,agh9ifb2mw3ivjusgedj7c3fe,1,33.8,37.3,2024-11-03T16:06:17.106Z,2024-11-04T01:39:27Z,5339315863,141,6.5,5339315867,213,4.98,5339315865,212,21.7,5339315861,140,39.2,5339315859,56,Back,5341393103,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743807607,503,1,1,48,4,agh9ifb2mw3ivjusgedj7c3fe,1,42.1,15.5,2024-11-03T16:06:20.434Z,2024-11-04T01:39:33Z,5339316339,141,24.4,5339316329,56,Back,5339316331,140,27.7,5339316347,213,2.76,5341393179,178,,5339316343,212,16.3,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743807709,504,1,1,48,9,agh9ifb2mw3ivjusgedj7c3fe,1,31.5,37.4,2024-11-03T16:06:25.662Z,2024-11-04T01:39:38Z,5339316937,56,Back,5339316939,140,30.9,5339316941,141,60.6,5341393259,178,,5339316945,213,1.61,5339316943,212,15.8,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743807821,505,1,1,48,14,agh9ifb2mw3ivjusgedj7c3fe,1,38,72,2024-11-03T16:06:30.567Z,2024-11-04T01:39:45Z,5339317549,212,40,5339317547,141,94.2,5339317551,213,0.39,5339317541,155,,5339317545,140,73.3,5339317543,56,Left,5341393337,178,,5339317553,1,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743807897,506,1,1,48,20,agh9ifb2mw3ivjusgedj7c3fe,0,89.5,81.4,2024-11-03T16:06:36.204Z,2024-11-04T01:39:51Z,5340974773,72,,5339317979,140,92.7,5339317981,141,37.7,5339317973,2,,5340974771,224,,5339317983,212,29.9,5339317977,56,Center,5339317975,155,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,5341393451,178,5339317985,213,,,,,,,,,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743807909,286,61,1,48,21,c8llrezkm3b3op4afrou6b487,0,6.1,67.5,2024-11-03T16:06:37.914Z,2024-11-04T01:39:55Z,5341393507,178,,5339318031,56,Back,,,,,,,,,,,,,,,,,,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743807929,287,6,1,48,23,c8llrezkm3b3op4afrou6b487,0,6.6,65.6,2024-11-03T16:06:39.378Z,2024-11-04T01:40:02Z,5339318131,56,Back,5339318135,73,,5339318303,233,507,,,,,,,,,,,,,,,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743807923,507,6,1,48,23,agh9ifb2mw3ivjusgedj7c3fe,1,93.4,34.4,2024-11-03T16:06:39.378Z,2024-11-04T01:40:02Z,5339318115,75,,5339318113,56,Center,5339318249,233,287,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743808791,508,1,1,48,56,agh9ifb2mw3ivjusgedj7c3fe,1,99.7,0.4,2024-11-03T16:07:12.551Z,2024-11-04T01:40:08Z,5339322861,1,,5339322843,56,Center,5339322855,212,36.3,5339322839,6,,5341393735,178,,5339322847,140,75.7,5339322851,141,38.8,5339322859,213,2.34,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743808827,509,1,1,48,59,agh9ifb2mw3ivjusgedj7c3fe,1,77.1,40.9,2024-11-03T16:07:15.817Z,2024-11-04T01:40:12Z,5339323075,213,1.1,5339323067,141,71.8,5339323055,155,,5341393771,178,,5339323063,140,87.2,5339323071,212,23.5,5339323059,56,Center,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743808857,510,44,1,49,1,agh9ifb2mw3ivjusgedj7c3fe,1,87.2,71.6,2024-11-03T16:07:17.500Z,2024-11-04T04:41:34Z,5339323271,286,,5339323269,56,Center,5339323445,233,289,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743808867,289,44,1,49,1,c8llrezkm3b3op4afrou6b487,0,12.8,28.4,2024-11-03T16:07:17.501Z,2024-11-04T01:40:15Z,5339323309,56,Back,5339323313,285,,5339323385,233,510,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743821861,551,1,1,49,1,agh9ifb2mw3ivjusgedj7c3fe,1,85.4,69.7,2024-11-03T16:07:17.625Z,2024-11-04T04:41:34Z,5339394689,56,Center,5339394691,140,84.2,5339394687,3,,5339394697,213,4.6,5341393887,388,,5339394695,212,11.2,5339394693,141,53.4,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743808957,290,43,1,49,3,c8llrezkm3b3op4afrou6b487,1,0,0,2024-11-03T16:07:19.821Z,2024-11-03T16:07:48Z,5339323791,212,13.9,5339323789,141,47.9,5339323787,140,16.3,5339323785,56,Back,5339323793,213,1.29,5339323869,15,0,5339327517,144,12,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743808969,511,44,1,49,3,agh9ifb2mw3ivjusgedj7c3fe,1,85,48,2024-11-03T16:07:19.977Z,2024-11-04T04:41:35Z,5339324757,233,291,5339323829,286,,5339323827,56,Center,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743809025,291,44,1,49,3,c8llrezkm3b3op4afrou6b487,0,15,52,2024-11-03T16:07:19.978Z,2024-11-04T01:40:25Z,5339324413,233,511,5339324125,285,,5339324121,56,Back,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743809003,512,1,1,49,4,agh9ifb2mw3ivjusgedj7c3fe,1,85.1,45.5,2024-11-03T16:07:20.165Z,2024-11-04T04:41:35Z,5339324021,140,88.8,5339324027,213,1.08,5341393973,388,,5339324023,141,56.1,5339324025,212,8.2,5339324017,3,,5339324019,56,Center,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743809015,513,50,1,49,4,agh9ifb2mw3ivjusgedj7c3fe,1,88.2,55.2,2024-11-03T16:07:21.056Z,2024-11-04T01:40:32Z,5339324063,56,Center,5339396991,233,301,5339396935,286,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743812143,301,7,1,49,5,c8llrezkm3b3op4afrou6b487,1,11.8,44.8,2024-11-03T16:07:21.213Z,2024-11-04T01:40:35Z,5339341085,285,,5339341083,56,Back,5341394093,178,,5340976657,383,,5339396939,233,513,,,,,,,,,,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743809147,292,49,1,49,5,c8llrezkm3b3op4afrou6b487,1,12.5,34.4,2024-11-03T16:07:21.596Z,2024-11-04T01:40:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743809193,293,1,1,49,10,c8llrezkm3b3op4afrou6b487,1,11.8,19.8,2024-11-03T16:07:26.119Z,2024-11-04T01:40:46Z,5339325019,212,23.1,5339325017,141,19.7,5341394305,178,,5339325013,56,Back,5339325015,140,33.8,5339325021,213,6.28,,,,,,,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743809329,294,2,1,49,13,c8llrezkm3b3op4afrou6b487,1,42.9,16.6,2024-11-03T16:07:30.056Z,2024-11-04T01:40:51Z,5339325747,56,Right,5339325749,140,57.6,5339325751,141,7.4,5341394367,178,,5339325745,7,5djkwcoflvxcv5oida6txfyp6,,,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743809263,514,55,1,49,13,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,88.1,2024-11-03T16:07:30.057Z,2024-11-04T01:40:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743809811,515,1,1,49,34,agh9ifb2mw3ivjusgedj7c3fe,1,40.1,87.2,2024-11-03T16:07:50.846Z,2024-11-04T01:41:00Z,5339328389,5,,5339328391,241,,5339328399,212,27.9,5339328397,141,47.6,5341394467,178,,5339328401,213,4.45,5339328393,56,Back,5339328395,140,33.3,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743809843,516,1,1,49,37,agh9ifb2mw3ivjusgedj7c3fe,1,33.6,50.6,2024-11-03T16:07:53.853Z,2024-11-04T01:41:07Z,5341394579,178,,5339328619,212,23.8,5339328617,141,84.4,5339328621,213,1.31,5339328615,140,39.5,5339328613,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743809959,517,1,1,49,40,agh9ifb2mw3ivjusgedj7c3fe,1,40.1,84.5,2024-11-03T16:07:56.412Z,2024-11-04T01:41:11Z,5339329275,212,20.1,5339329235,56,Back,5339329277,213,4.45,5339329271,141,56,5341394607,178,,5339329241,140,35.1,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743809997,518,1,1,49,42,agh9ifb2mw3ivjusgedj7c3fe,1,36.7,54.5,2024-11-03T16:07:58.911Z,2024-11-04T01:41:16Z,5339329463,212,17.8,5339329457,140,44.4,5339329451,56,Back,5341394655,178,,5339329467,213,5.18,5339329461,141,31.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743810027,519,1,1,49,46,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,29.1,2024-11-03T16:08:02.292Z,2024-11-04T01:41:21Z,5341394731,178,,5339329601,56,Center,5339329609,213,6.17,5339329607,212,12.3,5339329605,141,27,5339329603,140,56,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743810077,520,1,1,49,47,agh9ifb2mw3ivjusgedj7c3fe,1,56,27,2024-11-03T16:08:03.175Z,2024-11-04T01:41:30Z,5339329923,56,Back,5339329925,140,38.6,5341394791,178,,5339329929,212,19.8,5339329927,141,38.2,5339329949,156,,5339329931,213,2.75,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743810289,521,1,1,49,48,agh9ifb2mw3ivjusgedj7c3fe,1,38.6,38.2,2024-11-03T16:08:04.654Z,2024-11-04T01:41:34Z,5341394837,178,,5339330825,141,19.1,5339330819,56,Back,5339330833,213,5.07,5339330829,212,13.9,5339330821,140,43.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
