id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/20/value,teamName
2766730705,807,44,2,74,6,agh9ifb2mw3ivjusgedj7c3fe,1,4.8,62.2,2025-01-18T21:34:31.709Z,2025-01-19T13:16:09Z,5463926417,233,513,5463924871,56,Back,5463924873,285,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731559,513,44,2,74,6,1n1j0wsl763lq7ee1k0c11c02,0,95.2,37.8,2025-01-18T21:34:31.710Z,2025-01-19T11:28:03Z,5463925619,56,Center,5463926499,233,807,5463925621,286,,,,,,,,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766730711,808,12,2,74,6,agh9ifb2mw3ivjusgedj7c3fe,1,4.1,64.8,2025-01-18T21:34:31.752Z,2025-01-19T13:16:10Z,5464560025,388,,5463925481,212,15.2,5463925475,56,Back,5463925563,15,,5463925477,140,10.5,5463925479,141,44.8,5463925483,213,5.17,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731665,829,44,2,74,8,agh9ifb2mw3ivjusgedj7c3fe,1,7.2,52.8,2025-01-18T21:34:33.899Z,2025-01-19T13:16:10Z,5463926295,233,503,5463926281,285,,5463926279,56,Back,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766730709,503,44,2,74,8,1n1j0wsl763lq7ee1k0c11c02,0,92.8,47.2,2025-01-18T21:34:33.900Z,2025-01-19T11:30:37Z,5463920381,286,,5463920379,56,Center,5463926467,233,829,,,,,,,,,,,,,,,,osme4gegtnhlldt4lsqf56ac,Á. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766731705,830,12,2,74,8,agh9ifb2mw3ivjusgedj7c3fe,1,10.1,44.9,2025-01-18T21:34:33.942Z,2025-01-19T13:16:10Z,5464560459,388,,5463926531,212,1.6,5463926525,56,Back,5463926609,15,,5463926527,140,10.3,5463926529,141,47.3,5463926533,213,1.44,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766730723,809,12,2,74,10,agh9ifb2mw3ivjusgedj7c3fe,1,10,50.3,2025-01-18T21:34:35.723Z,2025-01-19T11:30:55Z,5463920427,56,Back,5463920433,212,12.2,5463920429,140,21.5,5463920461,15,,5464560619,388,,5463920435,213,0.13,5463920431,141,52.7,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766730741,504,2,2,74,12,1n1j0wsl763lq7ee1k0c11c02,1,79.5,47.9,2025-01-18T21:34:37.276Z,2025-01-19T11:31:02Z,5463920831,7,dkt9892ixwnz1bkmgileo71sl,5463920567,140,86.9,5463920569,141,39.9,5464560789,178,,5463920833,56,Center,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766730749,810,55,2,74,12,agh9ifb2mw3ivjusgedj7c3fe,1,14.4,46.4,2025-01-18T21:34:37.277Z,2025-01-19T11:31:02Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766730745,505,43,2,74,14,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2025-01-18T21:34:39.385Z,2025-01-18T21:34:45Z,5463920585,56,Center,5463920591,249,0,5463920795,144,39,5463920579,22,0,5463920583,17,0,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766730883,811,1,2,74,35,agh9ifb2mw3ivjusgedj7c3fe,0,9.2,60.9,2025-01-18T21:35:00.270Z,2025-01-19T11:31:29Z,5463921415,212,60.8,5463921403,5,,5463921411,140,66.2,5464561015,178,,5463921413,141,45.4,5463921405,157,,5463921409,56,Center,5463921407,241,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,5463921417,213,5463921419,1,,6.11,5463921551,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766730877,506,61,2,74,36,1n1j0wsl763lq7ee1k0c11c02,1,31.6,65.7,2025-01-18T21:35:01.318Z,2025-01-19T11:31:26Z,5464561285,178,,5463921389,56,Back,5463922121,189,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766730905,507,1,2,74,38,1n1j0wsl763lq7ee1k0c11c02,1,25.4,43.1,2025-01-18T21:35:03.739Z,2025-01-19T12:12:07Z,5464561623,178,,5463921587,141,51.6,5463921583,56,Back,5463921589,212,5.8,5463921585,140,25.9,5463921591,213,1.48,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766730907,508,49,2,74,39,1n1j0wsl763lq7ee1k0c11c02,1,26.4,52.8,2025-01-18T21:35:04.202Z,2025-01-19T11:31:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766730925,509,1,2,74,40,1n1j0wsl763lq7ee1k0c11c02,1,26.2,53.1,2025-01-18T21:35:05.163Z,2025-01-19T11:32:00Z,5463921683,140,5.1,5463921687,141,51,5463921689,212,22.2,5464561801,178,,5463921681,56,Back,5463921691,213,3.21,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766730943,510,1,2,74,41,1n1j0wsl763lq7ee1k0c11c02,1,5.1,51,2025-01-18T21:35:06.640Z,2025-01-19T11:32:04Z,5463921803,56,Back,5463921807,141,70.1,5463921809,212,35.9,5463921811,213,0.37,5463921805,140,37,5463921813,1,,5463921801,157,,5464561865,178,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766730953,511,1,2,74,44,1n1j0wsl763lq7ee1k0c11c02,0,37.3,70.2,2025-01-18T21:35:09.377Z,2025-01-19T11:32:11Z,5464562041,388,,5463921865,3,,5463921881,213,6.03,5463921873,141,60.3,5463921877,212,26.7,5463921867,56,Center,5463921869,140,61.9,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766730965,812,49,2,74,47,agh9ifb2mw3ivjusgedj7c3fe,1,35.9,36.9,2025-01-18T21:35:12.345Z,2025-01-19T11:32:20Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766730985,813,1,2,74,47,agh9ifb2mw3ivjusgedj7c3fe,1,35.9,36.9,2025-01-18T21:35:12.395Z,2025-01-19T11:32:25Z,5463922091,212,9.6,5463922085,56,Back,5464562213,178,,5463922093,213,4.99,5463922089,141,23.3,5463922087,140,38.4,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731009,814,1,2,74,51,agh9ifb2mw3ivjusgedj7c3fe,1,38.4,23.3,2025-01-18T21:35:16.040Z,2025-01-19T11:32:28Z,5463922235,56,Back,5463922243,213,1.79,5463922237,140,35.2,5463922241,212,15.5,5464562217,178,,5463922239,141,45.5,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731049,815,1,2,74,53,agh9ifb2mw3ivjusgedj7c3fe,1,35.1,49.6,2025-01-18T21:35:18.612Z,2025-01-19T11:32:32Z,5463922475,213,1.11,5463922471,141,82,5463922473,212,24.6,5464562321,178,,5463922469,140,45.6,5463922467,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731081,816,1,2,74,58,agh9ifb2mw3ivjusgedj7c3fe,1,53.2,74.8,2025-01-18T21:35:23.227Z,2025-01-19T11:32:36Z,5464562399,178,,5463922655,141,38.2,5463922651,56,Back,5463922659,213,4.34,5463922657,212,26.7,5463922653,140,43.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731105,817,1,2,75,1,agh9ifb2mw3ivjusgedj7c3fe,1,45,36.7,2025-01-18T21:35:26.907Z,2025-01-19T11:32:46Z,5463922807,213,5.35,5463922803,141,11.4,5464562585,178,,5463922799,56,Right,5463922801,140,57.2,5463922805,212,21.4,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731159,818,1,2,75,4,agh9ifb2mw3ivjusgedj7c3fe,1,57.2,11.4,2025-01-18T21:35:29.419Z,2025-01-19T11:32:52Z,5463923145,56,Back,5463923151,212,17.2,5464562715,178,,5463923147,140,45.3,5463923149,141,28.8,5463923153,213,2.38,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731183,819,1,2,75,10,agh9ifb2mw3ivjusgedj7c3fe,1,51.5,32.7,2025-01-18T21:35:35.568Z,2025-01-19T11:40:22Z,5463923325,56,Right,5463923331,212,14.4,5463923327,140,55,5464578003,178,,5463923329,141,12.2,5463923333,213,4.97,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731199,820,1,2,75,13,agh9ifb2mw3ivjusgedj7c3fe,1,54.6,14.4,2025-01-18T21:35:38.478Z,2025-01-19T11:40:32Z,5463923429,213,2.35,5463923415,56,Back,5463923427,212,15.3,5463923419,140,44.4,5463923425,141,30.4,5464578311,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731219,821,1,2,75,15,agh9ifb2mw3ivjusgedj7c3fe,1,43.7,39.4,2025-01-18T21:35:40.616Z,2025-01-19T11:40:37Z,5464578457,178,,5463923565,141,64.8,5463923561,56,Back,5463923569,213,1.85,5463923563,140,38.9,5463923567,212,18,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731297,822,1,2,75,17,agh9ifb2mw3ivjusgedj7c3fe,1,38.7,71.8,2025-01-18T21:35:42.909Z,2025-01-19T11:40:42Z,5463924009,213,1.18,5463924007,212,16.6,5463924003,140,44.8,5463924001,56,Back,5463924005,141,94.4,5464578625,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731367,823,1,2,75,25,agh9ifb2mw3ivjusgedj7c3fe,1,47.5,65.5,2025-01-18T21:35:50.146Z,2025-01-19T11:40:56Z,5463924357,213,4.63,5463924355,212,20.3,5463924353,141,35.8,5463924349,56,Back,5463924351,140,45.9,5464579055,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731383,824,1,2,75,29,agh9ifb2mw3ivjusgedj7c3fe,1,46.1,33.7,2025-01-18T21:35:54.875Z,2025-01-19T11:41:07Z,5463924475,141,46.4,5463924471,140,52.8,5464579439,178,,5463924483,213,0.89,5463924479,212,11.1,5463924469,56,Center,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731419,825,1,2,75,32,agh9ifb2mw3ivjusgedj7c3fe,1,53.5,53.9,2025-01-18T21:35:57.938Z,2025-01-19T11:41:12Z,5463924659,212,16.7,5464579597,178,,5463924657,141,76.1,5463924653,56,Center,5463924655,140,60.2,5463924661,213,1.13,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731421,826,1,2,75,37,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,77.9,2025-01-18T21:36:02.307Z,2025-01-19T11:41:21Z,5464579989,178,,5463924669,56,Center,5463924677,213,5.51,5463924673,141,67.9,5463924671,140,76.8,5463924675,212,9.7,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731427,827,1,2,75,38,agh9ifb2mw3ivjusgedj7c3fe,1,76.8,67.9,2025-01-18T21:36:03.066Z,2025-01-19T11:41:28Z,5463924717,56,Center,5463924723,212,7.3,5463924719,140,69.9,5463924747,156,,5463924721,141,69,5464580257,178,,5463924725,213,3.04,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766777765,1102,3,2,75,40,agh9ifb2mw3ivjusgedj7c3fe,0,75.5,63.1,2025-01-18T21:36:05.487Z,2025-01-19T11:45:53Z,5464589901,178,,5464168983,56,Center,5464168985,286,,5464168987,465,,5464168989,467,cue88fm1v1ysfuwhql68czydx,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731459,828,4,2,75,40,agh9ifb2mw3ivjusgedj7c3fe,1,74.6,62.6,2025-01-18T21:36:06.030Z,2025-01-19T11:45:57Z,5463924937,286,,5463925085,233,512,5463924933,152,,5463924929,13,,5463924931,56,Center,5463924935,265,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731463,512,4,2,75,40,1n1j0wsl763lq7ee1k0c11c02,0,25.4,37.4,2025-01-18T21:36:06.031Z,2025-01-19T11:45:57Z,5463925073,56,Back,5464590099,178,,5463925083,285,,5463925079,265,,5463925071,13,,5463925091,233,828,5463925075,152,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766731965,831,15,2,76,52,agh9ifb2mw3ivjusgedj7c3fe,1,78.2,64.3,2025-01-18T21:37:17.578Z,2025-01-19T11:46:15Z,5463929463,102,51.4,5463929473,230,98.4,5463928103,56,Center,5463929471,147,60.3,5463928101,18,,5463929465,103,19,5463929475,231,49.8,5463929461,78,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5463928099,26,5463929071,82,,,5463929467,458,,5463929469,146,85,5464590865,178,,5463929493,233,514,5463929067,72,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766731987,514,10,2,76,52,1n1j0wsl763lq7ee1k0c11c02,1,15,39.7,2025-01-18T21:37:17.845Z,2025-01-19T11:46:31Z,5463929811,239,,5464591535,15,,5463929519,233,831,5464591533,388,,5463928199,56,Back,5463928197,94,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732029,832,1,2,76,58,agh9ifb2mw3ivjusgedj7c3fe,1,85.5,8.5,2025-01-18T21:37:23.135Z,2025-01-19T11:46:38Z,5463928459,213,3.13,5463928447,140,79.5,5463928443,56,Right,5464591689,178,,5463928455,212,6.3,5463928451,141,8.6,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732035,833,61,2,76,58,agh9ifb2mw3ivjusgedj7c3fe,0,80.9,8.2,2025-01-18T21:37:23.714Z,2025-01-19T11:46:49Z,5464592051,178,,5463928499,56,Right,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732049,515,49,2,77,1,1n1j0wsl763lq7ee1k0c11c02,1,9.8,94.8,2025-01-18T21:37:26.512Z,2025-01-19T11:47:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732061,516,1,2,77,3,1n1j0wsl763lq7ee1k0c11c02,0,9.9,93.3,2025-01-18T21:37:28.744Z,2025-01-19T11:47:18Z,5463928623,140,11.9,5463928629,212,2.3,5463928625,141,94.5,5464593377,178,,5463928621,56,Back,5463928631,213,0.37,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732065,834,8,2,77,3,agh9ifb2mw3ivjusgedj7c3fe,1,85.4,7.6,2025-01-18T21:37:28.983Z,2025-01-19T11:47:21Z,5464169497,385,,5463928649,56,Right,5464593543,178,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732089,517,5,2,77,6,1n1j0wsl763lq7ee1k0c11c02,1,-1.2,87.2,2025-01-18T21:37:31.584Z,2025-01-19T11:47:25Z,5463928827,233,835,5463928795,346,,5463928793,56,Back,,,,,,,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732077,835,5,2,77,6,agh9ifb2mw3ivjusgedj7c3fe,0,101.2,12.8,2025-01-18T21:37:31.584Z,2025-01-19T11:47:26Z,5463928717,56,Right,5463928841,233,517,5463928721,346,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732469,518,1,2,77,44,1n1j0wsl763lq7ee1k0c11c02,1,5.1,40.4,2025-01-18T21:38:09.435Z,2025-01-19T11:47:34Z,5463931091,213,6.01,5463931081,124,,5463931085,140,58.5,5463931097,74,,5463931089,212,58.2,5463931093,1,,5463931083,56,Right,5463931087,141,17.5,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732487,519,1,2,77,47,1n1j0wsl763lq7ee1k0c11c02,1,57.9,19,2025-01-18T21:38:12.626Z,2025-01-19T11:47:43Z,5463931171,168,,5464594415,388,,5463931181,213,1.21,5463931175,140,63.1,5463931169,3,,5463931177,141,40.4,5463931173,56,Center,5463931179,212,15.5,osme4gegtnhlldt4lsqf56ac,Á. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732495,520,44,2,77,49,1n1j0wsl763lq7ee1k0c11c02,1,65,36,2025-01-18T21:38:14.444Z,2025-01-19T13:16:11Z,5463931215,286,,5463931243,233,836,5463931213,56,Center,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732491,836,44,2,77,49,agh9ifb2mw3ivjusgedj7c3fe,0,35,64,2025-01-18T21:38:14.445Z,2025-01-19T11:47:47Z,5463931203,285,,5463931249,233,520,5463931201,56,Back,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732497,521,61,2,77,49,1n1j0wsl763lq7ee1k0c11c02,0,63.1,40.4,2025-01-18T21:38:14.517Z,2025-01-19T13:16:11Z,5464594737,388,,5464594735,21,,5463931221,56,Center,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732509,837,1,2,77,51,agh9ifb2mw3ivjusgedj7c3fe,0,34.1,68.4,2025-01-18T21:38:16.281Z,2025-01-19T11:48:06Z,5463931331,213,0.88,5463931321,155,,5463931325,140,40.8,5464595143,178,,5463931329,212,11,5463931323,56,Back,5463931327,141,80.8,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732541,522,3,2,77,54,1n1j0wsl763lq7ee1k0c11c02,1,69.5,14.4,2025-01-18T21:38:19.462Z,2025-01-19T11:48:17Z,5463931547,233,838,5464171615,465,,5463931515,56,Right,5463931517,286,,5464595535,178,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732529,838,45,2,77,54,agh9ifb2mw3ivjusgedj7c3fe,0,30.5,85.6,2025-01-18T21:38:19.462Z,2025-01-19T11:48:18Z,5463931449,56,Back,5463931451,285,,5463931563,233,522,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732559,523,1,2,77,56,1n1j0wsl763lq7ee1k0c11c02,1,76,19,2025-01-18T21:38:21.149Z,2025-01-19T11:48:22Z,5463931655,213,5.32,5463931651,141,5.6,5463931653,212,11.1,5463931647,56,Right,5464595719,178,,5463931649,140,82,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732577,524,1,2,77,58,1n1j0wsl763lq7ee1k0c11c02,0,80.1,12.7,2025-01-18T21:38:23.493Z,2025-01-19T11:48:26Z,5464171647,72,,5463931737,56,Center,5464595847,178,,5463931821,233,839,5463931739,140,95.7,5463931735,155,,5463931743,212,31.6,5463931733,2,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,5463931741,141,5464171645,223,,52.4,5463931745,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766732589,839,11,2,78,0,agh9ifb2mw3ivjusgedj7c3fe,1,5.5,46.3,2025-01-18T21:38:25.828Z,2025-01-19T11:48:31Z,5464171667,378,,5463931847,233,524,5464596005,388,,5463931805,88,,5463931803,56,Back,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732675,840,1,2,78,6,agh9ifb2mw3ivjusgedj7c3fe,1,13.2,49.1,2025-01-18T21:38:31.976Z,2025-01-19T11:48:37Z,5463932249,56,Back,5463932247,123,,5463932253,141,69.9,5463932257,213,0.94,5463932251,140,23.1,5464596219,178,,5463932255,212,17.6,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732703,841,1,2,78,11,agh9ifb2mw3ivjusgedj7c3fe,1,27.5,72.3,2025-01-18T21:38:36.501Z,2025-01-19T11:48:48Z,5463932441,140,28.6,5463932439,56,Back,5463932445,212,14.2,5463932447,213,4.79,5464596559,178,,5463932443,141,51.5,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732719,842,1,2,78,16,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,52.7,2025-01-18T21:38:41.585Z,2025-01-19T11:49:00Z,5463932525,213,1.1,5463932521,141,68.5,5463932519,140,39.8,5463932523,212,12.1,5463932517,56,Back,5464596853,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732737,843,1,2,78,18,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,68.5,2025-01-18T21:38:43.673Z,2025-01-19T11:49:04Z,5464597001,178,,5463932647,213,4.36,5463932643,212,8.4,5463932641,141,56.9,5463932639,140,37,5463932637,56,Back,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766732793,844,1,2,78,20,agh9ifb2mw3ivjusgedj7c3fe,1,36.6,53.1,2025-01-18T21:38:45.895Z,2025-01-19T11:49:09Z,5463932949,56,Back,5463932957,213,5.14,5463932953,141,21.3,5463932951,140,45.9,5464597143,178,,5463932955,212,23.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
