id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,teamName
2769539095,549,44,2,45,26,agh9ifb2mw3ivjusgedj7c3fe,1,8.2,53.7,2025-01-26T21:07:44.845Z,2025-01-27T07:25:57Z,5479030397,285,,5479030465,233,287,5479030395,56,Back,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539103,287,44,2,45,26,ba5e91hjacvma2sjvixn00pjo,0,91.8,46.3,2025-01-26T21:07:44.846Z,2025-01-27T07:00:07Z,5479030441,56,Center,5479030475,233,549,5479030443,286,,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539115,550,12,2,45,26,agh9ifb2mw3ivjusgedj7c3fe,1,8.2,52.2,2025-01-26T21:07:44.883Z,2025-01-27T07:25:57Z,5479030523,140,17,5479030525,141,71.2,5479610229,388,,5479030529,213,0.95,5479030521,56,Back,5479030541,15,,5479030527,212,15.9,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539119,288,13,2,45,29,ba5e91hjacvma2sjvixn00pjo,1,85.9,31.6,2025-01-26T21:07:47.837Z,2025-01-27T07:00:21Z,5479031077,73,,5479030571,56,Center,5479031093,147,100,5479031085,328,,5479031099,231,48.6,5479031081,103,11.1,5479031079,102,99.2,5479031097,230,98.5,6kc8ieszwg6u00e3sa554y7yt,Luis Rioja,5479610337,178,5479031095,276,5479031089,458,,5479031083,215,,5479030827,153,5479030569,63,,,,,5479030823,72,,5479031087,391,,5479030567,22,,5479031091,146,,,92.7,,,,,,,,,Valencia
2769539141,289,5,2,45,31,ba5e91hjacvma2sjvixn00pjo,0,93.4,101.8,2025-01-26T21:07:49.539Z,2025-01-27T07:00:23Z,5479030705,56,Left,5479030707,347,,5479031271,233,551,,,,,,,,,,,,,,,,6kc8ieszwg6u00e3sa554y7yt,Luis Rioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539221,551,5,2,45,31,agh9ifb2mw3ivjusgedj7c3fe,1,6.6,-1.8,2025-01-26T21:07:49.539Z,2025-01-27T07:00:23Z,5479031259,233,289,5479031251,56,Back,5479031253,347,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539231,552,1,2,45,49,agh9ifb2mw3ivjusgedj7c3fe,0,15.4,0,2025-01-26T21:08:07.774Z,2025-01-27T07:00:33Z,5479031337,140,27.8,5479031343,213,0.48,5479031341,212,14.7,5479031339,141,8.6,5479031333,107,,5479031335,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539251,290,1,2,45,50,ba5e91hjacvma2sjvixn00pjo,0,70.6,90.2,2025-01-26T21:08:09.121Z,2025-01-27T07:00:37Z,5479031415,140,78.2,5479031413,56,Left,5479610555,178,,5479031419,212,10.1,5479031421,213,5.63,5479031411,3,,5479031417,141,81.2,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539275,553,61,2,45,52,agh9ifb2mw3ivjusgedj7c3fe,1,21.7,16.2,2025-01-26T21:08:10.901Z,2025-01-27T07:00:42Z,5479031547,56,Back,5479610615,178,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539285,291,1,2,45,53,ba5e91hjacvma2sjvixn00pjo,1,76.9,84.7,2025-01-26T21:08:11.438Z,2025-01-27T07:00:45Z,5479031625,213,5.7,5479031619,140,83.9,5479031623,212,8.8,5479031617,56,Center,5479610679,178,,5479031621,141,77.6,,,,,,,aqqd7tq7z6bj3wn3u3sz3uuqc,Javi Guerra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539287,292,1,2,45,54,ba5e91hjacvma2sjvixn00pjo,0,83.9,77.6,2025-01-26T21:08:12.373Z,2025-01-27T07:00:50Z,5479031631,140,88.4,5479031637,213,1.08,5479031629,56,Left,5479031635,212,10,5479031633,141,90.6,5479610725,178,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539299,554,1,2,45,55,agh9ifb2mw3ivjusgedj7c3fe,1,14.8,12.9,2025-01-26T21:08:13.299Z,2025-01-27T07:00:54Z,5479031699,141,14.3,5479031695,56,Back,5479031693,157,,5479031701,212,11.2,5479031697,140,25.4,5479031705,1,,5479031703,213,0.09,5479610759,178,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769625487,657,83,2,45,57,ba5e91hjacvma2sjvixn00pjo,1,68.1,64.3,2025-01-26T21:08:15.511Z,2025-01-27T07:03:08Z,5479497751,399,2szgrzcosfeifh664tgt3mfvt,,,,,,,,,,,,,,,,,,,,,,6kc8ieszwg6u00e3sa554y7yt,Luis Rioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539315,555,1,2,45,57,agh9ifb2mw3ivjusgedj7c3fe,1,25.7,16.2,2025-01-26T21:08:15.562Z,2025-01-27T07:01:06Z,5479031799,56,Back,5479031805,212,10.1,5479031803,141,29.2,5479610899,178,,5479031807,213,1.07,5479031801,140,30.3,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539319,556,61,2,45,59,agh9ifb2mw3ivjusgedj7c3fe,0,31.6,35.4,2025-01-26T21:08:17.303Z,2025-01-27T07:01:19Z,5479611045,178,,5479031815,56,Back,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539321,293,49,2,46,0,ba5e91hjacvma2sjvixn00pjo,1,71.6,63,2025-01-26T21:08:19.025Z,2025-01-27T07:01:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539341,294,1,2,46,1,ba5e91hjacvma2sjvixn00pjo,1,71.6,63,2025-01-26T21:08:19.936Z,2025-01-27T07:01:32Z,5479031917,212,10,5479031911,56,Center,5479031915,141,65.2,5479611217,178,,5479031913,140,81,5479031919,213,0.15,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539345,295,3,2,46,3,ba5e91hjacvma2sjvixn00pjo,0,91.4,63,2025-01-26T21:08:21.784Z,2025-01-27T07:01:38Z,5479031949,211,,5479497883,464,,5479031943,56,Center,5479031945,286,,5479611291,178,,,,,,,,,,,4j3u6v01emo9nsel7uw00qsfe,Diego López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539361,557,1,2,46,6,agh9ifb2mw3ivjusgedj7c3fe,1,4.6,34.5,2025-01-26T21:08:24.486Z,2025-01-27T07:01:44Z,5479032001,56,Back,5479032007,212,1.8,5479032009,213,1.63,5479032003,140,4.5,5479611369,178,,5479032005,141,37.1,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539465,558,12,2,46,7,agh9ifb2mw3ivjusgedj7c3fe,1,4.5,38.5,2025-01-26T21:08:25.245Z,2025-01-27T07:01:49Z,5479032521,213,5.82,5479032517,141,11,5479611417,178,,5479032515,140,40.4,5479032513,56,Back,5479032519,212,42.1,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539403,296,1,2,46,12,ba5e91hjacvma2sjvixn00pjo,1,60.8,90.4,2025-01-26T21:08:30.205Z,2025-01-27T07:01:53Z,5479032197,140,61.1,5479032201,141,72.4,5479611447,178,,5479032209,213,4.74,5479032193,56,Center,5479032205,212,12.2,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539429,297,1,2,46,13,ba5e91hjacvma2sjvixn00pjo,1,61.8,71.6,2025-01-26T21:08:32.039Z,2025-01-27T07:01:56Z,5479032341,213,0.75,5479032339,212,19.8,5479032333,56,Left,5479032335,140,75.6,5479032337,141,91.4,5479611471,178,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539447,298,1,2,46,17,ba5e91hjacvma2sjvixn00pjo,1,75,88.1,2025-01-26T21:08:35.614Z,2025-01-27T07:02:02Z,5479611565,178,,5479032401,140,85.7,5479032407,213,0.28,5479032399,56,Left,5479032403,141,92.8,5479032405,212,11.7,,,,,,,aqqd7tq7z6bj3wn3u3sz3uuqc,Javi Guerra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539473,299,1,2,46,19,ba5e91hjacvma2sjvixn00pjo,1,87.3,92.9,2025-01-26T21:08:37.479Z,2025-01-27T07:02:07Z,5479032549,56,Center,5479498201,72,,5479032557,213,4.87,5479498199,224,,5479032547,155,,5479032553,141,55.3,5479033985,154,,5479032551,140,91.1,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,5479611655,178,5479032545,2,5479032555,212,25.9,5479033983,210,13,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Valencia
2769539485,300,44,2,46,20,ba5e91hjacvma2sjvixn00pjo,1,91.4,53.4,2025-01-26T21:08:38.940Z,2025-01-27T07:25:57Z,5479032605,56,Center,5479032651,233,559,5479032607,286,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539469,559,44,2,46,20,agh9ifb2mw3ivjusgedj7c3fe,0,8.6,46.6,2025-01-26T21:08:38.941Z,2025-01-27T07:02:10Z,5479032533,285,,5479032659,233,300,5479032531,56,Back,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539487,301,13,2,46,20,ba5e91hjacvma2sjvixn00pjo,1,90.2,54.6,2025-01-26T21:08:38.986Z,2025-01-27T07:25:57Z,5479034007,231,50.7,5479033795,153,,5479034003,147,33,5479034001,146,96.4,5479611757,388,,5479034005,230,99,5479033989,29,,5479033991,154,,9dc4qkvh0vk5kwymibji00kp,André Almeida,5479034931,15,5479034933,328,5479032611,17,,5479033999,103,9.7,5479032609,22,5479033993,55,,,,,5479033997,102,37.1,5479032615,56,Center,5479035113,75,,,,,299,,,,,,,,,,Valencia
2769539509,302,1,2,46,24,ba5e91hjacvma2sjvixn00pjo,1,95.9,27.9,2025-01-26T21:08:42.570Z,2025-01-27T07:02:17Z,5479498553,195,,5479032741,56,Center,5479032745,141,43.2,5479611877,178,,5479034229,154,,5479032747,212,11.8,5479032743,140,90.5,5479032749,213,2.07,6kc8ieszwg6u00e3sa554y7yt,Luis Rioja,5479034227,210,,,,,,,,,,,,,15,,,,,,,,,,,,,,,1,,,,,,,,,,,Valencia
2769539505,560,43,2,46,25,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-26T21:08:43.158Z,2025-01-26T21:09:11Z,5479032723,56,Back,5479033965,144,10,5479032721,94,0,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539511,303,15,2,46,25,ba5e91hjacvma2sjvixn00pjo,1,90.5,46.4,2025-01-26T21:08:43.247Z,2025-01-27T07:02:32Z,5479034257,147,46.8,5479056663,82,,5479032761,56,Center,5479034259,230,98.6,5479034051,20,,5479034251,328,,5479057397,233,695,5479056661,78,,4j3u6v01emo9nsel7uw00qsfe,Diego López,5479034239,29,5479034255,146,5479034243,55,302,5479034249,103,19,5479034247,102,5479032759,17,,,92,48.6,5479612007,178,,5479032757,22,,5479034261,231,48.2,5479034241,154,,,,,,,,,,,,Valencia
2769544203,695,10,2,46,25,agh9ifb2mw3ivjusgedj7c3fe,1,8,53.2,2025-01-26T21:08:43.253Z,2025-01-27T07:02:35Z,5479057427,233,303,5479612021,389,,5479057393,94,,5479057395,56,Back,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539525,561,12,2,46,26,agh9ifb2mw3ivjusgedj7c3fe,1,10.2,45.4,2025-01-26T21:08:44.688Z,2025-01-27T07:02:39Z,5479612053,178,,5479032831,212,25.6,5479032823,140,34.6,5479032827,141,46.3,5479032821,56,Back,5479032835,213,0.02,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539539,562,1,2,46,28,agh9ifb2mw3ivjusgedj7c3fe,1,35.1,45.8,2025-01-26T21:08:46.317Z,2025-01-27T07:02:47Z,5479032887,56,Back,5479032895,141,33.9,5479612183,21,,5479032891,140,31,5479612181,388,,5479032899,212,9.2,5479032901,213,4.22,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539547,563,49,2,46,29,agh9ifb2mw3ivjusgedj7c3fe,1,33.7,29.2,2025-01-26T21:08:47.626Z,2025-01-27T07:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539635,564,1,2,46,31,agh9ifb2mw3ivjusgedj7c3fe,1,41.9,20.6,2025-01-26T21:08:49.611Z,2025-01-27T07:02:56Z,5479033347,213,0.61,5479033339,141,72.9,5479033335,56,Center,5479033333,155,,5479033337,140,90.1,5479612363,178,,5479033343,212,61.9,5479033351,1,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539639,565,1,2,46,38,agh9ifb2mw3ivjusgedj7c3fe,0,96.7,72.1,2025-01-26T21:08:56.313Z,2025-01-27T07:03:01Z,5479033377,213,4.69,5479033371,140,96.4,5479033369,56,Center,5479612453,178,,5479033375,212,13.8,5479033373,141,51.8,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539661,304,12,2,46,38,ba5e91hjacvma2sjvixn00pjo,1,2.5,44,2025-01-26T21:08:56.979Z,2025-01-27T07:03:16Z,5479033509,212,4.9,5479033507,141,49.6,5479033511,213,0.9,5479612665,389,,5479033503,56,Back,5479033505,140,5.4,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539665,305,12,2,46,39,ba5e91hjacvma2sjvixn00pjo,1,4.8,51.9,2025-01-26T21:08:58.120Z,2025-01-27T07:03:19Z,5479033531,212,8.7,5479033529,141,61.7,5479033551,167,,5479612713,178,,5479033525,56,Back,5479033527,140,0,5479033533,213,2.27,,,,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539667,306,6,2,46,40,ba5e91hjacvma2sjvixn00pjo,0,0,61.9,2025-01-26T21:08:58.344Z,2025-01-27T07:03:20Z,5479033589,73,,5479033587,56,Back,5479033633,233,566,,,,,,,,,,,,,,,,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539653,566,6,2,46,40,agh9ifb2mw3ivjusgedj7c3fe,1,100,38.1,2025-01-26T21:08:58.344Z,2025-01-27T07:03:21Z,5479033517,56,Center,5479033519,75,,5479033611,233,306,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539903,567,1,2,47,8,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2025-01-26T21:09:26.898Z,2025-01-27T07:03:25Z,5479034663,56,Right,5479034671,213,2.58,5479034665,140,93.6,5479034669,212,7.3,5479612813,178,,5479034667,141,6.2,5479034661,6,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539909,568,1,2,47,10,agh9ifb2mw3ivjusgedj7c3fe,1,91.9,6.5,2025-01-26T21:09:28.707Z,2025-01-27T07:03:27Z,5479034731,213,2.58,5479034729,212,18.7,5479612837,178,,5479034723,56,Center,5479034725,140,76.8,5479034727,141,21.2,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539921,569,1,2,47,13,agh9ifb2mw3ivjusgedj7c3fe,1,76.8,20.4,2025-01-26T21:09:31.565Z,2025-01-27T07:03:31Z,5479034805,212,8.1,5479034803,141,10.6,5479034799,56,Right,5479034801,140,81.2,5479034807,213,5.32,5479612879,178,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539929,570,1,2,47,14,agh9ifb2mw3ivjusgedj7c3fe,0,80.9,10.6,2025-01-26T21:09:32.756Z,2025-01-27T07:03:36Z,5479034837,56,Center,5479499279,72,,5479612959,178,,5479034845,213,1.11,5479034843,212,25.6,5479034839,140,91.8,5479499277,223,,5479034841,141,44.2,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5479034835,155,5479034833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769539951,307,12,2,47,15,ba5e91hjacvma2sjvixn00pjo,1,11.1,55.5,2025-01-26T21:09:33.845Z,2025-01-27T07:03:40Z,5479034953,141,69.9,5479034955,212,19.7,5479034961,15,,5479613017,388,,5479034949,56,Back,5479034951,140,27.4,5479034957,213,0.52,,,,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539961,308,1,2,47,18,ba5e91hjacvma2sjvixn00pjo,1,27.4,69.9,2025-01-26T21:09:36.340Z,2025-01-27T07:03:43Z,5479613081,388,,5479035015,3,,5479035023,212,4.3,5479035019,140,28.4,5479035025,213,1.33,5479035021,141,76.1,5479035017,56,Back,,,,6kc8ieszwg6u00e3sa554y7yt,Luis Rioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539967,309,61,2,47,20,ba5e91hjacvma2sjvixn00pjo,0,28.4,76.1,2025-01-26T21:09:38.235Z,2025-01-27T07:03:56Z,5479035051,56,Back,5479613231,21,,5479613233,388,,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769539997,571,1,2,47,27,agh9ifb2mw3ivjusgedj7c3fe,1,53.2,57.5,2025-01-26T21:09:45.386Z,2025-01-27T07:04:06Z,5479035207,212,14.6,5479035201,56,Center,5479613317,178,,5479035209,213,1.31,5479035205,141,78.2,5479035203,140,56.8,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540011,572,1,2,47,30,agh9ifb2mw3ivjusgedj7c3fe,1,57.7,78.7,2025-01-26T21:09:48.141Z,2025-01-27T07:04:10Z,5479035287,213,3.33,5479035281,140,40.7,5479035279,56,Back,5479613391,178,,5479035285,212,18.2,5479035283,141,73.8,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540023,573,1,2,47,33,agh9ifb2mw3ivjusgedj7c3fe,1,38.8,72.3,2025-01-26T21:09:51.616Z,2025-01-27T07:04:13Z,5479035351,56,Back,5479035357,212,24.7,5479035355,141,36,5479035353,140,37.2,5479613421,178,,5479035359,213,4.64,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540055,574,1,2,47,37,agh9ifb2mw3ivjusgedj7c3fe,1,39.1,27.4,2025-01-26T21:09:55.275Z,2025-01-27T07:04:16Z,5479613429,178,,5479035525,213,5.59,5479035519,140,55.5,5479035523,212,22.5,5479035521,141,6.2,5479035517,56,Right,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540071,575,1,2,47,40,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,8.2,2025-01-26T21:09:58.566Z,2025-01-27T07:04:19Z,5479613465,178,,5479035637,141,20,5479035633,56,Back,5479035635,140,41.1,5479035639,212,16.9,5479035641,213,2.65,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540085,576,1,2,47,43,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,30.3,2025-01-26T21:10:01.521Z,2025-01-27T07:04:22Z,5479035717,56,Back,5479613507,178,,5479035721,141,60.6,5479035719,140,36.6,5479035725,213,1.73,5479035723,212,20.9,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540093,577,1,2,47,45,agh9ifb2mw3ivjusgedj7c3fe,1,36.6,59.3,2025-01-26T21:10:03.594Z,2025-01-27T07:04:25Z,5479035763,141,48.8,5479035765,212,11.6,5479035767,213,5.62,5479035761,140,45.3,5479613549,178,,5479035759,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540113,578,1,2,47,47,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,50,2025-01-26T21:10:05.182Z,2025-01-27T07:04:31Z,5479035891,212,16.3,5479035887,140,27.2,5479035885,56,Back,5479613625,178,,5479035889,141,52.5,5479035893,213,3.04,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540161,579,1,2,47,49,agh9ifb2mw3ivjusgedj7c3fe,1,27.2,52.5,2025-01-26T21:10:07.257Z,2025-01-27T07:04:34Z,5479036159,213,3.51,5479036155,141,42.8,5479036153,140,10.9,5479613645,178,,5479036151,56,Back,5479036157,212,18.3,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540189,580,1,2,47,54,agh9ifb2mw3ivjusgedj7c3fe,1,11.7,38,2025-01-26T21:10:12.658Z,2025-01-27T07:04:39Z,5479036309,140,14.4,5479036311,141,66.7,5479036315,213,1.43,5479036313,212,19.7,5479036307,56,Back,5479613769,178,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540227,581,1,2,47,57,agh9ifb2mw3ivjusgedj7c3fe,1,19.4,72.3,2025-01-26T21:10:16.118Z,2025-01-27T07:04:44Z,5479036533,213,1.13,5479613863,178,,5479036527,140,26.6,5479036525,56,Back,5479036529,141,95.6,5479036531,212,17.6,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540239,582,1,2,48,1,agh9ifb2mw3ivjusgedj7c3fe,1,26.3,90.5,2025-01-26T21:10:19.524Z,2025-01-27T07:04:47Z,5479613939,178,,5479036595,213,4.48,5479036593,212,11.5,5479036589,140,23.8,5479036591,141,74.1,5479036587,56,Back,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769540249,310,83,2,48,2,ba5e91hjacvma2sjvixn00pjo,0,75,27.9,2025-01-26T21:10:20.998Z,2025-01-27T07:04:51Z,5479036859,399,3hht0os2uzu234yq550i3fbe2,,,,,,,,,,,,,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
