id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/8/value,qualifier/16/value,teamName
2816723385,568,1,2,47,26,agh9ifb2mw3ivjusgedj7c3fe,1,66.9,8,2025-05-18T18:10:43.146Z,2025-05-18T18:10:44Z,5737958137,141,10.7,5737958135,140,61.2,5737958139,212,6.3,5737958133,56,Right,5737958141,213,2.84,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723401,569,1,2,47,27,agh9ifb2mw3ivjusgedj7c3fe,0,61.2,10.7,2025-05-18T18:10:44.378Z,2025-05-18T18:10:46Z,5737958245,141,4.1,5737958241,56,Right,5737958249,213,5.66,5737958243,140,67.2,5737958247,212,7.7,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723441,372,8,2,47,30,74mcjsm72vr3l9pw2i4qfjchj,1,30,95.6,2025-05-18T18:10:47.444Z,2025-05-19T00:03:24Z,5737958447,56,Back,5739296971,383,,,,,,,,,,,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816723467,570,1,2,47,33,agh9ifb2mw3ivjusgedj7c3fe,0,57.4,8.6,2025-05-18T18:10:50.617Z,2025-05-18T18:29:27Z,5737990681,141,9,5737990683,212,1.5,5738036141,233,373,5737958597,56,Right,5737990685,213,0.18,5737990715,286,,5737990679,140,58.8,5737990709,236,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723471,373,74,2,47,33,74mcjsm72vr3l9pw2i4qfjchj,1,36.9,91.9,2025-05-18T18:10:50.618Z,2025-05-18T19:13:08Z,5737958617,285,,5737958615,56,Back,5738036171,233,570,,,,,,,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816741197,534,83,2,47,34,74mcjsm72vr3l9pw2i4qfjchj,0,41.2,91.1,2025-05-18T18:10:51.562Z,2025-05-18T18:34:28Z,5738055913,399,ezviixcyaaj162saxs2yl27s9,,,,,,,,,,,,,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816723477,571,1,2,47,34,agh9ifb2mw3ivjusgedj7c3fe,0,55.5,12.8,2025-05-18T18:10:51.609Z,2025-05-18T19:13:01Z,5737958643,213,0.66,5737958727,286,,5737958639,141,14,5737958641,212,1.3,5737958637,140,56.5,5737958721,236,,5737958635,56,Right,5738036297,233,375,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723517,375,74,2,47,34,74mcjsm72vr3l9pw2i4qfjchj,1,36,92.3,2025-05-18T18:10:51.610Z,2025-05-18T19:13:01Z,5737958925,56,Back,5738253409,233,571,5738253379,285,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816723495,572,1,2,47,36,agh9ifb2mw3ivjusgedj7c3fe,0,55.7,13.3,2025-05-18T18:10:52.970Z,2025-05-18T19:22:05Z,5737958763,56,Right,5737958771,212,0.9,5738253439,233,374,5737958769,141,13.3,5738253443,286,,5737958773,213,0,5737958767,140,56.6,5738253437,236,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723479,374,74,2,47,36,74mcjsm72vr3l9pw2i4qfjchj,1,32.2,95.7,2025-05-18T18:10:52.971Z,2025-05-18T19:13:01Z,5737958653,56,Back,5738036307,233,572,5737958655,285,,,,,,,,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816723519,376,49,2,47,38,74mcjsm72vr3l9pw2i4qfjchj,1,56.7,91.1,2025-05-18T18:10:55.690Z,2025-05-18T18:10:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816723523,377,1,2,47,38,74mcjsm72vr3l9pw2i4qfjchj,0,56.7,91.1,2025-05-18T18:10:55.801Z,2025-05-18T18:23:49Z,5737958955,56,Left,5737958965,213,5.89,5737958961,212,12.9,5737958959,141,83.9,5737958957,140,68.1,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816723531,573,43,2,47,40,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-18T18:10:57.386Z,2025-05-18T18:23:34Z,5738013863,144,74,5737959007,56,Back,5737959061,233,377,5737959009,285,0,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723545,574,49,2,47,41,agh9ifb2mw3ivjusgedj7c3fe,1,31.3,12.7,2025-05-18T18:10:58.587Z,2025-05-18T18:10:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723573,575,1,2,47,42,agh9ifb2mw3ivjusgedj7c3fe,1,31.3,12.7,2025-05-18T18:10:58.954Z,2025-05-18T18:26:44Z,5737959297,56,Back,5737959305,213,0.09,5737959299,140,38.1,5737959303,212,7.2,5737959301,141,13.6,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723625,576,1,2,47,49,agh9ifb2mw3ivjusgedj7c3fe,1,38.1,27.7,2025-05-18T18:11:06.185Z,2025-05-18T18:11:08Z,5737959579,141,49.1,5737959577,140,33.7,5737959583,213,1.88,5737959581,212,15.3,5737959575,56,Back,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723655,577,1,2,47,51,agh9ifb2mw3ivjusgedj7c3fe,1,33.7,49.1,2025-05-18T18:11:08.122Z,2025-05-18T18:11:10Z,5737959753,212,13.6,5737959749,140,32.8,5737959751,141,29.2,5737959755,213,4.64,5737959747,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723693,578,1,2,47,53,agh9ifb2mw3ivjusgedj7c3fe,1,32.8,29.2,2025-05-18T18:11:10.842Z,2025-05-18T18:11:12Z,5737959955,140,37.2,5737959961,213,5,5737959957,141,5.9,5737959959,212,16.5,5737959953,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723713,579,1,2,47,55,agh9ifb2mw3ivjusgedj7c3fe,1,37.2,5.9,2025-05-18T18:11:12.585Z,2025-05-18T18:11:13Z,5737960043,141,5.8,5737960039,56,Back,5737960041,140,41.8,5737960047,213,6.27,5737960045,212,4.8,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723719,580,1,2,47,56,agh9ifb2mw3ivjusgedj7c3fe,0,41.9,5.8,2025-05-18T18:11:13.626Z,2025-05-18T18:11:14Z,5737960065,140,38.1,5737960069,212,4,5737960071,213,2.97,5737960067,141,6.8,5737960063,56,Back,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723761,378,61,2,47,57,74mcjsm72vr3l9pw2i4qfjchj,1,55.7,94.2,2025-05-18T18:11:14.617Z,2025-05-19T00:04:10Z,5737960267,56,Left,,,,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816723823,581,1,2,47,58,agh9ifb2mw3ivjusgedj7c3fe,1,42.7,9.9,2025-05-18T18:11:15.753Z,2025-05-19T00:04:16Z,5737960595,212,8.1,5737960591,140,48.4,5737960593,141,1.9,5737960597,213,5.55,5737960589,56,Back,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816963165,727,83,2,48,1,74mcjsm72vr3l9pw2i4qfjchj,1,45.2,93.4,2025-05-18T18:11:18.457Z,2025-05-19T00:04:31Z,5739299171,399,cjll1xrw3xulnl23c9tlf6rys,,,,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816723883,582,1,2,48,5,agh9ifb2mw3ivjusgedj7c3fe,1,61.5,34.7,2025-05-18T18:11:22.250Z,2025-05-18T18:11:26Z,5737960879,140,71.7,5737960893,213,1.23,5737960887,212,31.8,5737960871,56,Center,5737960883,141,78.8,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816723947,583,1,2,48,9,agh9ifb2mw3ivjusgedj7c3fe,0,71.8,70.7,2025-05-18T18:11:26.377Z,2025-05-18T18:11:36Z,5737961611,1,,5737961225,213,0.25,5737961223,212,32,5737961219,141,82.2,5737961217,140,100,5737961213,56,Left,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816724073,379,5,2,48,12,74mcjsm72vr3l9pw2i4qfjchj,1,-0.8,22.3,2025-05-18T18:11:29.113Z,2025-05-19T00:04:43Z,5737962041,56,Back,5737962045,346,,5737962093,233,584,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816723951,584,5,2,48,12,agh9ifb2mw3ivjusgedj7c3fe,0,100.8,77.7,2025-05-18T18:11:29.113Z,2025-05-19T00:38:13Z,5737961241,56,Center,5737962103,233,379,5737961245,346,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816724089,380,1,2,48,25,74mcjsm72vr3l9pw2i4qfjchj,1,0.2,50,2025-05-18T18:11:42.185Z,2025-05-19T00:04:48Z,5737962151,212,13.1,5737962149,141,36.9,5737962143,124,,5737962153,213,5.54,5739299745,189,,5737962147,140,9.4,5737962145,56,Back,5737962157,237,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724101,381,1,2,48,26,74mcjsm72vr3l9pw2i4qfjchj,1,9.4,36.9,2025-05-18T18:11:43.321Z,2025-05-18T18:11:44Z,5737962219,212,8.4,5737962213,56,Back,5737962217,141,27.4,5737962215,140,14.5,5737962221,213,5.4,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724107,382,1,2,48,27,74mcjsm72vr3l9pw2i4qfjchj,1,14.7,29.1,2025-05-18T18:11:44.169Z,2025-05-19T00:04:57Z,5737962245,140,15.2,5737962247,141,11.3,5737962243,56,Back,5737962251,213,4.76,5737962249,212,12.1,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724193,384,3,2,48,28,74mcjsm72vr3l9pw2i4qfjchj,0,18.8,9.2,2025-05-18T18:11:45.913Z,2025-05-19T00:05:05Z,5737962765,233,585,5737962667,56,Back,5739300431,465,,5737962669,285,,,,,,,,,,,,,,9rtfwu0z7qtk1kglenp2vm13o,Pau Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724177,585,7,2,48,28,agh9ifb2mw3ivjusgedj7c3fe,1,81.2,90.8,2025-05-18T18:11:45.914Z,2025-05-19T00:37:59Z,5739300467,385,,5737962703,233,384,5737962617,56,Left,5737962615,167,,5737962621,286,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816724355,385,5,2,48,29,74mcjsm72vr3l9pw2i4qfjchj,1,22.9,-0.8,2025-05-18T18:11:46.321Z,2025-05-19T00:05:09Z,5737963563,56,Back,5737963585,233,586,5737963565,347,,,,,,,,,,,,,,,,,9rtfwu0z7qtk1kglenp2vm13o,Pau Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724195,586,5,2,48,29,agh9ifb2mw3ivjusgedj7c3fe,0,77.1,100.8,2025-05-18T18:11:46.321Z,2025-05-19T00:38:13Z,5737962673,347,,5737963605,233,385,5737962671,56,Left,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816724183,383,43,2,48,32,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2025-05-18T18:11:49.146Z,2025-05-18T18:11:52Z,5737962653,212,0,5737962649,140,20.8,5737962651,141,9.4,5737962655,213,0,5737962647,56,Back,5737962977,144,12,,,,,,,9rtfwu0z7qtk1kglenp2vm13o,Pau Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724433,386,1,2,48,43,74mcjsm72vr3l9pw2i4qfjchj,1,20.6,0,2025-05-18T18:12:00.377Z,2025-05-18T18:12:05Z,5737963967,140,25.4,5737963975,212,12.4,5737963965,56,Back,5737963971,141,14.7,5737963963,107,,5737963979,213,1.15,,,,,,,9rtfwu0z7qtk1kglenp2vm13o,Pau Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724423,588,83,2,48,46,agh9ifb2mw3ivjusgedj7c3fe,0,69.7,76.2,2025-05-18T18:12:03.905Z,2025-05-18T18:12:10Z,5737964069,399,5zoz3mjooujpv0wdcphyrztd6,,,,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816724445,387,1,2,48,48,74mcjsm72vr3l9pw2i4qfjchj,1,27.8,15.9,2025-05-18T18:12:05.449Z,2025-05-18T18:12:06Z,5737964045,56,Back,5737964053,213,3.96,5737964049,141,9.1,5737964051,212,6.3,5737964047,140,23.7,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724447,388,1,2,48,49,74mcjsm72vr3l9pw2i4qfjchj,1,23.7,9.1,2025-05-18T18:12:06.233Z,2025-05-18T18:12:06Z,5737964063,212,12.7,5737964057,56,Back,5737964061,141,27.7,5737964059,140,25,5737964065,213,1.46,,,,,,,,,,9rtfwu0z7qtk1kglenp2vm13o,Pau Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724467,389,4,2,48,50,74mcjsm72vr3l9pw2i4qfjchj,1,27.4,30.6,2025-05-18T18:12:07.192Z,2025-05-18T18:12:11Z,5737964197,152,,5737964201,285,,5737964195,56,Back,5737964199,265,,5737964193,13,,5737964219,233,589,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724451,589,4,2,48,50,agh9ifb2mw3ivjusgedj7c3fe,0,72.6,69.4,2025-05-18T18:12:07.193Z,2025-05-18T18:12:10Z,5737964145,265,,5737964147,286,,5737964141,56,Center,5737964255,233,389,5737964143,152,,5737964139,13,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816724735,390,1,2,49,11,74mcjsm72vr3l9pw2i4qfjchj,1,23.7,24.1,2025-05-18T18:12:28.537Z,2025-05-18T18:12:29Z,5737965681,152,,5737965683,56,Back,5737965689,212,9.5,5737965685,140,24.2,5737965691,213,4.77,5737965687,141,10.1,5737965679,5,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724741,391,1,2,49,12,74mcjsm72vr3l9pw2i4qfjchj,1,24.2,10.1,2025-05-18T18:12:29.786Z,2025-05-18T18:12:31Z,5737965783,141,25,5737965781,140,19.4,5737965779,56,Back,5737965787,213,2.03,5737965785,212,11.3,,,,,,,,,,9rtfwu0z7qtk1kglenp2vm13o,Pau Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724791,392,1,2,49,14,74mcjsm72vr3l9pw2i4qfjchj,1,19.4,25,2025-05-18T18:12:31.257Z,2025-05-18T18:12:34Z,5737966049,213,0.37,5737966043,140,35.1,5737966041,56,Back,5737966047,212,17.7,5737966045,141,34.5,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724813,393,1,2,49,17,74mcjsm72vr3l9pw2i4qfjchj,1,34,35.8,2025-05-18T18:12:34.698Z,2025-05-18T18:12:37Z,5737966195,141,72.4,5737966189,56,Center,5737966201,213,0.91,5737966197,212,31.4,5737966191,140,52.3,5737966187,155,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724831,394,44,2,49,20,74mcjsm72vr3l9pw2i4qfjchj,1,56.3,71.1,2025-05-18T18:12:37.065Z,2025-05-18T19:00:44Z,5737966267,286,,5737966265,56,Center,5737966299,233,590,,,,,,,,,,,,,,,,1wileoy8mxtd2t1b106uhwzro,T. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724837,590,44,2,49,20,agh9ifb2mw3ivjusgedj7c3fe,0,43.7,28.9,2025-05-18T18:12:37.066Z,2025-05-18T19:00:45Z,5737966285,56,Back,5737966287,285,,5737966327,233,394,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816724863,395,1,2,49,20,74mcjsm72vr3l9pw2i4qfjchj,1,45.1,69.3,2025-05-18T18:12:37.800Z,2025-05-18T18:12:41Z,5737966503,56,Center,5737966507,140,55.7,5737966517,213,5.59,5737966515,212,14.5,5737966511,141,55.7,,,,,,,,,,1wileoy8mxtd2t1b106uhwzro,T. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724883,396,1,2,49,24,74mcjsm72vr3l9pw2i4qfjchj,1,54.3,58.3,2025-05-18T18:12:41.177Z,2025-05-19T00:05:45Z,5737966589,213,2.77,5737966583,140,50.3,5737966581,56,Center,5737966587,212,4.5,5737966585,141,60.7,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724893,397,1,2,49,25,74mcjsm72vr3l9pw2i4qfjchj,0,49.9,59.5,2025-05-18T18:12:42.633Z,2025-05-19T00:05:55Z,5737966657,212,32.3,5737966653,141,100,5737966645,56,Left,5737966659,213,1.1,5739301935,155,,5737966649,140,63.8,5739302157,1,,,,,1wileoy8mxtd2t1b106uhwzro,T. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724895,398,5,2,49,26,74mcjsm72vr3l9pw2i4qfjchj,0,60.2,101.6,2025-05-18T18:12:43.465Z,2025-05-18T19:00:03Z,5737967275,233,591,5737966677,347,,5737966673,56,Left,,,,,,,,,,,,,,,,1wileoy8mxtd2t1b106uhwzro,T. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816724981,591,5,2,49,26,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,-1.6,2025-05-18T18:12:43.465Z,2025-05-18T19:00:03Z,5737967207,56,Back,5737967209,347,,5737967253,233,398,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816725015,592,1,2,49,35,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,0,2025-05-18T18:12:52.824Z,2025-05-18T18:12:55Z,5737967415,212,11.2,5737967417,213,2.13,5737967409,56,Back,5737967411,140,29.5,5737967407,107,,5737967413,141,13,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816725029,593,1,2,49,38,agh9ifb2mw3ivjusgedj7c3fe,1,21.7,18.4,2025-05-18T18:12:55.753Z,2025-05-18T18:12:58Z,5737967519,212,11.6,5737967513,56,Back,5737967517,141,5.2,5737967515,140,28.7,5737967521,213,5.4,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816725049,594,1,2,49,41,agh9ifb2mw3ivjusgedj7c3fe,1,28.7,5.2,2025-05-18T18:12:58.377Z,2025-05-18T18:13:00Z,5737967665,213,1.79,5737967655,141,15.8,5737967651,56,Back,5737967659,212,7.4,5737967653,140,27.2,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816725065,595,1,2,49,42,agh9ifb2mw3ivjusgedj7c3fe,0,27.2,15.8,2025-05-18T18:12:59.801Z,2025-05-18T18:13:00Z,5737967745,141,11.5,5737967741,140,37.9,5737967739,56,Back,5737967749,213,6.03,5737967747,212,11.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816725089,399,8,2,49,44,74mcjsm72vr3l9pw2i4qfjchj,1,66.7,93.2,2025-05-18T18:13:01.521Z,2025-05-19T00:06:09Z,5739302701,384,,5737967837,56,Left,,,,,,,,,,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816725095,400,49,2,49,45,74mcjsm72vr3l9pw2i4qfjchj,1,64.2,89.3,2025-05-18T18:13:02.593Z,2025-05-19T00:06:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816725115,401,1,2,49,46,74mcjsm72vr3l9pw2i4qfjchj,0,64.2,89.3,2025-05-18T18:13:03.785Z,2025-05-18T18:13:04Z,5737967955,56,Left,5737967973,233,596,5737967969,213,4.66,5737967971,236,,5737967963,141,86.6,5737967977,286,,5737967959,140,64.1,5737967967,212,1.8,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816725111,596,74,2,49,46,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,9.4,2025-05-18T18:13:03.786Z,2025-05-18T18:13:05Z,5737967935,285,,5737967989,233,401,5737967933,56,Back,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816725171,402,1,2,49,48,74mcjsm72vr3l9pw2i4qfjchj,1,74.4,82.3,2025-05-18T18:13:05.656Z,2025-05-18T18:13:08Z,5737968345,140,89,5737968349,212,17.4,5737968351,213,0.5,5737968343,56,Left,5737968347,141,94.5,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816725185,403,1,2,49,51,74mcjsm72vr3l9pw2i4qfjchj,0,89.7,95.4,2025-05-18T18:13:08.841Z,2025-05-19T00:06:26Z,5737968459,141,88.6,5739303295,224,,5737968461,212,4.8,5737968447,2,,5737968455,56,Left,5737968457,140,90.9,5737968463,213,4.98,5739303297,72,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
