id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/14/value,assist,teamName
2804995971,306,61,1,28,28,50x1m4u58lffhq6v6ga1hbxmy,1,9.1,42.1,2025-04-22T20:00:33.059Z,2025-04-22T22:28:16Z,5673295367,56,Back,,,,,,,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985357,371,1,1,28,29,agh9ifb2mw3ivjusgedj7c3fe,0,95.1,74.3,2025-04-22T20:00:34.624Z,2025-04-22T22:26:56Z,5673235017,213,4.47,5673305889,236,,5673305895,286,,5673235011,140,94.4,5673235013,141,69.9,5673306003,233,305,5673235015,212,3.1,5673235009,56,Center,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804995931,305,74,1,28,29,50x1m4u58lffhq6v6ga1hbxmy,1,8.1,35,2025-04-22T20:00:34.625Z,2025-04-22T22:40:47Z,5673295757,285,,5673295121,56,Back,5673306007,233,371,,,,,,,,,,,,,,,,5tsp2m5z3xie07ax0wq1qqsix,Mateu Morey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985393,160,10,1,28,30,50x1m4u58lffhq6v6ga1hbxmy,1,2.9,46.8,2025-04-22T20:00:35.168Z,2025-04-22T22:26:57Z,5673451955,376,,5673297031,174,,5673235225,56,Back,5673297037,182,,5673297033,381,,5673297035,180,,5673297039,139,,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804996427,307,12,1,28,32,50x1m4u58lffhq6v6ga1hbxmy,1,7.5,46.1,2025-04-22T20:00:37.059Z,2025-04-22T20:28:25Z,5673298053,56,Back,5673298057,141,41.2,5673298061,213,5.59,5673298059,212,5.2,5673298055,140,11.3,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985385,372,1,1,28,32,agh9ifb2mw3ivjusgedj7c3fe,0,93.2,65.6,2025-04-22T20:00:37.273Z,2025-04-22T20:21:03Z,5673235173,56,Center,5673235177,141,68.1,5673235181,213,1.69,5673235179,212,1.7,5673235175,140,93,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804996439,308,61,1,28,34,50x1m4u58lffhq6v6ga1hbxmy,1,8.2,34.6,2025-04-22T20:00:39.059Z,2025-04-22T20:28:26Z,5673298105,56,Back,,,,,,,,,,,,,,,,,,,,,,5tsp2m5z3xie07ax0wq1qqsix,Mateu Morey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985401,373,1,1,28,35,agh9ifb2mw3ivjusgedj7c3fe,1,89.9,75.6,2025-04-22T20:00:41.049Z,2025-04-22T20:00:44Z,5673235283,212,6.7,5673235285,213,4.51,5673235277,56,Center,5673235281,141,65.9,5673235279,140,88.6,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985431,374,1,1,28,38,agh9ifb2mw3ivjusgedj7c3fe,1,86.6,59.1,2025-04-22T20:00:43.969Z,2025-04-22T22:27:26Z,5673235419,141,56.5,5673235415,56,Center,5673235421,212,6,5673235423,213,3.44,5673237615,210,15,5673452743,154,,5673235417,140,81.1,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985435,375,15,1,28,40,agh9ifb2mw3ivjusgedj7c3fe,1,81.1,56.7,2025-04-22T20:00:45.528Z,2025-04-22T22:27:37Z,5673237635,138,,5673237621,55,374,5673237627,103,19,5673452759,154,,5673237619,29,,5673237633,273,,5673235431,18,,5673237625,102,49.7,eb3ci3a120om80v80mobsus8a,Gavi,,5673235433,56,Center,5673237637,146,91.9,5673237651,233,5673237631,328,5673237639,147,52.7,5673237617,78,,5673237219,20,5673235429,22,,163,,5673237223,82,5673237643,231,51.6,5673237641,230,98,,,,Barcelona
2804985545,163,10,1,28,40,50x1m4u58lffhq6v6ga1hbxmy,1,8.1,47.3,2025-04-22T20:00:45.628Z,2025-04-22T22:40:37Z,5673236069,56,Back,5673237655,233,375,5673236067,94,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985439,161,12,1,28,41,50x1m4u58lffhq6v6ga1hbxmy,1,12.1,50.7,2025-04-22T20:00:46.648Z,2025-04-22T22:27:38Z,5673235457,212,30.5,5673235451,56,Back,5673235455,141,90.5,5673235459,213,2.05,5673235465,167,,5673235453,140,0,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985441,162,6,1,28,42,50x1m4u58lffhq6v6ga1hbxmy,0,6.8,71.6,2025-04-22T20:00:47.904Z,2025-04-22T22:27:41Z,5673235549,56,Back,5673235641,233,376,5673235551,73,,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985457,376,6,1,28,42,agh9ifb2mw3ivjusgedj7c3fe,1,93.2,28.4,2025-04-22T20:00:47.904Z,2025-04-22T22:40:40Z,5673235607,75,,5673235611,233,162,5673235605,56,Center,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985565,377,1,1,29,5,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2025-04-22T20:01:10.408Z,2025-04-22T20:01:12Z,5673236175,212,9.7,5673236173,141,9.7,5673236169,56,Right,5673236167,6,,5673236177,213,2.44,5673236171,140,92.5,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985569,378,1,1,29,6,agh9ifb2mw3ivjusgedj7c3fe,1,92.5,9.7,2025-04-22T20:01:11.728Z,2025-04-22T20:01:32Z,5673236191,212,4.9,5673236187,140,88.2,5673236207,156,,5673236193,213,3.54,5673236185,56,Right,5673236189,141,6.9,5673236937,210,15,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805024089,637,45,1,29,6,50x1m4u58lffhq6v6ga1hbxmy,0,12.1,92.5,2025-04-22T20:01:11.853Z,2025-04-22T22:28:51Z,5673454795,285,,5673454831,233,1178,5673454793,56,Back,,,,,,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805024095,1178,3,1,29,6,agh9ifb2mw3ivjusgedj7c3fe,1,87.9,7.5,2025-04-22T20:01:11.853Z,2025-04-22T22:28:52Z,5673454813,233,637,5673454811,464,,5673454805,56,Right,5673454809,286,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985587,379,15,1,29,9,agh9ifb2mw3ivjusgedj7c3fe,1,81.2,25.5,2025-04-22T20:01:14.826Z,2025-04-22T22:29:02Z,5673236293,18,,5673236663,25,,5673236939,121,,5673236955,146,98.4,5673236949,102,52.6,5673236945,55,378,5673236961,233,164,5673236943,29,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,5673236953,215,,5673236295,56,Center,5673236665,72,5673236951,103,5673236941,76,,5673236957,147,47.3,,,,,,,13.3,,,,,,,,,,,,Barcelona
2804985611,164,10,1,29,9,50x1m4u58lffhq6v6ga1hbxmy,1,2.6,53.2,2025-04-22T20:01:14.926Z,2025-04-22T22:29:06Z,5673236403,56,Back,5673236533,174,,5673236965,233,379,5673455345,376,,5673236535,179,,5673236401,182,,,,,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985615,380,13,1,29,11,agh9ifb2mw3ivjusgedj7c3fe,1,95.2,56,2025-04-22T20:01:16.593Z,2025-04-22T22:29:19Z,5673237045,20,,5673237335,103,9.7,5673237339,328,,5673237345,231,50.5,5673236425,56,Center,5673237343,230,98.4,5673237333,102,41.7,5673237043,25,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,5673237331,84,,5673236423,61,,5673237337,214,5673237341,458,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985687,165,5,1,29,12,50x1m4u58lffhq6v6ga1hbxmy,1,-1.4,65.2,2025-04-22T20:01:17.193Z,2025-04-22T22:29:21Z,5673236831,233,381,5673236821,346,,5673236817,56,Back,,,,,,,,,,,,,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985653,381,5,1,29,12,agh9ifb2mw3ivjusgedj7c3fe,0,101.4,34.8,2025-04-22T20:01:17.193Z,2025-04-22T22:40:53Z,5673236649,346,,5673236647,56,Center,5673236847,233,165,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985799,166,1,1,29,42,50x1m4u58lffhq6v6ga1hbxmy,0,3.5,54.6,2025-04-22T20:01:47.184Z,2025-04-22T20:01:51Z,5673237523,213,0.1,5673237521,212,73.5,5673237515,56,Center,5673237519,141,65.1,5673237513,124,,5673237517,140,73.2,5673237529,74,,5673237525,1,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985801,382,44,1,29,45,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,31,2025-04-22T20:01:50.481Z,2025-04-22T20:32:21Z,5673237533,285,,5673237531,56,Back,5673237581,233,167,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985809,167,44,1,29,45,50x1m4u58lffhq6v6ga1hbxmy,0,65.4,69,2025-04-22T20:01:50.482Z,2025-04-22T20:32:21Z,5673237567,56,Center,5673237597,233,382,5673237569,286,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985805,383,1,1,29,45,agh9ifb2mw3ivjusgedj7c3fe,0,35.7,27.9,2025-04-22T20:01:50.792Z,2025-04-22T20:01:51Z,5673237561,213,0.37,5673237555,140,36.7,5673237559,212,1.1,5673237557,141,28.5,5673237553,56,Back,5673237551,3,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804996695,309,61,1,29,46,50x1m4u58lffhq6v6ga1hbxmy,1,55.2,76.5,2025-04-22T20:01:51.059Z,2025-04-22T20:29:12Z,5673299517,56,Center,,,,,,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985817,384,49,1,29,47,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,32.6,2025-04-22T20:01:52.760Z,2025-04-22T20:01:53Z,,,,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985821,385,1,1,29,48,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,32.6,2025-04-22T20:01:53.928Z,2025-04-22T20:23:01Z,5673237699,140,43.8,5673237701,141,43,5673237703,212,7.2,5673237705,213,1.39,5673237697,56,Back,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985825,168,83,1,29,48,50x1m4u58lffhq6v6ga1hbxmy,0,60,50.6,2025-04-22T20:01:54.040Z,2025-04-22T20:29:30Z,5673237825,399,308krssmz6irpfntht1ka78tm,,,,,,,,,,,,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985829,386,3,1,29,49,agh9ifb2mw3ivjusgedj7c3fe,0,44.6,45.6,2025-04-22T20:01:54.473Z,2025-04-22T22:29:30Z,5673237731,56,Back,5673237733,286,,5673456097,465,,5673237831,233,169,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985863,169,7,1,29,49,50x1m4u58lffhq6v6ga1hbxmy,0,55.4,54.4,2025-04-22T20:01:54.474Z,2025-04-22T22:29:33Z,5673237809,56,Center,5673237819,233,386,5673456209,385,,5673237811,285,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804994705,571,61,1,29,50,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,44.5,2025-04-22T20:01:55.059Z,2025-04-22T20:23:16Z,5673287939,56,Back,,,,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985875,170,45,1,29,52,50x1m4u58lffhq6v6ga1hbxmy,0,57.3,59.6,2025-04-22T20:01:57.336Z,2025-04-22T22:40:50Z,5673237919,233,387,5673237853,285,,5673237851,56,Center,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985865,387,3,1,29,52,agh9ifb2mw3ivjusgedj7c3fe,1,42.7,40.4,2025-04-22T20:01:57.336Z,2025-04-22T22:40:50Z,5673237901,233,170,5673456431,465,,5673237815,286,,5673237813,56,Back,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985889,388,1,1,29,53,agh9ifb2mw3ivjusgedj7c3fe,1,43.9,36.1,2025-04-22T20:01:58.080Z,2025-04-22T20:02:01Z,5673237949,141,71.4,5673237945,56,Back,5673237951,212,24.3,5673237947,140,47.3,5673237953,213,1.42,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985893,389,1,1,29,56,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,71.4,2025-04-22T20:02:01.360Z,2025-04-22T20:02:02Z,5673237967,140,59.7,5673237971,212,7.3,5673237965,56,Center,5673237969,141,65.6,5673237973,213,5.72,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985921,390,1,1,29,57,agh9ifb2mw3ivjusgedj7c3fe,1,59.7,65.6,2025-04-22T20:02:02.232Z,2025-04-22T20:02:06Z,5673238075,141,57.7,5673238079,213,3.97,5673238073,140,55,5673238077,212,7.3,5673238071,56,Center,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985931,391,1,1,30,0,agh9ifb2mw3ivjusgedj7c3fe,0,58.4,38,2025-04-22T20:02:06.048Z,2025-04-22T20:02:07Z,5673238133,213,6.08,5673238131,212,19.7,5673238127,140,76.8,5673238125,56,Center,5673238129,141,32.1,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985987,171,12,1,30,3,50x1m4u58lffhq6v6ga1hbxmy,1,25.8,65.9,2025-04-22T20:02:08.256Z,2025-04-22T20:02:14Z,5673238443,212,20.6,5673238441,141,82.1,5673238437,56,Back,5673238439,140,42.4,5673238445,213,0.56,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804985983,392,1,1,30,4,agh9ifb2mw3ivjusgedj7c3fe,0,56.8,15,2025-04-22T20:02:09.760Z,2025-04-22T20:02:14Z,5673238411,140,96.4,5673238407,157,,5673238417,213,0.07,5673238413,141,19.2,5673238419,1,,5673238409,56,Right,5673238415,212,41.7,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804985999,172,59,1,30,9,50x1m4u58lffhq6v6ga1hbxmy,1,11.7,80.4,2025-04-22T20:02:14.688Z,2025-04-22T20:02:15Z,5673238495,56,Back,,,,,,,,,,,,,,,,,,,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804986013,173,1,1,30,10,50x1m4u58lffhq6v6ga1hbxmy,0,10,80.4,2025-04-22T20:02:15.825Z,2025-04-22T20:02:19Z,5673238567,157,,5673238577,213,5.91,5673238571,140,41.4,5673238579,1,,5673238575,212,35.5,5673238573,141,61.2,5673238569,56,Back,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804986017,393,1,1,30,12,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,34.8,2025-04-22T20:02:17.888Z,2025-04-22T20:02:19Z,5673238589,141,17.4,5673238585,56,Right,5673238593,213,5.61,5673238591,212,19,5673238587,140,68,5673238583,3,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986027,394,1,1,30,14,agh9ifb2mw3ivjusgedj7c3fe,1,68,17.4,2025-04-22T20:02:19.656Z,2025-04-22T20:02:21Z,5673238623,213,2.14,5673238617,140,64.7,5673238621,212,6.4,5673238615,56,Center,5673238619,141,25.3,5673238627,156,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986039,395,1,1,30,17,agh9ifb2mw3ivjusgedj7c3fe,1,64.7,25.6,2025-04-22T20:02:22.073Z,2025-04-22T20:02:24Z,5673238697,155,,5673238705,212,7.3,5673238703,141,35.3,5673238707,213,2.02,5673238699,56,Center,5673238701,140,61.7,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986059,396,1,1,30,19,agh9ifb2mw3ivjusgedj7c3fe,1,60.8,37.4,2025-04-22T20:02:24.064Z,2025-04-22T20:02:28Z,5673238813,140,59.7,5673238819,213,1.63,5673238815,141,68.6,5673238811,56,Center,5673238817,212,21.2,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986043,174,83,1,30,19,50x1m4u58lffhq6v6ga1hbxmy,0,42.2,58.4,2025-04-22T20:02:24.496Z,2025-04-22T20:29:49Z,5673238865,399,8xjdsfk5u7wph4o7h1w45dses,,,,,,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804986065,397,1,1,30,22,agh9ifb2mw3ivjusgedj7c3fe,1,68.7,78,2025-04-22T20:02:27.952Z,2025-04-22T20:02:31Z,5673238855,212,13.3,5673238849,56,Left,5673238851,140,76.3,5673238853,141,93.7,5673238857,213,0.93,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986091,398,1,1,30,26,agh9ifb2mw3ivjusgedj7c3fe,1,73.3,87.9,2025-04-22T20:02:31.192Z,2025-04-22T20:02:32Z,5673238979,212,11.3,5673238969,56,Center,5673238973,141,74,5673238983,213,4.13,5673238971,140,67.4,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986149,399,1,1,30,27,agh9ifb2mw3ivjusgedj7c3fe,1,66.1,73.5,2025-04-22T20:02:32.752Z,2025-04-22T20:02:39Z,5673239225,140,67.3,5673239229,212,6.3,5673239231,213,4.91,5673239223,56,Center,5673239227,141,64.4,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986145,175,83,1,30,34,50x1m4u58lffhq6v6ga1hbxmy,0,35.4,35,2025-04-22T20:02:39.505Z,2025-04-22T20:02:44Z,5673239335,399,eb3ci3a120om80v80mobsus8a,,,,,,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804986159,400,1,1,30,34,agh9ifb2mw3ivjusgedj7c3fe,1,71.8,69.9,2025-04-22T20:02:39.520Z,2025-04-22T20:02:43Z,5673239301,141,87.4,5673239299,140,81.9,5673239303,212,15.9,5673239297,56,Left,5673239305,213,0.84,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986165,401,1,1,30,38,agh9ifb2mw3ivjusgedj7c3fe,1,85.6,90,2025-04-22T20:02:43.752Z,2025-04-22T20:02:45Z,5673239325,140,74,5673239329,212,12.2,5673239331,213,3.21,5673239327,141,88.7,5673239323,56,Left,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986179,402,1,1,30,40,agh9ifb2mw3ivjusgedj7c3fe,1,73.5,85.9,2025-04-22T20:02:45.768Z,2025-04-22T20:02:47Z,5673239411,56,Center,5673239417,212,10,5673239413,140,73.2,5673239419,213,4.68,5673239415,141,71.2,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986217,403,1,1,30,42,agh9ifb2mw3ivjusgedj7c3fe,1,72.6,66.4,2025-04-22T20:02:47.791Z,2025-04-22T20:05:44Z,5673239641,56,Center,5673239657,213,5.59,5673239661,1,,5673239653,212,34.2,5673239801,4,,5673239649,141,34.2,5673239645,140,97.6,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986221,404,1,1,30,45,agh9ifb2mw3ivjusgedj7c3fe,0,96.6,35.6,2025-04-22T20:02:50.704Z,2025-04-22T22:29:51Z,5673246007,140,98.2,5673246011,212,6.9,5673239679,56,Center,5673246009,141,45.4,5673246013,213,1.32,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986229,176,12,1,30,46,50x1m4u58lffhq6v6ga1hbxmy,1,2.1,55.4,2025-04-22T20:02:51.804Z,2025-04-22T20:30:09Z,5673247657,212,12.6,5673247653,140,12.7,5673239741,56,Back,5673247655,141,64.2,5673247659,213,0.49,,,,,,,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804986227,405,13,1,30,48,agh9ifb2mw3ivjusgedj7c3fe,1,88.1,33.6,2025-04-22T20:02:53.856Z,2025-04-22T22:30:11Z,5673239723,22,,5673240533,458,,5673240525,102,42.5,5673240529,108,,5673240531,328,,5673240537,231,47.1,5673239727,56,Center,5673240535,230,98.5,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,5673242245,63,,5673240527,103,6.9,5673240189,20,5673240523,84,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986391,177,5,1,30,49,50x1m4u58lffhq6v6ga1hbxmy,1,-1.3,59.4,2025-04-22T20:02:54.184Z,2025-04-22T22:30:13Z,5673240713,56,Back,5673283755,233,406,5673240715,346,,,,,,,,,,,,,,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804986237,406,5,1,30,49,agh9ifb2mw3ivjusgedj7c3fe,0,101.3,40.6,2025-04-22T20:02:54.184Z,2025-04-22T22:40:54Z,5673283763,233,177,5673239793,346,,5673239791,56,Center,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804986395,178,1,1,31,21,50x1m4u58lffhq6v6ga1hbxmy,1,4.1,47,2025-04-22T20:03:26.688Z,2025-04-22T20:03:27Z,5673240723,124,,5673240731,212,7.2,5673240737,237,,5673240729,141,57.5,5673240725,56,Back,5673240727,140,4.8,5673240733,213,1.47,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804986403,179,1,1,31,22,50x1m4u58lffhq6v6ga1hbxmy,1,7.7,62,2025-04-22T20:03:27.857Z,2025-04-22T20:03:29Z,5673240815,140,45.5,5673240821,213,6.18,5673240819,212,39.9,5673240813,56,Back,5673240823,1,,5673240817,141,56,5673240811,157,,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
