id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/11/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/20/value,teamName
2724571755,483,1,1,50,54,agh9ifb2mw3ivjusgedj7c3fe,1,67.3,45.4,2024-09-22T17:22:25.210Z,2024-09-23T09:33:16Z,5234192825,213,3.42,5236319015,178,,5234192819,140,52.1,5234192821,141,38.8,5234192823,212,16.6,5234192817,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724571841,484,1,1,50,56,agh9ifb2mw3ivjusgedj7c3fe,1,52.1,38.8,2024-09-22T17:22:27.584Z,2024-09-23T09:33:20Z,5234193225,213,0.42,5234193221,141,42.8,5236319039,178,,5234193217,56,Center,5234193223,212,6.7,5234193219,140,57.9,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724571839,332,30,1,50,57,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T17:22:28.121Z,2024-09-23T09:33:23Z,5234193213,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724571843,485,30,1,50,57,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-22T17:22:28.121Z,2024-09-23T09:33:23Z,5234193233,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587471,333,32,2,45,0,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T17:37:47.087Z,2024-09-23T05:27:31Z,5234279799,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724587453,487,32,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-22T17:37:47.087Z,2024-09-22T17:37:47Z,5234279709,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587517,488,1,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,50.2,50.4,2024-09-22T17:37:47.141Z,2024-09-23T09:13:24Z,5234280051,279,S,5234280049,213,3.03,5234280047,212,13.1,5234280041,56,Back,5234280043,140,37.8,5234280045,141,52.5,5236310055,178,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587527,489,1,2,45,2,agh9ifb2mw3ivjusgedj7c3fe,1,37.3,47.3,2024-09-22T17:37:49.208Z,2024-09-23T09:13:27Z,5234280101,212,22.1,5234280103,213,4.71,5236310067,178,,5234280097,140,37.3,5234280093,56,Back,5234280099,141,14.8,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587591,490,1,2,45,4,agh9ifb2mw3ivjusgedj7c3fe,1,37.1,16.7,2024-09-22T17:37:51.462Z,2024-09-23T09:13:29Z,5234280403,141,39.4,5234280407,213,2.02,5234280401,140,30,5234280399,56,Back,5236310085,178,,5234280405,212,17.1,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587727,491,1,2,45,7,agh9ifb2mw3ivjusgedj7c3fe,1,29.4,40.1,2024-09-22T17:37:54.152Z,2024-09-23T09:13:31Z,5234281135,56,Back,5234281139,140,32.6,5234281151,213,1.4,5236310097,178,,5234281143,141,68.7,5234281147,212,19.7,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587761,492,1,2,45,13,agh9ifb2mw3ivjusgedj7c3fe,1,37.7,71.6,2024-09-22T17:38:00.151Z,2024-09-23T09:13:33Z,5234281343,213,1.24,5236310121,178,,5234281341,212,16.6,5234281337,140,42.8,5234281339,141,94.7,5234281335,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587789,493,1,2,45,14,agh9ifb2mw3ivjusgedj7c3fe,1,42.8,94.7,2024-09-22T17:38:01.516Z,2024-09-23T09:13:38Z,5234281467,140,39.4,5236310173,178,,5234281469,141,83.7,5234281471,212,8.3,5234281473,213,4.27,5234281465,56,Back,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587857,494,1,2,45,16,agh9ifb2mw3ivjusgedj7c3fe,1,39.4,83.7,2024-09-22T17:38:03.653Z,2024-09-23T09:13:41Z,5234281817,213,4.04,5234281811,140,31.3,5234281813,141,68,5234281815,212,13.6,5236310203,178,,5234281809,56,Back,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587933,495,1,2,45,19,agh9ifb2mw3ivjusgedj7c3fe,1,30.8,66.2,2024-09-22T17:38:06.372Z,2024-09-23T09:13:44Z,5234282199,141,50.3,5236310223,178,,5234282191,56,Back,5234282201,212,19.5,5234282203,213,3.73,5234282195,140,15.4,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724587991,496,1,2,45,24,agh9ifb2mw3ivjusgedj7c3fe,1,15.4,50,2024-09-22T17:38:11.884Z,2024-09-23T09:13:46Z,5234282563,213,5.23,5234282555,56,Back,5234282561,212,20.5,5234282559,141,23.8,5236310241,178,,5234282557,140,25,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588057,497,1,2,45,27,agh9ifb2mw3ivjusgedj7c3fe,1,21.9,22.9,2024-09-22T17:38:14.206Z,2024-09-23T09:13:49Z,5234282905,212,16.8,5236310257,178,,5234282903,141,42.7,5234282907,213,2.21,5234282901,140,12.3,5234282899,56,Back,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588185,498,1,2,45,29,agh9ifb2mw3ivjusgedj7c3fe,1,12.3,42.7,2024-09-22T17:38:16.790Z,2024-09-23T09:13:53Z,5234283583,212,30.2,5234283581,141,86.7,5234283577,56,Back,5234283579,140,16.1,5234283585,213,1.44,5236310271,178,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588225,499,1,2,45,36,agh9ifb2mw3ivjusgedj7c3fe,1,21.7,90.9,2024-09-22T17:38:23.942Z,2024-09-23T09:13:56Z,5234283845,212,22.6,5234283835,155,,5234283843,141,72.8,5236310303,178,,5234283841,140,39.8,5234283847,213,5.71,5234283839,56,Back,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588249,500,1,2,45,38,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,72.8,2024-09-22T17:38:25.613Z,2024-09-23T09:14:01Z,5236310339,388,,5234283939,213,3.52,5234283933,140,33.1,5234283931,56,Back,5236310341,21,,5234283937,212,7.6,5234283935,141,68.7,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588325,501,1,2,45,39,agh9ifb2mw3ivjusgedj7c3fe,1,33.1,68.7,2024-09-22T17:38:26.190Z,2024-09-23T09:14:07Z,5234284355,213,0.24,5234284347,56,Back,5236310385,178,,5234284353,212,6.8,5234284349,140,39.4,5234284351,141,71.1,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588421,502,1,2,45,42,agh9ifb2mw3ivjusgedj7c3fe,1,39.1,71.9,2024-09-22T17:38:29.926Z,2024-09-23T09:14:10Z,5234284807,155,,5234284815,140,53.1,5234284819,212,47.4,5234284817,141,5.6,5234284823,1,,5234284811,196,,5234284821,213,5.03,5234284813,56,Right,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,5236310413,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588453,503,1,2,45,47,agh9ifb2mw3ivjusgedj7c3fe,1,53.1,4,2024-09-22T17:38:34.229Z,2024-09-23T09:14:13Z,5234284915,140,60.1,5234284919,212,7.4,5234284913,56,Right,5234284921,213,6.15,5236310427,178,,5234284917,141,2.5,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588509,504,1,2,45,47,agh9ifb2mw3ivjusgedj7c3fe,1,60.1,2.5,2024-09-22T17:38:34.937Z,2024-09-23T09:14:17Z,5234285239,213,1.18,5234285237,212,5.6,5234285231,56,Right,5234285233,140,62.1,5234285235,141,10.1,5236310471,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588559,505,1,2,45,51,agh9ifb2mw3ivjusgedj7c3fe,1,73.2,8.3,2024-09-22T17:38:38.589Z,2024-09-23T09:14:19Z,5234285463,141,40,5234285467,213,1.43,5234285461,140,76.2,5236310485,178,,5234285465,212,21.8,5234285459,56,Center,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588603,506,1,2,45,54,agh9ifb2mw3ivjusgedj7c3fe,1,77.4,39.1,2024-09-22T17:38:41.111Z,2024-09-23T09:14:22Z,5236310513,178,,5234285703,212,5.8,5234285701,141,46.1,5234285697,56,Center,5234285705,213,0.96,5234285699,140,80.6,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588613,507,61,2,45,54,agh9ifb2mw3ivjusgedj7c3fe,0,80.6,46.1,2024-09-22T17:38:41.772Z,2024-09-23T09:14:29Z,5236310577,178,,5234285747,56,Center,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588731,334,12,2,45,56,74mcjsm72vr3l9pw2i4qfjchj,1,18.8,52.8,2024-09-22T17:38:43.093Z,2024-09-23T09:14:32Z,5234286455,141,52.5,5234286487,233,508,5234286483,397,,5236310643,178,,5234286459,213,6.21,5234286451,56,Back,5234286457,212,2.9,5234286453,140,21.6,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724588631,508,74,2,45,56,agh9ifb2mw3ivjusgedj7c3fe,1,78.7,48.2,2024-09-22T17:38:43.151Z,2024-09-23T09:14:35Z,5234285845,56,Center,5236310685,178,,5234286517,233,334,5234285899,397,,5234285847,285,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588703,509,1,2,45,59,agh9ifb2mw3ivjusgedj7c3fe,1,81,27.7,2024-09-22T17:38:46.709Z,2024-09-23T09:14:38Z,5234286313,141,39.8,5236310715,178,,5234286317,213,2.09,5234286311,140,76.5,5234286315,212,9.5,5234286309,56,Center,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588717,510,3,2,46,2,agh9ifb2mw3ivjusgedj7c3fe,0,82.8,34.5,2024-09-22T17:38:49.112Z,2024-09-23T09:15:06Z,5234286387,56,Center,5236310739,178,,5235543477,465,,5234286389,286,,5234286707,233,335,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724588769,335,7,2,46,2,74mcjsm72vr3l9pw2i4qfjchj,1,17.2,65.5,2024-09-22T17:38:49.466Z,2024-09-23T09:15:11Z,5235543817,384,,5234286665,285,,5234286663,56,Back,5236310771,178,,5234286693,233,510,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724588775,336,61,2,46,2,74mcjsm72vr3l9pw2i4qfjchj,1,12.8,65.5,2024-09-22T17:38:49.824Z,2024-09-23T09:15:14Z,5236310901,178,,5234286675,56,Back,,,,,,,,,,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724588797,337,49,2,46,4,74mcjsm72vr3l9pw2i4qfjchj,1,18.5,63.1,2024-09-22T17:38:51.161Z,2024-09-23T09:15:21Z,,,,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724588887,338,1,2,46,6,74mcjsm72vr3l9pw2i4qfjchj,1,17.1,54,2024-09-22T17:38:53.251Z,2024-09-23T09:15:24Z,5234287381,141,29.7,5234287377,56,Back,5236310939,178,,5234287383,212,17.4,5234287385,213,5.04,5234287379,140,22.4,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724588925,339,1,2,46,12,74mcjsm72vr3l9pw2i4qfjchj,1,34.6,12.6,2024-09-22T17:38:59.292Z,2024-09-23T09:15:26Z,5234287609,56,Back,5234287615,212,6.3,5234287611,140,37.3,5234287617,213,5.18,5236310975,178,,5234287613,141,4.3,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724588959,340,1,2,46,13,74mcjsm72vr3l9pw2i4qfjchj,1,36.8,5.3,2024-09-22T17:39:00.662Z,2024-09-23T09:15:30Z,5234287819,213,2.1,5234287817,212,9.8,5234287811,56,Back,5234287813,140,32.1,5234287815,141,17.7,5236311011,178,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724588999,341,3,2,46,15,74mcjsm72vr3l9pw2i4qfjchj,1,33,22.2,2024-09-22T17:39:02.997Z,2024-09-23T09:15:32Z,5234288057,285,,5236311065,178,,5235544483,464,,5234288107,233,511,5234288055,56,Back,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724588983,511,45,2,46,15,agh9ifb2mw3ivjusgedj7c3fe,0,67,77.8,2024-09-22T17:39:02.997Z,2024-09-23T09:15:33Z,5234287977,286,,5234288131,233,341,5234287975,56,Center,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724589073,342,1,2,46,17,74mcjsm72vr3l9pw2i4qfjchj,1,33.9,29.7,2024-09-22T17:39:04.652Z,2024-09-23T09:15:35Z,5236311103,178,,5234288553,212,20.8,5234288549,141,59.6,5234288557,213,1.78,5234288543,56,Back,5234288547,140,29.7,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724589145,343,27,2,46,22,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T17:39:09.971Z,2024-09-23T09:15:37Z,5234289007,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724589117,512,27,2,46,22,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-22T17:39:09.971Z,2024-09-23T09:15:38Z,5234288811,41,Injury,5234288813,53,afxjicw89683nlpms9yy5x51x,5234289021,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724589735,344,28,2,46,52,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T17:39:39.343Z,2024-09-23T09:15:39Z,5234292239,55,343,5234292443,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724589763,513,28,2,46,52,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-22T17:39:39.343Z,2024-09-23T09:15:39Z,5234292553,233,344,5234292389,55,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724589951,345,68,2,47,3,74mcjsm72vr3l9pw2i4qfjchj,1,26.8,49.7,2024-09-22T17:39:50.291Z,2024-09-23T09:15:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724589961,514,68,2,47,3,agh9ifb2mw3ivjusgedj7c3fe,0,65.5,49.4,2024-09-22T17:39:50.356Z,2024-09-23T09:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590251,346,1,2,47,7,74mcjsm72vr3l9pw2i4qfjchj,1,29.2,64.6,2024-09-22T17:39:55.078Z,2024-09-23T09:15:46Z,5234295103,212,24.6,5234295101,141,47.6,5236311255,178,,5234295097,56,Back,5234295099,140,8.5,5234295105,213,3.63,,,,,,,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724590275,347,1,2,47,16,74mcjsm72vr3l9pw2i4qfjchj,0,13.1,51.3,2024-09-22T17:40:03.092Z,2024-09-23T09:15:50Z,5234295269,1,,5236311299,178,,5234295267,213,6.01,5234295255,157,,5234295261,141,30.7,5234295263,212,52.5,5234295257,56,Center,5234295259,140,61.3,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724590353,515,1,2,47,19,agh9ifb2mw3ivjusgedj7c3fe,1,38.3,69,2024-09-22T17:40:06.496Z,2024-09-23T09:15:57Z,5234295701,140,52.1,5234295709,212,18,5234295697,56,Center,5234295713,213,5.65,5234295693,3,,5234295705,141,53.4,5236311337,388,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590387,516,1,2,47,21,agh9ifb2mw3ivjusgedj7c3fe,1,52.1,53.4,2024-09-22T17:40:08.454Z,2024-09-23T09:16:00Z,5236311363,388,,5234295885,141,60.5,5234295879,3,,5234295881,56,Back,5234295887,212,10.3,5234295883,140,43.4,5234295889,213,2.66,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590441,517,1,2,47,22,agh9ifb2mw3ivjusgedj7c3fe,1,43.4,60.5,2024-09-22T17:40:09.927Z,2024-09-23T09:16:04Z,5234296171,213,1.12,5234296165,140,53.5,5236311405,178,,5234296167,141,92.4,5234296161,56,Left,5234296169,212,24.1,5235546321,155,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590447,518,49,2,47,25,agh9ifb2mw3ivjusgedj7c3fe,1,53.5,92.4,2024-09-22T17:40:12.154Z,2024-09-23T09:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590499,519,1,2,47,25,agh9ifb2mw3ivjusgedj7c3fe,1,48.9,91.6,2024-09-22T17:40:13.071Z,2024-09-23T09:16:12Z,5234296459,141,94,5236311447,178,,5234296453,155,,5234296465,213,3.03,5234296457,140,34.9,5234296461,212,14.8,5234296455,56,Back,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590533,520,1,2,47,28,agh9ifb2mw3ivjusgedj7c3fe,1,34.9,94,2024-09-22T17:40:15.170Z,2024-09-23T09:16:17Z,5234296627,3,,5234296635,140,55.4,5234296639,141,87.3,5236311467,178,,5234296643,213,6.07,5234296641,212,22,5234296631,56,Left,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590621,521,1,2,47,30,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,87.3,2024-09-22T17:40:17.428Z,2024-09-23T09:16:20Z,5234297161,212,11.3,5234297155,56,Left,5234297163,213,0.49,5234297157,140,64.9,5236311491,178,,5234297159,141,95.2,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590649,522,1,2,47,34,agh9ifb2mw3ivjusgedj7c3fe,0,80.7,86.7,2024-09-22T17:40:21.151Z,2024-09-23T09:16:23Z,5234297349,140,81.9,5234297353,212,28.6,5234297351,141,44.7,5234297343,155,,5234297341,2,,5234297347,56,Center,5236311515,178,,5235546819,224,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,5235546821,72,,5234297355,213,,,,,,,,,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590707,348,12,2,47,35,74mcjsm72vr3l9pw2i4qfjchj,1,15.8,55.8,2024-09-22T17:40:22.802Z,2024-09-23T09:16:29Z,5234297667,15,,5236311555,178,,5234297645,212,19.3,5234297641,140,29.6,5234297647,213,5.56,5234297643,141,37.1,5234297639,56,Back,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724590809,523,1,2,47,39,agh9ifb2mw3ivjusgedj7c3fe,1,70.7,58.9,2024-09-22T17:40:26.299Z,2024-09-23T09:16:32Z,5234298221,56,Left,5234298223,140,84.3,5234298229,212,23.3,5234298233,213,0.91,5236311591,178,,5234298225,141,85.9,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590855,524,1,2,47,42,agh9ifb2mw3ivjusgedj7c3fe,1,84.3,85.9,2024-09-22T17:40:29.861Z,2024-09-23T09:16:34Z,5234298507,140,77.2,5234298509,141,60.2,5236311635,178,,5234298513,213,4.31,5234298505,56,Center,5234298511,212,19,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590867,525,61,2,47,44,agh9ifb2mw3ivjusgedj7c3fe,0,77.5,58.1,2024-09-22T17:40:31.491Z,2024-09-23T09:16:46Z,5236311735,178,,5234298583,56,Center,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590885,349,50,2,47,45,74mcjsm72vr3l9pw2i4qfjchj,1,23.8,45.2,2024-09-22T17:40:32.377Z,2024-09-23T09:16:49Z,5234298705,285,,5234298703,56,Back,5234298853,233,526,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724590897,526,7,2,47,45,agh9ifb2mw3ivjusgedj7c3fe,0,76.2,54.8,2024-09-22T17:40:32.753Z,2024-09-23T09:16:52Z,5234298771,286,,5236311785,178,,5234298769,56,Center,5235548085,385,,5234298785,233,349,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724590985,528,4,2,47,47,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,44.2,2024-09-22T17:40:34.715Z,2024-09-23T09:16:55Z,5234299515,233,350,5234299303,152,,5234299301,56,Center,5234299307,286,,5234299305,265,,5234299299,13,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
