id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/18/value,keyPass,qualifier/16/value,qualifier/17/value,teamName
2731763509,545,10,2,47,19,agh9ifb2mw3ivjusgedj7c3fe,1,16.2,51.7,2024-10-06T15:23:18.317Z,2024-10-07T06:45:55Z,5273539779,233,342,5273537375,56,Back,5273537373,94,,5276387211,178,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763541,546,49,2,47,21,agh9ifb2mw3ivjusgedj7c3fe,1,29.8,43,2024-10-06T15:23:19.913Z,2024-10-07T06:46:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763559,547,1,2,47,22,agh9ifb2mw3ivjusgedj7c3fe,1,28.5,42.7,2024-10-06T15:23:20.753Z,2024-10-07T06:46:03Z,5273537601,56,Back,5273537603,140,32.7,5273537605,141,35.4,5276387277,178,,5273537607,212,6.6,5273537609,213,5.44,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763571,548,1,2,47,23,agh9ifb2mw3ivjusgedj7c3fe,1,32.7,35.4,2024-10-06T15:23:22.084Z,2024-10-07T06:46:07Z,5273537679,141,29.1,5276387313,178,,5273537687,156,,5273537683,213,3.75,5273537681,212,7.5,5273537677,140,26.8,5273537675,56,Back,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763661,549,1,2,47,28,agh9ifb2mw3ivjusgedj7c3fe,1,47.7,9.4,2024-10-06T15:23:26.475Z,2024-10-07T06:46:10Z,5276387341,178,,5273538169,56,Back,5273538177,213,2.29,5273538175,212,7.2,5273538173,141,17.3,5273538171,140,43.2,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763699,550,1,2,47,31,agh9ifb2mw3ivjusgedj7c3fe,1,51.8,24.4,2024-10-06T15:23:29.704Z,2024-10-07T06:46:12Z,5273538415,155,,5273538417,56,Center,5273538423,212,34.8,5273538421,141,55.1,5276387373,178,,5273538425,213,0.64,5273538427,1,,5273538419,140,78.3,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763705,551,61,2,47,33,agh9ifb2mw3ivjusgedj7c3fe,0,77.3,55.8,2024-10-06T15:23:32.064Z,2024-10-07T06:46:19Z,5273538447,56,Center,5276387435,21,,5276387437,388,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763757,343,12,2,47,34,4dtdjgnpdq9uw4sdutti0vaar,1,18.3,42.7,2024-10-06T15:23:33.334Z,2024-10-07T06:46:24Z,5273538741,212,20.1,5273538743,213,0.65,5273538735,56,Back,5273538737,140,33.5,5273538739,141,60.6,5276387491,178,,,,,,,,bb2v7p23g1w8kb3nhuuwnil4a,Carlos Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731763761,344,61,2,47,37,4dtdjgnpdq9uw4sdutti0vaar,0,33.5,60.6,2024-10-06T15:23:36.014Z,2024-10-07T06:46:31Z,5273538757,56,Back,5276387575,21,,5276387577,178,,,,,,,,,,,,,,,,,4zve4017u2i3zvxlnjruv25t5,Antonio Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731763841,552,1,2,47,42,agh9ifb2mw3ivjusgedj7c3fe,1,62.6,41.2,2024-10-06T15:23:40.645Z,2024-10-07T06:46:43Z,5273539197,140,61.4,5273539195,56,Center,5273539203,213,4.6,5276387611,178,,5273539199,141,24.6,5273539201,212,11.4,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763857,553,1,2,47,44,agh9ifb2mw3ivjusgedj7c3fe,1,61.4,24.6,2024-10-06T15:23:43.120Z,2024-10-07T06:46:47Z,5273539269,56,Center,5273539277,213,0.91,5276387735,178,,5273539275,212,3.4,5273539273,141,28.6,5273539271,140,63.4,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763869,554,1,2,47,45,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,28.6,2024-10-06T15:23:44.016Z,2024-10-07T06:46:50Z,5273539355,212,5.8,5273539357,213,4,5273539351,140,59.8,5276387779,178,,5273539349,56,Center,5273539353,141,22.2,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763903,555,1,2,47,46,agh9ifb2mw3ivjusgedj7c3fe,1,59.8,22.2,2024-10-06T15:23:45.035Z,2024-10-07T06:46:53Z,5276387803,178,,5273539595,212,9.2,5273539597,213,1.97,5273539593,141,34.6,5273539589,56,Center,5273539591,140,56.4,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731763957,556,1,2,47,49,agh9ifb2mw3ivjusgedj7c3fe,1,56.6,38.8,2024-10-06T15:23:47.435Z,2024-10-07T06:46:56Z,5276387837,178,,5273539947,56,Center,5273539949,140,56.2,5273539953,212,20.3,5273539951,141,68.7,5273539955,213,1.59,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764075,557,1,2,47,52,agh9ifb2mw3ivjusgedj7c3fe,1,56.2,69.3,2024-10-06T15:23:50.598Z,2024-10-07T06:46:59Z,5273540587,213,4.5,5273540585,212,10.9,5273540579,56,Center,5276387873,178,,5273540581,140,54,5273540583,141,53.6,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764087,558,1,2,47,57,agh9ifb2mw3ivjusgedj7c3fe,1,54,53.6,2024-10-06T15:23:55.647Z,2024-10-07T06:47:02Z,5273540669,140,55,5273540675,213,1.49,5276387901,178,,5273540673,212,13.2,5273540671,141,72.9,5273540667,56,Center,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764133,559,1,2,47,58,agh9ifb2mw3ivjusgedj7c3fe,1,55,72.9,2024-10-06T15:23:57.205Z,2024-10-07T06:47:07Z,5273540907,212,14,5276387943,178,,5273540905,141,88.7,5273540903,140,63.5,5273540901,56,Left,5273540909,213,0.88,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764139,560,61,2,48,0,agh9ifb2mw3ivjusgedj7c3fe,0,63.5,88.7,2024-10-06T15:23:58.741Z,2024-10-07T06:47:12Z,5273540943,56,Left,5276388001,178,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764169,345,1,2,48,1,4dtdjgnpdq9uw4sdutti0vaar,1,30.8,2.6,2024-10-06T15:24:00.252Z,2024-10-07T06:47:17Z,5273541119,213,0.32,5273541113,140,40.2,5276388063,178,,5273541111,56,Back,5273541115,141,7.4,5273541117,212,10.4,,,,,,,bb2v7p23g1w8kb3nhuuwnil4a,Carlos Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764179,346,49,2,48,3,4dtdjgnpdq9uw4sdutti0vaar,1,39.9,5.5,2024-10-06T15:24:02.040Z,2024-10-07T06:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5a3c6m63r709u5p8izg3qupxx,Stoichkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764247,347,1,2,48,4,4dtdjgnpdq9uw4sdutti0vaar,0,41.3,4.6,2024-10-06T15:24:03.160Z,2024-10-07T06:47:24Z,5273541465,141,14.3,5273541467,212,35.5,5273541461,56,Right,5273541463,140,74.5,5273541471,1,,5273541469,213,0.19,5276388111,178,,,,,5a3c6m63r709u5p8izg3qupxx,Stoichkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764287,561,59,2,48,8,agh9ifb2mw3ivjusgedj7c3fe,1,26.5,81.5,2024-10-06T15:24:06.796Z,2024-10-07T06:47:27Z,5273541729,56,Back,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764293,562,49,2,48,8,agh9ifb2mw3ivjusgedj7c3fe,1,24.6,80.9,2024-10-06T15:24:06.906Z,2024-10-07T06:47:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764335,563,1,2,48,8,agh9ifb2mw3ivjusgedj7c3fe,1,24.6,80.9,2024-10-06T15:24:06.963Z,2024-10-07T06:47:32Z,5273541967,56,Back,5276388177,178,,5273541971,141,91.1,5273541973,212,18.3,5273541975,213,0.39,5273541969,140,40.7,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764439,564,1,2,48,11,agh9ifb2mw3ivjusgedj7c3fe,1,42,89.1,2024-10-06T15:24:09.915Z,2024-10-07T06:47:34Z,5273542553,213,4.47,5273542549,141,31.6,5273542551,212,40.3,5273542545,56,Back,5273542547,140,32.6,5276388199,178,,5273542559,1,,5273542543,155,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764511,565,1,2,48,16,agh9ifb2mw3ivjusgedj7c3fe,1,32.6,31.6,2024-10-06T15:24:14.562Z,2024-10-07T06:47:37Z,5276388221,178,,5273542969,213,1.58,5273542965,141,52.7,5273542967,212,14.3,5273542963,140,32.5,5273542961,56,Back,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764569,566,1,2,48,22,agh9ifb2mw3ivjusgedj7c3fe,1,39.9,45.8,2024-10-06T15:24:20.522Z,2024-10-07T06:47:40Z,5273543329,213,0.63,5276388243,178,,5273543325,141,53.9,5273543327,212,9.4,5273543323,140,47.1,5273543321,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764623,567,1,2,48,24,agh9ifb2mw3ivjusgedj7c3fe,1,51.7,59,2024-10-06T15:24:23.231Z,2024-10-07T06:47:44Z,5273543671,141,84.1,5273543669,140,48.4,5273543677,213,1.77,5273543675,212,17.4,5276388271,178,,5273543663,56,Back,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764643,568,1,2,48,30,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,87.5,2024-10-06T15:24:28.463Z,2024-10-07T06:47:47Z,5273543783,212,7.5,5273543781,141,96.8,5273543779,140,64.4,5273543785,213,1.01,5276388295,178,,5273543777,56,Left,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764685,569,1,2,48,30,agh9ifb2mw3ivjusgedj7c3fe,1,64.4,96.8,2024-10-06T15:24:29.372Z,2024-10-07T06:49:29Z,5273544097,140,56.3,5273544095,56,Left,5276388323,178,,5273544101,212,14.1,5273544099,141,80.2,5273544103,213,4.07,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764701,570,1,2,48,34,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,67.8,2024-10-06T15:24:33.346Z,2024-10-07T06:49:42Z,5273544163,212,5.8,5273544161,141,62.4,5276389111,178,,5273544155,56,Center,5273544157,140,62.4,5273544167,213,5.6,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764747,571,1,2,48,35,agh9ifb2mw3ivjusgedj7c3fe,1,62.4,62.4,2024-10-06T15:24:34.020Z,2024-10-07T06:49:45Z,5273544389,141,72.4,5273544391,212,6.8,5276389131,178,,5273544393,213,1.46,5273544387,140,63.1,5273544385,56,Center,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764749,572,61,2,48,37,agh9ifb2mw3ivjusgedj7c3fe,0,63.1,72.4,2024-10-06T15:24:35.635Z,2024-10-07T06:49:52Z,5276389189,389,,5273544407,56,Center,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764777,348,49,2,48,38,4dtdjgnpdq9uw4sdutti0vaar,1,33.2,23.1,2024-10-06T15:24:36.769Z,2024-10-07T06:49:55Z,,,,,,,,,,,,,,,,,,,,,,,,,albt55j4oir1veynmos532psk,S. Mouriño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764799,349,1,2,48,38,4dtdjgnpdq9uw4sdutti0vaar,1,33,23.3,2024-10-06T15:24:36.792Z,2024-10-07T06:49:59Z,5273544679,212,6.7,5273544665,56,Back,5273544681,213,5.74,5276389267,178,,5273544671,140,38.5,5273544677,141,18.2,,,,,,,albt55j4oir1veynmos532psk,S. Mouriño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764803,350,1,2,48,39,4dtdjgnpdq9uw4sdutti0vaar,1,38.9,17.9,2024-10-06T15:24:38.353Z,2024-10-07T06:50:01Z,5273544719,212,6.2,5276389291,178,,5273544713,56,Back,5273544715,140,33,5273544717,141,18.3,5273544721,213,3.1,,,,,,,5a3c6m63r709u5p8izg3qupxx,Stoichkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764833,351,1,2,48,41,4dtdjgnpdq9uw4sdutti0vaar,1,32.5,17.9,2024-10-06T15:24:39.605Z,2024-10-07T06:50:04Z,5273544939,141,8.3,5273544937,140,37.5,5273544935,56,Back,5276389311,178,,5273544941,212,8.4,5273544943,213,5.39,,,,,,,cme92rbmqszu51sjm99ho8a21,Ander Guevara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764919,352,1,2,48,42,4dtdjgnpdq9uw4sdutti0vaar,1,37.8,6.8,2024-10-06T15:24:41.111Z,2024-10-07T06:50:07Z,5273545481,212,8,5273545485,213,0.67,5276389347,178,,5273545477,141,14.1,5273545469,56,Back,5273545473,140,43.8,,,,,,,bb2v7p23g1w8kb3nhuuwnil4a,Carlos Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764875,573,83,2,48,44,agh9ifb2mw3ivjusgedj7c3fe,0,50.5,90.3,2024-10-06T15:24:43.286Z,2024-10-07T06:50:12Z,5273545773,399,5a3c6m63r709u5p8izg3qupxx,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764923,353,61,2,48,45,4dtdjgnpdq9uw4sdutti0vaar,1,49.6,6.9,2024-10-06T15:24:44.140Z,2024-10-07T06:50:16Z,5273545533,56,Back,5276389447,178,,,,,,,,,,,,,,,,,,,,5a3c6m63r709u5p8izg3qupxx,Stoichkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764895,574,43,2,48,46,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-10-06T15:24:45.200Z,2024-10-06T15:25:42Z,5273545323,56,Back,5273545325,285,0,5273545551,233,353,5273550657,144,7,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764941,575,83,2,48,49,agh9ifb2mw3ivjusgedj7c3fe,0,45.9,90.8,2024-10-06T15:24:48.177Z,2024-10-07T06:50:28Z,5273545965,399,bb2v7p23g1w8kb3nhuuwnil4a,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731764993,354,1,2,48,50,4dtdjgnpdq9uw4sdutti0vaar,1,47.4,3.5,2024-10-06T15:24:49.336Z,2024-10-07T06:50:32Z,5273545895,212,7,5273545897,213,2.75,5276389575,178,,5273545891,141,7.4,5273545887,140,41.2,5273545883,56,Back,,,,,,,bb2v7p23g1w8kb3nhuuwnil4a,Carlos Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731764999,355,1,2,48,53,4dtdjgnpdq9uw4sdutti0vaar,1,36.6,14.4,2024-10-06T15:24:51.508Z,2024-10-07T06:50:34Z,5273545939,56,Back,5273545947,213,2.82,5273545945,212,25.7,5276389587,178,,5273545943,141,26.2,5273545941,140,13.3,,,,,,,cme92rbmqszu51sjm99ho8a21,Ander Guevara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731765175,356,1,2,48,56,4dtdjgnpdq9uw4sdutti0vaar,1,14.6,26.2,2024-10-06T15:24:54.652Z,2024-10-07T06:50:37Z,5273546919,56,Center,5273546929,1,,5273546925,212,60.7,5273546927,213,0.55,5276389635,178,,5273546917,157,,5273546923,141,72.6,5273546921,140,64,c7i0lduij4vsnluxisdnaxsk5,Antonio Sivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731765185,357,1,2,49,4,4dtdjgnpdq9uw4sdutti0vaar,0,79.4,79.7,2024-10-06T15:25:03.270Z,2024-10-07T06:50:51Z,5276071391,72,,5273546983,2,,5273546987,56,Center,5273546989,140,80.5,5273546995,213,5.44,5276071389,386,,5273546985,155,,5273546993,212,1.7,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,5273546991,141,5276389761,178,5276071387,225,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2732222417,1031,61,2,49,4,agh9ifb2mw3ivjusgedj7c3fe,1,17.5,21.9,2024-10-06T15:25:03.334Z,2024-10-07T06:51:02Z,5276071727,56,Back,5276389889,178,,,,,,,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731765207,576,61,2,49,5,agh9ifb2mw3ivjusgedj7c3fe,1,19.9,27.1,2024-10-06T15:25:03.580Z,2024-10-07T06:51:05Z,5273547149,56,Back,5276389937,178,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731765237,358,6,2,49,8,4dtdjgnpdq9uw4sdutti0vaar,1,93,72.2,2024-10-06T15:25:06.718Z,2024-10-07T06:51:07Z,5273547417,233,577,5273547385,56,Center,5273547387,73,,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731765235,577,6,2,49,8,agh9ifb2mw3ivjusgedj7c3fe,0,7,27.8,2024-10-06T15:25:06.718Z,2024-10-07T06:51:07Z,5273547301,56,Back,5273547303,73,,5273547433,233,358,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731765927,359,1,2,49,44,4dtdjgnpdq9uw4sdutti0vaar,0,99.5,99.5,2024-10-06T15:25:42.677Z,2024-10-07T06:51:16Z,5273551135,155,,5273551145,212,33.6,5273551137,223,,5273551147,213,4.69,5273551131,2,,5273551143,141,50.1,5273551133,6,,5276072265,20,,bb2v7p23g1w8kb3nhuuwnil4a,Carlos Vicente,5273551141,140,5276390037,178,5273551149,1,98.9,,,,5273551139,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,Alaves
2731765965,578,12,2,49,46,agh9ifb2mw3ivjusgedj7c3fe,1,1.1,46.9,2024-10-06T15:25:44.548Z,2024-10-07T06:51:47Z,5276390137,21,,5276390135,388,,5273551379,56,Back,5273551385,212,6,5273551387,213,1.25,5273551383,141,55.2,5273551381,140,2.9,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731765995,579,12,2,49,46,agh9ifb2mw3ivjusgedj7c3fe,1,2.6,56.4,2024-10-06T15:25:45.128Z,2024-10-07T06:51:53Z,5273551581,140,3,5273551583,141,54.6,5273551585,212,1.3,5276390437,178,,5273551587,213,5.04,5273551579,56,Back,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731767221,369,61,2,49,46,4dtdjgnpdq9uw4sdutti0vaar,1,96.2,43.4,2024-10-06T15:25:45.205Z,2024-10-07T06:52:09Z,5273558181,56,Center,5276390615,178,,,,,,,,,,,,,,,,,,,,5a3c6m63r709u5p8izg3qupxx,Stoichkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731766005,581,44,2,49,48,agh9ifb2mw3ivjusgedj7c3fe,1,4.4,48.3,2024-10-06T15:25:46.470Z,2024-10-07T07:22:50Z,5273564777,285,,5273564775,56,Back,5273564781,233,368,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731766905,368,44,2,49,48,4dtdjgnpdq9uw4sdutti0vaar,0,95.6,51.7,2024-10-06T15:25:46.471Z,2024-10-07T06:52:16Z,5273556483,286,,5273564833,233,581,5273556481,56,Center,,,,,,,,,,,,,,,,4zve4017u2i3zvxlnjruv25t5,Antonio Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731765999,580,12,2,49,48,agh9ifb2mw3ivjusgedj7c3fe,1,4.1,51.1,2024-10-06T15:25:46.579Z,2024-10-07T07:22:51Z,5273554649,212,8.8,5273554651,213,5.21,5273567481,15,,5276390741,388,,5273554643,56,Back,5273554647,141,39.7,5273554645,140,8.1,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731765981,360,15,2,49,48,4dtdjgnpdq9uw4sdutti0vaar,1,89,56.8,2024-10-06T15:25:47.287Z,2024-10-07T06:52:30Z,5273565267,274,,5273565269,138,,5273565265,78,,5273552567,20,,5276390861,178,,5273553299,102,49.8,5273553305,458,,5273565271,139,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,5273565273,82,5273565277,147,5273551487,56,,,55.1,Center,5273553307,230,5273553303,328,,5273553301,103,5273551485,17,5273565275,146,98.4,19,91.7,5273553309,231,5273553295,25,,,,,,,,50.9,,Alaves
2731767827,372,61,2,49,48,4dtdjgnpdq9uw4sdutti0vaar,1,92.9,53.7,2024-10-06T15:25:47.320Z,2024-10-07T06:52:37Z,5273564171,228,,5273561387,56,Center,5276390927,178,,,,,,,,,,,,,,,,,albt55j4oir1veynmos532psk,S. Mouriño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2732223067,622,81,2,49,49,4dtdjgnpdq9uw4sdutti0vaar,0,98.8,56.2,2024-10-06T15:25:47.652Z,2024-10-07T06:52:48Z,5276074677,274,,5276074675,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731766025,582,49,2,49,49,agh9ifb2mw3ivjusgedj7c3fe,1,5.1,51.8,2024-10-06T15:25:48.286Z,2024-10-07T07:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731766097,583,1,2,49,54,agh9ifb2mw3ivjusgedj7c3fe,0,9.2,85.4,2024-10-06T15:25:53.361Z,2024-10-07T06:52:57Z,5273552075,56,Back,5273552077,140,43.6,5273552073,157,,5273552083,213,6.1,5273552081,212,36.7,5273552079,141,75.7,5273552085,1,,5276391119,178,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731766107,361,49,2,49,57,4dtdjgnpdq9uw4sdutti0vaar,1,56.4,25.5,2024-10-06T15:25:55.959Z,2024-10-07T06:53:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cme92rbmqszu51sjm99ho8a21,Ander Guevara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
