id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/17/value,teamName
2774615879,206,1,1,20,3,agh9ifb2mw3ivjusgedj7c3fe,1,58.5,15.6,2025-02-09T20:22:19.154Z,2025-02-09T20:22:20Z,5506571707,141,7.7,5506571703,56,Right,5506571705,140,54.9,5506571709,212,6.6,5506571711,213,4.1,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774615887,207,1,1,20,4,agh9ifb2mw3ivjusgedj7c3fe,1,54.9,7.7,2025-02-09T20:22:20.545Z,2025-02-09T20:22:21Z,5506571757,140,53,5506571755,56,Right,5506571761,212,5.7,5506571759,141,15.5,5506571763,213,1.93,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774615907,208,1,1,20,5,agh9ifb2mw3ivjusgedj7c3fe,1,53.4,17,2025-02-09T20:22:21.634Z,2025-02-09T20:22:24Z,5506571897,212,19.4,5506571893,140,61.8,5506571895,141,42.4,5506571891,56,Center,5506571901,213,1.1,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774615951,209,1,1,20,8,agh9ifb2mw3ivjusgedj7c3fe,1,62,40.9,2025-02-09T20:22:24.562Z,2025-02-09T20:22:28Z,5506572121,56,Right,5506572129,213,5,5506572125,141,12.8,5506572123,140,67.3,5506572127,212,19.9,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774615957,210,1,1,20,12,agh9ifb2mw3ivjusgedj7c3fe,0,70,11.4,2025-02-09T20:22:27.923Z,2025-02-09T20:22:28Z,5506572151,213,1,5506572141,155,,5506572145,140,80.5,5506572149,212,20.4,5506572147,141,36.7,5506572143,56,Center,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774615991,103,12,1,20,13,10eyb18v5puw4ez03ocaug09m,1,20.8,51.2,2025-02-09T20:22:29.872Z,2025-02-09T20:22:31Z,5506572333,56,Back,5506572337,141,87,5506572339,212,25.3,5506572341,213,1.3,5506572335,140,27.3,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774615993,104,49,1,20,15,10eyb18v5puw4ez03ocaug09m,1,27.3,87,2025-02-09T20:22:31.390Z,2025-02-09T20:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616013,105,3,1,20,16,10eyb18v5puw4ez03ocaug09m,0,28,88.4,2025-02-09T20:22:32.688Z,2025-02-09T20:22:33Z,5506572431,285,,5506572459,211,,5506572429,56,Back,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616029,211,49,1,20,17,agh9ifb2mw3ivjusgedj7c3fe,1,67.5,5.2,2025-02-09T20:22:33.875Z,2025-02-09T20:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616101,212,1,1,20,24,agh9ifb2mw3ivjusgedj7c3fe,0,60.7,15.2,2025-02-09T20:22:39.938Z,2025-02-09T20:22:43Z,5506572851,213,0.29,5506572841,140,90.7,5506572853,1,,5506572833,155,,5506572837,56,Center,5506572849,212,32.8,5506572845,141,28.8,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616127,106,1,1,20,30,10eyb18v5puw4ez03ocaug09m,1,9.9,66.9,2025-02-09T20:22:45.983Z,2025-02-09T20:23:25Z,5506572987,140,8.3,5506572993,213,1.71,5506572989,141,84.5,5506572985,56,Back,5506572991,212,12.1,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616131,107,49,1,20,31,10eyb18v5puw4ez03ocaug09m,1,8.3,84.5,2025-02-09T20:22:47.087Z,2025-02-09T20:22:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8rprxly1blrhq9cwhfqoheeax,Adrià Pedrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616133,108,1,1,20,31,10eyb18v5puw4ez03ocaug09m,0,8.3,84.5,2025-02-09T20:22:47.296Z,2025-02-09T20:23:30Z,5506573019,213,6.18,5506573015,141,76.2,5506573013,140,58.3,5506573017,212,52.8,5506573009,157,,5506573011,56,Center,5506573021,1,,,,,8rprxly1blrhq9cwhfqoheeax,Adrià Pedrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616153,213,1,1,20,33,agh9ifb2mw3ivjusgedj7c3fe,1,48.4,22.2,2025-02-09T20:22:49.491Z,2025-02-09T20:22:51Z,5506573141,140,53.7,5506573137,3,,5506573147,213,5.72,5506573143,141,17,5506573145,212,6.6,5506573139,56,Right,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616173,214,1,1,20,35,agh9ifb2mw3ivjusgedj7c3fe,1,53.7,17,2025-02-09T20:22:51.091Z,2025-02-09T20:22:52Z,5506573261,212,14,5506573255,56,Back,5506573259,141,35.7,5506573257,140,48.2,5506573253,3,,5506573263,213,2,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616175,215,49,1,20,36,agh9ifb2mw3ivjusgedj7c3fe,1,48.2,35.7,2025-02-09T20:22:52.803Z,2025-02-09T20:22:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616217,216,1,1,20,39,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,52.7,2025-02-09T20:22:54.978Z,2025-02-09T20:22:59Z,5506573497,140,61.9,5506573501,212,7,5506573495,56,Center,5506573503,213,1.09,5506573499,141,61.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774617009,115,83,1,20,39,10eyb18v5puw4ez03ocaug09m,0,41.4,32.8,2025-02-09T20:22:55.090Z,2025-02-09T20:24:58Z,5506578685,399,2wl6h1rlrfnn2mr65vuo3t815,,,,,,,,,,,,,,,,,,,,,,45rxt159xjefvxlfgeykclw8a,Isaac Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616219,217,3,1,20,43,agh9ifb2mw3ivjusgedj7c3fe,0,65.8,57.6,2025-02-09T20:22:59.059Z,2025-02-09T20:23:03Z,5506573511,56,Center,5506573513,286,,5506573639,233,109,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616229,109,7,1,20,43,10eyb18v5puw4ez03ocaug09m,0,34.2,42.4,2025-02-09T20:22:59.060Z,2025-02-09T20:25:09Z,5506573589,285,,5506573625,233,217,5506573587,56,Back,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616265,218,1,1,20,46,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,60.6,2025-02-09T20:23:02.002Z,2025-02-09T20:23:03Z,5506573825,212,21.1,5506573827,213,4.63,5506573823,141,29.7,5506573819,56,Center,5506573821,140,61.4,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616299,219,1,1,20,47,agh9ifb2mw3ivjusgedj7c3fe,1,62.7,25.8,2025-02-09T20:23:03.843Z,2025-02-09T20:23:10Z,5506573995,141,5.6,5506573999,213,5.63,5506573997,212,22.5,5506573993,140,79.7,5506573991,56,Right,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616319,220,1,1,20,53,agh9ifb2mw3ivjusgedj7c3fe,1,86.4,9.2,2025-02-09T20:23:09.859Z,2025-02-09T20:23:12Z,5506574111,56,Center,5506574113,140,73.6,5506574117,212,16.6,5506574119,213,2.51,5506574115,141,23.6,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616325,221,1,1,20,56,agh9ifb2mw3ivjusgedj7c3fe,0,74.6,25.3,2025-02-09T20:23:12.388Z,2025-02-09T20:23:13Z,5506574163,140,84.7,5506574167,212,11.8,5506574161,56,Center,5506574169,213,0.46,5506574165,141,33,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616355,110,12,1,20,58,10eyb18v5puw4ez03ocaug09m,1,16.3,65.1,2025-02-09T20:23:14.048Z,2025-02-09T20:23:17Z,5506574329,167,,5506574313,56,Back,5506574317,141,100,5506574319,212,24.1,5506574315,140,18.7,5506574321,213,1.47,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616357,111,5,1,20,59,10eyb18v5puw4ez03ocaug09m,0,18.5,101,2025-02-09T20:23:15.588Z,2025-02-09T20:33:26Z,5506576185,233,222,5506574325,347,,5506574323,56,Back,,,,,,,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616663,222,5,1,20,59,agh9ifb2mw3ivjusgedj7c3fe,1,81.5,-1,2025-02-09T20:23:15.588Z,2025-02-09T20:33:26Z,5506576181,233,111,5506576073,56,Right,5506576075,347,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616665,223,18,1,21,35,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-02-09T20:23:51.023Z,2025-02-09T20:25:06Z,5506576079,44,Defender,5506576167,55,224,5506576081,59,4,5506576077,41,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616669,224,19,1,21,35,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-02-09T20:23:51.024Z,2025-02-09T20:25:11Z,5506579091,293,5,5506576101,59,2,5506579275,292,4,5506576103,44,Defender,5506576095,41,,5506576099,145,5,5506576105,55,223,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774638203,502,40,1,21,36,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-02-09T20:23:51.907Z,2025-02-09T21:02:24Z,5506699363,30,"6ofu6yc2qwp5ii9cerdq1tk9h, cscn06kwqfzo09h0dc5ybt1pl, bzgh5psb1janz9y3btpswngbu, 4ftlhtels58lyzfluwofzwxuy, bkwxem45cf48k14euwqe7rs44, cd5napttmwk5o9gxw3cbb4ted, abr79wsl0folgkyvl821ggs2c, ezviixcyaaj162saxs2yl27s9, afxjicw89683nlpms9yy5x51x, eb3ci3a120om80v80mobsus8a, 2wl6h1rlrfnn2mr65vuo3t815, 4mxx1oxkiexm0ha34utcmb17t, 9s5uadkz3qy2nke745778dfys, 2szgrzcosfeifh664tgt3mfvt, 5kodjbsarkql4vhs126p2vhwq, cjll1xrw3xulnl23c9tlf6rys, 3hht0os2uzu234yq550i3fbe2, 9f0jk3wgmlnnmnqrdkh4gnpt6, 4gq1u1mqg0qzekh1u5djleeax, 4ggz7e009bq3yltc9o6mifbah, 8xjdsfk5u7wph4o7h1w45dses, 6l1y87tlepsvr83d8y2qifeqy",5506699375,194,ezviixcyaaj162saxs2yl27s9,5506699367,59,"25, 23, 3, 8, 2, 5, 19, 21, 9, 6, 11, 13, 31, 7, 14, 16, 17, 18, 20, 24, 32, 35",5506699373,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5506699377,319,,5506699365,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5506699371,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774622039,333,43,1,21,36,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-02-09T20:23:52.688Z,2025-02-09T20:35:35Z,5506608641,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5506608651,319,0,5506608645,130,4,5506610291,144,40,5506608639,30,"6ofu6yc2qwp5ii9cerdq1tk9h, cscn06kwqfzo09h0dc5ybt1pl, bzgh5psb1janz9y3btpswngbu, ezviixcyaaj162saxs2yl27s9, bkwxem45cf48k14euwqe7rs44, cd5napttmwk5o9gxw3cbb4ted, eb3ci3a120om80v80mobsus8a, 4ftlhtels58lyzfluwofzwxuy, afxjicw89683nlpms9yy5x51x, abr79wsl0folgkyvl821ggs2c, 2wl6h1rlrfnn2mr65vuo3t815, 4mxx1oxkiexm0ha34utcmb17t, 9s5uadkz3qy2nke745778dfys, 2szgrzcosfeifh664tgt3mfvt, 5kodjbsarkql4vhs126p2vhwq, cjll1xrw3xulnl23c9tlf6rys, 3hht0os2uzu234yq550i3fbe2, 9f0jk3wgmlnnmnqrdkh4gnpt6, 4gq1u1mqg0qzekh1u5djleeax, 4ggz7e009bq3yltc9o6mifbah, 8xjdsfk5u7wph4o7h1w45dses, 6l1y87tlepsvr83d8y2qifeqy",5506608649,194,ezviixcyaaj162saxs2yl27s9,5506608647,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5506608643,59,"25, 23, 3, 21, 2, 5, 6, 8, 9, 19, 11, 13, 31, 7, 14, 16, 17, 18, 20, 24, 32, 35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774622353,334,43,1,21,36,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-02-09T20:23:52.859Z,2025-02-09T21:02:18Z,5506610575,194,ezviixcyaaj162saxs2yl27s9,5506610567,130,8,5506610563,59,"25, 23, 3, 21, 2, 5, 19, 8, 9, 6, 11, 13, 31, 7, 14, 16, 17, 18, 20, 24, 32, 35",5506610579,319,0,5506699137,144,40,5506610571,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5506610559,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5506610555,30,"6ofu6yc2qwp5ii9cerdq1tk9h, cscn06kwqfzo09h0dc5ybt1pl, bzgh5psb1janz9y3btpswngbu, ezviixcyaaj162saxs2yl27s9, bkwxem45cf48k14euwqe7rs44, cd5napttmwk5o9gxw3cbb4ted, abr79wsl0folgkyvl821ggs2c, 4ftlhtels58lyzfluwofzwxuy, afxjicw89683nlpms9yy5x51x, eb3ci3a120om80v80mobsus8a, 2wl6h1rlrfnn2mr65vuo3t815, 4mxx1oxkiexm0ha34utcmb17t, 9s5uadkz3qy2nke745778dfys, 2szgrzcosfeifh664tgt3mfvt, 5kodjbsarkql4vhs126p2vhwq, cjll1xrw3xulnl23c9tlf6rys, 3hht0os2uzu234yq550i3fbe2, 9f0jk3wgmlnnmnqrdkh4gnpt6, 4gq1u1mqg0qzekh1u5djleeax, 4ggz7e009bq3yltc9o6mifbah, 8xjdsfk5u7wph4o7h1w45dses, 6l1y87tlepsvr83d8y2qifeqy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616681,225,1,1,21,44,agh9ifb2mw3ivjusgedj7c3fe,1,80.2,0,2025-02-09T20:24:00.717Z,2025-02-09T20:25:08Z,5506578641,189,,5506576211,56,Right,5506576209,107,,5506576221,213,2.36,5506576215,141,13.4,5506576219,212,14.4,5506576213,140,70.5,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616685,226,1,1,21,48,agh9ifb2mw3ivjusgedj7c3fe,1,68.7,17.7,2025-02-09T20:24:04.404Z,2025-02-09T20:24:05Z,5506576243,212,22.7,5506576237,56,Center,5506576239,140,61.3,5506576241,141,49.1,5506576245,213,1.92,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616689,227,1,1,21,49,agh9ifb2mw3ivjusgedj7c3fe,1,61.3,50.7,2025-02-09T20:24:05.252Z,2025-02-09T20:24:06Z,5506576273,56,Center,5506576281,213,1.12,5506576277,141,72.6,5506576279,212,16.6,5506576275,140,68.2,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616697,228,1,1,21,50,agh9ifb2mw3ivjusgedj7c3fe,1,68.2,72.6,2025-02-09T20:24:06.052Z,2025-02-09T20:24:07Z,5506576325,56,Center,5506576333,213,5.85,5506576329,141,67.6,5506576327,140,75.2,5506576331,212,8.1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616701,229,1,1,21,51,agh9ifb2mw3ivjusgedj7c3fe,1,75.2,67.6,2025-02-09T20:24:06.964Z,2025-02-09T20:24:07Z,5506576341,141,79.3,5506576361,156,,5506576345,213,2.47,5506576339,140,65.6,5506576337,56,Left,5506576343,212,12.8,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616727,230,1,1,21,53,agh9ifb2mw3ivjusgedj7c3fe,1,65,83,2025-02-09T20:24:09.684Z,2025-02-09T20:24:13Z,5506576511,56,Center,5506576515,141,70,5506576519,213,4.27,5506576517,212,9.8,5506576513,140,61,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616751,231,1,1,21,57,agh9ifb2mw3ivjusgedj7c3fe,1,65.8,55.2,2025-02-09T20:24:13.252Z,2025-02-09T20:24:16Z,5506576657,140,64.2,5506576659,141,32.8,5506576655,56,Center,5506576661,212,15.3,5506576663,213,4.6,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616787,232,1,1,22,0,agh9ifb2mw3ivjusgedj7c3fe,1,67.4,25.8,2025-02-09T20:24:16.308Z,2025-02-09T20:24:22Z,5506576909,212,20.1,5506576911,213,5.47,5506576905,140,80.6,5506576903,56,Right,5506576907,141,4.4,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616797,233,1,1,22,6,agh9ifb2mw3ivjusgedj7c3fe,0,97.2,16.4,2025-02-09T20:24:22.726Z,2025-02-09T20:24:24Z,5506577015,56,Center,5506577019,141,55.2,5506577023,213,1.86,5506577017,140,89.6,5506577013,155,,5506577011,2,,5506577021,212,27.6,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616807,112,12,1,22,9,10eyb18v5puw4ez03ocaug09m,1,10.1,40.9,2025-02-09T20:24:25.281Z,2025-02-09T20:24:26Z,5506577073,213,0.68,5506577069,141,64.7,5506577065,56,Back,5506577067,140,29.1,5506577091,15,,5506577071,212,25.7,,,,,,,7j2h7bq14b9n6xephp8vchfu2,Juanlu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616815,234,1,1,22,10,agh9ifb2mw3ivjusgedj7c3fe,0,75.9,32.7,2025-02-09T20:24:26.341Z,2025-02-09T20:24:27Z,5506577121,213,0.79,5506577111,3,,5506577113,56,Center,5506577117,141,49.3,5506577119,212,15.9,5506577115,140,86.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616845,113,12,1,22,12,10eyb18v5puw4ez03ocaug09m,1,10.9,46.6,2025-02-09T20:24:28.754Z,2025-02-09T20:24:31Z,5506577347,15,,5506577337,140,35.8,5506577343,213,5.99,5506577335,56,Back,5506577339,141,35,5506577341,212,27.3,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774616859,235,1,1,22,15,agh9ifb2mw3ivjusgedj7c3fe,1,70.5,62.4,2025-02-09T20:24:31.333Z,2025-02-09T20:24:33Z,5506577451,56,Back,5506577455,141,60.9,5506577459,213,3.18,5506577457,212,27.2,5506577453,140,44.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616911,236,1,1,22,17,agh9ifb2mw3ivjusgedj7c3fe,1,44.6,60.9,2025-02-09T20:24:33.637Z,2025-02-09T20:24:41Z,5506577837,213,3.42,5506577833,141,49.1,5506577835,212,29.7,5506577829,56,Back,5506577831,140,17.4,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616919,237,1,1,22,23,agh9ifb2mw3ivjusgedj7c3fe,1,17.4,49.1,2025-02-09T20:24:39.573Z,2025-02-09T20:24:46Z,5506577887,141,27.4,5506577883,56,Back,5506577885,140,29,5506577891,213,5.4,5506577889,212,19.1,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616939,238,1,1,22,27,agh9ifb2mw3ivjusgedj7c3fe,1,29,27.4,2025-02-09T20:24:43.494Z,2025-02-09T20:24:45Z,5506578019,212,16.1,5506578015,140,44.2,5506578013,56,Back,5506578017,141,30.1,5506578021,213,0.11,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616955,239,1,1,22,30,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,27,2025-02-09T20:24:46.421Z,2025-02-09T20:24:48Z,5506578127,213,5.21,5506578123,141,5.6,5506578119,56,Right,5506578125,212,16.5,5506578121,140,72.3,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774616981,240,1,1,22,32,agh9ifb2mw3ivjusgedj7c3fe,0,72.3,5.6,2025-02-09T20:24:48.405Z,2025-02-09T20:24:49Z,5506578271,213,0.24,5506578263,56,Right,5506578267,141,16.7,5506578269,212,31.4,5506578265,140,100,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774617007,114,5,1,22,33,10eyb18v5puw4ez03ocaug09m,1,-1,79.6,2025-02-09T20:24:49.850Z,2025-02-09T20:33:27Z,5506578655,233,241,5506578411,56,Back,5506578413,346,,,,,,,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774617047,241,5,1,22,33,agh9ifb2mw3ivjusgedj7c3fe,0,101,20.4,2025-02-09T20:24:49.850Z,2025-02-09T20:33:27Z,5506578619,346,,5506578609,56,Right,5506578663,233,114,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774617225,116,1,1,23,0,10eyb18v5puw4ez03ocaug09m,1,0.8,48.8,2025-02-09T20:25:15.988Z,2025-02-09T20:25:18Z,5506579559,140,40.4,5506579555,155,,5506579561,141,31.6,5506579553,124,,5506579557,56,Back,5506579571,74,,5506579565,213,6.01,5506579567,1,,cfc7fqq748bz3nklfam2a2fp,Ø. Nyland,5506579563,212,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774617229,117,61,1,23,2,10eyb18v5puw4ez03ocaug09m,0,40.5,31.4,2025-02-09T20:25:18.307Z,2025-02-09T20:25:18Z,5506579587,56,Back,,,,,,,,,,,,,,,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774617329,118,5,1,23,5,10eyb18v5puw4ez03ocaug09m,0,55.7,-2,2025-02-09T20:25:21.027Z,2025-02-09T20:33:27Z,5506580141,56,Right,5506580143,347,,5506580441,233,242,,,,,,,,,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
