id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,teamName
2739537691,311,49,1,40,4,3kq9cckrnlogidldtdie2fkbl,1,36.2,66.2,2024-10-26T19:41:50.419Z,2024-10-27T08:27:44Z,,,,,,,,,,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739537753,312,1,1,40,5,3kq9cckrnlogidldtdie2fkbl,1,41.1,65.8,2024-10-26T19:41:51.994Z,2024-10-27T08:27:50Z,5316082483,56,Right,5316082499,1,,5316082493,141,13.9,5316082477,155,,5317813547,178,,5316082495,212,39.1,5316082497,213,5.16,5316082487,140,57.2,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739537769,313,1,1,40,9,3kq9cckrnlogidldtdie2fkbl,1,57.4,13.9,2024-10-26T19:41:55.713Z,2024-10-27T08:28:00Z,5316082565,140,56.7,5316082571,213,1.81,5316082563,56,Right,5316082569,212,3.1,5316082567,141,18.3,5317813967,178,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739537781,314,1,1,40,10,3kq9cckrnlogidldtdie2fkbl,1,56.7,18.3,2024-10-26T19:41:56.353Z,2024-10-27T08:28:06Z,5316082643,141,15.3,5316082645,212,2.6,5317814069,178,,5316082641,140,55.1,5316082637,56,Right,5316082647,213,4.02,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739537803,315,1,1,40,11,3kq9cckrnlogidldtdie2fkbl,1,55.2,15.3,2024-10-26T19:41:57.752Z,2024-10-27T08:28:16Z,5316082801,213,5.53,5316082797,141,5.4,5316082799,212,9.9,5316082793,56,Right,5317814151,178,,5316082795,140,62.1,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739537871,316,1,1,40,13,3kq9cckrnlogidldtdie2fkbl,0,60.7,6,2024-10-26T19:41:59.461Z,2024-10-27T08:28:24Z,5316087093,233,351,5316087103,286,,5316083251,141,5.6,5316083247,56,Right,5316083253,212,6.6,5316083249,140,67,5316087087,236,,5317814323,178,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,5316083255,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739537901,351,74,1,40,13,agh9ifb2mw3ivjusgedj7c3fe,1,38.3,90.1,2024-10-26T19:41:59.506Z,2024-10-27T08:29:07Z,5316083397,285,,5316083395,56,Back,5316087143,233,316,5317814509,178,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739537877,317,5,1,40,16,3kq9cckrnlogidldtdie2fkbl,1,75.7,-1.6,2024-10-26T19:42:02.229Z,2024-10-27T08:29:10Z,5316083275,56,Right,5316083277,347,,5316083479,233,352,,,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739537915,352,5,1,40,16,agh9ifb2mw3ivjusgedj7c3fe,0,24.3,101.6,2024-10-26T19:42:02.229Z,2024-10-27T08:29:10Z,5316083441,347,,5316083439,56,Back,5316083527,233,317,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538111,318,1,1,40,35,3kq9cckrnlogidldtdie2fkbl,1,74.4,0,2024-10-26T19:42:21.655Z,2024-10-27T08:29:15Z,5316084531,212,4.5,5316084529,141,4.5,5316084523,107,,5316084525,56,Right,5316084527,140,75,5316084533,213,1.43,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538123,319,1,1,40,36,3kq9cckrnlogidldtdie2fkbl,1,75,4.5,2024-10-26T19:42:22.493Z,2024-10-27T08:29:28Z,5316084595,140,73.1,5316084599,212,3,5316084593,56,Right,5317815323,388,,5316084597,141,1.2,5316084613,156,,5316084601,213,3.99,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538131,320,1,1,40,37,3kq9cckrnlogidldtdie2fkbl,0,73.1,1.2,2024-10-26T19:42:23.866Z,2024-10-27T08:29:34Z,5316084645,212,5.4,5316084639,56,Right,5317815403,178,,5316084643,141,1.5,5316084641,140,78.2,5316084647,213,0.04,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538141,353,49,1,40,39,agh9ifb2mw3ivjusgedj7c3fe,1,25.3,96.3,2024-10-26T19:42:25.109Z,2024-10-27T08:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538163,354,1,1,40,40,agh9ifb2mw3ivjusgedj7c3fe,1,24.6,96.6,2024-10-26T19:42:26.746Z,2024-10-27T08:29:43Z,5316084841,212,4.4,5316084831,56,Back,5316084837,140,26.8,5316084843,213,5.27,5316084839,141,91.1,5317815555,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538175,355,1,1,40,41,agh9ifb2mw3ivjusgedj7c3fe,1,26.8,91.1,2024-10-26T19:42:27.908Z,2024-10-27T08:29:52Z,5316084905,140,40.5,5316084907,141,78.1,5317815671,178,,5316084903,56,Back,5316084909,212,16.9,5316084911,213,5.73,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538193,356,1,1,40,42,agh9ifb2mw3ivjusgedj7c3fe,1,40.5,78.1,2024-10-26T19:42:29.048Z,2024-10-27T08:29:58Z,5316084991,56,Back,5316084995,141,77.5,5316084997,212,5.7,5316084993,140,35.1,5316084999,213,3.21,5317815751,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538213,357,1,1,40,43,agh9ifb2mw3ivjusgedj7c3fe,1,35,76,2024-10-26T19:42:30.053Z,2024-10-27T08:30:04Z,5316085097,141,59.6,5316085101,213,5.28,5317815829,178,,5316085095,140,41.7,5316085093,56,Back,5316085099,212,13.2,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538223,358,1,1,40,45,agh9ifb2mw3ivjusgedj7c3fe,0,41.7,59.6,2024-10-26T19:42:31.290Z,2024-10-27T08:30:15Z,5316085133,213,0.02,5317816039,178,,5316085127,140,59.6,5316085131,212,18.8,5316085129,141,60.2,5316085125,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538231,321,49,1,40,45,3kq9cckrnlogidldtdie2fkbl,1,37.6,38.5,2024-10-26T19:42:31.979Z,2024-10-27T08:30:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538245,322,1,1,40,46,3kq9cckrnlogidldtdie2fkbl,1,37.6,38.5,2024-10-26T19:42:33.045Z,2024-10-27T08:30:28Z,5316085227,141,58.2,5317816247,178,,5316085225,140,38.7,5316085229,212,13.4,5316085223,56,Back,5316085231,213,1.48,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538267,323,1,1,40,48,3kq9cckrnlogidldtdie2fkbl,1,39.2,59.7,2024-10-26T19:42:34.574Z,2024-10-27T08:30:35Z,5316085399,213,0.46,5316085393,140,51.5,5316085395,141,69,5317816347,178,,5316085397,212,14.4,5316085391,56,Center,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538327,324,1,1,40,50,3kq9cckrnlogidldtdie2fkbl,1,52.3,69.7,2024-10-26T19:42:36.813Z,2024-10-27T08:30:41Z,5316085785,213,0.92,5316085783,212,19.1,5316085777,56,Left,5316085779,140,63.4,5316085781,141,92,5317816409,178,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538335,325,1,1,40,57,3kq9cckrnlogidldtdie2fkbl,0,96.2,76.1,2024-10-26T19:42:44.028Z,2024-10-27T08:30:51Z,5317816565,178,,5316085827,2,,5316085833,140,93.7,5316085845,213,4.49,5317561611,72,,5317561609,386,,5317561607,225,,5316085837,141,59.4,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,5316085841,212,11.7,5316085831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538363,359,1,1,40,59,agh9ifb2mw3ivjusgedj7c3fe,1,5.7,40,2024-10-26T19:42:45.623Z,2024-10-27T08:31:16Z,5316086027,3,,5317816869,178,,5316086033,141,27,5316086035,212,9,5316086037,213,4.89,5316086031,140,7.2,5316086029,56,Back,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538365,360,49,1,41,0,agh9ifb2mw3ivjusgedj7c3fe,1,7.6,25.6,2024-10-26T19:42:46.297Z,2024-10-27T08:31:23Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538389,361,1,1,41,1,agh9ifb2mw3ivjusgedj7c3fe,1,9.7,15.8,2024-10-26T19:42:47.980Z,2024-10-27T08:31:29Z,5316086163,56,Back,5316086169,212,25.8,5316086171,213,0.18,5317817005,178,,5316086165,140,33.9,5316086167,141,22.7,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538399,362,61,1,41,3,agh9ifb2mw3ivjusgedj7c3fe,0,32.4,22.4,2024-10-26T19:42:49.306Z,2024-10-27T08:31:34Z,5317817091,178,,5316086221,56,Back,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538415,326,49,1,41,5,3kq9cckrnlogidldtdie2fkbl,1,55.2,76.2,2024-10-26T19:42:51.246Z,2024-10-27T08:31:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538477,327,1,1,41,7,3kq9cckrnlogidldtdie2fkbl,1,52.9,75.9,2024-10-26T19:42:53.260Z,2024-10-27T08:31:46Z,5316086615,141,89.1,5316086613,140,56.4,5317817293,178,,5316086619,213,1.18,5316086611,56,Left,5316086617,212,9.7,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538503,328,1,1,41,8,3kq9cckrnlogidldtdie2fkbl,1,57.2,89.6,2024-10-26T19:42:54.900Z,2024-10-27T08:31:52Z,5316086785,140,61.3,5316086789,212,6.5,5316086783,56,Left,5316086791,213,0.84,5316086787,141,96.7,5317817371,178,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538513,329,1,1,41,9,3kq9cckrnlogidldtdie2fkbl,0,61.3,96.7,2024-10-26T19:42:55.673Z,2024-10-27T08:31:59Z,5316086845,212,6.2,5317817491,178,,5316086843,141,100,5316086839,56,Left,5316086837,168,,5316086847,213,0.48,5316086841,140,66.5,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538525,330,5,1,41,10,3kq9cckrnlogidldtdie2fkbl,0,67,101.1,2024-10-26T19:42:56.518Z,2024-10-27T08:32:05Z,5316087397,233,363,5316086889,56,Left,5316086891,347,,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538621,363,5,1,41,10,agh9ifb2mw3ivjusgedj7c3fe,1,33,-1.1,2024-10-26T19:42:56.518Z,2024-10-27T08:32:05Z,5316087383,347,,5316087389,233,330,5316087381,56,Back,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538781,364,1,1,41,22,agh9ifb2mw3ivjusgedj7c3fe,1,32,0,2024-10-26T19:43:08.062Z,2024-10-27T08:32:12Z,5316088299,56,Back,5316088301,140,32.2,5316088307,213,1.54,5316088303,141,10.1,5316088297,107,,5316088305,212,8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538827,365,1,1,41,27,agh9ifb2mw3ivjusgedj7c3fe,0,39.4,27.9,2024-10-26T19:43:13.643Z,2024-10-27T08:32:17Z,5316088527,155,,5316088543,213,0.96,5316088533,140,73.3,5316088545,1,,5316088537,141,100,5316088529,196,,5316088541,212,61.6,5316088531,56,Left,3hht0os2uzu234yq550i3fbe2,Marc Casadó,5317817697,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538865,331,5,1,41,31,3kq9cckrnlogidldtdie2fkbl,1,29.6,-2,2024-10-26T19:43:17.548Z,2024-10-27T08:32:25Z,5316088671,347,,5316088699,233,366,5316088669,56,Back,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739538835,366,5,1,41,31,agh9ifb2mw3ivjusgedj7c3fe,0,70.4,102,2024-10-26T19:43:17.548Z,2024-10-27T08:32:26Z,5316088737,233,331,5316088557,347,,5316088555,56,Left,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739538951,332,1,1,41,36,3kq9cckrnlogidldtdie2fkbl,1,33.9,0,2024-10-26T19:43:22.103Z,2024-10-27T08:32:31Z,5316089025,140,7.8,5316089029,212,30.4,5316089023,56,Back,5316089031,213,2.69,5316089021,107,,5316089033,1,,5316089027,141,17.9,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739539015,333,1,1,41,40,3kq9cckrnlogidldtdie2fkbl,0,7.7,17.9,2024-10-26T19:43:26.992Z,2024-10-27T08:32:42Z,5316089455,141,46.7,5316089459,213,0.35,5316089453,140,58.3,5316089449,157,,5316089451,56,Center,5316089457,212,56.6,5316089461,1,,5317818149,178,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739539025,367,1,1,41,44,agh9ifb2mw3ivjusgedj7c3fe,1,43.2,53.7,2024-10-26T19:43:30.336Z,2024-10-27T08:33:24Z,5316089491,212,10.6,5316089487,140,40.4,5317818995,388,,5316089489,141,68.7,5316089493,213,1.85,5316089483,3,,5316089485,56,Back,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539031,368,49,1,41,45,agh9ifb2mw3ivjusgedj7c3fe,1,40.5,68.7,2024-10-26T19:43:31.435Z,2024-10-27T08:33:49Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539095,369,1,1,41,48,agh9ifb2mw3ivjusgedj7c3fe,1,39.5,72,2024-10-26T19:43:34.453Z,2024-10-27T08:33:55Z,5316089859,213,4.3,5316089853,140,35.7,5317819635,178,,5316089855,141,58.5,5316089857,212,10,5316089851,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539159,370,1,1,41,52,agh9ifb2mw3ivjusgedj7c3fe,1,35.1,56,2024-10-26T19:43:38.225Z,2024-10-27T08:34:43Z,5316090217,56,Back,5316090225,213,4.85,5316090223,212,20.3,5316090221,141,26.4,5317819965,178,,5316090219,140,37.8,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539213,371,1,1,41,56,agh9ifb2mw3ivjusgedj7c3fe,1,33.5,32.7,2024-10-26T19:43:42.971Z,2024-10-27T08:34:20Z,5316090485,213,2.47,5317820375,178,,5316090483,212,27.8,5316090473,56,Back,5316090479,141,58.1,5316090475,140,12.7,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539235,372,1,1,42,1,agh9ifb2mw3ivjusgedj7c3fe,0,13.1,68.4,2024-10-26T19:43:47.108Z,2024-10-27T08:34:55Z,5316090567,141,86,5316090561,155,,5316090565,140,40.7,5317821507,178,,5316090571,213,0.39,5316090569,212,31.4,5316090563,56,Back,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539239,334,8,1,42,3,3kq9cckrnlogidldtdie2fkbl,1,58,10.3,2024-10-26T19:43:49.199Z,2024-10-27T08:35:17Z,5316090577,56,Right,5316090583,15,,5317821767,388,,5317562281,385,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739539337,373,1,1,42,4,agh9ifb2mw3ivjusgedj7c3fe,1,44,73,2024-10-26T19:43:50.136Z,2024-10-27T08:35:42Z,5316091085,141,97.1,5316091083,140,38.8,5316091089,213,1.89,5316091079,3,,5316091081,56,Back,5317822453,388,,5316091087,212,17.3,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539373,374,1,1,42,8,agh9ifb2mw3ivjusgedj7c3fe,1,30.9,91.4,2024-10-26T19:43:54.499Z,2024-10-27T08:36:06Z,5316091265,212,4,5316091263,141,90.2,5316091259,56,Back,5316091261,140,27.2,5317823405,178,,5316091267,213,3.35,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539415,375,1,1,42,10,agh9ifb2mw3ivjusgedj7c3fe,0,26.5,94.4,2024-10-26T19:43:56.599Z,2024-10-27T08:36:10Z,5317824207,178,,5316091519,212,17.2,5316091513,56,Back,5316091515,140,37.6,5316091521,213,5.45,5316091517,141,75.7,5316091511,155,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539731,336,8,1,42,12,3kq9cckrnlogidldtdie2fkbl,1,57.8,18.3,2024-10-26T19:43:58.157Z,2024-10-27T08:36:30Z,5317562509,384,,5316093323,56,Right,5317825043,389,,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739539419,335,61,1,42,12,3kq9cckrnlogidldtdie2fkbl,1,59.3,18.8,2024-10-26T19:43:58.270Z,2024-10-27T08:36:37Z,5317825333,178,,5316091541,56,Right,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739539421,376,43,1,42,13,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-10-26T19:43:59.918Z,2024-10-26T19:45:01Z,5316091555,56,Back,5316096299,144,61,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539507,377,1,1,42,15,agh9ifb2mw3ivjusgedj7c3fe,1,32.4,67.3,2024-10-26T19:44:01.974Z,2024-10-27T08:36:46Z,5316092053,56,Back,5316092059,212,26.2,5317825691,178,,5316092061,213,4.97,5316092055,140,38.7,5316092057,141,30,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539531,378,1,1,42,20,agh9ifb2mw3ivjusgedj7c3fe,1,52.5,24,2024-10-26T19:44:06.460Z,2024-10-27T08:36:51Z,5316092239,212,5.8,5316092233,56,Center,5317825819,178,,5316092241,213,1.08,5316092237,141,31.6,5316092235,140,55.1,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539555,379,1,1,42,22,agh9ifb2mw3ivjusgedj7c3fe,1,54,31.9,2024-10-26T19:44:08.871Z,2024-10-27T08:36:56Z,5316092391,212,8.4,5317825961,178,,5316092387,140,54,5316092389,141,44.2,5316092393,213,1.57,5316092385,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539567,380,1,1,42,23,agh9ifb2mw3ivjusgedj7c3fe,1,54,44.2,2024-10-26T19:44:09.955Z,2024-10-27T08:36:59Z,5316092441,140,64.8,5316092437,56,Center,5317826067,178,,5316092449,212,11.3,5316092453,213,6.27,5316092445,141,43.9,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539583,381,1,1,42,24,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,43.9,2024-10-26T19:44:10.672Z,2024-10-27T08:37:03Z,5316092531,141,43.9,5316092529,140,54.6,5316092533,212,10.7,5316092527,56,Center,5317826203,178,,5316092535,213,3.14,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539609,382,1,1,42,26,agh9ifb2mw3ivjusgedj7c3fe,1,54.6,43.1,2024-10-26T19:44:12.228Z,2024-10-27T08:37:08Z,5317826393,178,,5316092731,213,4.95,5316092729,212,7.3,5316092723,140,56.2,5316092727,141,32.7,5316092721,56,Center,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539645,383,1,1,42,29,agh9ifb2mw3ivjusgedj7c3fe,1,60.4,28.2,2024-10-26T19:44:15.737Z,2024-10-27T08:37:15Z,5317826667,178,,5316092877,141,37.7,5316092873,56,Center,5316092881,213,1.62,5316092879,212,6.5,5316092875,140,60.1,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539699,384,1,1,42,32,agh9ifb2mw3ivjusgedj7c3fe,1,60.1,37.3,2024-10-26T19:44:18.099Z,2024-10-27T08:37:19Z,5317826851,178,,5316093147,141,59.1,5316093151,213,1.44,5316093149,212,15,5316093143,56,Center,5316093145,140,62,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539735,385,1,1,42,35,agh9ifb2mw3ivjusgedj7c3fe,1,69.2,69.7,2024-10-26T19:44:21.691Z,2024-10-27T08:37:25Z,5316093327,140,78.1,5316093333,213,0.91,5316093331,212,15.2,5317827069,178,,5316093329,141,87.4,5316093325,56,Left,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539775,386,1,1,42,38,agh9ifb2mw3ivjusgedj7c3fe,1,78.4,86.3,2024-10-26T19:44:24.480Z,2024-10-27T08:37:32Z,5317827361,178,,5316093531,212,13.1,5316093529,141,67,5316093525,56,Center,5316093527,140,78.8,5316093533,213,4.74,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739539777,387,50,1,42,39,agh9ifb2mw3ivjusgedj7c3fe,1,78.4,68.2,2024-10-26T19:44:25.577Z,2024-10-27T08:37:39Z,5316093541,56,Center,5316093573,233,337,5316093543,286,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
