id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,keyPass,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,teamName
2809761605,615,1,2,45,54,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,67.3,2025-05-03T20:06:58.581Z,2025-05-03T20:07:01Z,5699620911,213,4.3,5699620905,140,53,5699620907,141,42.7,5699620903,56,Center,5699620909,212,18.2,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809761741,616,1,2,45,57,agh9ifb2mw3ivjusgedj7c3fe,1,57.4,32.8,2025-05-03T20:07:01.557Z,2025-05-03T20:07:09Z,5699621583,213,5.21,5699621579,141,6.4,5699621577,140,66.6,5699621581,212,20.4,5699621575,56,Right,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809761783,617,1,2,46,5,agh9ifb2mw3ivjusgedj7c3fe,1,91.9,19.5,2025-05-03T20:07:09.478Z,2025-05-03T20:07:26Z,5699621767,2,,5699623185,210,13,5699623187,154,,5699621779,213,1.47,5699621771,56,Center,5699621777,212,27.4,5699621773,140,94.6,5699621775,141,59.6,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5699621769,155,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Barcelona
2809761801,618,44,2,46,7,agh9ifb2mw3ivjusgedj7c3fe,1,94.6,59.6,2025-05-03T20:07:11.807Z,2025-05-03T20:07:13Z,5699621865,286,,5699621863,56,Center,5699621943,233,312,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809761789,312,44,2,46,7,4jelr92fsge73q39is6qvhxb3,0,5.4,40.4,2025-05-03T20:07:11.808Z,2025-05-03T20:07:13Z,5699621807,56,Back,5699622017,233,618,5699621809,285,,,,,,,,,,,,,,,,,6sj650wwmo08r10xzz2l9xkut,A. Tuhami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809761805,619,13,2,46,7,agh9ifb2mw3ivjusgedj7c3fe,1,94.5,58.1,2025-05-03T20:07:12.230Z,2025-05-03T20:07:26Z,5699622583,15,,5699623215,231,51.3,5699623201,29,,5699623209,102,64.9,5699623203,154,,5699622587,328,,5699621879,22,,5699623213,230,98.8,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5699621881,61,,,5699623199,73,5699623205,55,617,5699621883,56,5699623211,103,,,,,,,,,,,,Center,33.3,,,,,,,,,,,,,Barcelona
2809762015,313,5,2,46,8,4jelr92fsge73q39is6qvhxb3,1,-0.8,38,2025-05-03T20:07:12.561Z,2025-05-03T20:07:25Z,5699622991,56,Back,5699623027,233,620,5699622993,346,,,,,,,,,,,,,,,,,6sj650wwmo08r10xzz2l9xkut,A. Tuhami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809761831,620,5,2,46,8,agh9ifb2mw3ivjusgedj7c3fe,0,100.8,62,2025-05-03T20:07:12.561Z,2025-05-03T20:12:53Z,5699623057,233,313,5699622037,56,Center,5699622039,346,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809762381,314,1,2,46,36,4jelr92fsge73q39is6qvhxb3,0,5.1,42.5,2025-05-03T20:07:40.817Z,2025-05-03T20:07:45Z,5699624989,213,6.26,5699624981,56,Center,5699624993,74,,5699624979,124,,5699624983,140,56.7,5699624991,1,,5699624987,212,54.2,5699624985,141,40.9,a4rbrzom0u87sk3uc15sxndg5,André Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809762429,621,1,2,46,40,agh9ifb2mw3ivjusgedj7c3fe,0,43.1,61.2,2025-05-03T20:07:44.597Z,2025-05-03T20:07:50Z,5699625241,140,72,5699625247,212,36.7,5699625251,213,0.6,5699625245,141,91.5,5699625233,3,,5699625517,1,,5699625237,56,Left,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809762461,315,4,2,46,44,4jelr92fsge73q39is6qvhxb3,1,27.1,5.9,2025-05-03T20:07:49.264Z,2025-05-03T20:08:52Z,5699625501,294,,5699625641,233,622,5699625499,13,,5699625505,152,,5699625507,285,,5699625503,56,Back,,,,,,,6sj650wwmo08r10xzz2l9xkut,A. Tuhami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809762483,622,4,2,46,44,agh9ifb2mw3ivjusgedj7c3fe,0,72.9,94.1,2025-05-03T20:07:49.265Z,2025-05-03T20:08:51Z,5699625581,56,Left,5699625577,13,,5699630119,294,,5699625649,233,315,5699625587,286,,5699625583,152,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809762979,316,1,2,47,18,4jelr92fsge73q39is6qvhxb3,0,23,6.8,2025-05-03T20:08:22.784Z,2025-05-03T20:08:24Z,5699628195,141,21.5,5699628193,140,70.6,5699628197,212,51,5699628189,152,,5699628199,213,0.2,5699628191,56,Center,5699628187,157,,5699628185,5,,a4rbrzom0u87sk3uc15sxndg5,André Ferreira,5699628201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809763007,623,1,2,47,20,agh9ifb2mw3ivjusgedj7c3fe,1,27.9,78.1,2025-05-03T20:08:24.793Z,2025-05-03T20:08:27Z,5699628381,212,12.6,5699628377,140,39,5699628373,3,,5699628375,56,Back,5699628383,213,0.39,5699628379,141,85.1,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763017,624,49,2,47,22,agh9ifb2mw3ivjusgedj7c3fe,1,39.4,86.6,2025-05-03T20:08:27.093Z,2025-05-03T20:08:27Z,,,,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763063,625,1,2,47,26,agh9ifb2mw3ivjusgedj7c3fe,0,61.2,82.4,2025-05-03T20:08:30.404Z,2025-05-03T20:08:32Z,5699628703,213,0.27,5699628699,141,90,5699628697,140,78.9,5699628695,56,Left,5699628701,212,19.3,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763087,317,8,2,47,29,4jelr92fsge73q39is6qvhxb3,1,19.1,12.1,2025-05-03T20:08:33.440Z,2025-05-03T20:08:33Z,5699628793,56,Back,,,,,,,,,,,,,,,,,,,,,,6sj650wwmo08r10xzz2l9xkut,A. Tuhami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809763095,626,61,2,47,29,agh9ifb2mw3ivjusgedj7c3fe,1,79.1,90.2,2025-05-03T20:08:34.016Z,2025-05-03T20:08:34Z,5699628833,56,Left,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763477,318,5,2,47,30,4jelr92fsge73q39is6qvhxb3,1,-1.2,11.1,2025-05-03T20:08:35.039Z,2025-05-03T20:12:54Z,5699630955,346,,5699630953,56,Back,5699630979,233,627,,,,,,,,,,,,,,,,6sj650wwmo08r10xzz2l9xkut,A. Tuhami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809763121,627,5,2,47,30,agh9ifb2mw3ivjusgedj7c3fe,0,101.2,88.9,2025-05-03T20:08:35.039Z,2025-05-03T20:12:54Z,5699628971,56,Left,5699631027,233,318,5699628973,346,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763499,319,1,2,47,58,4jelr92fsge73q39is6qvhxb3,0,4.5,44.2,2025-05-03T20:09:02.480Z,2025-05-03T20:09:04Z,5699631103,74,,5699631087,212,64.1,5699631091,213,6.15,5699631083,140,65,5699631085,141,32,5699631095,1,,5699631081,56,Center,5699631079,124,,a4rbrzom0u87sk3uc15sxndg5,André Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809763495,628,44,2,47,59,agh9ifb2mw3ivjusgedj7c3fe,1,36.4,69.6,2025-05-03T20:09:03.476Z,2025-05-03T20:39:14Z,5699631075,285,,5699631073,56,Back,5699631207,233,320,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763505,320,44,2,47,59,4jelr92fsge73q39is6qvhxb3,0,63.6,30.4,2025-05-03T20:09:03.477Z,2025-05-03T20:39:14Z,5699631121,56,Center,5699631219,233,628,5699631123,286,,,,,,,,,,,,,,,,,9wpkjal85qxddca606t65d6uh,S. Jurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809763545,629,1,2,47,59,agh9ifb2mw3ivjusgedj7c3fe,1,38.8,72.3,2025-05-03T20:09:03.716Z,2025-05-03T21:00:59Z,5699631351,212,7,5699631345,56,Back,5699631347,140,42.9,5699631343,3,,5699631349,141,80.5,5699631353,213,0.91,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763557,630,61,2,48,1,agh9ifb2mw3ivjusgedj7c3fe,0,42.8,80.5,2025-05-03T20:09:05.692Z,2025-05-03T21:01:03Z,5699631409,56,Back,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763551,321,1,2,48,2,4jelr92fsge73q39is6qvhxb3,0,68.6,24.2,2025-05-03T20:09:06.655Z,2025-05-03T20:10:10Z,5699636693,233,631,5699636697,286,,5699631379,140,67.7,5699631381,141,22.7,5699631385,213,3.97,5699631383,212,1.4,5699631377,56,Center,5699636691,236,,ahbogqtodqaszg7kr1qnamgut,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809763595,631,74,2,48,2,agh9ifb2mw3ivjusgedj7c3fe,1,30.9,83.8,2025-05-03T20:09:06.656Z,2025-05-03T20:38:51Z,5699631591,56,Back,5699636711,233,321,5699636689,285,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763633,632,49,2,48,6,agh9ifb2mw3ivjusgedj7c3fe,1,30,82.9,2025-05-03T20:09:10.669Z,2025-05-03T20:10:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763733,633,1,2,48,7,agh9ifb2mw3ivjusgedj7c3fe,1,30,82.9,2025-05-03T20:09:11.828Z,2025-05-03T20:09:18Z,5699632293,141,57.6,5699632289,56,Back,5699632295,212,17.5,5699632299,213,4.53,5699632291,140,26.9,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763803,634,1,2,48,14,agh9ifb2mw3ivjusgedj7c3fe,1,39.9,39.4,2025-05-03T20:09:18.388Z,2025-05-03T20:09:22Z,5699632659,141,64.2,5699632665,212,17.5,5699632643,56,Back,5699632669,213,1.3,5699632653,140,44.3,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763885,635,1,2,48,18,agh9ifb2mw3ivjusgedj7c3fe,1,53.7,70.9,2025-05-03T20:09:22.484Z,2025-05-03T20:09:28Z,5699633133,212,18.9,5699633127,56,Left,5699633135,213,0.9,5699633129,140,64.9,5699633131,141,92.6,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809763967,636,1,2,48,23,agh9ifb2mw3ivjusgedj7c3fe,1,67,88.7,2025-05-03T20:09:28.180Z,2025-05-03T20:09:32Z,5699633519,213,3.56,5699633511,56,Left,5699633517,212,13.2,5699633513,140,55.5,5699633515,141,80.8,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764053,637,1,2,48,27,agh9ifb2mw3ivjusgedj7c3fe,1,58.7,81.1,2025-05-03T20:09:31.940Z,2025-05-03T20:09:36Z,5699633931,212,16,5699633929,141,94.4,5699633927,140,71.3,5699633925,56,Left,5699633933,213,0.6,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764119,638,1,2,48,32,agh9ifb2mw3ivjusgedj7c3fe,1,76.4,86,2025-05-03T20:09:36.484Z,2025-05-03T20:09:40Z,5699634215,140,65.1,5699634217,141,81.1,5699634213,56,Left,5699634219,212,12.3,5699634221,213,3.42,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764133,322,45,2,48,35,4jelr92fsge73q39is6qvhxb3,0,31,26.6,2025-05-03T20:09:40.229Z,2025-05-03T20:09:43Z,5699634349,233,639,5699634295,56,Back,5699634297,285,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809764137,639,3,2,48,35,agh9ifb2mw3ivjusgedj7c3fe,1,69,73.4,2025-05-03T20:09:40.229Z,2025-05-03T20:09:42Z,5699634311,56,Center,5699634313,286,,5699634327,233,322,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764171,640,1,2,48,36,agh9ifb2mw3ivjusgedj7c3fe,1,69,67.8,2025-05-03T20:09:40.933Z,2025-05-03T20:09:43Z,5699634459,56,Center,5699634467,212,11.3,5699634463,141,51.2,5699634461,140,69.8,5699634471,213,4.79,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764221,641,1,2,48,38,agh9ifb2mw3ivjusgedj7c3fe,1,67.5,38,2025-05-03T20:09:43.077Z,2025-05-03T20:09:46Z,5699634713,213,4.64,5699634707,140,66.4,5699634705,56,Right,5699634711,212,16.1,5699634709,141,14.4,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764257,642,1,2,48,42,agh9ifb2mw3ivjusgedj7c3fe,1,67.3,19.1,2025-05-03T20:09:46.436Z,2025-05-03T20:09:48Z,5699634925,212,11.8,5699634923,141,32.1,5699634927,213,2.29,5699634921,140,59.9,5699634919,56,Center,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764291,643,1,2,48,44,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,32.1,2025-05-03T20:09:48.564Z,2025-05-03T20:09:50Z,5699635125,213,5.03,5699635117,56,Right,5699635123,212,9.9,5699635121,141,18.3,5699635119,140,62.8,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764367,644,1,2,48,45,agh9ifb2mw3ivjusgedj7c3fe,1,62.8,18.3,2025-05-03T20:09:50.260Z,2025-05-03T20:09:54Z,5699635527,213,5.81,5699635523,141,5.2,5699635525,212,19.6,5699635519,56,Right,5699635521,140,79.4,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764407,645,1,2,48,49,agh9ifb2mw3ivjusgedj7c3fe,1,80.3,5.3,2025-05-03T20:09:54.276Z,2025-05-03T20:09:56Z,5699635793,212,14.1,5699635789,140,75.6,5699635795,213,1.93,5699635787,56,Center,5699635791,141,24.7,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764447,646,1,2,48,52,agh9ifb2mw3ivjusgedj7c3fe,1,75.6,24.7,2025-05-03T20:09:56.676Z,2025-05-03T20:09:59Z,5699635957,140,76.5,5699635961,212,11.5,5699635955,56,Center,5699635963,213,1.49,5699635959,141,41.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764479,647,1,2,48,54,agh9ifb2mw3ivjusgedj7c3fe,0,76.5,45.8,2025-05-03T20:09:58.900Z,2025-05-03T20:10:01Z,5699636139,212,21.5,5699636133,56,Center,5699636137,141,41.6,5699636141,213,6.15,5699636135,140,96.8,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764491,323,52,2,48,57,4jelr92fsge73q39is6qvhxb3,1,4.7,55.5,2025-05-03T20:10:02.030Z,2025-05-03T20:10:02Z,,,,,,,,,,,,,,,,,,,,,,,,,a4rbrzom0u87sk3uc15sxndg5,André Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809764797,324,1,2,49,15,4jelr92fsge73q39is6qvhxb3,0,14.9,64.1,2025-05-03T20:10:19.522Z,2025-05-03T20:10:25Z,5699637873,1,,5699637861,199,,5699637869,212,65.2,5699637867,141,100,5699638017,189,,5699637863,56,Left,5699637865,140,72.2,5699637871,213,0.4,a4rbrzom0u87sk3uc15sxndg5,André Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809764803,325,5,2,49,18,4jelr92fsge73q39is6qvhxb3,0,74.4,101.3,2025-05-03T20:10:23.300Z,2025-05-03T20:12:55Z,5699637903,347,,5699638083,233,648,5699637901,56,Left,,,,,,,,,,,,,,,,a4rbrzom0u87sk3uc15sxndg5,André Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809764823,648,5,2,49,18,agh9ifb2mw3ivjusgedj7c3fe,1,25.6,-1.3,2025-05-03T20:10:23.300Z,2025-05-03T20:12:54Z,5699637961,56,Back,5699637963,347,,5699638045,233,325,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764885,649,1,2,49,21,agh9ifb2mw3ivjusgedj7c3fe,1,21.6,0,2025-05-03T20:10:25.572Z,2025-05-03T20:10:29Z,5699638341,141,28,5699638339,140,12.3,5699638337,56,Back,5699638335,107,,5699638345,213,2.02,5699638343,212,22.6,5699638347,1,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809764961,650,1,2,49,25,agh9ifb2mw3ivjusgedj7c3fe,1,20.1,29.2,2025-05-03T20:10:29.412Z,2025-05-03T20:10:33Z,5699638809,140,30.1,5699638811,141,62,5699638807,56,Back,5699638813,212,24.7,5699638815,213,1.13,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765013,651,1,2,49,28,agh9ifb2mw3ivjusgedj7c3fe,1,35.3,67.6,2025-05-03T20:10:33.306Z,2025-05-03T20:10:37Z,5699639085,140,44.8,5699639091,213,0.38,5699639087,141,73.5,5699639083,56,Back,5699639089,212,10.8,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765021,652,1,2,49,32,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,70.3,2025-05-03T20:10:37.028Z,2025-05-03T20:10:38Z,5699639175,140,54.2,5699639173,56,Center,5699639181,213,5.76,5699639177,141,61.7,5699639179,212,11.7,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765059,653,1,2,49,34,agh9ifb2mw3ivjusgedj7c3fe,1,54.3,61.5,2025-05-03T20:10:38.533Z,2025-05-03T20:10:40Z,5699639359,212,24.4,5699639351,155,,5699639353,56,Left,5699639357,141,95.9,5699639361,213,1.28,5699639355,140,61,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765105,654,1,2,49,35,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,94.4,2025-05-03T20:10:40.356Z,2025-05-03T20:10:43Z,5699639629,141,85.7,5699639631,212,24.8,5699639633,213,3.38,5699639625,56,Back,5699639627,140,35.2,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765173,655,1,2,49,39,agh9ifb2mw3ivjusgedj7c3fe,1,38,74.8,2025-05-03T20:10:43.668Z,2025-05-03T20:10:49Z,5699639961,213,4.91,5699639957,141,43.9,5699639953,56,Back,5699639955,140,42.1,5699639959,212,21.4,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765231,656,1,2,49,44,agh9ifb2mw3ivjusgedj7c3fe,1,50.6,29.2,2025-05-03T20:10:49.188Z,2025-05-03T20:10:52Z,5699640273,212,16.4,5699640275,213,1.26,5699640269,140,55.4,5699640267,56,Center,5699640271,141,52.1,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765251,657,1,2,49,47,agh9ifb2mw3ivjusgedj7c3fe,0,56.7,53.7,2025-05-03T20:10:52.229Z,2025-05-03T20:10:54Z,5699640399,155,,5699640403,140,81,5699640407,212,27.6,5699640405,141,69.1,5699640409,213,0.39,5699640401,56,Center,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765267,326,12,2,49,50,4jelr92fsge73q39is6qvhxb3,1,19.4,32.5,2025-05-03T20:10:54.654Z,2025-05-03T20:10:55Z,5699640521,140,23,5699640573,15,,5699640519,56,Back,5699640525,212,11.9,5699640523,141,49.1,5699640527,213,1.25,,,,,,,6sj650wwmo08r10xzz2l9xkut,A. Tuhami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809765287,658,50,2,49,51,agh9ifb2mw3ivjusgedj7c3fe,1,78.8,54.2,2025-05-03T20:10:55.908Z,2025-05-03T20:10:59Z,5699640645,56,Center,5699640649,286,,5699640761,233,327,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765305,327,7,2,49,51,4jelr92fsge73q39is6qvhxb3,0,21.2,45.8,2025-05-03T20:10:55.909Z,2025-05-03T20:10:59Z,5699640743,285,,5699640739,56,Back,5699640749,233,658,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809765325,659,1,2,49,52,agh9ifb2mw3ivjusgedj7c3fe,1,73.3,47.8,2025-05-03T20:10:57.188Z,2025-05-03T20:10:58Z,5699640847,56,Center,5699640851,141,58.8,5699640853,212,8.3,5699640855,213,2.03,5699640849,140,69.8,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765357,660,1,2,49,53,agh9ifb2mw3ivjusgedj7c3fe,1,69.8,58.8,2025-05-03T20:10:57.715Z,2025-05-03T20:11:01Z,5699641079,213,4.31,5699641071,56,Center,5699641075,141,49.1,5699641073,140,67.1,5699641077,212,7.2,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809765379,661,1,2,49,56,agh9ifb2mw3ivjusgedj7c3fe,1,72,53,2025-05-03T20:11:00.948Z,2025-05-03T20:11:03Z,5699641265,141,60.3,5699641263,140,74.7,5699641267,212,5.7,5699641269,213,1.05,5699641261,56,Center,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
