id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,teamName
2725830503,19,1,1,1,59,1n1j0wsl763lq7ee1k0c11c02,0,92,5.8,2024-09-25T19:03:39.963Z,2024-09-26T05:52:57Z,5241135549,213,1.41,5241859197,20,,5241135541,56,Center,5241135543,140,95.8,5241135539,155,,5241859301,224,,5241135537,2,,5241135547,212,24.3,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,5241135545,141,5242159477,178,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725830517,17,12,1,2,0,agh9ifb2mw3ivjusgedj7c3fe,1,4.3,57.2,2024-09-25T19:03:41.089Z,2024-09-26T05:53:03Z,5241135633,15,,5241135605,141,35.5,5241135597,56,Back,5242159509,388,,5241135613,213,5.67,5241135609,212,25.7,5241135601,140,24.3,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725830551,20,1,1,2,3,1n1j0wsl763lq7ee1k0c11c02,0,75.2,63.8,2024-09-25T19:03:43.199Z,2024-09-26T05:53:13Z,5241135779,3,,5241135787,212,7.7,5241135785,141,58.7,5241135789,213,5.82,5241135781,56,Center,5242159539,178,,5241135783,140,81.8,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725830609,18,1,1,2,9,agh9ifb2mw3ivjusgedj7c3fe,1,21.9,4.9,2024-09-25T19:03:49.808Z,2024-09-26T05:53:25Z,5241861721,140,30.1,5241861723,141,7.8,5241136165,56,Back,5242159577,178,,5241861725,212,8.8,5241861727,213,0.23,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725830635,19,50,1,2,10,agh9ifb2mw3ivjusgedj7c3fe,1,29.7,4,2024-09-25T19:03:50.918Z,2024-09-26T05:53:42Z,5241862893,285,,5242070727,233,553,5241136287,56,Back,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725957477,553,7,1,2,10,1n1j0wsl763lq7ee1k0c11c02,1,70.3,96,2024-09-25T19:03:50.929Z,2024-09-26T05:54:16Z,5242070721,233,19,5241863147,384,,5242070725,286,,5241863143,56,Left,5242159803,178,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725830685,22,1,1,2,11,1n1j0wsl763lq7ee1k0c11c02,1,72.4,94.9,2024-09-25T19:03:52.097Z,2024-09-26T05:54:33Z,5241136555,141,91.8,5241136557,212,3.1,5241136553,140,74.6,5241136559,213,5.54,5242159873,178,,5241136551,56,Left,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725830645,21,43,1,2,12,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2024-09-25T19:03:52.652Z,2024-09-25T19:03:59Z,5241137037,144,49,,,,,,,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725830709,23,1,1,2,14,1n1j0wsl763lq7ee1k0c11c02,1,74.8,91.8,2024-09-25T19:03:54.478Z,2024-09-26T05:54:41Z,5241136719,56,Left,5241136723,141,94.4,5241136721,140,79.5,5242159907,178,,5241136727,213,0.34,5241136725,212,5.2,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725830713,24,50,1,2,16,1n1j0wsl763lq7ee1k0c11c02,1,79.6,95,2024-09-25T19:03:56.477Z,2024-09-26T05:54:52Z,5241136737,286,,5241136735,56,Left,5241136929,233,20,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725830733,20,7,1,2,16,agh9ifb2mw3ivjusgedj7c3fe,1,20.4,5,2024-09-25T19:03:56.678Z,2024-09-26T05:55:00Z,5241136863,167,,5241136867,285,,5241136865,56,Back,5242159967,178,,5241865835,385,,5241136899,233,24,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725830771,21,5,1,2,17,agh9ifb2mw3ivjusgedj7c3fe,0,25.4,-1.8,2024-09-25T19:03:58.008Z,2024-09-26T05:55:04Z,5241137113,56,Back,5241137115,347,,5241137309,233,25,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725830797,25,5,1,2,17,1n1j0wsl763lq7ee1k0c11c02,1,74.6,101.8,2024-09-25T19:03:58.008Z,2024-09-26T05:55:04Z,5241137283,233,21,5241137267,347,,5241137265,56,Left,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725831029,26,1,1,2,33,1n1j0wsl763lq7ee1k0c11c02,0,75.8,100,2024-09-25T19:04:13.479Z,2024-09-26T05:55:07Z,5241138403,140,100,5241139751,1,,5241138409,213,6,5241138401,56,Left,5241138405,141,89.3,5241138407,212,27.6,5241138399,107,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725831035,27,43,1,2,36,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2024-09-25T19:04:16.477Z,2024-09-25T19:04:29Z,5241139455,144,61,5241138445,56,Left,,,,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725831251,22,5,1,2,36,agh9ifb2mw3ivjusgedj7c3fe,1,-1,12.8,2024-09-25T19:04:16.927Z,2024-09-26T05:55:11Z,5241139603,346,,5241139599,56,Back,5241139625,233,28,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831061,28,5,1,2,36,1n1j0wsl763lq7ee1k0c11c02,0,101,87.2,2024-09-25T19:04:16.927Z,2024-09-26T05:55:12Z,5241139661,233,22,5241138573,56,Left,5241138575,346,,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725831269,23,1,1,2,48,agh9ifb2mw3ivjusgedj7c3fe,1,4.4,41.8,2024-09-25T19:04:28.657Z,2024-09-26T05:55:34Z,5241139723,141,63.9,5241139713,124,,5241139721,140,24.5,5241139727,213,0.62,5241142257,189,,5241139725,212,25.9,5241139731,237,,5241139717,56,Back,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831285,24,1,1,2,50,agh9ifb2mw3ivjusgedj7c3fe,1,33.6,71.1,2024-09-25T19:04:30.918Z,2024-09-26T05:55:41Z,5241139811,56,Left,5241139813,140,51,5242160145,178,,5241139821,213,0.72,5241139817,212,24.2,5241139815,141,94.5,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831325,25,1,1,2,53,agh9ifb2mw3ivjusgedj7c3fe,1,51,94.5,2024-09-25T19:04:33.529Z,2024-09-26T05:55:44Z,5241140083,213,3.75,5241140077,140,39.3,5241140075,56,Back,5242160153,178,,5241140079,141,81.8,5241140081,212,15,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831353,26,1,1,2,57,agh9ifb2mw3ivjusgedj7c3fe,1,39.2,76,2024-09-25T19:04:37.859Z,2024-09-26T05:55:48Z,5242160177,178,,5241140249,141,84.8,5241140245,56,Left,5241140247,140,63.3,5241140251,212,26,5241140253,213,0.23,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831397,27,1,1,2,59,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,81.1,2024-09-25T19:04:39.948Z,2024-09-26T05:55:56Z,5241140531,212,16.8,5241140533,213,0.62,5241140527,141,95.4,5241140525,140,76.1,5242160205,178,,5241140523,56,Left,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831443,28,1,1,3,2,agh9ifb2mw3ivjusgedj7c3fe,1,73.5,89,2024-09-25T19:04:43.029Z,2024-09-26T05:56:00Z,5241140769,212,15,5241140771,213,4.69,5241140763,56,Center,5241140767,141,67,5241140765,140,73.2,5242160215,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831419,29,83,1,3,4,1n1j0wsl763lq7ee1k0c11c02,0,31.6,21.1,2024-09-25T19:04:44.279Z,2024-09-26T05:56:23Z,5241141187,399,5kodjbsarkql4vhs126p2vhwq,,,,,,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725831467,29,1,1,3,4,agh9ifb2mw3ivjusgedj7c3fe,1,72.2,71.8,2024-09-25T19:04:44.838Z,2024-09-26T05:56:29Z,5241140975,213,3.1,5242160277,178,,5241140967,56,Center,5241140969,140,56.2,5241140973,212,16.8,5241140971,141,72.9,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831503,30,1,1,3,7,agh9ifb2mw3ivjusgedj7c3fe,1,60,72.4,2024-09-25T19:04:47.828Z,2024-09-26T05:56:42Z,5241141165,140,53.4,5241141167,141,72.8,5242160301,178,,5241141169,212,6.9,5241141171,213,3.1,5241141163,56,Center,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831529,31,1,1,3,10,agh9ifb2mw3ivjusgedj7c3fe,1,51.9,72.7,2024-09-25T19:04:50.409Z,2024-09-26T05:56:46Z,5241141321,56,Center,5241141329,213,5.48,5242160313,178,,5241141323,140,59,5241141325,141,61.4,5241141327,212,10.7,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831553,32,1,1,3,12,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,62.4,2024-09-25T19:04:52.148Z,2024-09-26T05:56:49Z,5241141447,56,Center,5241141451,141,62.1,5241141453,212,11.8,5241141455,213,6.27,5241141449,140,69.8,5242160325,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831555,33,1,1,3,12,agh9ifb2mw3ivjusgedj7c3fe,0,69.8,62.1,2024-09-25T19:04:52.958Z,2024-09-26T05:56:57Z,5241141469,140,70.8,5241141473,212,7.1,5241141471,141,51.8,5241141475,213,4.86,5241141467,56,Center,5241141465,168,,5242160351,178,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831589,30,8,1,3,13,1n1j0wsl763lq7ee1k0c11c02,1,28.2,55.3,2024-09-25T19:04:53.819Z,2024-09-26T05:57:01Z,5241141667,56,Back,5241870123,384,,5242160373,178,,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725831593,31,49,1,3,15,1n1j0wsl763lq7ee1k0c11c02,1,34.8,56.2,2024-09-25T19:04:55.188Z,2024-09-26T05:57:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725832795,44,83,1,3,18,agh9ifb2mw3ivjusgedj7c3fe,0,65.5,27.1,2024-09-25T19:04:58.438Z,2024-09-26T05:57:16Z,5241148333,399,7kser55g81n3lqj9rjd2mwftg,,,,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831651,32,4,1,3,18,1n1j0wsl763lq7ee1k0c11c02,1,38.4,66.9,2024-09-25T19:04:58.788Z,2024-09-26T05:57:27Z,5241142035,152,,5241142119,233,34,5241142033,56,Back,5241142031,13,,5241142039,286,,5241871061,295,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725831643,34,4,1,3,18,agh9ifb2mw3ivjusgedj7c3fe,0,61.6,33.1,2024-09-25T19:04:58.789Z,2024-09-26T05:57:26Z,5241142089,56,Center,5241870861,295,,5241142091,152,,5241142095,285,,5242160509,178,,5241142131,233,32,5241142087,13,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831905,33,1,1,3,34,1n1j0wsl763lq7ee1k0c11c02,0,40,69.2,2024-09-25T19:05:14.328Z,2024-09-26T05:57:37Z,5242160559,178,,5241143353,155,,5241143367,213,5.93,5241143365,212,53.4,5241143351,5,,5241143361,140,87.7,5241143355,152,,5241143357,56,Center,2o3bka7gokfjkej1f600ovbo5,O. Alderete,5241143369,1,5241143363,141,,,,,,,,,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725831897,35,52,1,3,37,agh9ifb2mw3ivjusgedj7c3fe,1,11.1,54,2024-09-25T19:05:17.796Z,2024-09-26T05:57:44Z,5241871795,377,,5242160597,178,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725831953,36,1,1,3,40,agh9ifb2mw3ivjusgedj7c3fe,1,11.1,57.6,2024-09-25T19:05:20.649Z,2024-09-26T05:57:49Z,5241143603,287,,5241143583,140,33.2,5241143581,56,Back,5242160637,178,,5241143589,213,0.7,5241143587,212,30.3,5241143585,141,86.3,5241143579,123,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725832067,37,1,1,3,44,agh9ifb2mw3ivjusgedj7c3fe,1,33.5,87.7,2024-09-25T19:05:24.557Z,2024-09-26T05:57:54Z,5241144205,56,Back,5241144207,140,44.8,5242160665,178,,5241144211,212,12,5241144213,213,0.16,5241144209,141,90.5,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725832093,38,1,1,3,49,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,84.1,2024-09-25T19:05:29.467Z,2024-09-26T05:57:57Z,5241144341,141,62.7,5241144333,56,Center,5241144349,213,4.34,5241144337,140,52.5,5242160669,178,,5241144347,212,15.6,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725832143,39,1,1,3,51,agh9ifb2mw3ivjusgedj7c3fe,1,52.5,62.7,2024-09-25T19:05:32.066Z,2024-09-26T05:58:26Z,5241144605,56,Right,5241144607,140,77.1,5241144615,1,,5241144611,212,43.7,5242160769,178,,5241144613,213,5.35,5241144609,141,10.9,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725832153,40,1,1,3,56,agh9ifb2mw3ivjusgedj7c3fe,0,78.5,20.6,2024-09-25T19:05:36.638Z,2024-09-26T05:58:31Z,5241872361,223,,5242160805,178,,5241144677,140,86,5241144683,213,1,5241144675,56,Center,5241144681,212,14.5,5241144673,155,,5241144679,141,38.5,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5241144671,2,5241872365,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725832173,34,8,1,3,56,1n1j0wsl763lq7ee1k0c11c02,1,14.2,66.3,2024-09-25T19:05:37.058Z,2024-09-26T05:58:38Z,5242160839,178,,5241872455,385,,5241144759,56,Back,5241144807,15,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725832209,41,61,1,3,58,agh9ifb2mw3ivjusgedj7c3fe,1,87.8,61.2,2024-09-25T19:05:38.507Z,2024-09-26T05:58:49Z,5241144925,56,Center,5242160893,178,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725832227,42,15,1,4,0,agh9ifb2mw3ivjusgedj7c3fe,1,86,55.5,2024-09-25T19:05:40.748Z,2024-09-26T05:58:59Z,5242160951,178,,5241145005,22,,5241145007,17,,5241146673,103,19,5241146243,82,,5241146233,20,,5241146671,102,48.4,5241146663,78,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,5241146679,230,5241146677,147,98.1,5241146683,233,5241146675,146,5241146681,231,,54,,35,89,49.8,5241146667,55,41,5241146665,29,5241145009,56,Center,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725832251,35,10,1,4,0,1n1j0wsl763lq7ee1k0c11c02,1,11,46,2024-09-25T19:05:40.807Z,2024-09-26T05:59:05Z,5241146707,233,42,5241145145,56,Back,5241145143,94,,5242160981,178,,,,,,,,,,,,,,e5er1rgo8lluy6qjk4mcew6c4,Yellu Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725959371,1040,3,1,4,5,agh9ifb2mw3ivjusgedj7c3fe,0,83.9,92.2,2024-09-25T19:05:45.818Z,2024-09-26T05:59:25Z,5241874329,286,,5241874331,465,,5242161085,178,,5241874333,467,64h0x8sur55l07oaiuog4v2z9,5241874327,56,Left,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725832351,43,4,1,4,7,agh9ifb2mw3ivjusgedj7c3fe,1,85.9,91.4,2024-09-25T19:05:47.427Z,2024-09-26T05:59:31Z,5241145759,152,,5241145761,265,,5241145757,56,Left,5241145755,13,,5241145763,286,,5241145837,233,36,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725832373,36,4,1,4,7,1n1j0wsl763lq7ee1k0c11c02,0,14.1,8.6,2024-09-25T19:05:47.428Z,2024-09-26T05:59:31Z,5241145823,13,,5242161115,178,,5241145829,265,,5241145825,56,Back,5241145827,152,,5241145863,233,43,5241145831,285,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725833019,45,1,1,4,52,agh9ifb2mw3ivjusgedj7c3fe,1,85.9,95.4,2024-09-25T19:06:32.747Z,2024-09-26T05:59:37Z,5241149383,152,,5241149391,212,17,5241149381,5,,5241149393,213,4.11,5241149389,141,74.8,5241149385,56,Center,5241149387,140,76.8,5242161141,178,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725833033,46,1,1,4,54,agh9ifb2mw3ivjusgedj7c3fe,0,76.8,74.8,2024-09-25T19:06:34.768Z,2024-09-26T05:59:42Z,5241149501,56,Center,5241149509,213,5.42,5242161167,178,,5241149497,2,,5241149503,140,91.9,5241875017,20,,5241875015,223,,5241149499,155,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,5241149505,141,5241149507,212,47.5,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725833059,37,12,1,4,55,1n1j0wsl763lq7ee1k0c11c02,1,10.5,44.6,2024-09-25T19:06:36.087Z,2024-09-26T05:59:47Z,5241149669,213,5.91,5241149661,56,Back,5241149663,140,29.2,5242161193,388,,5241149745,15,,5241149665,141,33.2,5241149667,212,21.1,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725959629,554,49,1,4,57,1n1j0wsl763lq7ee1k0c11c02,1,28.1,36.9,2024-09-25T19:06:37.648Z,2024-09-26T06:00:01Z,,,,,,,,,,,,,,,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725833091,38,61,1,4,58,1n1j0wsl763lq7ee1k0c11c02,0,29.2,33.2,2024-09-25T19:06:39.117Z,2024-09-26T06:00:09Z,5242161265,178,,5241149845,56,Back,,,,,,,,,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725833177,47,1,1,4,59,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,51.8,2024-09-25T19:06:40.107Z,2024-09-26T06:00:15Z,5241150333,56,Back,5241150341,213,3.35,5241150339,212,21.1,5242161335,178,,5241150337,141,45.4,5241150335,140,43.8,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725959823,1041,49,1,5,3,agh9ifb2mw3ivjusgedj7c3fe,1,45.4,45.5,2024-09-25T19:06:43.458Z,2024-09-26T06:00:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725833309,48,1,1,5,7,agh9ifb2mw3ivjusgedj7c3fe,1,32.2,47.8,2024-09-25T19:06:48.038Z,2024-09-26T06:00:37Z,5241151079,140,35.1,5241151085,212,11.2,5241151089,213,1.3,5241151081,141,63.7,5242161451,178,,5241151075,56,Back,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725833353,49,1,1,5,16,agh9ifb2mw3ivjusgedj7c3fe,1,39.1,62,2024-09-25T19:06:56.709Z,2024-09-26T06:00:41Z,5241151289,141,82.7,5241151293,213,1.5,5241151291,212,14.1,5241151285,56,Back,5241151287,140,40,5242161501,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725833411,50,2,1,5,19,agh9ifb2mw3ivjusgedj7c3fe,1,40,82,2024-09-25T19:06:59.539Z,2024-09-26T06:00:44Z,5241151577,1,,5242161543,178,,5241151565,56,Center,5241153331,7,afxjicw89683nlpms9yy5x51x,5241151569,140,70.8,5241151571,141,63.8,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725833465,39,55,1,5,19,1n1j0wsl763lq7ee1k0c11c02,1,32.3,39.3,2024-09-25T19:06:59.540Z,2024-09-26T06:00:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bdaxbuz59551ktjj7g31slfc9,Juan Berrocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725833453,51,43,1,5,23,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-25T19:07:03.419Z,2024-09-25T19:07:18Z,5241151847,213,4.3,5241151845,212,10.3,5241151841,140,81.7,5241151843,141,47.8,5241152857,144,1,5241151839,56,Center,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
