id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,teamName
2791949263,580,7,2,45,34,agh9ifb2mw3ivjusgedj7c3fe,1,59.3,23.1,2025-03-27T21:07:51.279Z,2025-03-28T00:03:49Z,5601617993,285,,5601617991,56,Center,5601628731,233,322,5601738917,385,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949255,323,61,2,45,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.7,80.2,2025-03-27T21:07:52.173Z,2025-03-28T00:03:50Z,5601617945,56,Back,,,,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949265,581,49,2,45,36,agh9ifb2mw3ivjusgedj7c3fe,1,72.2,17.2,2025-03-27T21:07:52.384Z,2025-03-28T00:04:04Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950235,629,1,2,45,37,agh9ifb2mw3ivjusgedj7c3fe,1,74.8,18.6,2025-03-27T21:07:53.550Z,2025-03-28T00:04:07Z,5601623649,212,8.3,5601623643,56,Center,5601623651,213,2.69,5601623645,140,67.7,5601623647,141,23.9,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949267,582,1,2,45,38,agh9ifb2mw3ivjusgedj7c3fe,1,65.5,23.1,2025-03-27T21:07:54.551Z,2025-03-28T00:04:11Z,5601618007,213,5.63,5601618003,141,13.1,5601618005,212,11.1,5601618001,140,73.9,5601617999,56,Right,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949273,583,1,2,45,42,agh9ifb2mw3ivjusgedj7c3fe,1,77.3,14.5,2025-03-27T21:07:58.943Z,2025-03-27T23:28:16Z,5601618049,140,89.7,5601618053,212,13,5601618055,213,6.24,5601618051,141,13.7,5601618047,56,Right,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949285,584,1,2,45,45,agh9ifb2mw3ivjusgedj7c3fe,1,92.3,20.9,2025-03-27T21:08:02.295Z,2025-03-27T23:28:16Z,5601618319,154,,5601618121,213,2.84,5601618117,141,25,5601618317,210,13,5601618115,140,83.8,5601618119,212,9.4,5601618113,56,Center,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949289,585,13,2,45,48,agh9ifb2mw3ivjusgedj7c3fe,1,84.5,29.8,2025-03-27T21:08:04.774Z,2025-03-27T23:28:15Z,5601618327,55,584,5601618337,231,47.3,5601618325,154,,5601618229,72,,5601618321,74,,5601618331,102,50.4,5601618335,230,98.2,5601618143,63,,4ftlhtels58lyzfluwofzwxuy,Pedri,5601618141,22,,5601618145,56,,Center,5601618323,29,,5601618333,103,69.4,,,,,,,,,,,,,,,,,,,,,,,
2791949371,324,5,2,45,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,-0.6,48.5,2025-03-27T21:08:06.311Z,2025-03-27T23:30:31Z,5601618601,56,Back,5601618635,233,586,5601618603,346,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949303,586,5,2,45,49,agh9ifb2mw3ivjusgedj7c3fe,0,100.6,51.5,2025-03-27T21:08:06.311Z,2025-03-27T23:28:15Z,5601618203,56,Center,5601618645,233,324,5601618205,346,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949423,326,1,2,46,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,5.1,38.3,2025-03-27T21:08:33.712Z,2025-03-27T23:30:31Z,5601618897,1,,5601618887,56,Center,5601618901,74,,5601618893,212,59.1,5601618885,124,,5601618889,140,61.4,5601618895,213,0.02,5601618891,141,40.1,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949425,588,44,2,46,21,agh9ifb2mw3ivjusgedj7c3fe,1,37.3,58.2,2025-03-27T21:08:38.335Z,2025-03-27T23:28:15Z,5601618931,233,327,5601618907,56,Back,5601618909,285,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949427,327,44,2,46,21,2l0ldgiwsgb8d6y3z0sfgjzyj,0,62.7,41.8,2025-03-27T21:08:38.336Z,2025-03-27T23:30:30Z,5601618935,233,588,5601618913,286,,5601618911,56,Center,,,,,,,,,,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949437,589,1,2,46,22,agh9ifb2mw3ivjusgedj7c3fe,0,35.2,55.2,2025-03-27T21:08:38.711Z,2025-03-27T23:28:14Z,5601618969,213,6,5601618967,212,24,5601618963,140,57.2,5601618959,3,,5601618965,141,45.4,5601618961,56,Center,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949439,328,1,2,46,24,2l0ldgiwsgb8d6y3z0sfgjzyj,0,46.9,58.1,2025-03-27T21:08:40.800Z,2025-03-27T23:30:30Z,5601618977,140,47.7,5601619057,236,,5601619063,286,,5601619059,233,590,5601618983,213,4.91,5601618979,141,51.8,5601618981,212,4.4,5601618975,56,Back,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949455,590,74,2,46,24,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,50.6,2025-03-27T21:08:40.801Z,2025-03-27T23:28:14Z,5601619043,285,,5601619039,56,Center,5601619069,233,328,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949489,329,1,2,46,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53.9,55.2,2025-03-27T21:08:43.592Z,2025-03-28T00:05:41Z,5601619257,213,0.8,5601619253,141,97.2,5601619259,1,,5601619249,56,Left,5601619251,140,80.3,5601619255,212,39.8,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791970991,657,3,2,46,32,2l0ldgiwsgb8d6y3z0sfgjzyj,0,89.6,96.8,2025-03-27T21:08:49.334Z,2025-03-28T00:05:54Z,5601740229,465,,5601740227,286,,5601740231,467,4ggz7e009bq3yltc9o6mifbah,5601740225,56,Left,,,,,,,,,,,,,cy3c0cj6yy1mokaj0mlk4k9re,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949495,330,4,2,46,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,84.1,91.4,2025-03-27T21:08:50.072Z,2025-03-28T00:05:55Z,5601620463,294,,5601619691,233,591,5601619295,56,Left,5601619301,286,,5601619297,152,,5601619293,13,,,,,,,,cy3c0cj6yy1mokaj0mlk4k9re,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949491,591,4,2,46,33,agh9ifb2mw3ivjusgedj7c3fe,0,15.9,8.6,2025-03-27T21:08:50.073Z,2025-03-28T01:49:56Z,5601619285,56,Back,5601620421,294,,5601619695,233,330,5601619283,13,,5601619287,152,,5601619291,285,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949637,331,1,2,47,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,90.6,96.3,2025-03-27T21:09:31.535Z,2025-03-28T00:06:03Z,5601620107,140,92.5,5601740309,72,,5601620099,5,,5601620113,213,4.78,5601620101,155,,5601620105,56,Center,5601740307,224,,5601620481,154,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,5601620103,152,,5601620109,141,1,53.3,5601620479,210,13,5601620097,2,,5601620111,212,29.3,,,,,,,,,,,,,,,,,,,,
2791949643,332,43,2,47,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2025-03-27T21:09:32.493Z,2025-03-27T21:09:55Z,5601620543,144,44,5601620143,286,0,5601620141,56,Center,,,,,,,,,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949645,333,13,2,47,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,92.3,53,2025-03-27T21:09:32.775Z,2025-03-28T00:07:00Z,5601620149,56,Center,5601620499,154,,5601620509,214,,5601620511,230,99.1,5601620419,328,,5601620413,24,,5601620513,231,50.7,5601620505,102,58.5,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,5601620501,55,331,5601620495,83,,,5601620497,29,,5601620507,103,4.2,5601620147,17,,5601620415,15,,,,,,,,,,,,,,,,,,
2791949635,592,43,2,47,17,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-03-27T21:09:33.494Z,2025-03-27T21:09:48Z,5601620093,285,0,5601620171,233,332,5601620387,144,44,5601620091,56,Back,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949651,334,5,2,47,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,101.4,59.7,2025-03-27T21:09:34.286Z,2025-03-28T00:07:02Z,5601620183,56,Center,5601620221,233,593,5601620185,346,,,,,,,,,,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949657,593,5,2,47,18,agh9ifb2mw3ivjusgedj7c3fe,1,-1.4,40.3,2025-03-27T21:09:35.286Z,2025-03-27T23:28:13Z,5601620215,346,,5601620217,233,334,5601620213,56,Back,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949697,594,1,2,47,35,agh9ifb2mw3ivjusgedj7c3fe,1,3.3,43.3,2025-03-27T21:09:52.238Z,2025-03-28T00:07:08Z,5601620533,141,25.6,5601620529,56,Back,5601620535,212,15,5601620531,140,11.8,5601620541,237,,5601620537,213,5.35,5601620527,124,,5601621027,189,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949699,595,1,2,47,37,agh9ifb2mw3ivjusgedj7c3fe,1,11.7,25.6,2025-03-27T21:09:54.246Z,2025-03-28T00:07:11Z,5601620547,140,20.7,5601621017,189,,5601620553,213,5.5,5601620549,141,11.9,5601620545,56,Back,5601620551,212,13.3,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949707,596,1,2,47,41,agh9ifb2mw3ivjusgedj7c3fe,1,20.7,11.9,2025-03-27T21:09:57.798Z,2025-03-27T23:28:12Z,5601620585,141,8.6,5601620581,56,Back,5601620583,140,27.4,5601620589,213,5.97,5601620587,212,7.4,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949717,597,1,2,47,43,agh9ifb2mw3ivjusgedj7c3fe,1,27.3,9.4,2025-03-27T21:09:59.415Z,2025-03-27T23:28:11Z,5601620647,155,,5601620657,213,1.28,5601620653,141,49.9,5601620649,56,Back,5601620651,140,35.1,5601620655,212,28.7,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949723,598,1,2,47,45,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,53,2025-03-27T21:10:02.302Z,2025-03-27T23:28:11Z,5601620685,56,Center,5601620693,213,5.93,5601620691,212,22.4,5601620689,141,41.6,5601620687,140,64.2,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949739,599,1,2,47,47,agh9ifb2mw3ivjusgedj7c3fe,1,64.2,41.6,2025-03-27T21:10:04.190Z,2025-03-27T23:28:10Z,5601620775,212,12,5601620771,140,73.8,5601620769,56,Center,5601620777,213,5.7,5601620773,141,31.9,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949751,600,1,2,47,51,agh9ifb2mw3ivjusgedj7c3fe,1,73.6,31.7,2025-03-27T21:10:07.438Z,2025-03-27T23:28:10Z,5601620851,212,20.7,5601620845,56,Center,5601620849,141,62.1,5601620853,213,1.62,5601620993,210,13,5601620847,140,72.6,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949753,601,13,2,47,54,agh9ifb2mw3ivjusgedj7c3fe,1,78.4,52.1,2025-03-27T21:10:10.798Z,2025-03-28T00:07:43Z,5601620995,83,,5601621011,231,49.6,5601620859,18,,5601620997,29,,5601620909,20,,5601621009,230,98.9,5601621003,102,56.8,5601620999,55,600,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,5601620861,56,Center,5601620857,22,,,5601621007,215,,5601621005,103,1.4,,,,,,,,,,,,,,,,,,,,,,,
2791949803,335,5,2,47,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,-0.8,42,2025-03-27T21:10:11.655Z,2025-03-28T00:07:45Z,5601621145,56,Back,5601621161,233,602,5601621147,346,,,,,,,,,,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949759,602,5,2,47,56,agh9ifb2mw3ivjusgedj7c3fe,0,100.8,58,2025-03-27T21:10:12.655Z,2025-03-27T23:28:09Z,5601620891,56,Center,5601621165,233,335,5601620893,346,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949809,336,1,2,48,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,5.5,43,2025-03-27T21:10:25.072Z,2025-03-28T00:07:49Z,5601621187,1,,5601621321,189,,5601621177,56,Back,5601621183,212,45.6,5601621179,140,40.4,5601621191,74,,5601621173,124,,5601621181,141,3.2,amjegysk3et638l4od103c7o5,Sergio Herrera,5601621185,213,5.65,5601621175,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949813,337,1,2,48,12,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.4,3.2,2025-03-27T21:10:28.752Z,2025-03-28T00:07:51Z,5601621207,56,Center,5601621205,155,,5601621215,213,0.66,5601621211,141,29.7,5601621209,140,62.4,5601621213,212,29.3,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949821,338,1,2,48,16,2l0ldgiwsgb8d6y3z0sfgjzyj,0,59.8,25.8,2025-03-27T21:10:32.935Z,2025-03-28T00:08:08Z,5601621247,213,0.03,5601621243,141,26.4,5601621239,56,Center,5601621241,140,72.7,5601621245,212,13.6,,,,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949829,603,1,2,48,18,agh9ifb2mw3ivjusgedj7c3fe,1,28.3,72.2,2025-03-27T21:10:35.198Z,2025-03-28T00:08:13Z,5601621279,140,10.5,5601621283,212,26.8,5601621281,141,44,5601621285,213,3.94,5601621277,56,Back,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949833,604,49,2,48,21,agh9ifb2mw3ivjusgedj7c3fe,1,10.5,43.7,2025-03-27T21:10:37.662Z,2025-03-27T23:28:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949847,605,1,2,48,21,agh9ifb2mw3ivjusgedj7c3fe,1,10.5,43.7,2025-03-27T21:10:37.902Z,2025-03-27T23:28:08Z,5601621387,212,24.7,5601621389,213,5.43,5601621383,140,25.9,5601621381,56,Back,5601621385,141,16.3,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949849,606,1,2,48,26,agh9ifb2mw3ivjusgedj7c3fe,0,27.4,12.2,2025-03-27T21:10:42.406Z,2025-03-27T23:28:08Z,5601621405,213,6.22,5601621401,141,11.9,5601621397,56,Back,5601621455,236,,5601621403,212,3.5,5601621399,140,30.7,5601621461,286,,5601621457,233,339,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949859,339,74,2,48,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,65.5,94.7,2025-03-27T21:10:42.407Z,2025-03-27T23:30:26Z,5601621447,56,Left,5601621449,285,,5601621463,233,606,,,,,,,,,,,,,,,,cy3c0cj6yy1mokaj0mlk4k9re,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949867,340,5,2,48,26,2l0ldgiwsgb8d6y3z0sfgjzyj,0,65.8,100.6,2025-03-27T21:10:42.583Z,2025-03-27T23:30:25Z,5601628141,233,607,5601621495,56,Left,5601621497,347,,,,,,,,,,,,,,,,,cy3c0cj6yy1mokaj0mlk4k9re,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949909,607,5,2,48,26,agh9ifb2mw3ivjusgedj7c3fe,1,34.2,-0.6,2025-03-27T21:10:42.583Z,2025-03-27T23:28:07Z,5601621725,347,,5601621723,56,Back,5601628135,233,340,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949915,608,1,2,48,41,agh9ifb2mw3ivjusgedj7c3fe,1,34.5,0,2025-03-27T21:10:58.262Z,2025-03-27T23:28:07Z,5601621737,141,11,5601621741,213,0.68,5601621739,212,12.8,5601621733,56,Back,5601621731,107,,5601621735,140,44,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949917,609,4,2,48,43,agh9ifb2mw3ivjusgedj7c3fe,1,45,9.6,2025-03-27T21:11:00.006Z,2025-03-28T00:08:35Z,5601621789,13,,5601621795,152,,5601621791,294,,5601621811,233,341,5601621797,286,,5601621793,56,Back,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949913,341,4,2,48,43,2l0ldgiwsgb8d6y3z0sfgjzyj,0,55,90.4,2025-03-27T21:11:00.007Z,2025-03-28T01:49:56Z,5601621775,152,,5601621771,294,,5601621817,233,609,5601621777,285,,5601621773,56,Left,5601621769,13,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949957,610,1,2,48,54,agh9ifb2mw3ivjusgedj7c3fe,1,46.3,11.5,2025-03-27T21:11:10.550Z,2025-03-27T23:28:06Z,5601622001,213,2.37,5601621997,141,27.8,5601621991,152,,5601621989,5,,5601621995,140,35.5,5601621993,56,Back,5601621999,212,15.9,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949961,611,1,2,48,56,agh9ifb2mw3ivjusgedj7c3fe,1,36.5,36.2,2025-03-27T21:11:13.262Z,2025-03-27T23:28:06Z,5601622027,141,69.1,5601622025,140,40.9,5601622031,213,1.37,5601622023,56,Back,5601622029,212,22.8,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949963,612,1,2,49,0,agh9ifb2mw3ivjusgedj7c3fe,1,39.9,71.9,2025-03-27T21:11:16.790Z,2025-03-27T23:28:05Z,5601622047,141,78.2,5601622051,213,0.22,5601622045,140,58.1,5601622049,212,19.6,5601622043,56,Center,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949969,613,1,2,49,3,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,77.6,2025-03-27T21:11:19.774Z,2025-03-27T23:28:05Z,5601622083,140,41.7,5601622089,213,3.24,5601622085,141,75.2,5601622081,56,Back,5601622087,212,17.1,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949975,614,1,2,49,7,agh9ifb2mw3ivjusgedj7c3fe,1,41.6,75.2,2025-03-27T21:11:23.942Z,2025-03-27T23:28:04Z,5601622113,56,Back,5601622119,212,20.9,5601622115,140,35.9,5601622121,213,4.42,5601622117,141,45.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949989,615,1,2,49,9,agh9ifb2mw3ivjusgedj7c3fe,1,37.1,46.9,2025-03-27T21:11:25.782Z,2025-03-27T23:28:04Z,5601622197,212,18.7,5601622199,213,5.2,5601622193,140,45.5,5601622191,56,Back,5601622195,141,22.6,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949993,616,1,2,49,13,agh9ifb2mw3ivjusgedj7c3fe,1,55.9,25,2025-03-27T21:11:30.102Z,2025-03-27T23:28:04Z,5601622259,213,2.57,5601622253,140,40.4,5601622251,56,Back,5601622255,141,40.4,5601622257,212,19.4,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791949997,617,1,2,49,15,agh9ifb2mw3ivjusgedj7c3fe,1,42.1,42.7,2025-03-27T21:11:32.366Z,2025-03-27T23:28:03Z,5601622291,140,45.1,5601622295,212,21.3,5601622289,56,Back,5601622297,213,1.42,5601622293,141,73.7,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950001,618,1,2,49,19,agh9ifb2mw3ivjusgedj7c3fe,1,56.4,70.4,2025-03-27T21:11:36.358Z,2025-03-27T23:28:03Z,5601622327,213,4.46,5601622323,141,52.2,5601622319,56,Center,5601622321,140,53.4,5601622325,212,12.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950011,619,1,2,49,21,agh9ifb2mw3ivjusgedj7c3fe,1,53.2,53,2025-03-27T21:11:37.790Z,2025-03-27T23:28:02Z,5601622391,56,Center,5601622395,141,75.5,5601622399,213,1.54,5601622397,212,15.3,5601622393,140,53.6,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950017,620,1,2,49,23,agh9ifb2mw3ivjusgedj7c3fe,1,53.6,75.3,2025-03-27T21:11:39.718Z,2025-03-27T23:28:02Z,5601622427,141,86,5601622431,213,1.02,5601622425,140,57.9,5601622429,212,8.6,5601622423,56,Left,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950029,621,1,2,49,25,agh9ifb2mw3ivjusgedj7c3fe,1,57.8,86.1,2025-03-27T21:11:41.542Z,2025-03-27T23:28:02Z,5601622485,140,40.3,5601622491,213,3.58,5601622489,212,20.3,5601622483,56,Back,5601622487,141,73.4,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950043,622,1,2,49,28,agh9ifb2mw3ivjusgedj7c3fe,1,40.1,72.8,2025-03-27T21:11:44.422Z,2025-03-27T23:28:01Z,5601622571,212,20.9,5601622565,56,Back,5601622573,213,4.31,5601622569,141,44.5,5601622567,140,32.3,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950065,623,1,2,49,31,agh9ifb2mw3ivjusgedj7c3fe,1,31.7,43,2025-03-27T21:11:47.878Z,2025-03-27T23:28:01Z,5601622667,140,30.9,5601622665,56,Back,5601622671,212,19.8,5601622673,213,4.67,5601622669,141,13.9,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950083,624,1,2,49,36,agh9ifb2mw3ivjusgedj7c3fe,1,30.2,42.8,2025-03-27T21:11:52.430Z,2025-03-27T23:28:00Z,5601622767,56,Back,5601622769,140,10.3,5601622773,212,21.5,5601622775,213,2.91,5601622771,141,50.1,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
