id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,teamName
2714387635,575,10,2,79,47,3budh3j9xivsid3ptm8ptpy4k,1,12.5,52.2,2024-08-27T21:11:03.837Z,2024-08-28T05:34:50Z,5178472385,56,Back,5178472383,94,,5178472645,233,786,5178879891,178,,,,,,,,,,,,,,a045sz2acqbfgyq9puwsu8sx6,Randy Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387639,576,6,2,79,51,3budh3j9xivsid3ptm8ptpy4k,0,18,53.3,2024-08-27T21:11:07.294Z,2024-08-28T05:34:54Z,5178472417,56,Back,5178472419,73,,5178472429,233,787,,,,,,,,,,,,,,,,a045sz2acqbfgyq9puwsu8sx6,Randy Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387637,787,6,2,79,51,agh9ifb2mw3ivjusgedj7c3fe,1,82,46.7,2024-08-27T21:11:07.294Z,2024-08-28T05:34:55Z,5178472387,56,Center,5178472433,75,,5178472457,233,576,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714387721,788,1,2,80,11,agh9ifb2mw3ivjusgedj7c3fe,1,99.6,0.7,2024-08-27T21:11:27.375Z,2024-08-28T05:34:58Z,5178473471,210,15,5178472811,155,,5178472823,140,97.2,5178472829,212,40.8,5178472831,213,1.63,5178472803,2,,5178472807,6,,5178824303,72,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5178473473,154,5178879951,178,,5178472827,141,60.6,,1,5178472815,223,5178472833,1,5178472819,56,Center,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714387727,789,44,2,80,13,agh9ifb2mw3ivjusgedj7c3fe,1,96.8,61.3,2024-08-27T21:11:29.187Z,2024-08-28T06:09:50Z,5178472847,56,Center,5178472849,286,,5178472857,233,577,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714387725,577,44,2,80,13,3budh3j9xivsid3ptm8ptpy4k,0,3.2,38.7,2024-08-27T21:11:29.188Z,2024-08-28T05:35:06Z,5178472843,285,,5178472861,233,789,5178472841,56,Back,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gerard Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387733,790,15,2,80,13,agh9ifb2mw3ivjusgedj7c3fe,1,96.1,60.6,2024-08-27T21:11:29.271Z,2024-08-28T06:09:51Z,5178473481,55,788,5178473491,82,,5178473487,103,19,5178473505,233,578,5178472899,61,,5178473497,230,100,5178473493,146,99,5178880043,388,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,5178473475,78,5178473489,100,,5178473365,25,,,,5178473499,231,5178472901,56,5178473367,15,,5178473477,29,52.5,Center,5178473371,328,,,,5178824791,133,,5178473479,154,5178473485,102,48.6,,5178473495,147,51.6,Barcelona
2714387747,578,10,2,80,13,3budh3j9xivsid3ptm8ptpy4k,1,1,48.4,2024-08-27T21:11:29.334Z,2024-08-28T05:35:20Z,5178473391,94,,5178880101,178,,5178473027,56,Back,5178473511,233,790,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387741,791,4,2,80,17,agh9ifb2mw3ivjusgedj7c3fe,1,90.8,92,2024-08-27T21:11:33.697Z,2024-08-28T05:35:28Z,5178473011,152,,5178473065,233,579,5178473005,13,,5178473009,56,Left,5178473007,294,,5178473013,286,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714387749,579,4,2,80,17,3budh3j9xivsid3ptm8ptpy4k,0,9.2,8,2024-08-27T21:11:33.698Z,2024-08-28T05:35:28Z,5178473061,152,,5178473059,56,Back,5178473057,294,,5178473055,13,,5178473063,285,,5178880139,178,,5178473069,233,791,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387913,792,1,2,81,9,agh9ifb2mw3ivjusgedj7c3fe,1,88.4,87.1,2024-08-27T21:12:25.398Z,2024-08-28T05:35:33Z,5178474001,155,,5178473999,5,,5178824931,223,,5178474013,213,5.02,5178474007,140,97,5178474003,152,,5178880161,178,,5178824933,20,,4ftlhtels58lyzfluwofzwxuy,Pedri,5178473997,2,5178474011,212,29.4,5178474005,56,Center,,,5178474009,141,,,,,,,,45.9,,,,,,,,,,,,,,,,,,,Barcelona
2714387915,793,1,2,81,10,agh9ifb2mw3ivjusgedj7c3fe,0,97,45.9,2024-08-27T21:12:26.945Z,2024-08-28T05:35:38Z,5178474021,140,88.6,5178474023,141,59.2,5178474025,212,12.6,5178880197,388,,5178474027,213,2.34,5178474019,56,Center,5178474017,3,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714387957,580,12,2,81,12,3budh3j9xivsid3ptm8ptpy4k,1,13.2,45.4,2024-08-27T21:12:28.699Z,2024-08-28T05:35:42Z,5178474305,141,58.6,5178474309,213,0.42,5178474307,212,21.8,5178474295,56,Back,5178474299,140,32.1,5178880237,178,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387935,794,1,2,81,15,agh9ifb2mw3ivjusgedj7c3fe,1,69.8,48.7,2024-08-27T21:12:31.344Z,2024-08-28T05:35:52Z,5178474205,213,4.6,5178474195,3,,5178474197,56,Center,5178474199,140,68.2,5178880365,178,,5178474201,141,25.9,5178474203,212,15.6,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714387947,795,1,2,81,18,agh9ifb2mw3ivjusgedj7c3fe,1,70.5,27.1,2024-08-27T21:12:34.382Z,2024-08-28T05:35:59Z,5178474259,140,91.7,5178474261,141,46,5178474257,56,Center,5178474255,155,,5178825039,225,,5178474263,212,25.7,5178880425,178,,5178474265,213,0.52,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5178825043,72,5178825041,386,,5178474253,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714387951,796,50,2,81,18,agh9ifb2mw3ivjusgedj7c3fe,1,91.6,39.9,2024-08-27T21:12:35.120Z,2024-08-28T05:36:13Z,5178474281,56,Center,5178474345,233,581,5178474283,286,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714387963,581,7,2,81,20,3budh3j9xivsid3ptm8ptpy4k,1,8.4,60.1,2024-08-27T21:12:36.849Z,2024-08-28T05:36:18Z,5178825157,384,,5178474341,233,796,5178880525,178,,5178474331,285,,5178474329,56,Back,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387965,582,49,2,81,21,3budh3j9xivsid3ptm8ptpy4k,1,6.7,77.9,2024-08-27T21:12:37.866Z,2024-08-28T05:37:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387967,583,1,2,81,24,3budh3j9xivsid3ptm8ptpy4k,0,4.3,90.7,2024-08-27T21:12:40.545Z,2024-08-28T05:38:13Z,5178474361,1,,5178474357,212,25.6,5178474359,213,6.07,5178474355,141,82.7,5178474349,157,,5178881289,178,,5178474353,140,28.1,5178474351,56,Back,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387981,584,83,2,81,27,3budh3j9xivsid3ptm8ptpy4k,0,24.5,78.5,2024-08-27T21:12:43.429Z,2024-08-28T05:38:19Z,5178474719,399,bzgh5psb1janz9y3btpswngbu,,,,,,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714387997,797,1,2,81,28,agh9ifb2mw3ivjusgedj7c3fe,1,75.9,26.2,2024-08-27T21:12:44.669Z,2024-08-28T05:38:24Z,5178474505,213,5.52,5178474487,56,Right,5178881423,178,,5178474499,212,8.4,5178474491,140,81.7,5178474495,141,17.6,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714387993,585,45,2,81,30,3budh3j9xivsid3ptm8ptpy4k,0,12.8,82,2024-08-27T21:12:46.723Z,2024-08-28T05:38:30Z,5178474477,56,Back,5178474479,285,,5178475295,233,800,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388119,800,3,2,81,30,agh9ifb2mw3ivjusgedj7c3fe,1,87.2,18,2024-08-27T21:12:46.723Z,2024-08-28T05:38:30Z,5178475279,56,Right,5178881457,178,,5178825443,465,,5178475281,286,,5178475283,233,585,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388013,798,1,2,81,32,agh9ifb2mw3ivjusgedj7c3fe,1,96.3,23.5,2024-08-27T21:12:48.676Z,2024-08-28T05:38:42Z,5178474649,212,12.8,5178474645,140,89.3,5178475045,22,,5178475117,195,,5178475043,154,,5178881561,178,,5178474643,56,Center,5178474647,141,38.9,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5178474651,213,5178475041,210,16,,,,2.18,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Barcelona
2714388015,799,16,2,81,35,agh9ifb2mw3ivjusgedj7c3fe,1,89.8,37,2024-08-27T21:12:51.197Z,2024-08-28T05:39:01Z,5178475083,231,46.8,5178475065,121,,5178474663,56,Center,5178475081,230,98.8,5178881653,178,,5178825653,395,2,5178474661,17,,5178474905,374,12:50.2,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,5178474901,72,5178475069,29,,5178475073,55,798,,,5178475079,103,5178474657,22,5178475071,154,,5178475067,76,7,,5178475077,102,53.9,,,5178474909,375,21:34.0,5178825655,396,,,,50.4,,,,Barcelona
2714388245,586,1,2,82,49,3budh3j9xivsid3ptm8ptpy4k,1,49.9,49.9,2024-08-27T21:14:05.238Z,2024-08-28T05:39:05Z,5178475993,212,25.8,5178476219,189,,5178475991,141,73.1,5178881737,178,,5178475987,56,Back,5178475989,140,30.4,5178475995,213,2.49,5178475997,279,G,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388251,587,1,2,82,49,3budh3j9xivsid3ptm8ptpy4k,1,30.4,73.1,2024-08-27T21:14:05.708Z,2024-08-28T05:39:10Z,5178881765,178,,5178476039,213,0.22,5178476037,212,27.7,5178476035,141,81.8,5178476033,140,56.2,5178476031,56,Left,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388265,588,1,2,82,53,3budh3j9xivsid3ptm8ptpy4k,1,61.4,88.9,2024-08-27T21:14:09.242Z,2024-08-28T05:39:17Z,5178476155,213,0.56,5178881823,178,,5178476151,141,96.7,5178476153,212,10,5178476149,140,69.5,5178476147,56,Left,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388273,589,1,2,82,57,3budh3j9xivsid3ptm8ptpy4k,0,69.3,92,2024-08-27T21:14:13.185Z,2024-08-28T05:39:22Z,5178476171,140,61.4,5178476173,141,78.8,5178476165,56,Center,5178476177,213,3.97,5178881867,178,,5178476175,212,12.2,,,,,,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388299,802,49,2,82,57,agh9ifb2mw3ivjusgedj7c3fe,1,35.6,33.9,2024-08-27T21:14:13.224Z,2024-08-28T05:39:29Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388297,801,43,2,82,59,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-08-27T21:14:15.183Z,2024-08-27T21:14:20Z,5178476221,56,Back,5178476225,141,33.9,5178476301,144,12,5178476227,212,0.6,5178476229,213,2.66,5178476223,140,35.6,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388307,803,1,2,82,59,agh9ifb2mw3ivjusgedj7c3fe,0,33.5,37.2,2024-08-27T21:14:16.142Z,2024-08-28T05:39:35Z,5178476271,140,85.4,5178476267,155,,5178476269,56,Center,5178476273,141,46.5,5178476277,213,0.12,5178476279,1,,5178476275,212,54.9,5178881967,178,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388311,590,52,2,83,2,3budh3j9xivsid3ptm8ptpy4k,1,14.6,58.9,2024-08-27T21:14:18.736Z,2024-08-28T05:39:38Z,5178826645,377,,5178882029,178,,,,,,,,,,,,,,,,,,,,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388335,591,1,2,83,4,3budh3j9xivsid3ptm8ptpy4k,1,14.6,58.9,2024-08-27T21:14:20.330Z,2024-08-28T05:39:46Z,5178476415,140,26.3,5178476419,212,20.8,5178476417,141,83.5,5178476411,123,,5178476413,56,Back,5178882101,178,,5178476421,213,0.94,,,,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388357,592,1,2,83,10,3budh3j9xivsid3ptm8ptpy4k,1,27,79.9,2024-08-27T21:14:26.647Z,2024-08-28T05:39:49Z,5178882113,178,,5178476563,213,4.01,5178476559,141,54.4,5178476561,212,22.8,5178476557,140,12.9,5178476555,56,Back,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388381,593,1,2,83,16,3budh3j9xivsid3ptm8ptpy4k,0,15.5,51,2024-08-27T21:14:32.725Z,2024-08-28T05:39:57Z,5178476705,212,81.6,5178882131,178,,5178476709,1,,5178476707,213,6.25,5178476697,157,,5178476699,56,Center,5178476701,140,93.2,5178476703,141,46.8,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388387,804,49,2,83,21,agh9ifb2mw3ivjusgedj7c3fe,1,8.4,54.7,2024-08-27T21:14:37.456Z,2024-08-28T05:40:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388405,805,1,2,83,23,agh9ifb2mw3ivjusgedj7c3fe,1,8.1,52.1,2024-08-27T21:14:39.644Z,2024-08-28T05:40:05Z,5178882183,178,,5178476813,140,14.4,5178476811,56,Back,5178476817,212,14.8,5178476819,213,5.18,5178476815,141,32.7,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388419,806,1,2,83,27,agh9ifb2mw3ivjusgedj7c3fe,1,26.1,31.5,2024-08-27T21:14:43.403Z,2024-08-28T05:40:07Z,5178476913,140,31,5178476911,56,Back,5178882233,178,,5178476915,141,43.3,5178476919,213,1,5178476917,212,9.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388427,807,1,2,83,29,agh9ifb2mw3ivjusgedj7c3fe,1,31.8,43.3,2024-08-27T21:14:45.429Z,2024-08-28T05:40:10Z,5178476955,213,4.56,5178476953,212,11.8,5178476947,56,Back,5178476949,140,30.1,5178476951,141,26.1,5178882245,178,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388437,808,1,2,83,32,agh9ifb2mw3ivjusgedj7c3fe,1,30.1,26.1,2024-08-27T21:14:48.420Z,2024-08-28T05:40:13Z,5178882281,178,,5178477019,212,12.7,5178477017,141,44,5178477015,140,33.5,5178477021,213,1.29,5178477013,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388443,809,1,2,83,36,agh9ifb2mw3ivjusgedj7c3fe,1,33,42.5,2024-08-27T21:14:52.349Z,2024-08-28T05:40:16Z,5178477051,56,Back,5178477053,140,37.5,5178477059,213,1.32,5178477057,212,19.2,5178882291,178,,5178477055,141,69.9,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388455,810,1,2,83,38,agh9ifb2mw3ivjusgedj7c3fe,1,38.1,74.9,2024-08-27T21:14:54.792Z,2024-08-28T05:40:19Z,5178477107,56,Back,5178477111,140,41.5,5178882319,178,,5178477115,141,94.6,5178477119,213,1.31,5178477117,212,13.9,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388457,811,3,2,83,40,agh9ifb2mw3ivjusgedj7c3fe,0,43.4,95.2,2024-08-27T21:14:56.807Z,2024-08-28T05:40:22Z,5178882347,178,,5178826915,464,,5178477125,286,,5178477161,233,594,5178477123,56,Back,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388461,594,7,2,83,40,3budh3j9xivsid3ptm8ptpy4k,0,56.6,4.8,2024-08-27T21:14:56.899Z,2024-08-28T05:40:25Z,5178826947,385,,5178477155,233,811,5178477135,56,Right,5178477137,285,,5178882365,178,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388467,812,61,2,83,40,agh9ifb2mw3ivjusgedj7c3fe,1,45.5,89.1,2024-08-27T21:14:56.912Z,2024-08-28T05:41:15Z,5178882425,178,,5178477181,56,Back,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388475,595,61,2,83,40,3budh3j9xivsid3ptm8ptpy4k,1,58.4,7,2024-08-27T21:14:56.963Z,2024-08-28T05:41:11Z,5178477199,56,Right,5178882599,178,,,,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388479,813,1,2,83,41,agh9ifb2mw3ivjusgedj7c3fe,1,45.5,89.1,2024-08-27T21:14:57.739Z,2024-08-28T05:41:22Z,5178477251,213,5.75,5178477245,140,59.4,5178882769,178,,5178477249,212,17,5178477247,141,76.3,5178477243,56,Center,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388491,814,1,2,83,47,agh9ifb2mw3ivjusgedj7c3fe,0,77.9,62.3,2024-08-27T21:15:03.950Z,2024-08-28T05:41:28Z,5178882833,178,,5178477305,56,Center,5178477307,140,81.5,5178477309,141,48.1,5178477313,213,5.09,5178477311,212,10.4,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388493,596,8,2,83,48,3budh3j9xivsid3ptm8ptpy4k,1,19.4,53.5,2024-08-27T21:15:04.508Z,2024-08-28T05:41:33Z,5178882867,178,,5178477319,56,Back,5178827101,385,,,,,,,,,,,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388515,597,5,2,83,53,3budh3j9xivsid3ptm8ptpy4k,0,37.3,102,2024-08-27T21:15:09.859Z,2024-08-28T05:41:36Z,5178477523,233,815,5178477467,56,Back,5178477469,347,,,,,,,,,,,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388527,815,5,2,83,53,agh9ifb2mw3ivjusgedj7c3fe,1,62.7,-2,2024-08-27T21:15:09.859Z,2024-08-28T05:41:36Z,5178477505,347,,5178477519,233,597,5178477503,56,Right,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388533,816,1,2,83,59,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,0,2024-08-27T21:15:16.083Z,2024-08-28T05:41:40Z,5178477555,213,0.65,5178477551,141,12,5178477545,107,,5178477553,212,15.4,5178477547,56,Right,5178477549,140,76.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388541,817,1,2,84,1,agh9ifb2mw3ivjusgedj7c3fe,1,76.9,12,2024-08-27T21:15:17.414Z,2024-08-28T05:41:44Z,5178477587,140,74.2,5178477589,141,7.1,5178477585,56,Right,5178477597,156,,5178882919,178,,5178477593,213,4.01,5178477591,212,4.4,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388547,818,50,2,84,2,agh9ifb2mw3ivjusgedj7c3fe,1,71.2,7.6,2024-08-27T21:15:18.715Z,2024-08-28T05:41:50Z,5178477631,233,598,5178477619,286,,5178477617,56,Right,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388549,598,7,2,84,2,3budh3j9xivsid3ptm8ptpy4k,1,28.8,92.4,2024-08-27T21:15:19.118Z,2024-08-28T05:41:52Z,5178827249,384,,5178477625,233,818,5178477623,285,,5178882977,178,,5178477621,56,Back,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388561,599,61,2,84,3,3budh3j9xivsid3ptm8ptpy4k,0,38.2,94.4,2024-08-27T21:15:20.020Z,2024-08-28T05:41:57Z,5178477679,56,Back,5178883009,178,,,,,,,,,,,,,,,,,,,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388555,819,3,2,84,4,agh9ifb2mw3ivjusgedj7c3fe,0,68.6,9.8,2024-08-27T21:15:20.908Z,2024-08-28T05:42:02Z,5178477721,233,600,5178883051,178,,5178827417,465,,5178477661,286,,5178477659,56,Right,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388565,600,7,2,84,4,3budh3j9xivsid3ptm8ptpy4k,0,31.4,90.2,2024-08-27T21:15:21.107Z,2024-08-28T05:42:06Z,5178477713,233,819,5178477703,285,,5178827459,385,,5178477701,56,Back,5178883101,178,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388571,820,1,2,84,8,agh9ifb2mw3ivjusgedj7c3fe,1,61.9,64.3,2024-08-27T21:15:24.597Z,2024-08-28T05:43:08Z,5178883413,178,,5178477733,140,54,5178477731,56,Center,5178477737,212,10.3,5178477739,213,3.78,5178477735,141,55.2,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388577,821,1,2,84,10,agh9ifb2mw3ivjusgedj7c3fe,1,54.5,55.8,2024-08-27T21:15:26.700Z,2024-08-28T05:43:11Z,5178477767,213,5.82,5178883425,178,,5178477765,212,9.8,5178477761,140,62.9,5178477759,56,Center,5178477763,141,49.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
