id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,teamName
2815079513,40,1,1,2,40,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,60.2,2025-05-15T19:33:16.998Z,2025-05-16T05:44:06Z,5729039155,213,2.74,5729039149,140,52.6,5729039151,141,67.3,5729039153,212,12.3,5729634905,178,,5729039147,56,Center,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079529,41,1,1,2,41,agh9ifb2mw3ivjusgedj7c3fe,1,53,66.1,2025-05-15T19:33:18.558Z,2025-05-16T05:44:18Z,5729039277,212,7.2,5729634975,178,,5729039279,213,4.12,5729039275,141,57.3,5729039273,140,49.2,5729039271,56,Back,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079553,42,1,1,2,46,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,47.5,2025-05-15T19:33:23.198Z,2025-05-16T05:44:32Z,5729039445,213,1.27,5729039443,212,16.1,5729039441,141,70.2,5729039437,56,Center,5729635065,178,,5729039439,140,58.9,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079565,43,1,1,2,50,agh9ifb2mw3ivjusgedj7c3fe,1,67,74.1,2025-05-15T19:33:27.078Z,2025-05-16T05:44:46Z,5729635151,178,,5729039509,140,74,5729039513,212,16.2,5729039511,141,95.4,5729039515,213,1.1,5729039507,56,Left,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079593,44,1,1,2,52,agh9ifb2mw3ivjusgedj7c3fe,1,72.2,93.5,2025-05-15T19:33:29.518Z,2025-05-16T05:45:35Z,5729039649,140,60.9,5729039647,56,Left,5729635479,178,,5729039651,141,81.8,5729039653,212,14.3,5729039655,213,3.73,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079613,45,1,1,2,54,agh9ifb2mw3ivjusgedj7c3fe,1,60.9,81.8,2025-05-15T19:33:31.478Z,2025-05-16T05:45:43Z,5729039719,141,64.6,5729039723,213,4.38,5729039721,212,12.4,5729039715,56,Center,5729635515,178,,5729039717,140,57.1,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079629,46,1,1,2,56,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,60.3,2025-05-15T19:33:33.598Z,2025-05-16T05:45:52Z,5729039827,213,4.89,5729635557,178,,5729039823,141,17.3,5729039821,140,59.4,5729039825,212,29.7,5729039819,56,Right,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079637,47,1,1,2,59,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,17.3,2025-05-15T19:33:36.038Z,2025-05-16T05:46:00Z,5729635603,178,,5729039867,212,11.7,5729039869,213,5.58,5729039863,140,67.9,5729039861,56,Right,5729039865,141,6.2,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079645,48,1,1,3,0,agh9ifb2mw3ivjusgedj7c3fe,1,67.9,6.2,2025-05-15T19:33:37.038Z,2025-05-16T05:46:09Z,5729039949,156,,5729039907,56,Right,5729039913,212,11.5,5729039911,141,9.1,5729039915,213,2.97,5729039909,140,57.1,5729635659,178,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079679,49,1,1,3,2,agh9ifb2mw3ivjusgedj7c3fe,1,57,9.4,2025-05-15T19:33:39.318Z,2025-05-16T05:46:17Z,5729635705,178,,5729040117,212,10.3,5729040115,141,24.6,5729040111,56,Center,5729040113,140,56.5,5729040119,213,1.62,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079691,50,1,1,3,4,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,19.5,2025-05-15T19:33:41.478Z,2025-05-16T05:46:25Z,5729040181,141,8.6,5729040183,212,7.4,5729040185,213,4.71,5729635755,178,,5729040177,56,Right,5729040179,140,56.8,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079745,51,1,1,3,6,agh9ifb2mw3ivjusgedj7c3fe,1,55.8,11.1,2025-05-15T19:33:43.598Z,2025-05-16T05:46:35Z,5729635827,178,,5729040459,140,52.6,5729040461,141,33.7,5729040463,212,15.7,5729040465,213,1.79,5729040457,56,Center,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079781,52,1,1,3,11,agh9ifb2mw3ivjusgedj7c3fe,1,60.1,34.2,2025-05-15T19:33:48.718Z,2025-05-16T05:46:42Z,5729040639,140,65.8,5729040641,141,7.9,5729040643,212,18.9,5729040645,213,5.04,5729635873,178,,5729040637,56,Right,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079797,53,1,1,3,15,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,8.9,2025-05-15T19:33:52.478Z,2025-05-16T05:46:50Z,5729040725,140,60.1,5729040723,56,Right,5729040729,212,7.7,5729040727,141,15.9,5729040731,213,2.48,5729635929,178,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079801,54,1,1,3,16,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,16.1,2025-05-15T19:33:53.838Z,2025-05-16T05:46:57Z,5729040749,56,Right,5729635989,178,,5729040757,213,0.39,5729040751,140,64.1,5729040753,141,18.8,5729040755,212,4.8,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079807,55,1,1,3,17,agh9ifb2mw3ivjusgedj7c3fe,1,64.1,18.8,2025-05-15T19:33:54.478Z,2025-05-16T05:47:04Z,5729040797,212,7.5,5729636045,178,,5729040823,156,,5729040795,141,13.2,5729040791,56,Right,5729040793,140,58,5729040799,213,3.68,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079821,56,1,1,3,18,agh9ifb2mw3ivjusgedj7c3fe,1,58,13.2,2025-05-15T19:33:55.758Z,2025-05-16T05:47:13Z,5729040875,140,64.2,5729636153,178,,5729040873,56,Right,5729040879,212,8.4,5729040881,213,5.61,5729040877,141,5.5,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079825,57,1,1,3,20,agh9ifb2mw3ivjusgedj7c3fe,1,64.2,5.5,2025-05-15T19:33:57.238Z,2025-05-16T05:47:22Z,5729040905,213,6.09,5729040901,141,3.5,5729040903,212,7.1,5729040897,56,Right,5729636223,178,,5729040899,140,70.8,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079831,58,1,1,3,21,agh9ifb2mw3ivjusgedj7c3fe,1,70.8,3.5,2025-05-15T19:33:58.837Z,2025-05-16T09:53:52Z,5729040947,212,11.6,5729636341,178,,5729040949,213,0.94,5729040941,56,Right,5729040943,140,77.3,5729040945,141,17.3,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079835,59,1,1,3,23,agh9ifb2mw3ivjusgedj7c3fe,0,77.3,17.3,2025-05-15T19:33:59.998Z,2025-05-16T05:48:08Z,5729040975,212,1.7,5729040995,236,,5729040971,140,76.7,5729040969,56,Right,5729636473,178,,5729040973,141,19.7,5729041001,286,,5729040997,233,18,4ftlhtels58lyzfluwofzwxuy,Pedri,5729040977,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815079839,18,74,1,3,23,c8llrezkm3b3op4afrou6b487,1,26.4,84.5,2025-05-15T19:34:00.118Z,2025-05-16T05:48:12Z,5729041047,233,59,5729040991,56,Back,5729040993,285,,5729636521,178,,,,,,,,,,,,,,74wjzeja92l4q8fpy1bkmcsfd,Pol Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815079849,19,49,1,3,24,c8llrezkm3b3op4afrou6b487,1,18.3,90.8,2025-05-15T19:34:01.358Z,2025-05-16T07:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,74wjzeja92l4q8fpy1bkmcsfd,Pol Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815079863,20,1,1,3,24,c8llrezkm3b3op4afrou6b487,1,18.2,91.4,2025-05-15T19:34:01.438Z,2025-05-16T07:25:52Z,5729041131,56,Back,5729041133,140,12.7,5729636723,178,,5729041135,141,71,5729041139,213,4.32,5729041137,212,15,,,,,,,74wjzeja92l4q8fpy1bkmcsfd,Pol Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815079889,21,1,1,3,27,c8llrezkm3b3op4afrou6b487,1,22.5,68.7,2025-05-15T19:34:04.518Z,2025-05-16T05:48:54Z,5729636817,178,,5729041279,56,Back,5729041287,213,5.67,5729041285,212,16.1,5729041283,141,55.1,5729041281,140,35.1,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815079897,22,1,1,3,31,c8llrezkm3b3op4afrou6b487,1,55,50.3,2025-05-15T19:34:08.718Z,2025-05-16T05:49:05Z,5729041359,140,67.4,5729636883,178,,5729041361,141,25,5729041363,212,21.6,5729041357,56,Center,5729041365,213,5.36,,,,,,,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815079911,23,1,1,3,34,c8llrezkm3b3op4afrou6b487,1,70.6,32.3,2025-05-15T19:34:11.798Z,2025-05-16T05:49:20Z,5729041463,212,19.7,5729042727,210,13,5729041459,140,87.2,5729636983,178,,5729041461,141,45.7,5729041465,213,0.48,5729041457,56,Center,5729041581,4,,5fqvl0m1rkzhj9tmafrcxur6c,Roberto Fernández,5729042729,154,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815079913,24,13,1,3,36,c8llrezkm3b3op4afrou6b487,1,85.9,46.4,2025-05-15T19:34:13.518Z,2025-05-16T05:49:57Z,5729042759,55,23,5729042777,231,48.2,5729042165,20,,5729637239,178,,5729041471,17,,5729043809,23,,5729042773,230,93,5729042765,103,4.2,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,5729042757,154,,,5729042767,214,5729042755,29,5729041473,56,Center,5729042769,328,5729042763,102,58.2,5729322417,83,,,,,,,,,,,,,,,,,,Espanyol
2815079921,25,5,1,3,37,c8llrezkm3b3op4afrou6b487,0,100.6,56.8,2025-05-15T19:34:14.398Z,2025-05-16T05:50:06Z,5729041511,56,Center,5729041513,346,,5729042715,233,60,,,,,,,,,,,,,,,,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080147,60,5,1,3,37,agh9ifb2mw3ivjusgedj7c3fe,1,-0.6,43.2,2025-05-15T19:34:14.398Z,2025-05-16T05:50:06Z,5729042701,233,25,5729042679,56,Back,5729042681,346,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080179,61,1,1,4,5,agh9ifb2mw3ivjusgedj7c3fe,1,4.1,40.7,2025-05-15T19:34:42.518Z,2025-05-16T05:50:21Z,5729042873,56,Back,5729042871,124,,5729042875,140,29.3,5729042879,212,30.5,5729042877,141,63.1,5729042881,213,0.52,5729044569,189,,5729042885,237,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080181,62,61,1,4,6,agh9ifb2mw3ivjusgedj7c3fe,1,61.5,72.4,2025-05-15T19:34:43.878Z,2025-05-16T05:50:46Z,5729637547,178,,5729042887,56,Center,,,,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080191,63,1,1,4,9,agh9ifb2mw3ivjusgedj7c3fe,1,60.7,66,2025-05-15T19:34:46.678Z,2025-05-16T05:51:08Z,5729042937,212,22.6,5729637711,178,,5729042931,56,Back,5729042933,140,43.7,5729042935,141,45.5,5729042939,213,3.8,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080213,64,1,1,4,12,agh9ifb2mw3ivjusgedj7c3fe,1,44.9,45.4,2025-05-15T19:34:49.638Z,2025-05-16T05:51:21Z,5729637795,178,,5729043097,56,Center,5729043105,213,0.49,5729043101,141,53.7,5729043103,212,12.1,5729043099,140,55.1,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080221,65,1,1,4,15,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,46.1,2025-05-15T19:34:52.518Z,2025-05-16T05:51:32Z,5729043129,212,14.8,5729043125,140,61.2,5729637857,178,,5729043123,56,Center,5729043131,213,1.15,5729043127,141,66,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080251,66,1,1,4,17,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,67.2,2025-05-15T19:34:54.198Z,2025-05-16T05:51:53Z,5729043297,141,68.2,5729638039,178,,5729043295,140,68.3,5729043293,56,Center,5729043301,213,0.08,5729043299,212,8.1,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080261,67,1,1,4,21,agh9ifb2mw3ivjusgedj7c3fe,1,70.7,54,2025-05-15T19:34:58.318Z,2025-05-16T05:52:07Z,5729043359,140,79.6,5729638145,178,,5729043361,141,61.7,5729043363,212,10.7,5729043357,56,Center,5729043365,213,0.51,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080265,26,45,1,4,22,c8llrezkm3b3op4afrou6b487,0,25.1,33,2025-05-15T19:34:59.798Z,2025-05-16T05:52:20Z,5729043381,56,Back,5729043383,285,,5729043451,233,68,,,,,,,,,,,,,,,,1am59svvwz5idpdjq307dd5hw,Antoniu Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080275,68,3,1,4,22,agh9ifb2mw3ivjusgedj7c3fe,1,74.9,67,2025-05-15T19:34:59.798Z,2025-05-16T05:52:20Z,5729323311,464,,5729043447,233,26,5729638251,178,,5729043441,56,Center,5729043443,286,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080285,69,1,1,4,25,agh9ifb2mw3ivjusgedj7c3fe,1,70.4,74.1,2025-05-15T19:35:02.158Z,2025-05-16T05:52:35Z,5729638365,178,,5729043509,140,80.9,5729043507,56,Left,5729043515,213,0.87,5729043513,212,17.2,5729043511,141,93.5,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080299,70,1,1,4,28,agh9ifb2mw3ivjusgedj7c3fe,1,79.8,91.2,2025-05-15T19:35:05.198Z,2025-05-16T05:52:46Z,5729043581,213,4.9,5729043577,141,68.9,5729043579,212,15.4,5729043573,56,Center,5729638457,178,,5729043575,140,82.6,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080307,71,1,1,4,29,agh9ifb2mw3ivjusgedj7c3fe,1,82.2,68.1,2025-05-15T19:35:06.078Z,2025-05-16T05:52:58Z,5729043639,212,7.3,5729638531,388,,5729043635,140,78.6,5729043633,56,Center,5729043641,213,2.11,5729043637,141,77.3,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080347,72,1,1,4,31,agh9ifb2mw3ivjusgedj7c3fe,1,80,74.5,2025-05-15T19:35:08.518Z,2025-05-16T05:53:07Z,5729043731,56,Left,5729043733,140,86.2,5729043735,141,88.4,5729043739,213,0.97,5729043737,212,11.5,5729638607,178,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080361,73,1,1,4,34,agh9ifb2mw3ivjusgedj7c3fe,1,85.6,88.4,2025-05-15T19:35:11.038Z,2025-05-16T05:53:17Z,5729638681,178,,5729043831,212,11.6,5729043833,213,4.31,5729043827,140,81.3,5729043829,141,72.7,5729043825,56,Center,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080363,74,1,1,4,35,agh9ifb2mw3ivjusgedj7c3fe,0,81.5,72.7,2025-05-15T19:35:12.158Z,2025-05-16T05:53:27Z,5729043847,213,0.3,5729043903,233,27,5729043839,56,Center,5729043901,236,,5729638747,178,,5729043843,141,73.9,5729043841,140,84,5729043845,212,2.7,4ftlhtels58lyzfluwofzwxuy,Pedri,5729043907,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080375,27,74,1,4,35,c8llrezkm3b3op4afrou6b487,1,19,23,2025-05-15T19:35:12.198Z,2025-05-16T05:53:35Z,5729043889,56,Back,5729043891,285,,5729638791,178,,5729043915,233,74,,,,,,,,,,,,,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080381,28,49,1,4,37,c8llrezkm3b3op4afrou6b487,1,22.6,8.5,2025-05-15T19:35:14.198Z,2025-05-16T05:53:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1am59svvwz5idpdjq307dd5hw,Antoniu Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815130613,646,3,1,4,39,c8llrezkm3b3op4afrou6b487,0,27.1,4.3,2025-05-15T19:35:16.398Z,2025-05-16T05:54:07Z,5729324477,285,,5729638967,178,,5729324481,467,afxjicw89683nlpms9yy5x51x,5729324475,56,Back,5729324479,465,,,,,,,,,,,1am59svvwz5idpdjq307dd5hw,Antoniu Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080393,29,43,1,4,39,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T19:35:16.718Z,2025-05-15T19:35:21Z,5729044177,144,3,5729043967,285,0,5729043989,211,0,5729043965,56,Back,,,,,,,,,,,,,1am59svvwz5idpdjq307dd5hw,Antoniu Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080433,30,4,1,4,40,c8llrezkm3b3op4afrou6b487,1,27.3,3.4,2025-05-15T19:35:17.197Z,2025-05-16T05:54:14Z,5729044137,285,,5729044295,294,,5729044205,233,76,5729044127,13,,5729044131,56,Back,5729044133,152,,,,,,,,1am59svvwz5idpdjq307dd5hw,Antoniu Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080429,76,4,1,4,40,agh9ifb2mw3ivjusgedj7c3fe,0,72.7,96.6,2025-05-15T19:35:17.198Z,2025-05-16T05:54:14Z,5729639005,178,,5729044235,233,30,5729044201,152,,5729044203,286,,5729044197,294,,5729044199,56,Left,5729044195,13,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080401,75,43,1,4,40,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-15T19:35:17.473Z,2025-05-15T19:35:24Z,5729044337,144,83,5729044293,399,1am59svvwz5idpdjq307dd5hw,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080659,31,1,1,5,5,c8llrezkm3b3op4afrou6b487,1,34.9,4.6,2025-05-15T19:35:42.398Z,2025-05-16T05:54:22Z,5729045193,5,,5729045199,56,Right,5729045201,140,80.5,5729045197,152,,5729045205,212,48.6,5729045207,213,0.17,5729045195,155,,5729045203,141,16.9,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,5729639075,178,,,5729045209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080689,32,1,1,5,16,c8llrezkm3b3op4afrou6b487,0,94.7,1.9,2025-05-15T19:35:53.958Z,2025-05-16T05:54:35Z,5729045403,236,,5729045409,286,,5729045375,2,,5729325055,225,,5729045381,140,94.3,5729045385,212,1.6,5729045387,213,1.84,5729045379,56,Right,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,5729045405,233,77,,5729325057,386,5729325059,20,5729045383,141,4.1,5729639125,178,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080685,77,12,1,5,17,agh9ifb2mw3ivjusgedj7c3fe,1,6.8,93.9,2025-05-15T19:35:54.038Z,2025-05-16T05:54:51Z,5729045355,185,,5729045357,56,Back,5729045417,233,32,5729639199,178,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080701,33,61,1,5,17,c8llrezkm3b3op4afrou6b487,1,94.2,4.1,2025-05-15T19:35:54.118Z,2025-05-16T05:55:02Z,5729639257,178,,5729045445,56,Right,5729639255,21,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080711,34,5,1,5,17,c8llrezkm3b3op4afrou6b487,0,92.8,-1.2,2025-05-15T19:35:54.398Z,2025-05-16T05:55:08Z,5729045981,233,78,5729045479,56,Right,5729045481,347,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080693,78,5,1,5,17,agh9ifb2mw3ivjusgedj7c3fe,1,7.2,101.2,2025-05-15T19:35:54.398Z,2025-05-16T05:55:09Z,5729045959,233,34,5729045413,347,,5729045411,56,Back,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080891,79,1,1,5,38,agh9ifb2mw3ivjusgedj7c3fe,1,7.4,100,2025-05-15T19:36:15.078Z,2025-05-16T05:55:17Z,5729046329,56,Back,5729046337,213,5.72,5729046335,212,7,5729046331,140,13,5729046333,141,95.9,5729046327,107,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080893,80,1,1,5,39,agh9ifb2mw3ivjusgedj7c3fe,1,14,94.8,2025-05-15T19:36:15.998Z,2025-05-16T05:55:25Z,5729046349,141,97.5,5729046345,56,Back,5729639449,178,,5729046347,140,9,5729046353,213,2.81,5729046351,212,5.6,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080899,81,1,1,5,40,agh9ifb2mw3ivjusgedj7c3fe,0,9.8,97.7,2025-05-15T19:36:17.238Z,2025-05-16T05:55:34Z,5729046377,1,,5729639519,178,,5729046367,56,Back,5729046375,213,0.16,5729046373,212,18.4,5729046371,141,100,5729046369,140,27.1,5729046365,157,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080913,35,5,1,5,42,c8llrezkm3b3op4afrou6b487,1,73.2,-1.8,2025-05-15T19:36:19.918Z,2025-05-16T05:55:41Z,5729046447,347,,5729046445,56,Right,5729046449,233,82,,,,,,,,,,,,,,,,1am59svvwz5idpdjq307dd5hw,Antoniu Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815080903,82,5,1,5,42,agh9ifb2mw3ivjusgedj7c3fe,0,26.8,101.8,2025-05-15T19:36:19.918Z,2025-05-16T05:55:42Z,5729046467,233,35,5729046393,56,Back,5729046395,347,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815080953,36,1,1,5,49,c8llrezkm3b3op4afrou6b487,1,79.4,0,2025-05-15T19:36:26.718Z,2025-05-16T05:55:49Z,5729046715,140,74.8,5729046711,107,,5729046713,56,Right,5729046721,213,2.11,5729046719,212,9.5,5729046717,141,10.4,,,,,,,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
