id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,teamName
2765169487,240,44,1,25,18,agh9ifb2mw3ivjusgedj7c3fe,0,42.1,84.1,2025-01-12T19:25:40.854Z,2025-01-12T19:30:32Z,5455550101,56,Back,5455550103,285,,5455550163,233,149,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169489,150,12,1,25,19,3kq9cckrnlogidldtdie2fkbl,1,51.4,13.6,2025-01-12T19:25:41.902Z,2025-01-12T19:25:43Z,5455550147,15,,5455550137,213,5.35,5455550133,141,4.6,5455550135,212,7.6,5455550129,56,Right,5455550131,140,55.7,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169507,241,1,1,25,21,agh9ifb2mw3ivjusgedj7c3fe,0,39.8,91.1,2025-01-12T19:25:44.036Z,2025-01-12T19:25:52Z,5455550235,213,0,5455550229,140,87.1,5455550231,141,91.4,5455550413,155,,5455550233,212,49.7,5455550237,1,,5455550227,56,Left,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169515,151,49,1,25,25,3kq9cckrnlogidldtdie2fkbl,1,7,7.2,2025-01-12T19:25:47.514Z,2025-01-12T19:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169531,152,1,1,25,26,3kq9cckrnlogidldtdie2fkbl,1,6.1,5.8,2025-01-12T19:25:48.413Z,2025-01-12T19:25:50Z,5455550347,141,4.1,5455550351,213,6.21,5455550343,56,Back,5455550345,140,20.4,5455550349,212,15.1,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169557,153,1,1,25,28,3kq9cckrnlogidldtdie2fkbl,1,20.4,6.3,2025-01-12T19:25:50.477Z,2025-01-12T19:25:53Z,5455550467,140,9.6,5455550465,56,Back,5455550469,141,45.1,5455550473,213,1.98,5455550471,212,28.7,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169567,154,12,1,25,31,3kq9cckrnlogidldtdie2fkbl,1,9.6,45.1,2025-01-12T19:25:53.286Z,2025-01-12T19:25:57Z,5455550531,213,5.46,5455550529,212,43.8,5455550525,140,38.1,5455550619,167,,5455550523,56,Back,5455550527,141,0,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169569,155,5,1,25,32,3kq9cckrnlogidldtdie2fkbl,0,38.8,-1.4,2025-01-12T19:25:54.645Z,2025-01-12T19:30:20Z,5455550537,347,,5455550535,56,Back,5455550973,233,242,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169641,242,5,1,25,32,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,101.4,2025-01-12T19:25:54.645Z,2025-01-12T19:30:19Z,5455550955,347,,5455550953,56,Left,5455550969,233,155,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169649,243,1,1,25,45,agh9ifb2mw3ivjusgedj7c3fe,1,60.2,100,2025-01-12T19:26:07.284Z,2025-01-12T19:26:09Z,5455551025,212,16.9,5455551021,140,45.1,5455551017,107,,5455551019,56,Back,5455551027,213,3.49,5455551023,141,92.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169659,244,1,1,25,47,agh9ifb2mw3ivjusgedj7c3fe,1,45.1,92.9,2025-01-12T19:26:09.604Z,2025-01-12T19:26:11Z,5455551105,56,Back,5455551113,213,3.81,5455551109,141,80.1,5455551111,212,14,5455551107,140,34.7,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169669,245,1,1,25,49,agh9ifb2mw3ivjusgedj7c3fe,1,34.1,79.7,2025-01-12T19:26:11.604Z,2025-01-12T19:26:14Z,5455551197,141,60.3,5455551193,56,Back,5455551199,212,25,5455551201,213,3.7,5455551195,140,13.9,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169687,246,1,1,25,52,agh9ifb2mw3ivjusgedj7c3fe,1,13.9,60.3,2025-01-12T19:26:14.357Z,2025-01-12T19:26:18Z,5455551299,212,23,5455551301,213,4.79,5455551295,140,15.5,5455551293,56,Back,5455551297,141,26.6,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169707,247,1,1,25,55,agh9ifb2mw3ivjusgedj7c3fe,0,15.7,25.1,2025-01-12T19:26:17.925Z,2025-01-12T19:26:20Z,5455551401,212,31.7,5455551403,213,0.53,5455551399,141,48.5,5455551395,56,Back,5455551397,140,41.8,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169709,156,49,1,25,58,3kq9cckrnlogidldtdie2fkbl,1,55.8,60.4,2025-01-12T19:26:20.590Z,2025-01-12T19:26:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169715,157,1,1,25,58,3kq9cckrnlogidldtdie2fkbl,0,55.8,60.4,2025-01-12T19:26:20.774Z,2025-01-12T19:26:21Z,5455551425,141,59,5455551421,56,Back,5455551427,212,10.6,5455551423,140,45.7,5455551429,213,3.23,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169719,248,8,1,26,0,agh9ifb2mw3ivjusgedj7c3fe,1,49.4,41.5,2025-01-12T19:26:22.341Z,2025-01-13T15:10:23Z,5455551447,56,Back,5456176849,383,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169727,249,49,1,26,1,agh9ifb2mw3ivjusgedj7c3fe,1,47.3,41,2025-01-12T19:26:23.414Z,2025-01-12T19:26:23Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169731,158,45,1,26,1,3kq9cckrnlogidldtdie2fkbl,0,54.6,63.8,2025-01-12T19:26:23.861Z,2025-01-12T19:30:28Z,5455551493,56,Center,5455551495,285,,5455551679,233,250,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169761,250,3,1,26,1,agh9ifb2mw3ivjusgedj7c3fe,1,45.4,36.2,2025-01-12T19:26:23.861Z,2025-01-13T15:10:27Z,5455551639,56,Back,5455551659,233,158,5456176905,464,,5455551641,286,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169769,251,1,1,26,4,agh9ifb2mw3ivjusgedj7c3fe,1,44.9,20.8,2025-01-12T19:26:26.533Z,2025-01-12T19:26:28Z,5455551739,212,15.3,5455551735,140,55.6,5455551741,213,5.54,5455551737,141,5.6,5455551733,56,Right,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169781,252,1,1,26,5,agh9ifb2mw3ivjusgedj7c3fe,1,60.7,4.7,2025-01-12T19:26:28.214Z,2025-01-12T19:26:30Z,5455551775,140,57.3,5455551781,213,2.04,5455551779,212,7.9,5455551777,141,15.1,5455551773,56,Right,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169791,253,1,1,26,8,agh9ifb2mw3ivjusgedj7c3fe,1,52.4,19.4,2025-01-12T19:26:30.454Z,2025-01-12T19:26:32Z,5455551845,141,31.3,5455551841,56,Back,5455551849,213,2.44,5455551843,140,43.3,5455551847,212,12.5,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169805,254,1,1,26,9,agh9ifb2mw3ivjusgedj7c3fe,1,43.9,33.7,2025-01-12T19:26:31.924Z,2025-01-12T19:26:34Z,5455551923,212,18.8,5455551919,140,53.8,5455551917,56,Center,5455551921,141,56.7,5455551925,213,0.98,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169829,255,1,1,26,12,agh9ifb2mw3ivjusgedj7c3fe,1,53.7,57,2025-01-12T19:26:34.294Z,2025-01-12T19:26:39Z,5455552157,212,26.6,5455552151,56,Left,5455552153,140,64.7,5455552155,141,92.3,5455552159,213,1.12,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169855,256,1,1,26,17,agh9ifb2mw3ivjusgedj7c3fe,1,78.3,90,2025-01-12T19:26:39.669Z,2025-01-12T19:26:44Z,5455552267,56,Left,5455552275,213,3.65,5455552271,141,80.1,5455552269,140,66.7,5455552273,212,13.9,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169881,257,1,1,26,22,agh9ifb2mw3ivjusgedj7c3fe,1,68.3,76.2,2025-01-12T19:26:44.245Z,2025-01-12T19:26:48Z,5455552451,213,0.77,5455552447,141,90.6,5455552443,56,Left,5455552449,212,14.1,5455552445,140,78,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169897,258,1,1,26,25,agh9ifb2mw3ivjusgedj7c3fe,1,85.6,92.6,2025-01-12T19:26:47.974Z,2025-01-12T19:26:49Z,5455552521,212,12.2,5455552515,140,74,5455552511,56,Left,5455552523,213,3.24,5455552519,141,90.8,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169915,259,1,1,26,27,agh9ifb2mw3ivjusgedj7c3fe,1,73.9,90.9,2025-01-12T19:26:49.574Z,2025-01-12T19:26:51Z,5455552611,212,21.4,5455552607,140,53.6,5455552605,56,Left,5455552613,213,3.25,5455552609,141,87.6,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169923,260,1,1,26,29,agh9ifb2mw3ivjusgedj7c3fe,1,53.6,87.6,2025-01-12T19:26:51.526Z,2025-01-12T19:26:53Z,5455552659,213,5.73,5455552655,141,79.2,5455552657,212,10.9,5455552653,140,62.4,5455552651,56,Left,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169929,261,1,1,26,31,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,79.2,2025-01-12T19:26:53.397Z,2025-01-12T19:26:55Z,5455552695,56,Center,5455552699,141,69.9,5455552703,213,5.39,5455552697,140,67.9,5455552701,212,8.1,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169951,262,1,1,26,33,agh9ifb2mw3ivjusgedj7c3fe,1,69.1,60.3,2025-01-12T19:26:55.654Z,2025-01-12T19:27:36Z,5455552847,140,69.1,5455552851,212,21.6,5455552849,141,28.6,5455554095,210,15,5455552853,213,4.71,5455552845,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169953,263,15,1,26,36,agh9ifb2mw3ivjusgedj7c3fe,1,74.4,30.3,2025-01-12T19:26:58.598Z,2025-01-12T19:28:37Z,5455554109,78,,5455554129,230,97.8,5455554131,231,48.7,5455554113,55,262,5455554121,215,,5455552871,22,,5455552873,18,,5455554117,102,50,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,5455554125,147,40.6,5455554119,103,19,5455552875,56,5455554133,233,159,5455553897,20,,5455554123,146,86.2,5455554111,29,,Center,5455553901,82,,,,,,,,,,,,,,,,,,,,Barcelona
2765169957,159,10,1,26,36,3kq9cckrnlogidldtdie2fkbl,1,13.8,59.4,2025-01-12T19:26:58.698Z,2025-01-12T19:27:37Z,5455552891,94,,5455552893,56,Back,5455554137,233,263,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169963,160,49,1,26,39,3kq9cckrnlogidldtdie2fkbl,1,29.5,76.8,2025-01-12T19:27:02.016Z,2025-01-12T19:27:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169993,161,3,1,26,42,3kq9cckrnlogidldtdie2fkbl,1,42.7,80.2,2025-01-12T19:27:04.726Z,2025-01-13T15:11:00Z,5455553121,286,,5455553119,56,Back,5455553135,233,264,5456177485,465,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765169977,264,45,1,26,42,agh9ifb2mw3ivjusgedj7c3fe,0,57.3,19.8,2025-01-12T19:27:04.726Z,2025-01-12T19:30:29Z,5455553035,56,Right,5455553153,233,161,5455553037,285,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170047,266,83,1,26,44,agh9ifb2mw3ivjusgedj7c3fe,0,54.4,40.4,2025-01-12T19:27:06.302Z,2025-01-12T19:27:22Z,5455553571,399,b4witgokm49tidm1a83qcvbop,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765169999,162,61,1,26,45,3kq9cckrnlogidldtdie2fkbl,0,46.5,74.5,2025-01-12T19:27:07.762Z,2025-01-12T19:27:08Z,5455553125,56,Back,,,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170011,265,50,1,26,46,agh9ifb2mw3ivjusgedj7c3fe,1,56.6,30.7,2025-01-12T19:27:09.215Z,2025-01-12T19:30:22Z,5455553165,56,Center,5455553167,286,,5455553229,233,163,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170021,163,7,1,26,46,3kq9cckrnlogidldtdie2fkbl,1,43.4,69.3,2025-01-12T19:27:09.216Z,2025-01-13T15:11:09Z,5455553219,233,265,5456177631,384,,5455553213,285,,5455553211,56,Back,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170033,164,1,1,26,48,3kq9cckrnlogidldtdie2fkbl,1,37.3,62.1,2025-01-12T19:27:10.784Z,2025-01-12T19:27:11Z,5455553265,141,70.6,5455553267,212,7.1,5455553263,140,41.2,5455553261,56,Back,5455553269,213,0.95,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170037,165,1,1,26,49,3kq9cckrnlogidldtdie2fkbl,1,39.6,70.5,2025-01-12T19:27:11.632Z,2025-01-12T19:27:13Z,5455553289,141,71,5455553291,212,9.4,5455553285,56,Back,5455553293,213,3.11,5455553287,140,30.7,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170079,166,1,1,26,51,3kq9cckrnlogidldtdie2fkbl,1,29.3,67,2025-01-12T19:27:13.632Z,2025-01-12T19:27:21Z,5455553559,56,Back,5455553563,141,29.5,5455553567,213,4.8,5455553561,140,31.5,5455553565,212,25.6,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170087,167,27,1,26,55,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-01-12T19:27:17.520Z,2025-01-12T19:29:18Z,5455557349,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170127,267,27,1,26,55,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-12T19:27:17.520Z,2025-01-12T19:29:18Z,5455557375,233,167,5455553843,41,Injury,5455553845,53,cd5napttmwk5o9gxw3cbb4ted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170431,168,28,1,27,59,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-01-12T19:28:21.503Z,2025-01-12T19:30:12Z,5455559167,233,270,5455555629,55,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170543,270,28,1,27,59,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-12T19:28:21.503Z,2025-01-12T19:30:12Z,5455556245,55,267,5455559183,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170455,268,18,1,27,59,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-12T19:28:21.940Z,2025-01-12T19:29:24Z,5455555745,44,Defender,5455555743,41,,5455555747,59,5,5455555769,55,269,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170457,269,19,1,27,59,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-12T19:28:21.941Z,2025-01-12T19:29:24Z,5455555759,292,4,5455555751,41,,5455555755,145,6,5455555763,44,Defender,5455555757,59,4,5455555765,55,268,5455555761,293,4,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170707,277,40,1,28,1,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-12T19:28:24.017Z,2025-01-12T21:07:48Z,5455557165,59,"25, 23, 3, 8, 4, 2, 19, 17, 9, 6, 11, 7, 13, 18, 16, 20, 21, 24, 26, 32, 35",5455557161,30,"6ofu6yc2qwp5ii9cerdq1tk9h, cscn06kwqfzo09h0dc5ybt1pl, bzgh5psb1janz9y3btpswngbu, 4ftlhtels58lyzfluwofzwxuy, awsod0zmnrukk21d4882ji7e1, bkwxem45cf48k14euwqe7rs44, abr79wsl0folgkyvl821ggs2c, 3hht0os2uzu234yq550i3fbe2, afxjicw89683nlpms9yy5x51x, eb3ci3a120om80v80mobsus8a, 2wl6h1rlrfnn2mr65vuo3t815, 2szgrzcosfeifh664tgt3mfvt, 4mxx1oxkiexm0ha34utcmb17t, 9f0jk3wgmlnnmnqrdkh4gnpt6, cjll1xrw3xulnl23c9tlf6rys, 4gq1u1mqg0qzekh1u5djleeax, ezviixcyaaj162saxs2yl27s9, 4ggz7e009bq3yltc9o6mifbah, yhipl27kpzoq85sizfyzmvx0, 8xjdsfk5u7wph4o7h1w45dses, 6l1y87tlepsvr83d8y2qifeqy",5455557173,319,,5455557169,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5455557167,130,8,5455557163,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5455557171,194,awsod0zmnrukk21d4882ji7e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170549,271,68,1,28,13,agh9ifb2mw3ivjusgedj7c3fe,0,62,52.8,2025-01-12T19:28:35.378Z,2025-01-13T15:11:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170515,169,68,1,28,13,3kq9cckrnlogidldtdie2fkbl,1,27.6,15.7,2025-01-12T19:28:36.115Z,2025-01-12T19:28:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170535,170,1,1,28,15,3kq9cckrnlogidldtdie2fkbl,1,28.6,15.6,2025-01-12T19:28:37.891Z,2025-01-12T19:28:40Z,5455556199,213,1.76,5455556191,56,Back,5455556197,212,12.5,5455556193,140,26.4,5455556195,141,33.6,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170551,171,1,1,28,18,3kq9cckrnlogidldtdie2fkbl,1,26.5,36.4,2025-01-12T19:28:40.291Z,2025-01-12T19:28:42Z,5455556277,56,Back,5455556283,212,19.6,5455556281,141,64.7,5455556285,213,1.77,5455556279,140,22.8,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170559,172,1,1,28,20,3kq9cckrnlogidldtdie2fkbl,1,22.6,64.7,2025-01-12T19:28:42.515Z,2025-01-12T19:28:46Z,5455556391,212,20.5,5455556389,141,39.1,5455556385,56,Back,5455556393,213,4.16,5455556387,140,12.3,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170573,173,1,1,28,23,3kq9cckrnlogidldtdie2fkbl,1,12.7,33.6,2025-01-12T19:28:46.058Z,2025-01-12T19:28:49Z,5455556511,56,Back,5455556515,141,8.4,5455556519,213,4.99,5455556513,140,17.3,5455556517,212,17.8,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170587,174,1,1,28,26,3kq9cckrnlogidldtdie2fkbl,0,18.7,8.4,2025-01-12T19:28:48.979Z,2025-01-12T19:28:52Z,5455556591,141,35.8,5455556595,213,0.4,5455556589,140,60.1,5455556585,157,,5455556597,1,,5455556593,212,47.3,5455556587,56,Center,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170599,272,1,1,28,30,agh9ifb2mw3ivjusgedj7c3fe,0,36.2,65.4,2025-01-12T19:28:52.249Z,2025-01-12T19:28:53Z,5455556659,212,13.6,5455556657,141,67.5,5455556651,3,,5455556653,56,Back,5455556655,140,49.1,5455556661,213,0.11,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170605,175,1,1,28,31,3kq9cckrnlogidldtdie2fkbl,1,52.8,32.1,2025-01-12T19:28:53.979Z,2025-01-12T19:28:55Z,5455556695,140,57.9,5455556699,212,14.7,5455556697,141,52.3,5455556693,56,Center,5455556701,213,1.2,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
